Date,Jefferies
2006-12-01,41
2006-12-02,41
2006-12-03,43
2006-12-04,45
2006-12-05,50
2006-12-06,50
2006-12-07,55
2006-12-08,59
2006-12-09,60
2006-12-10,56
2006-12-11,54
2006-12-12,52
2006-12-13,50
2006-12-14,49
2006-12-15,47
2006-12-16,45
2006-12-17,45
2006-12-18,46
2006-12-19,49
2006-12-20,48
2006-12-21,49
2006-12-22,54
2006-12-23,51
2006-12-24,48
2006-12-25,45
2006-12-26,43
2006-12-27,40
2006-12-28,38
2006-12-29,35
2006-12-30,33
2006-12-31,36
2007-01-01,39
2007-01-02,42
2007-01-03,45
2007-01-04,48
2007-01-05,51
2007-01-06,56
2007-01-07,54
2007-01-08,52
2007-01-09,52
2007-01-10,51
2007-01-11,51
2007-01-12,53
2007-01-13,50
2007-01-14,53
2007-01-15,50
2007-01-16,51
2007-01-17,51
2007-01-18,53
2007-01-19,56
2007-01-20,53
2007-01-21,53
2007-01-22,53
2007-01-23,54
2007-01-24,55
2007-01-25,55
2007-01-26,56
2007-01-27,57
2007-01-28,54
2007-01-29,53
2007-01-30,52
2007-01-31,51
2007-02-01,51
2007-02-02,48
2007-02-03,48
2007-02-04,46
2007-02-05,46
2007-02-06,46
2007-02-07,45
2007-02-08,44
2007-02-09,46
2007-02-10,45
2007-02-11,45
2007-02-12,46
2007-02-13,49
2007-02-14,48
2007-02-15,49
2007-02-16,53
2007-02-17,52
2007-02-18,58
2007-02-19,65
2007-02-20,72
2007-02-21,94
2007-02-22,92
2007-02-23,93
2007-02-24,100
2007-02-25,92
2007-02-26,84
2007-02-27,82
2007-02-28,68
2007-03-01,60
2007-03-02,54
2007-03-03,45
2007-03-04,46
2007-03-05,47
2007-03-06,49
2007-03-07,49
2007-03-08,50
2007-03-09,57
2007-03-10,52
2007-03-11,51
2007-03-12,50
2007-03-13,52
2007-03-14,51
2007-03-15,49
2007-03-16,51
2007-03-17,48
2007-03-18,48
2007-03-19,48
2007-03-20,49
2007-03-21,48
2007-03-22,48
2007-03-23,48
2007-03-24,48
2007-03-25,48
2007-03-26,49
2007-03-27,49
2007-03-28,50
2007-03-29,50
2007-03-30,52
2007-03-31,53
2007-04-01,51
2007-04-02,51
2007-04-03,51
2007-04-04,50
2007-04-05,50
2007-04-06,51
2007-04-07,50
2007-04-08,49
2007-04-09,49
2007-04-10,48
2007-04-11,50
2007-04-12,48
2007-04-13,49
2007-04-14,47
2007-04-15,48
2007-04-16,51
2007-04-17,52
2007-04-18,54
2007-04-19,56
2007-04-20,58
2007-04-21,61
2007-04-22,63
2007-04-23,59
2007-04-24,59
2007-04-25,61
2007-04-26,58
2007-04-27,58
2007-04-28,59
2007-04-29,57
2007-04-30,54
2007-05-01,51
2007-05-02,50
2007-05-03,48
2007-05-04,44
2007-05-05,42
2007-05-06,42
2007-05-07,42
2007-05-08,47
2007-05-09,42
2007-05-10,42
2007-05-11,42
2007-05-12,42
2007-05-13,42
2007-05-14,43
2007-05-15,43
2007-05-16,44
2007-05-17,44
2007-05-18,48
2007-05-19,46
2007-05-20,46
2007-05-21,46
2007-05-22,50
2007-05-23,47
2007-05-24,50
2007-05-25,54
2007-05-26,49
2007-05-27,50
2007-05-28,50
2007-05-29,50
2007-05-30,56
2007-05-31,51
2007-06-01,52
2007-06-02,54
2007-06-03,53
2007-06-04,53
2007-06-05,56
2007-06-06,53
2007-06-07,53
2007-06-08,60
2007-06-09,53
2007-06-10,53
2007-06-11,54
2007-06-12,56
2007-06-13,56
2007-06-14,55
2007-06-15,64
2007-06-16,57
2007-06-17,56
2007-06-18,56
2007-06-19,60
2007-06-20,56
2007-06-21,56
2007-06-22,57
2007-06-23,56
2007-06-24,55
2007-06-25,54
2007-06-26,54
2007-06-27,52
2007-06-28,57
2007-06-29,50
2007-06-30,52
2007-07-01,47
2007-07-02,46
2007-07-03,44
2007-07-04,46
2007-07-05,41
2007-07-06,41
2007-07-07,39
2007-07-08,40
2007-07-09,41
2007-07-10,42
2007-07-11,49
2007-07-12,45
2007-07-13,50
2007-07-14,48
2007-07-15,49
2007-07-16,50
2007-07-17,51
2007-07-18,57
2007-07-19,53
2007-07-20,58
2007-07-21,57
2007-07-22,54
2007-07-23,54
2007-07-24,56
2007-07-25,57
2007-07-26,53
2007-07-27,53
2007-07-28,57
2007-07-29,51
2007-07-30,49
2007-07-31,50
2007-08-01,46
2007-08-02,47
2007-08-03,43
2007-08-04,41
2007-08-05,41
2007-08-06,41
2007-08-07,41
2007-08-08,45
2007-08-09,41
2007-08-10,46
2007-08-11,42
2007-08-12,42
2007-08-13,42
2007-08-14,42
2007-08-15,48
2007-08-16,43
2007-08-17,47
2007-08-18,44
2007-08-19,45
2007-08-20,46
2007-08-21,48
2007-08-22,49
2007-08-23,51
2007-08-24,54
2007-08-25,56
2007-08-26,54
2007-08-27,54
2007-08-28,54
2007-08-29,55
2007-08-30,54
2007-08-31,56
2007-09-01,54
2007-09-02,54
2007-09-03,52
2007-09-04,51
2007-09-05,51
2007-09-06,49
2007-09-07,49
2007-09-08,47
2007-09-09,47
2007-09-10,45
2007-09-11,47
2007-09-12,44
2007-09-13,45
2007-09-14,46
2007-09-15,43
2007-09-16,44
2007-09-17,46
2007-09-18,48
2007-09-19,50
2007-09-20,56
2007-09-21,54
2007-09-22,59
2007-09-23,55
2007-09-24,54
2007-09-25,54
2007-09-26,52
2007-09-27,53
2007-09-28,53
2007-09-29,52
2007-09-30,50
2007-10-01,50
2007-10-02,50
2007-10-03,53
2007-10-04,50
2007-10-05,51
2007-10-06,51
2007-10-07,53
2007-10-08,49
2007-10-09,50
2007-10-10,49
2007-10-11,47
2007-10-12,46
2007-10-13,46
2007-10-14,48
2007-10-15,50
2007-10-16,54
2007-10-17,55
2007-10-18,57
2007-10-19,62
2007-10-20,62
2007-10-21,62
2007-10-22,58
2007-10-23,61
2007-10-24,55
2007-10-25,54
2007-10-26,52
2007-10-27,51
2007-10-28,58
2007-10-29,51
2007-10-30,52
2007-10-31,52
2007-11-01,53
2007-11-02,56
2007-11-03,55
2007-11-04,54
2007-11-05,53
2007-11-06,55
2007-11-07,52
2007-11-08,55
2007-11-09,51
2007-11-10,52
2007-11-11,50
2007-11-12,50
2007-11-13,53
2007-11-14,49
2007-11-15,50
2007-11-16,49
2007-11-17,54
2007-11-18,48
2007-11-19,46
2007-11-20,49
2007-11-21,45
2007-11-22,42
2007-11-23,41
2007-11-24,40
2007-11-25,43
2007-11-26,44
2007-11-27,48
2007-11-28,48
2007-11-29,50
2007-11-30,52
2007-12-01,55
2007-12-02,57
2007-12-03,54
2007-12-04,53
2007-12-05,57
2007-12-06,53
2007-12-07,56
2007-12-08,52
2007-12-09,51
2007-12-10,50
2007-12-11,51
2007-12-12,49
2007-12-13,50
2007-12-14,48
2007-12-15,46
2007-12-16,45
2007-12-17,44
2007-12-18,46
2007-12-19,43
2007-12-20,43
2007-12-21,48
2007-12-22,42
2007-12-23,41
2007-12-24,40
2007-12-25,40
2007-12-26,39
2007-12-27,39
2007-12-28,37
2007-12-29,37
2007-12-30,40
2007-12-31,42
2008-01-01,47
2008-01-02,47
2008-01-03,54
2008-01-04,52
2008-01-05,57
2008-01-06,55
2008-01-07,55
2008-01-08,56
2008-01-09,59
2008-01-10,59
2008-01-11,57
2008-01-12,62
2008-01-13,58
2008-01-14,54
2008-01-15,53
2008-01-16,52
2008-01-17,50
2008-01-18,49
2008-01-19,48
2008-01-20,47
2008-01-21,47
2008-01-22,48
2008-01-23,48
2008-01-24,50
2008-01-25,49
2008-01-26,52
2008-01-27,54
2008-01-28,49
2008-01-29,49
2008-01-30,48
2008-01-31,47
2008-02-01,47
2008-02-02,51
2008-02-03,46
