Date,Morgan Stanley
2013-02-01,88
2013-02-02,97
2013-02-03,92
2013-02-04,87
2013-02-05,86
2013-02-06,85
2013-02-07,86
2013-02-08,83
2013-02-09,88
2013-02-10,87
2013-02-11,82
2013-02-12,83
2013-02-13,85
2013-02-14,85
2013-02-15,85
2013-02-16,92
2013-02-17,86
2013-02-18,85
2013-02-19,85
2013-02-20,85
2013-02-21,87
2013-02-22,85
2013-02-23,92
2013-02-24,87
2013-02-25,84
2013-02-26,84
2013-02-27,83
2013-02-28,83
2013-03-01,85
2013-03-02,91
2013-03-03,86
2013-03-04,85
2013-03-05,87
2013-03-06,89
2013-03-07,90
2013-03-08,92
2013-03-09,100
2013-03-10,96
2013-03-11,91
2013-03-12,91
2013-03-13,89
2013-03-14,89
2013-03-15,87
2013-03-16,93
2013-03-17,89
2013-03-18,86
2013-03-19,86
2013-03-20,86
2013-03-21,86
2013-03-22,86
2013-03-23,93
2013-03-24,89
2013-03-25,85
2013-03-26,85
2013-03-27,84
2013-03-28,86
2013-03-29,88
2013-03-30,91
2013-03-31,84
2013-05-01,82
2013-05-02,83
2013-05-03,84
2013-05-04,94
2013-05-05,90
2013-05-06,84
2013-05-07,84
2013-05-08,84
2013-05-09,85
2013-05-10,85
2013-05-11,92
2013-05-12,87
2013-05-13,83
2013-05-14,83
2013-05-15,83
2013-05-16,85
2013-05-17,83
2013-05-18,91
2013-05-19,85
2013-05-20,82
2013-05-21,82
2013-05-22,84
2013-05-23,83
2013-05-24,83
2013-05-25,91
2013-05-26,82
2013-05-27,78
2013-05-28,76
2013-05-29,75
2013-05-30,73
2013-05-31,73
2013-06-01,78
2013-06-02,72
2013-06-03,72
2013-06-04,73
2013-06-05,77
2013-06-06,76
2013-06-07,77
2013-06-08,88
2013-06-09,81
2013-06-10,79
2013-06-11,79
2013-06-12,80
2013-06-13,80
2013-06-14,82
2013-06-15,88
2013-06-16,84
2013-06-17,80
2013-06-18,79
2013-06-19,80
2013-06-20,79
2013-06-21,78
2013-06-22,87
2013-06-23,78
2013-06-24,77
2013-06-25,77
2013-06-26,78
2013-06-27,78
2013-06-28,77
2013-06-29,84
2013-06-30,77
2013-07-01,74
2013-07-02,75
2013-07-03,73
2013-07-04,75
2013-07-05,70
2013-07-06,74
2013-07-07,71
2013-07-08,73
2013-07-09,75
2013-07-10,79
2013-07-11,79
2013-07-12,82
2013-07-13,91
2013-07-14,88
2013-07-15,84
2013-07-16,85
2013-07-17,86
2013-07-18,86
2013-07-19,89
2013-07-20,97
2013-07-21,92
2013-07-22,86
2013-07-23,85
2013-07-24,85
2013-07-25,84
2013-07-26,82
2013-07-27,88
2013-07-28,85
2013-07-29,82
2013-07-30,82
2013-07-31,83
2013-08-01,82
2013-08-02,85
2013-08-03,89
2013-08-04,86
2013-08-05,81
2013-08-06,81
2013-08-07,82
2013-08-08,80
2013-08-09,81
2013-08-10,85
2013-08-11,82
2013-08-12,79
2013-08-13,79
2013-08-14,79
2013-08-15,80
2013-08-16,79
2013-08-17,89
2013-08-18,79
2013-08-19,77
2013-08-20,76
2013-08-21,76
2013-08-22,74
2013-08-23,74
2013-08-24,79
2013-08-25,74
2013-08-26,72
2013-08-27,72
2013-08-28,72
2013-08-29,72
2013-08-30,74
2013-08-31,77
2013-09-01,73
2013-09-02,72
2013-09-03,73
2013-09-04,73
2013-09-05,75
2013-09-06,75
2013-09-07,81
2013-09-08,80
2013-09-09,77
2013-09-10,78
2013-09-11,80
2013-09-12,83
2013-09-13,83
2013-09-14,92
2013-09-15,85
2013-09-16,84
2013-09-17,84
2013-09-18,84
2013-09-19,84
2013-09-20,86
2013-09-21,92
2013-09-22,85
2013-09-23,82
2013-09-24,82
2013-09-25,82
2013-09-26,81
2013-09-27,82
2013-09-28,88
2013-09-29,80
2013-09-30,78
2013-10-01,78
2013-10-02,78
2013-10-03,77
2013-10-04,78
2013-10-05,83
2013-10-06,77
2013-10-07,78
2013-10-08,79
2013-10-09,80
2013-10-10,81
2013-10-11,82
2013-10-12,91
2013-10-13,83
2013-10-14,83
2013-10-15,83
2013-10-16,84
2013-10-17,84
2013-10-18,84
2013-10-19,93
2013-10-20,88
2013-10-21,84
2013-10-22,84
2013-10-23,86
2013-10-24,84
2013-10-25,85
2013-10-26,90
2013-10-27,86
2013-10-28,83
2013-10-29,83
2013-10-30,83
2013-10-31,83
2013-11-01,83
2013-11-02,90
2013-11-03,83
2013-11-04,81
2013-11-05,80
2013-11-06,79
2013-11-07,79
2013-11-08,77
2013-11-09,85
2013-11-10,78
2013-11-11,79
2013-11-12,80
2013-11-13,82
2013-11-14,83
2013-11-15,85
2013-11-16,95
2013-11-17,87
2013-11-18,86
2013-11-19,86
2013-11-20,86
2013-11-21,86
2013-11-22,86
2013-11-23,95
2013-11-24,89
2013-11-25,80
2013-11-26,77
2013-11-27,77
2013-11-28,76
2013-11-29,69
2013-11-30,70
2013-12-01,69
2013-12-02,69
2013-12-03,72
2013-12-04,72
2013-12-05,74
2013-12-06,75
2013-12-07,84
2013-12-08,79
2013-12-09,76
2013-12-10,75
2013-12-11,77
2013-12-12,74
2013-12-13,75
2013-12-14,81
2013-12-15,77
2013-12-16,74
2013-12-17,75
2013-12-18,75
2013-12-19,76
2013-12-20,77
2013-12-21,82
2013-12-22,80
2013-12-23,73
2013-12-24,71
2013-12-25,76
2013-12-26,67
2013-12-27,65
2013-12-28,69
2013-12-29,67
2013-12-30,66
2013-12-31,67
2014-01-01,73
2014-01-02,69
2014-01-03,70
2014-01-04,78
2014-01-05,74
2014-01-06,74
2014-01-07,76
2014-01-08,77
2014-01-09,80
2014-01-10,81
2014-01-11,90
2014-01-12,88
2014-01-13,85
2014-01-14,87
2014-01-15,88
2014-01-16,90
2014-01-17,91
2014-01-18,104
2014-01-19,94
2014-01-20,89
2014-01-21,88
2014-01-22,86
2014-01-23,86
2014-01-24,84
2014-01-25,91
2014-01-26,85
2014-01-27,82
2014-01-28,82
2014-01-29,82
2014-01-30,82
2014-01-31,84
2014-02-01,83
2014-02-02,87
2014-02-03,83
2014-02-04,83
2014-02-05,83
2014-02-06,84
2014-02-07,83
2014-02-08,89
2014-02-09,84
2014-02-10,84
2014-02-11,85
2014-02-12,87
2014-02-13,87
2014-02-14,90
2014-02-15,97
2014-02-16,88
2014-02-17,87
2014-02-18,86
2014-02-19,85
2014-02-20,84
2014-02-21,84
2014-02-22,91
2014-02-23,85
2014-02-24,84
2014-02-25,85
2014-02-26,87
2014-02-27,89
2014-02-28,90
