Date,Citibank
2010-01-08,83
2010-01-09,84
2010-01-10,80
2010-01-11,80
2010-01-12,87
2010-01-13,80
2010-01-14,79
2010-01-15,78
2010-01-16,79
2010-01-17,78
2010-01-18,78
2010-01-19,82
2010-01-20,79
2010-01-21,81
2010-01-22,80
2010-01-23,81
2010-01-24,79
2010-01-25,78
2010-01-26,79
2010-01-27,81
2010-01-28,75
2010-01-29,77
2010-01-30,74
2010-01-31,75
2010-02-01,76
2010-02-02,77
2010-02-03,79
2010-02-04,81
2010-02-05,82
2010-02-06,83
2010-02-07,82
2010-02-08,81
2010-02-09,81
2010-02-10,82
2010-02-11,88
2010-02-12,79
2010-02-13,79
2010-02-14,76
2010-02-15,74
2010-02-16,72
2010-02-17,70
2010-02-18,68
2010-02-19,68
2010-02-20,64
2010-02-21,64
2010-02-22,64
2010-02-23,65
2010-02-24,64
2010-02-25,71
2010-02-26,64
2010-02-27,65
2010-02-28,65
2010-03-01,66
2010-03-02,74
2010-03-03,68
2010-03-04,75
2010-03-05,70
2010-03-06,74
2010-03-07,71
2010-03-08,72
2010-03-09,75
2010-03-10,73
2010-03-11,73
2010-03-12,78
2010-03-13,75
2010-03-14,75
2010-03-15,76
2010-03-16,76
2010-03-17,77
2010-03-18,80
2010-03-19,80
2010-03-20,80
2010-03-21,77
2010-03-22,76
2010-03-23,75
2010-03-24,75
2010-03-25,77
2010-03-26,71
2010-03-27,71
2010-03-28,72
2010-03-29,75
2010-03-30,80
2010-03-31,81
2010-04-01,93
2010-04-02,87
2010-04-03,95
2010-04-04,88
2010-04-05,91
2010-04-06,84
2010-04-07,85
2010-04-08,80
2010-04-09,78
2010-04-10,76
2010-04-11,76
2010-04-12,82
2010-04-13,81
2010-04-14,78
2010-04-15,79
2010-04-16,84
2010-04-17,80
2010-04-18,81
2010-04-19,80
2010-04-20,84
2010-04-21,81
2010-04-22,81
2010-04-23,83
2010-04-24,82
2010-04-25,82
2010-04-26,81
2010-04-27,81
2010-04-28,91
2010-04-29,80
2010-04-30,80
2010-05-01,80
2010-05-02,81
2010-05-03,83
2010-05-04,92
2010-05-05,87
2010-05-06,94
2010-05-07,91
2010-05-08,100
2010-05-09,89
2010-05-10,86
2010-05-11,83
2010-05-12,79
2010-05-13,80
2010-05-14,73
2010-05-15,70
2010-05-16,76
2010-05-17,73
2010-05-18,77
2010-05-19,76
2010-05-20,78
2010-05-21,79
2010-05-22,81
2010-05-23,80
2010-05-24,79
2010-05-25,78
2010-05-26,77
2010-05-27,81
2010-05-28,75
2010-05-29,74
2010-05-30,75
2010-05-31,77
