Date,Citibank
2010-12-02,97
2010-12-03,102
2010-12-04,97
2010-12-05,96
2010-12-06,92
2010-12-07,90
2010-12-08,88
2010-12-09,86
2010-12-10,87
2010-12-11,82
2010-12-12,81
2010-12-13,80
2010-12-14,85
2010-12-15,79
2010-12-16,78
2010-12-17,82
2010-12-18,77
2010-12-19,78
2010-12-20,80
2010-12-21,82
2010-12-22,87
2010-12-23,86
2010-12-24,90
2010-12-25,96
2010-12-26,89
2010-12-27,89
2010-12-28,89
2010-12-29,89
2010-12-30,92
2010-12-31,90
2011-01-01,92
2011-01-02,88
2011-01-03,88
2011-01-04,88
2011-01-05,87
2011-01-06,99
2011-01-07,87
2011-01-08,88
2011-01-09,85
2011-01-10,83
2011-01-11,87
2011-01-12,79
2011-01-13,77
2011-01-14,81
2011-01-15,74
2011-01-16,73
2011-01-17,72
2011-01-18,72
2011-01-19,71
2011-01-20,71
2011-01-21,70
2011-01-22,70
2011-01-23,70
2011-01-24,71
2011-01-25,75
2011-01-26,73
2011-01-27,78
2011-01-28,75
2011-01-29,80
2011-01-30,72
2011-01-31,68
2011-02-01,64
2011-02-02,68
2011-02-03,57
2011-02-04,53
2011-02-05,50
2011-02-06,54
2011-02-07,59
2011-02-08,64
2011-02-09,68
2011-02-10,76
2011-02-11,84
2011-02-12,83
2011-02-13,79
2011-02-14,79
2011-02-15,71
2011-02-16,67
2011-02-17,65
2011-02-18,59
2011-02-19,62
2011-02-20,60
2011-02-21,64
2011-02-22,72
2011-02-23,74
2011-02-24,80
2011-02-25,80
2011-02-26,85
2011-02-27,84
2011-02-28,82
2011-03-01,81
2011-03-02,84
2011-03-03,79
2011-03-04,83
2011-03-05,77
2011-03-06,78
2011-03-07,78
2011-03-08,75
2011-03-09,78
2011-03-10,74
2011-03-11,77
2011-03-12,74
2011-03-13,74
2011-03-14,73
2011-03-15,75
2011-03-16,76
2011-03-17,75
2011-03-18,75
2011-03-19,86
2011-03-20,75
2011-03-21,74
2011-03-22,75
2011-03-23,72
2011-03-24,71
2011-03-25,76
2011-03-26,70
2011-03-27,71
2011-03-28,72
2011-03-29,75
2011-03-30,74
2011-03-31,78
2011-05-01,84
2011-05-02,85
2011-05-03,82
2011-05-04,84
2011-05-05,80
2011-05-06,79
2011-05-07,87
2011-05-08,79
2011-05-09,78
2011-05-10,78
2011-05-11,83
2011-05-12,78
2011-05-13,78
2011-05-14,84
2011-05-15,77
2011-05-16,76
2011-05-17,77
2011-05-18,74
2011-05-19,73
2011-05-20,77
2011-05-21,71
2011-05-22,74
2011-05-23,73
2011-05-24,74
2011-05-25,76
2011-05-26,78
2011-05-27,77
2011-05-28,79
2011-05-29,85
2011-05-30,79
2011-05-31,91
2011-06-01,79
2011-06-02,79
2011-06-03,79
2011-06-04,85
2011-06-05,78
2011-06-06,78
2011-06-07,76
2011-06-08,75
2011-06-09,75
2011-06-10,73
2011-06-11,77
2011-06-12,73
2011-06-13,74
2011-06-14,75
2011-06-15,75
2011-06-16,78
2011-06-17,78
2011-06-18,80
2011-06-19,79
2011-06-20,78
2011-06-21,79
2011-06-22,86
2011-06-23,79
2011-06-24,80
2011-06-25,86
2011-06-26,80
2011-06-27,80
2011-06-28,81
2011-06-29,82
2011-06-30,82
2011-07-01,85
2011-07-02,88
2011-07-03,82
2011-07-04,82
2011-07-05,86
2011-07-06,81
2011-07-07,87
2011-07-08,80
2011-07-09,83
2011-07-10,78
2011-07-11,76
2011-07-12,75
2011-07-13,74
2011-07-14,72
2011-07-15,74
2011-07-16,69
2011-07-17,70
2011-07-18,71
2011-07-19,72
2011-07-20,73
2011-07-21,77
2011-07-22,75
2011-07-23,83
2011-07-24,82
2011-07-25,79
2011-07-26,82
2011-07-27,84
2011-07-28,83
2011-07-29,85
2011-07-30,91
2011-07-31,87
2011-08-01,84
2011-08-02,84
2011-08-03,82
2011-08-04,84
2011-08-05,80
2011-08-06,82
2011-08-07,78
2011-08-08,77
2011-08-09,81
2011-08-10,75
2011-08-11,74
2011-08-12,73
2011-08-13,74
2011-08-14,78
2011-08-15,74
2011-08-16,77
2011-08-17,78
2011-08-18,84
2011-08-19,79
2011-08-20,90
2011-08-21,82
2011-08-22,83
2011-08-23,86
2011-08-24,85
2011-08-25,86
2011-08-26,90
2011-08-27,95
2011-08-28,84
2011-08-29,80
2011-08-30,71
2011-08-31,66
2011-09-01,60
2011-09-02,55
2011-09-03,49
2011-09-04,54
2011-09-05,55
2011-09-06,60
2011-09-07,63
2011-09-08,65
2011-09-09,71
2011-09-10,70
2011-09-11,67
2011-09-12,65
2011-09-13,63
2011-09-14,65
2011-09-15,58
2011-09-16,60
2011-09-17,54
2011-09-18,56
2011-09-19,58
2011-09-20,60
2011-09-21,62
2011-09-22,64
2011-09-23,67
2011-09-24,69
2011-09-25,71
2011-09-26,68
2011-09-27,70
2011-09-28,73
2011-09-29,68
2011-09-30,70
2011-10-01,69
2011-10-02,69
2011-10-03,70
2011-10-04,70
2011-10-05,80
2011-10-06,71
2011-10-07,75
2011-10-08,72
2011-10-09,76
2011-10-10,72
2011-10-11,79
2011-10-12,72
2011-10-13,72
2011-10-14,72
2011-10-15,75
2011-10-16,69
2011-10-17,66
2011-10-18,71
2011-10-19,61
2011-10-20,62
2011-10-21,56
2011-10-22,58
2011-10-23,57
2011-10-24,61
2011-10-25,70
2011-10-26,71
2011-10-27,72
2011-10-28,76
2011-10-29,85
2011-10-30,80
2011-10-31,81
2011-11-01,82
2011-11-02,94
2011-11-03,84
2011-11-04,91
2011-11-05,93
2011-11-06,83
2011-11-07,80
2011-11-08,78
2011-11-09,80
2011-11-10,76
2011-11-11,70
2011-11-12,73
2011-11-13,68
2011-11-14,68
2011-11-15,70
2011-11-16,68
2011-11-17,71
2011-11-18,73
2011-11-19,69
2011-11-20,69
2011-11-21,70
2011-11-22,75
2011-11-23,74
2011-11-24,72
2011-11-25,73
2011-11-26,76
2011-11-27,79
2011-11-28,74
2011-11-29,74
2011-11-30,78
2011-12-01,74
2011-12-02,79
2011-12-03,75
2011-12-04,79
2011-12-05,75
2011-12-06,77
2011-12-07,76
2011-12-08,79
2011-12-09,77
2011-12-10,80
2011-12-11,76
2011-12-12,74
2011-12-13,72
2011-12-14,77
2011-12-15,69
2011-12-16,67
2011-12-17,70
2011-12-18,67
2011-12-19,69
2011-12-20,77
2011-12-21,74
2011-12-22,73
2011-12-23,75
2011-12-24,86
2011-12-25,77
2011-12-26,78
2011-12-27,79
2011-12-28,80
2011-12-29,81
2011-12-30,82
2011-12-31,93
2012-01-01,84
2012-01-02,85
2012-01-03,86
2012-01-04,92
2012-01-05,95
2012-01-06,90
2012-01-07,104
2012-01-08,90
2012-01-09,88
2012-01-10,88
2012-01-11,87
2012-01-12,82
2012-01-13,87
2012-01-14,78
2012-01-15,76
2012-01-16,74
2012-01-17,73
2012-01-18,71
2012-01-19,71
2012-01-20,68
2012-01-21,74
2012-01-22,64
2012-01-23,61
2012-01-24,58
2012-01-25,55
2012-01-26,52
2012-01-27,54
2012-01-28,46
2012-01-29,48
2012-01-30,51
2012-01-31,54
2012-02-01,56
2012-02-02,59
2012-02-03,63
2012-02-04,68
2012-02-05,67
2012-02-06,64
2012-02-07,64
2012-02-08,63
2012-02-09,69
2012-02-10,65
2012-02-11,63
2012-02-12,67
2012-02-13,63
2012-02-14,69
2012-02-15,64
2012-02-16,65
2012-02-17,69
2012-02-18,66
2012-02-19,67
2012-02-20,68
2012-02-21,71
2012-02-22,70
2012-02-23,76
2012-02-24,72
2012-02-25,80
2012-02-26,73
2012-02-27,73
2012-02-28,72
2012-02-29,76
2012-03-01,71
2012-03-02,78
2012-03-03,71
2012-03-04,71
2012-03-05,71
2012-03-06,71
2012-03-07,71
2012-03-08,74
2012-03-09,72
2012-03-10,71
2012-03-11,71
2012-03-12,67
2012-03-13,65
2012-03-14,63
2012-03-15,66
2012-03-16,61
2012-03-17,57
2012-03-18,57
2012-03-19,58
2012-03-20,62
2012-03-21,59
2012-03-22,59
2012-03-23,61
2012-03-24,63
2012-03-25,62
2012-03-26,63
2012-03-27,66
2012-03-28,65
2012-03-29,66
2012-03-30,72
2012-03-31,74
2012-04-01,70
2012-04-02,71
2012-04-03,80
2012-04-04,74
2012-04-05,75
2012-04-06,76
2012-04-07,85
2012-04-08,75
2012-04-09,73
2012-04-10,75
2012-04-11,70
2012-04-12,66
2012-04-13,64
2012-04-14,67
2012-04-15,64
2012-04-16,66
2012-04-17,75
2012-04-18,70
2012-04-19,72
2012-04-20,77
2012-04-21,80
2012-04-22,76
2012-04-23,76
2012-04-24,75
2012-04-25,74
2012-04-26,74
2012-04-27,74
2012-04-28,74
2012-04-29,75
2012-04-30,73
