Date,Barclays Capital
2011-02-01,93
2011-02-02,94
2011-02-03,95
2011-02-04,94
2011-02-05,95
2011-02-06,96
2011-02-07,93
2011-02-08,95
2011-02-09,92
2011-02-10,92
2011-02-11,91
2011-02-12,91
2011-02-13,92
2011-02-14,89
2011-02-15,88
2011-02-16,90
2011-02-17,87
2011-02-18,86
2011-02-19,87
2011-02-20,89
2011-02-21,84
2011-02-22,85
2011-02-23,83
2011-02-24,83
2011-02-25,82
2011-02-26,84
2011-02-27,85
2011-02-28,84
2011-03-01,85
2011-03-02,87
2011-03-03,88
2011-03-04,88
2011-03-05,92
2011-03-06,89
2011-03-07,88
2011-03-08,89
2011-03-09,86
2011-03-10,85
2011-03-11,84
2011-03-12,88
2011-03-13,85
2011-03-14,81
2011-03-15,81
2011-03-16,81
2011-03-17,80
2011-03-18,79
2011-03-19,81
2011-03-20,80
2011-03-21,79
2011-03-22,81
2011-03-23,81
2011-03-24,81
2011-03-25,81
2011-03-26,86
2011-03-27,85
2011-03-28,84
2011-03-29,85
2011-03-30,86
2011-03-31,87
2011-05-01,92
2011-05-02,91
2011-05-03,90
2011-05-04,91
2011-05-05,90
2011-05-06,88
2011-05-07,89
2011-05-08,88
2011-05-09,88
2011-05-10,89
2011-05-11,89
2011-05-12,88
2011-05-13,88
2011-05-14,90
2011-05-15,90
2011-05-16,87
2011-05-17,88
2011-05-18,86
2011-05-19,85
2011-05-20,84
2011-05-21,87
2011-05-22,84
2011-05-23,84
2011-05-24,85
2011-05-25,86
2011-05-26,86
2011-05-27,86
2011-05-28,90
2011-05-29,91
2011-05-30,86
2011-05-31,85
2011-06-01,86
2011-06-02,85
2011-06-03,85
2011-06-04,87
2011-06-05,84
2011-06-06,82
2011-06-07,82
2011-06-08,81
2011-06-09,80
2011-06-10,79
2011-06-11,82
2011-06-12,80
2011-06-13,80
2011-06-14,82
2011-06-15,81
2011-06-16,82
2011-06-17,82
2011-06-18,86
2011-06-19,85
2011-06-20,82
2011-06-21,82
2011-06-22,81
2011-06-23,81
2011-06-24,81
2011-06-25,84
2011-06-26,83
2011-06-27,82
2011-06-28,83
2011-06-29,83
2011-06-30,84
2011-07-01,85
2011-07-02,90
2011-07-03,89
2011-07-04,86
2011-07-05,88
2011-07-06,87
2011-07-07,87
2011-07-08,87
2011-07-09,90
2011-07-10,90
2011-07-11,87
2011-07-12,87
2011-07-13,87
2011-07-14,86
2011-07-15,86
2011-07-16,89
2011-07-17,87
2011-07-18,85
2011-07-19,86
2011-07-20,85
2011-07-21,85
2011-07-22,85
2011-07-23,88
2011-07-24,88
2011-07-25,86
2011-07-26,88
2011-07-27,88
2011-07-28,89
2011-07-29,90
2011-07-30,97
2011-07-31,92
2011-08-01,91
2011-08-02,92
2011-08-03,92
2011-08-04,91
2011-08-05,91
2011-08-06,95
2011-08-07,94
2011-08-08,91
2011-08-09,93
2011-08-10,91
2011-08-11,91
2011-08-12,91
2011-08-13,91
2011-08-14,94
2011-08-15,91
2011-08-16,92
2011-08-17,92
2011-08-18,91
2011-08-19,91
2011-08-20,92
2011-08-21,93
2011-08-22,91
2011-08-23,93
2011-08-24,92
2011-08-25,92
2011-08-26,92
2011-08-27,95
2011-08-28,94
2011-08-29,92
2011-08-30,92
2011-08-31,91
2011-09-01,92
2011-09-02,91
2011-09-03,94
2011-09-04,93
2011-09-05,90
2011-09-06,92
2011-09-07,90
2011-09-08,90
2011-09-09,90
2011-09-10,90
2011-09-11,93
2011-09-12,89
2011-09-13,90
2011-09-14,89
2011-09-15,88
2011-09-16,88
2011-09-17,90
2011-09-18,88
2011-09-19,88
2011-09-20,89
2011-09-21,89
2011-09-22,88
2011-09-23,88
2011-09-24,89
2011-09-25,92
2011-09-26,89
2011-09-27,91
2011-09-28,90
2011-09-29,91
2011-09-30,91
2011-10-01,95
