Date,Citibank
2011-07-29,92
2011-07-30,99
2011-07-31,94
2011-08-01,91
2011-08-02,91
2011-08-03,88
2011-08-04,91
2011-08-05,86
2011-08-06,89
2011-08-07,85
2011-08-08,85
2011-08-09,91
2011-08-10,85
2011-08-11,85
2011-08-12,86
2011-08-13,88
2011-08-14,91
2011-08-15,84
2011-08-16,84
2011-08-17,84
2011-08-18,88
2011-08-19,80
2011-08-20,89
2011-08-21,82
2011-08-22,85
2011-08-23,91
2011-08-24,91
2011-08-25,94
2011-08-26,100
2011-08-27,107
2011-08-28,94
2011-08-29,89
2011-08-30,79
2011-08-31,73
2011-09-01,66
2011-09-02,60
2011-09-03,53
2011-09-04,58
2011-09-05,59
2011-09-06,64
2011-09-07,67
2011-09-08,69
2011-09-09,75
2011-09-10,74
2011-09-11,71
2011-09-12,69
2011-09-13,67
2011-09-14,69
2011-09-15,63
2011-09-16,65
2011-09-17,59
2011-09-18,61
2011-09-19,64
2011-09-20,67
2011-09-21,69
2011-09-22,71
2011-09-23,76
2011-09-24,79
2011-09-25,80
2011-09-26,76
2011-09-27,79
2011-09-28,82
2011-09-29,76
2011-09-30,78
2011-10-01,76
2011-10-02,76
2011-10-03,77
2011-10-04,78
2011-10-05,89
2011-10-06,79
2011-10-07,84
2011-10-08,81
2011-10-09,85
2011-10-10,79
2011-10-11,86
2011-10-12,77
2011-10-13,76
2011-10-14,75
2011-10-15,78
2011-10-16,73
2011-10-17,71
2011-10-18,77
2011-10-19,67
2011-10-20,69
2011-10-21,63
2011-10-22,67
2011-10-23,64
2011-10-24,67
2011-10-25,75
2011-10-26,75
2011-10-27,76
2011-10-28,79
2011-10-29,87
2011-10-30,81
2011-10-31,80
2011-11-01,79
2011-11-02,89
2011-11-03,78
2011-11-04,83
2011-11-05,83
2011-11-06,75
2011-11-07,74
2011-11-08,73
2011-11-09,76
2011-11-10,74
2011-11-11,70
2011-11-12,75
2011-11-13,69
2011-11-14,69
2011-11-15,71
2011-11-16,69
2011-11-17,73
2011-11-18,74
2011-11-19,70
2011-11-20,72
2011-11-21,74
2011-11-22,81
2011-11-23,83
2011-11-24,82
2011-11-25,84
2011-11-26,90
2011-11-27,92
2011-11-28,85
2011-11-29,84
2011-11-30,87
2011-12-01,82
2011-12-02,87
2011-12-03,81
2011-12-04,84
2011-12-05,79
2011-12-06,79
2011-12-07,78
2011-12-08,79
2011-12-09,76
2011-12-10,78
2011-12-11,75
2011-12-12,74
2011-12-13,73
2011-12-14,80
2011-12-15,72
2011-12-16,71
2011-12-17,75
2011-12-18,72
2011-12-19,73
2011-12-20,82
2011-12-21,79
2011-12-22,78
2011-12-23,79
2011-12-24,90
2011-12-25,81
2011-12-26,81
2011-12-27,81
2011-12-28,81
2011-12-29,81
2011-12-30,81
2011-12-31,91
2012-01-01,82
2012-01-02,83
2012-01-03,84
2012-01-04,90
2012-01-05,92
2012-01-06,87
2012-01-07,100
2012-01-08,87
2012-01-09,85
2012-01-10,86
2012-01-11,85
2012-01-12,80
2012-01-13,86
2012-01-14,77
2012-01-15,75
2012-01-16,74
2012-01-17,73
2012-01-18,71
2012-01-19,71
2012-01-20,69
2012-01-21,75
2012-01-22,65
2012-01-23,62
2012-01-24,59
2012-01-25,56
2012-01-26,53
2012-01-27,55
2012-01-28,47
2012-01-29,50
2012-01-30,54
2012-01-31,58
2012-02-01,61
2012-02-02,65
2012-02-03,70
2012-02-04,76
2012-02-05,74
2012-02-06,69
2012-02-07,67
2012-02-08,65
2012-02-09,69
2012-02-10,63
2012-02-11,60
2012-02-12,65
2012-02-13,62
2012-02-14,69
2012-02-15,65
2012-02-16,67
2012-02-17,72
2012-02-18,70
2012-02-19,70
2012-02-20,70
2012-02-21,72
2012-02-22,70
2012-02-23,75
2012-02-24,70
2012-02-25,77
2012-02-26,71
2012-02-27,71
2012-02-28,72
2012-02-29,77
2012-03-01,73
2012-03-02,80
2012-03-03,74
2012-03-04,74
2012-03-05,74
2012-03-06,74
2012-03-07,74
2012-03-08,77
2012-03-09,75
2012-03-10,74
2012-03-11,75
2012-03-12,70
2012-03-13,68
2012-03-14,67
2012-03-15,71
2012-03-16,66
2012-03-17,62
2012-03-18,63
2012-03-19,64
2012-03-20,69
2012-03-21,66
2012-03-22,67
2012-03-23,70
2012-03-24,72
2012-03-25,71
2012-03-26,71
2012-03-27,73
2012-03-28,72
2012-03-29,73
2012-03-30,78
2012-03-31,81
2012-04-01,74
2012-04-02,74
2012-04-03,81
2012-04-04,74
2012-04-05,73
2012-04-06,73
2012-04-07,80
2012-04-08,72
2012-04-09,71
2012-04-10,74
2012-04-11,70
2012-04-12,68
2012-04-13,67
2012-04-14,72
2012-04-15,67
2012-04-16,68
2012-04-17,76
2012-04-18,70
2012-04-19,71
2012-04-20,75
2012-04-21,77
2012-04-22,75
2012-04-23,76
2012-04-24,77
2012-04-25,78
2012-04-26,79
2012-04-27,81
2012-04-28,83
2012-04-29,82
2012-04-30,79
2012-05-01,79
2012-05-02,78
2012-05-03,79
2012-05-04,79
2012-05-05,81
2012-05-06,75
2012-05-07,74
2012-05-08,72
2012-05-09,76
2012-05-10,69
2012-05-11,76
2012-05-12,67
2012-05-13,68
2012-05-14,69
2012-05-15,75
2012-05-16,72
2012-05-17,73
2012-05-18,75
2012-05-19,76
2012-05-20,77
2012-05-21,75
2012-05-22,74
2012-05-23,73
2012-05-24,73
2012-05-25,74
2012-05-26,75
2012-05-27,71
2012-05-28,71
2012-05-29,74
2012-05-30,75
2012-05-31,70
2012-06-01,70
2012-06-02,75
2012-06-03,70
2012-06-04,70
2012-06-05,73
2012-06-06,71
2012-06-07,74
2012-06-08,72
2012-06-09,79
2012-06-10,72
2012-06-11,71
2012-06-12,70
2012-06-13,70
2012-06-14,69
2012-06-15,69
2012-06-16,68
2012-06-17,72
2012-06-18,69
2012-06-19,70
2012-06-20,70
2012-06-21,73
2012-06-22,72
2012-06-23,74
2012-06-24,84
2012-06-25,77
2012-06-26,82
2012-06-27,81
2012-06-28,84
2012-06-29,87
2012-06-30,89
2012-07-01,86
2012-07-02,85
2012-07-03,85
2012-07-04,84
2012-07-05,90
2012-07-06,86
2012-07-07,83
2012-07-08,88
2012-07-09,79
2012-07-10,77
2012-07-11,76
2012-07-12,76
2012-07-13,76
2012-07-14,69
2012-07-15,68
2012-07-16,68
2012-07-17,68
2012-07-18,73
2012-07-19,71
2012-07-20,68
2012-07-21,69
2012-07-22,73
2012-07-23,71
2012-07-24,76
2012-07-25,74
2012-07-26,78
2012-07-27,82
2012-07-28,81
2012-07-29,79
2012-07-30,79
2012-07-31,81
