Date,Morgan Stanley
2010-07-01,76
2010-07-02,78
2010-07-03,90
2010-07-04,77
2010-07-05,77
2010-07-06,76
2010-07-07,76
2010-07-08,76
2010-07-09,76
2010-07-10,81
2010-07-11,77
2010-07-12,77
2010-07-13,78
2010-07-14,82
2010-07-15,80
2010-07-16,82
2010-07-17,91
2010-07-18,84
2010-07-19,84
2010-07-20,85
2010-07-21,86
2010-07-22,89
2010-07-23,91
2010-07-24,96
2010-07-25,90
2010-07-26,87
2010-07-27,86
2010-07-28,85
2010-07-29,85
2010-07-30,83
2010-07-31,90
2010-08-01,82
2010-08-02,82
2010-08-03,83
2010-08-04,84
2010-08-05,84
2010-08-06,84
2010-08-07,93
2010-08-08,87
2010-08-09,83
2010-08-10,83
2010-08-11,83
2010-08-12,82
2010-08-13,81
2010-08-14,89
2010-08-15,81
2010-08-16,81
2010-08-17,81
2010-08-18,81
2010-08-19,82
2010-08-20,81
2010-08-21,91
2010-08-22,80
2010-08-23,80
2010-08-24,79
2010-08-25,79
2010-08-26,80
2010-08-27,79
2010-08-28,86
2010-08-29,78
2010-08-30,78
2010-08-31,78
2010-09-01,78
2010-09-02,78
2010-09-03,81
2010-09-04,86
2010-09-05,78
2010-09-06,79
2010-09-07,80
2010-09-08,82
2010-09-09,81
2010-09-10,83
2010-09-11,91
2010-09-12,85
2010-09-13,84
2010-09-14,84
2010-09-15,85
2010-09-16,86
2010-09-17,86
2010-09-18,96
2010-09-19,87
2010-09-20,87
2010-09-21,87
2010-09-22,87
2010-09-23,90
2010-09-24,88
2010-09-25,96
2010-09-26,88
2010-09-27,88
2010-09-28,89
2010-09-29,92
2010-09-30,91
2010-10-01,90
2010-10-02,98
2010-10-03,93
2010-10-04,90
2010-10-05,90
2010-10-06,90
2010-10-07,91
2010-10-08,90
2010-10-09,97
2010-10-10,91
2010-10-11,90
2010-10-12,91
2010-10-13,91
2010-10-14,92
2010-10-15,92
2010-10-16,102
2010-10-17,94
2010-10-18,95
2010-10-19,96
2010-10-20,97
2010-10-21,99
2010-10-22,101
2010-10-23,113
2010-10-24,98
2010-10-25,97
2010-10-26,95
2010-10-27,95
2010-10-28,94
2010-10-29,92
2010-10-30,97
2010-10-31,93
2010-11-01,90
2010-11-02,90
2010-11-03,90
2010-11-04,90
2010-11-05,90
2010-11-06,102
2010-11-07,92
2010-11-08,90
2010-11-09,90
2010-11-10,92
2010-11-11,90
2010-11-12,90
2010-11-13,97
2010-11-14,92
2010-11-15,91
2010-11-16,91
2010-11-17,92
2010-11-18,93
2010-11-19,96
2010-11-20,101
2010-11-21,94
2010-11-22,87
2010-11-23,86
2010-11-24,83
2010-11-25,81
2010-11-26,75
2010-11-27,74
2010-11-28,74
2010-11-29,76
2010-11-30,78
2010-12-01,80
2010-12-02,83
2010-12-03,86
2010-12-04,94
2010-12-05,89
2010-12-06,86
2010-12-07,86
2010-12-08,86
2010-12-09,85
2010-12-10,86
2010-12-11,91
2010-12-12,90
2010-12-13,84
2010-12-14,84
2010-12-15,83
2010-12-16,82
2010-12-17,83
2010-12-18,91
2010-12-19,82
2010-12-20,78
2010-12-21,77
2010-12-22,75
2010-12-23,73
2010-12-24,76
2010-12-25,76
2010-12-26,70
2010-12-27,70
2010-12-28,70
2010-12-29,70
2010-12-30,70
2010-12-31,71
2011-01-01,70
2011-01-02,72
2011-01-03,75
2011-01-04,78
2011-01-05,81
2011-01-06,84
2011-01-07,90
2011-01-08,99
2011-01-09,90
2011-01-10,90
2011-01-11,91
2011-01-12,91
2011-01-13,92
2011-01-14,92
2011-01-15,102
2011-01-16,100
2011-01-17,94
2011-01-18,95
2011-01-19,95
2011-01-20,96
2011-01-21,98
2011-01-22,107
2011-01-23,100
2011-01-24,96
2011-01-25,95
2011-01-26,99
