Date,JPMorgan Chase
2013-02-01,84
2013-02-02,94
2013-02-03,86
2013-02-04,83
2013-02-05,82
2013-02-06,83
2013-02-07,81
2013-02-08,81
2013-02-09,85
2013-02-10,81
2013-02-11,78
2013-02-12,77
2013-02-13,77
2013-02-14,77
2013-02-15,75
2013-02-16,79
2013-02-17,77
2013-02-18,73
2013-02-19,73
2013-02-20,73
2013-02-21,72
2013-02-22,71
2013-02-23,75
2013-02-24,75
2013-02-25,74
2013-02-26,75
2013-02-27,77
2013-02-28,80
2013-03-01,81
2013-03-02,87
2013-03-03,85
2013-03-04,81
2013-03-05,81
2013-03-06,80
2013-03-07,80
2013-03-08,80
2013-03-09,87
2013-03-10,80
2013-03-11,80
2013-03-12,81
2013-03-13,82
2013-03-14,82
2013-03-15,82
2013-03-16,91
2013-03-17,84
2013-03-18,81
2013-03-19,81
2013-03-20,80
2013-03-21,81
2013-03-22,79
2013-03-23,84
2013-03-24,78
2013-03-25,76
2013-03-26,75
2013-03-27,74
2013-03-28,74
2013-03-29,73
2013-03-30,76
2013-03-31,71
2013-05-01,75
2013-05-02,76
2013-05-03,77
2013-05-04,84
2013-05-05,80
2013-05-06,77
2013-05-07,76
2013-05-08,76
2013-05-09,76
2013-05-10,75
2013-05-11,80
2013-05-12,76
2013-05-13,74
2013-05-14,73
2013-05-15,73
2013-05-16,73
2013-05-17,72
2013-05-18,77
2013-05-19,74
2013-05-20,73
2013-05-21,74
2013-05-22,76
2013-05-23,75
2013-05-24,76
2013-05-25,85
2013-05-26,76
2013-05-27,73
2013-05-28,72
2013-05-29,70
2013-05-30,69
2013-05-31,67
2013-06-01,70
2013-06-02,69
2013-06-03,68
2013-06-04,70
2013-06-05,71
2013-06-06,73
2013-06-07,73
2013-06-08,81
2013-06-09,78
2013-06-10,82
2013-06-11,87
2013-06-12,89
2013-06-13,93
2013-06-14,102
2013-06-15,108
2013-06-16,97
2013-06-17,94
2013-06-18,94
2013-06-19,91
2013-06-20,87
2013-06-21,85
2013-06-22,89
2013-06-23,80
2013-06-24,79
2013-06-25,77
2013-06-26,76
2013-06-27,75
2013-06-28,73
2013-06-29,76
2013-06-30,73
2013-07-01,72
2013-07-02,72
2013-07-03,73
2013-07-04,72
2013-07-05,74
2013-07-06,75
2013-07-07,74
2013-07-08,75
2013-07-09,76
2013-07-10,78
2013-07-11,79
2013-07-12,81
2013-07-13,90
2013-07-14,84
2013-07-15,81
2013-07-16,80
2013-07-17,79
2013-07-18,78
2013-07-19,78
2013-07-20,82
2013-07-21,76
2013-07-22,76
2013-07-23,76
2013-07-24,76
2013-07-25,76
2013-07-26,76
2013-07-27,81
2013-07-28,79
2013-07-29,78
2013-07-30,80
2013-07-31,82
2013-08-01,83
2013-08-02,86
2013-08-03,92
2013-08-04,87
2013-08-05,84
2013-08-06,83
2013-08-07,82
2013-08-08,81
2013-08-09,80
2013-08-10,85
2013-08-11,81
2013-08-12,78
2013-08-13,78
2013-08-14,78
2013-08-15,78
2013-08-16,81
2013-08-17,83
2013-08-18,79
2013-08-19,78
2013-08-20,78
2013-08-21,78
2013-08-22,78
2013-08-23,79
2013-08-24,83
2013-08-25,81
2013-08-26,77
2013-08-27,76
2013-08-28,76
2013-08-29,76
2013-08-30,76
2013-08-31,80
2013-09-01,76
2013-09-02,75
2013-09-03,75
2013-09-04,77
2013-09-05,76
2013-09-06,75
2013-09-07,82
2013-09-08,76
2013-09-09,75
2013-09-10,74
2013-09-11,74
2013-09-12,74
2013-09-13,73
2013-09-14,80
2013-09-15,75
2013-09-16,75
2013-09-17,76
2013-09-18,80
2013-09-19,79
2013-09-20,81
2013-09-21,91
2013-09-22,82
2013-09-23,81
2013-09-24,81
2013-09-25,81
2013-09-26,80
2013-09-27,83
2013-09-28,88
2013-09-29,80
2013-09-30,78
2013-10-01,78
2013-10-02,78
2013-10-03,78
2013-10-04,76
2013-10-05,82
2013-10-06,77
2013-10-07,76
2013-10-08,77
2013-10-09,77
2013-10-10,78
2013-10-11,78
2013-10-12,86
2013-10-13,80
2013-10-14,78
2013-10-15,78
2013-10-16,78
2013-10-17,78
2013-10-18,78
2013-10-19,82
2013-10-20,80
