Date,Credit Suisse
2011-04-01,90
2011-04-02,100
2011-04-03,90
2011-04-04,89
2011-04-05,91
2011-04-06,88
2011-04-07,87
2011-04-08,86
2011-04-09,95
2011-04-10,86
2011-04-11,86
2011-04-12,86
2011-04-13,86
2011-04-14,87
2011-04-15,88
2011-04-16,96
2011-04-17,86
2011-04-18,84
2011-04-19,83
2011-04-20,81
2011-04-21,80
2011-04-22,85
2011-04-23,83
2011-04-24,78
2011-04-25,79
2011-04-26,80
2011-04-27,82
2011-04-28,84
2011-04-29,85
2011-04-30,95
2011-05-01,85
2011-05-02,85
2011-05-03,85
2011-05-04,85
2011-05-05,86
2011-05-06,84
2011-05-07,93
2011-05-08,84
2011-05-09,84
2011-05-10,87
2011-05-11,85
2011-05-12,87
2011-05-13,89
2011-05-14,97
2011-05-15,86
2011-05-16,85
2011-05-17,85
2011-05-18,84
2011-05-19,83
2011-05-20,84
2011-05-21,91
2011-05-22,82
2011-05-23,82
2011-05-24,83
2011-05-25,83
2011-05-26,83
2011-05-27,87
2011-05-28,90
2011-05-29,83
2011-05-30,82
2011-05-31,81
2011-06-01,82
2011-06-02,80
2011-06-03,79
2011-06-04,85
2011-06-05,78
2011-06-06,78
2011-06-07,80
2011-06-08,79
2011-06-09,81
2011-06-10,81
2011-06-11,87
2011-06-12,80
2011-06-13,80
2011-06-14,80
2011-06-15,81
2011-06-16,81
2011-06-17,80
2011-06-18,90
2011-06-19,80
2011-06-20,80
2011-06-21,79
2011-06-22,79
2011-06-23,80
2011-06-24,78
2011-06-25,85
2011-06-26,79
2011-06-27,80
2011-06-28,81
2011-06-29,83
2011-06-30,85
2011-07-01,85
2011-07-02,96
2011-07-03,86
2011-07-04,85
2011-07-05,84
2011-07-06,83
2011-07-07,82
2011-07-08,84
2011-07-09,87
2011-07-10,82
2011-07-11,83
2011-07-12,84
2011-07-13,87
2011-07-14,88
2011-07-15,88
2011-07-16,101
2011-07-17,89
2011-07-18,89
2011-07-19,89
2011-07-20,89
2011-07-21,89
2011-07-22,91
2011-07-23,97
2011-07-24,89
2011-07-25,91
2011-07-26,93
2011-07-27,96
2011-07-28,96
2011-07-29,102
2011-07-30,111
2011-07-31,98
2011-08-01,96
2011-08-02,94
2011-08-03,92
2011-08-04,90
2011-08-05,89
2011-08-06,95
2011-08-07,87
2011-08-08,88
2011-08-09,91
2011-08-10,90
2011-08-11,91
2011-08-12,95
2011-08-13,103
2011-08-14,92
2011-08-15,92
2011-08-16,92
2011-08-17,92
2011-08-18,92
2011-08-19,94
2011-08-20,101
2011-08-21,94
2011-08-22,89
2011-08-23,88
2011-08-24,88
2011-08-25,86
2011-08-26,87
2011-08-27,91
2011-08-28,83
2011-08-29,82
2011-08-30,81
2011-08-31,82
2011-09-01,79
2011-09-02,80
2011-09-03,84
2011-09-04,78
2011-09-05,78
2011-09-06,78
2011-09-07,79
2011-09-08,78
2011-09-09,81
2011-09-10,86
2011-09-11,79
2011-09-12,80
2011-09-13,81
2011-09-14,83
2011-09-15,82
2011-09-16,84
2011-09-17,90
2011-09-18,84
2011-09-19,84
2011-09-20,84
2011-09-21,86
2011-09-22,85
2011-09-23,87
2011-09-24,93
2011-09-25,86
2011-09-26,86
2011-09-27,86
2011-09-28,88
2011-09-29,87
2011-09-30,88
2011-10-01,88
2011-10-02,87
2011-10-03,86
2011-10-04,85
2011-10-05,86
2011-10-06,83
2011-10-07,84
2011-10-08,87
2011-10-09,83
2011-10-10,81
2011-10-11,81
2011-10-12,82
2011-10-13,81
2011-10-14,84
2011-10-15,87
2011-10-16,81
2011-10-17,82
2011-10-18,83
2011-10-19,83
2011-10-20,85
2011-10-21,84
2011-10-22,94
2011-10-23,86
2011-10-24,85
2011-10-25,85
2011-10-26,85
2011-10-27,85
2011-10-28,86
2011-10-29,93
2011-10-30,86
2011-10-31,88
2011-11-01,90
2011-11-02,96
2011-11-03,95
2011-11-04,100
2011-11-05,107
2011-11-06,96
2011-11-07,94
2011-11-08,92
2011-11-09,93
2011-11-10,90
2011-11-11,89
2011-11-12,94
2011-11-13,86
2011-11-14,86
2011-11-15,87
2011-11-16,86
2011-11-17,86
2011-11-18,90
2011-11-19,95
2011-11-20,86
2011-11-21,86
2011-11-22,86
2011-11-23,86
2011-11-24,84
2011-11-25,84
2011-11-26,93
2011-11-27,84
2011-11-28,85
2011-11-29,85
2011-11-30,87
