Date,Credit Suisse
2013-04-01,86
2013-04-02,85
2013-04-03,85
2013-04-04,83
2013-04-05,83
2013-04-06,86
2013-04-07,83
2013-04-08,83
2013-04-09,84
2013-04-10,85
2013-04-11,87
2013-04-12,87
2013-04-13,98
2013-04-14,88
2013-04-15,88
2013-04-16,88
2013-04-17,88
2013-04-18,88
2013-04-19,91
2013-04-20,96
2013-04-21,88
2013-04-22,88
2013-04-23,89
2013-04-24,89
2013-04-25,92
2013-04-26,93
2013-04-27,99
2013-04-28,90
2013-04-29,89
2013-04-30,89
2013-05-01,91
2013-05-02,86
2013-05-03,86
2013-05-04,91
2013-05-05,83
2013-05-06,82
2013-05-07,82
2013-05-08,81
2013-05-09,82
2013-05-10,78
2013-05-11,85
2013-05-12,78
2013-05-13,79
2013-05-14,81
2013-05-15,80
2013-05-16,83
2013-05-17,82
2013-05-18,90
2013-05-19,85
2013-05-20,83
2013-05-21,83
2013-05-22,83
2013-05-23,84
2013-05-24,83
2013-05-25,92
2013-05-26,82
2013-05-27,82
2013-05-28,82
2013-05-29,83
2013-05-30,81
2013-05-31,83
2013-06-01,89
2013-06-02,80
2013-06-03,80
2013-06-04,80
2013-06-05,81
2013-06-06,80
2013-06-07,80
2013-06-08,89
2013-06-09,78
2013-06-10,78
2013-06-11,78
2013-06-12,78
2013-06-13,80
2013-06-14,79
2013-06-15,86
2013-06-16,78
2013-06-17,78
2013-06-18,79
2013-06-19,79
2013-06-20,79
2013-06-21,80
2013-06-22,87
2013-06-23,82
2013-06-24,82
2013-06-25,83
2013-06-26,86
2013-06-27,85
2013-06-28,88
2013-06-29,97
2013-06-30,87
2013-07-01,86
2013-07-02,85
2013-07-03,85
2013-07-04,87
2013-07-05,84
2013-07-06,93
2013-07-07,82
2013-07-08,81
2013-07-09,82
2013-07-10,80
2013-07-11,79
2013-07-12,81
2013-07-13,86
2013-07-14,78
2013-07-15,78
2013-07-16,79
2013-07-17,79
2013-07-18,80
2013-07-19,82
2013-07-20,88
2013-07-21,80
2013-07-22,80
2013-07-23,80
2013-07-24,81
2013-07-25,81
2013-07-26,84
2013-07-27,91
2013-07-28,81
2013-07-29,80
2013-07-30,79
2013-07-31,82
2013-08-01,80
2013-08-02,77
2013-08-03,87
2013-08-04,77
2013-08-05,78
2013-08-06,78
2013-08-07,81
2013-08-08,79
2013-08-09,83
