Date,Morgan Stanley
2011-02-01,91
2011-02-02,91
2011-02-03,90
2011-02-04,91
2011-02-05,96
2011-02-06,91
2011-02-07,88
2011-02-08,88
2011-02-09,88
2011-02-10,89
2011-02-11,88
2011-02-12,95
2011-02-13,88
2011-02-14,88
2011-02-15,88
2011-02-16,88
2011-02-17,88
2011-02-18,89
2011-02-19,96
2011-02-20,87
2011-02-21,85
2011-02-22,83
2011-02-23,82
2011-02-24,81
2011-02-25,82
2011-02-26,83
2011-02-27,81
2011-02-28,79
2011-03-01,80
2011-03-02,82
2011-03-03,82
2011-03-04,82
2011-03-05,88
2011-03-06,84
2011-03-07,83
2011-03-08,85
2011-03-09,83
2011-03-10,84
2011-03-11,86
2011-03-12,92
2011-03-13,82
2011-03-14,81
2011-03-15,79
2011-03-16,78
2011-03-17,78
2011-03-18,76
2011-03-19,79
2011-03-20,75
2011-03-21,76
2011-03-22,77
2011-03-23,80
2011-03-24,82
2011-03-25,81
2011-03-26,90
2011-03-27,84
2011-03-28,83
2011-03-29,83
2011-03-30,84
2011-03-31,85
2011-05-01,78
2011-05-02,77
2011-05-03,76
2011-05-04,74
2011-05-05,73
2011-05-06,73
2011-05-07,79
2011-05-08,72
2011-05-09,73
2011-05-10,74
2011-05-11,76
2011-05-12,76
2011-05-13,78
2011-05-14,86
2011-05-15,79
2011-05-16,78
2011-05-17,79
2011-05-18,79
2011-05-19,78
2011-05-20,79
2011-05-21,88
2011-05-22,77
2011-05-23,77
2011-05-24,77
2011-05-25,76
2011-05-26,76
2011-05-27,78
2011-05-28,85
2011-05-29,75
2011-05-30,75
2011-05-31,75
2011-06-01,75
2011-06-02,75
2011-06-03,77
2011-06-04,80
2011-06-05,78
2011-06-06,76
2011-06-07,78
2011-06-08,77
2011-06-09,82
2011-06-10,79
2011-06-11,88
2011-06-12,80
2011-06-13,79
2011-06-14,78
2011-06-15,78
2011-06-16,78
2011-06-17,78
2011-06-18,85
2011-06-19,77
2011-06-20,77
2011-06-21,77
2011-06-22,79
2011-06-23,77
2011-06-24,77
2011-06-25,87
2011-06-26,76
2011-06-27,76
2011-06-28,76
2011-06-29,75
2011-06-30,77
2011-07-01,77
2011-07-02,83
2011-07-03,75
2011-07-04,75
2011-07-05,75
2011-07-06,75
2011-07-07,75
2011-07-08,78
2011-07-09,81
2011-07-10,75
2011-07-11,75
2011-07-12,75
2011-07-13,77
2011-07-14,76
2011-07-15,79
2011-07-16,82
2011-07-17,78
2011-07-18,79
2011-07-19,81
2011-07-20,82
2011-07-21,84
2011-07-22,90
2011-07-23,95
2011-07-24,88
2011-07-25,84
2011-07-26,82
2011-07-27,82
2011-07-28,79
2011-07-29,79
2011-07-30,84
2011-07-31,77
2011-08-01,77
2011-08-02,77
2011-08-03,79
2011-08-04,78
2011-08-05,78
2011-08-06,85
2011-08-07,81
2011-08-08,81
2011-08-09,82
2011-08-10,85
2011-08-11,85
2011-08-12,85
2011-08-13,93
2011-08-14,86
2011-08-15,86
2011-08-16,87
2011-08-17,88
2011-08-18,86
2011-08-19,91
2011-08-20,97
2011-08-21,85
2011-08-22,83
2011-08-23,83
2011-08-24,80
2011-08-25,80
2011-08-26,77
2011-08-27,80
2011-08-28,77
2011-08-29,73
2011-08-30,73
2011-08-31,73
2011-09-01,72
2011-09-02,73
2011-09-03,76
2011-09-04,75
2011-09-05,70
2011-09-06,69
2011-09-07,69
2011-09-08,71
2011-09-09,68
2011-09-10,73
2011-09-11,69
2011-09-12,71
2011-09-13,72
2011-09-14,75
2011-09-15,75
2011-09-16,78
2011-09-17,86
2011-09-18,80
2011-09-19,79
2011-09-20,79
2011-09-21,80
2011-09-22,79
2011-09-23,83
2011-09-24,85
2011-09-25,81
2011-09-26,81
2011-09-27,81
2011-09-28,82
2011-09-29,83
2011-09-30,83
2011-10-01,92
2011-10-02,86
2011-10-03,87
2011-10-04,89
2011-10-05,92
2011-10-06,94
2011-10-07,96
2011-10-08,105
2011-10-09,98
2011-10-10,92
2011-10-11,90
2011-10-12,88
2011-10-13,87
2011-10-14,85
2011-10-15,91
2011-10-16,84
2011-10-17,85
2011-10-18,86
2011-10-19,87
2011-10-20,92
2011-10-21,90
2011-10-22,98
2011-10-23,93
2011-10-24,89
2011-10-25,88
2011-10-26,88
2011-10-27,86
2011-10-28,85
2011-10-29,95
2011-10-30,82
2011-10-31,81
2011-11-01,80
2011-11-02,80
2011-11-03,77
2011-11-04,76
2011-11-05,83
2011-11-06,75
2011-11-07,75
2011-11-08,75
2011-11-09,76
2011-11-10,76
2011-11-11,78
2011-11-12,82
2011-11-13,79
2011-11-14,76
2011-11-15,75
2011-11-16,75
2011-11-17,75
2011-11-18,76
2011-11-19,79
2011-11-20,72
2011-11-21,70
2011-11-22,68
2011-11-23,68
2011-11-24,70
2011-11-25,63
2011-11-26,63
2011-11-27,65
2011-11-28,65
2011-11-29,66
2011-11-30,68
2011-12-01,70
2011-12-02,72
2011-12-03,79
2011-12-04,72
2011-12-05,72
2011-12-06,72
2011-12-07,73
2011-12-08,71
2011-12-09,72
2011-12-10,77
2011-12-11,71
2011-12-12,71
2011-12-13,72
2011-12-14,72
2011-12-15,73
2011-12-16,74
2011-12-17,82
2011-12-18,74
2011-12-19,71
2011-12-20,69
2011-12-21,68
2011-12-22,67
2011-12-23,67
2011-12-24,69
2011-12-25,66
2011-12-26,62
2011-12-27,61
2011-12-28,60
2011-12-29,59
2011-12-30,58
2011-12-31,60
2012-01-01,61
2012-01-02,61
2012-01-03,63
2012-01-04,66
2012-01-05,68
2012-01-06,71
2012-01-07,80
2012-01-08,75
2012-01-09,74
2012-01-10,76
2012-01-11,76
2012-01-12,76
2012-01-13,78
2012-01-14,85
2012-01-15,79
2012-01-16,80
2012-01-17,81
2012-01-18,82
2012-01-19,83
2012-01-20,84
2012-01-21,95
2012-01-22,86
2012-01-23,83
2012-01-24,82
2012-01-25,81
2012-01-26,80
2012-01-27,80
2012-01-28,82
2012-01-29,82
2012-01-30,81
2012-01-31,82
2012-02-01,84
2012-02-02,87
2012-02-03,90
2012-02-04,94
2012-02-05,91
2012-02-06,85
2012-02-07,83
2012-02-08,82
2012-02-09,80
2012-02-10,79
2012-02-11,84
2012-02-12,78
2012-02-13,77
2012-02-14,78
2012-02-15,78
2012-02-16,77
2012-02-17,77
2012-02-18,85
2012-02-19,78
2012-02-20,76
2012-02-21,75
2012-02-22,75
2012-02-23,75
2012-02-24,73
2012-02-25,80
2012-02-26,75
2012-02-27,74
2012-02-28,75
2012-02-29,77
2012-03-01,76
2012-03-02,77
2012-03-03,83
2012-03-04,80
2012-03-05,77
2012-03-06,77
2012-03-07,77
2012-03-08,77
2012-03-09,77
2012-03-10,83
2012-03-11,79
2012-03-12,76
2012-03-13,75
2012-03-14,75
2012-03-15,75
2012-03-16,74
2012-03-17,81
2012-03-18,76
2012-03-19,72
2012-03-20,71
2012-03-21,71
2012-03-22,72
2012-03-23,69
2012-03-24,76
2012-03-25,70
2012-03-26,69
2012-03-27,70
2012-03-28,71
2012-03-29,72
2012-03-30,71
2012-03-31,78
2012-04-01,71
2012-04-02,70
2012-04-03,69
2012-04-04,70
2012-04-05,67
2012-04-06,69
2012-04-07,69
2012-04-08,68
2012-04-09,66
2012-04-10,67
2012-04-11,67
2012-04-12,69
2012-04-13,70
2012-04-14,76
2012-04-15,70
2012-04-16,70
