Date,Barclays Capital
2010-03-01,91
2010-03-02,93
2010-03-03,91
2010-03-04,91
2010-03-05,91
2010-03-06,94
2010-03-07,93
2010-03-08,89
2010-03-09,89
2010-03-10,88
2010-03-11,88
2010-03-12,86
2010-03-13,89
2010-03-14,88
2010-03-15,86
2010-03-16,87
2010-03-17,86
2010-03-18,86
2010-03-19,86
2010-03-20,87
2010-03-21,88
2010-03-22,88
2010-03-23,90
2010-03-24,90
2010-03-25,91
2010-03-26,92
2010-03-27,95
2010-03-28,96
2010-03-29,93
2010-03-30,95
2010-03-31,94
2010-04-01,95
2010-04-02,100
2010-04-03,96
2010-04-04,100
2010-04-05,94
2010-04-06,93
2010-04-07,92
2010-04-08,93
2010-04-09,90
2010-04-10,94
2010-04-11,89
2010-04-12,89
2010-04-13,90
2010-04-14,88
2010-04-15,89
2010-04-16,88
2010-04-17,90
2010-04-18,89
2010-04-19,87
2010-04-20,88
2010-04-21,87
2010-04-22,87
2010-04-23,87
2010-04-24,89
2010-04-25,88
2010-04-26,90
2010-04-27,93
2010-04-28,94
2010-04-29,96
2010-04-30,98
2010-05-01,105
2010-05-02,102
2010-05-03,97
2010-05-04,95
2010-05-05,94
2010-05-06,94
2010-05-07,91
2010-05-08,92
2010-05-09,90
2010-05-10,90
2010-05-11,93
2010-05-12,90
2010-05-13,90
2010-05-14,90
2010-05-15,95
2010-05-16,91
2010-05-17,88
2010-05-18,88
2010-05-19,86
2010-05-20,85
2010-05-21,84
2010-05-22,87
2010-05-23,84
2010-05-24,85
2010-05-25,87
2010-05-26,88
2010-05-27,89
2010-05-28,90
2010-05-29,96
2010-05-30,95
2010-05-31,89
2010-06-01,88
2010-06-02,88
2010-06-03,86
2010-06-04,84
2010-06-05,87
2010-06-06,83
2010-06-07,83
2010-06-08,84
2010-06-09,83
2010-06-10,83
2010-06-11,83
2010-06-12,86
2010-06-13,84
2010-06-14,83
2010-06-15,83
2010-06-16,84
2010-06-17,83
2010-06-18,83
2010-06-19,85
2010-06-20,86
2010-06-21,83
2010-06-22,83
2010-06-23,84
2010-06-24,84
2010-06-25,84
2010-06-26,89
2010-06-27,89
2010-06-28,88
2010-06-29,91
2010-06-30,91
2010-07-01,93
2010-07-02,95
2010-07-03,100
2010-07-04,97
2010-07-05,94
2010-07-06,95
2010-07-07,92
2010-07-08,91
2010-07-09,91
2010-07-10,92
2010-07-11,92
2010-07-12,89
2010-07-13,89
2010-07-14,89
2010-07-15,88
2010-07-16,88
2010-07-17,91
2010-07-18,89
2010-07-19,87
2010-07-20,88
2010-07-21,87
2010-07-22,87
2010-07-23,87
2010-07-24,91
2010-07-25,89
2010-07-26,89
2010-07-27,90
2010-07-28,92
2010-07-29,92
2010-07-30,93
2010-07-31,99
2010-08-01,97
2010-08-02,95
2010-08-03,96
2010-08-04,95
2010-08-05,95
