Date,JPMorgan Chase
2009-06-01,68
2009-06-02,69
2009-06-03,71
2009-06-04,74
2009-06-05,74
2009-06-06,82
2009-06-07,78
2009-06-08,76
2009-06-09,76
2009-06-10,79
2009-06-11,77
2009-06-12,80
2009-06-13,86
2009-06-14,81
2009-06-15,84
2009-06-16,87
2009-06-17,90
2009-06-18,93
2009-06-19,104
2009-06-20,111
2009-06-21,98
2009-06-22,92
2009-06-23,88
2009-06-24,84
2009-06-25,80
2009-06-26,77
2009-06-27,78
2009-06-28,72
2009-06-29,70
2009-06-30,70
2009-07-01,69
2009-07-02,70
2009-07-03,72
2009-07-04,73
2009-07-05,69
2009-07-06,71
2009-07-07,72
2009-07-08,74
2009-07-09,76
2009-07-10,78
2009-07-11,87
2009-07-12,80
2009-07-13,82
2009-07-14,84
2009-07-15,85
2009-07-16,87
2009-07-17,93
2009-07-18,102
2009-07-19,89
2009-07-20,87
2009-07-21,85
2009-07-22,83
2009-07-23,83
2009-07-24,79
2009-07-25,84
2009-07-26,81
2009-07-27,77
2009-07-28,77
2009-07-29,78
2009-07-30,78
2009-07-31,77
2009-08-01,82
2009-08-02,79
2009-08-03,77
2009-08-04,77
2009-08-05,79
2009-08-06,78
2009-08-07,81
2009-08-08,84
2009-08-09,83
2009-08-10,79
2009-08-11,79
2009-08-12,79
2009-08-13,81
2009-08-14,80
2009-08-15,84
2009-08-16,81
2009-08-17,77
2009-08-18,76
2009-08-19,76
2009-08-20,76
2009-08-21,74
2009-08-22,82
2009-08-23,75
2009-08-24,72
2009-08-25,72
2009-08-26,71
2009-08-27,72
2009-08-28,70
2009-08-29,77
2009-08-30,70
2009-08-31,71
2009-09-01,72
2009-09-02,72
2009-09-03,74
2009-09-04,75
2009-09-05,80
2009-09-06,75
2009-09-07,74
2009-09-08,73
2009-09-09,73
2009-09-10,74
2009-09-11,72
2009-09-12,77
2009-09-13,72
2009-09-14,73
2009-09-15,74
2009-09-16,75
2009-09-17,76
2009-09-18,79
2009-09-19,85
2009-09-20,79
2009-09-21,76
2009-09-22,75
2009-09-23,74
2009-09-24,73
2009-09-25,74
2009-09-26,78
2009-09-27,74
2009-09-28,72
2009-09-29,72
2009-09-30,74
2009-10-01,73
2009-10-02,74
2009-10-03,81
2009-10-04,74
2009-10-05,74
2009-10-06,76
2009-10-07,75
2009-10-08,76
2009-10-09,77
2009-10-10,82
2009-10-11,81
2009-10-12,80
2009-10-13,82
2009-10-14,84
2009-10-15,91
2009-10-16,91
2009-10-17,99
2009-10-18,88
2009-10-19,86
2009-10-20,84
2009-10-21,84
2009-10-22,80
2009-10-23,79
2009-10-24,83
2009-10-25,77
2009-10-26,75
2009-10-27,74
2009-10-28,73
2009-10-29,72
2009-10-30,72
2009-10-31,75
2009-11-01,72
2009-11-02,72
2009-11-03,74
2009-11-04,74
2009-11-05,74
2009-11-06,75
2009-11-07,81
2009-11-08,76
2009-11-09,76
2009-11-10,76
2009-11-11,77
2009-11-12,76
2009-11-13,79
2009-11-14,83
2009-11-15,76
2009-11-16,75
2009-11-17,76
2009-11-18,74
2009-11-19,73
2009-11-20,73
2009-11-21,77
2009-11-22,72
2009-11-23,69
2009-11-24,68
2009-11-25,68
2009-11-26,70
2009-11-27,65
2009-11-28,67
2009-11-29,65
2009-11-30,66
2009-12-01,67
2009-12-02,69
2009-12-03,69
2009-12-04,72
2009-12-05,78
2009-12-06,72
2009-12-07,72
2009-12-08,73
2009-12-09,73
2009-12-10,73
2009-12-11,74
2009-12-12,79
2009-12-13,75
2009-12-14,71
2009-12-15,70
2009-12-16,69
2009-12-17,68
2009-12-18,69
2009-12-19,71
2009-12-20,65
2009-12-21,62
2009-12-22,60
2009-12-23,61
2009-12-24,59
2009-12-25,60
2009-12-26,54
2009-12-27,55
2009-12-28,55
2009-12-29,55
2009-12-30,56
2009-12-31,56
2010-01-01,61
2010-01-02,58
2010-01-03,62
2010-01-04,64
2010-01-05,67
2010-01-06,71
2010-01-07,73
2010-01-08,76
2010-01-09,86
2010-01-10,80
2010-01-11,82
2010-01-12,84
2010-01-13,85
2010-01-14,88
2010-01-15,89
2010-01-16,101
2010-01-17,93
2010-01-18,88
2010-01-19,86
2010-01-20,86
2010-01-21,83
2010-01-22,82
2010-01-23,88
2010-01-24,80
2010-01-25,79
2010-01-26,78
2010-01-27,77
2010-01-28,76
2010-01-29,75
2010-01-30,79
2010-01-31,76
2010-02-01,75
2010-02-02,76
2010-02-03,77
2010-02-04,78
2010-02-05,78
2010-02-06,86
2010-02-07,78
2010-02-08,77
