Date,Deutsche Bank
2011-05-01,90
2011-05-02,90
2011-05-03,92
2011-05-04,91
2011-05-05,93
2011-05-06,94
2011-05-07,101
2011-05-08,92
2011-05-09,91
2011-05-10,92
2011-05-11,91
2011-05-12,90
2011-05-13,90
2011-05-14,96
2011-05-15,88
2011-05-16,88
2011-05-17,89
2011-05-18,87
2011-05-19,86
2011-05-20,87
2011-05-21,93
2011-05-22,86
2011-05-23,86
2011-05-24,87
2011-05-25,87
2011-05-26,88
2011-05-27,88
2011-05-28,96
2011-05-29,89
2011-05-30,89
2011-05-31,89
2011-06-01,92
2011-06-02,97
2011-06-03,90
2011-06-04,98
2011-06-05,90
2011-06-06,89
2011-06-07,89
2011-06-08,89
2011-06-09,88
2011-06-10,86
2011-06-11,93
2011-06-12,88
2011-06-13,84
2011-06-14,84
2011-06-15,85
2011-06-16,83
2011-06-17,83
2011-06-18,88
2011-06-19,82
2011-06-20,82
2011-06-21,83
2011-06-22,83
2011-06-23,85
2011-06-24,82
2011-06-25,90
2011-06-26,85
2011-06-27,87
2011-06-28,90
2011-06-29,92
2011-06-30,95
2011-07-01,99
2011-07-02,108
2011-07-03,99
2011-07-04,98
2011-07-05,99
2011-07-06,96
2011-07-07,95
2011-07-08,94
2011-07-09,102
2011-07-10,93
2011-07-11,93
2011-07-12,94
2011-07-13,93
2011-07-14,93
2011-07-15,93
2011-07-16,102
2011-07-17,92
2011-07-18,92
2011-07-19,94
2011-07-20,91
2011-07-21,90
2011-07-22,91
2011-07-23,97
2011-07-24,91
2011-07-25,92
2011-07-26,93
2011-07-27,95
2011-07-28,96
2011-07-29,97
2011-07-30,108
2011-07-31,98
2011-08-01,97
2011-08-02,98
2011-08-03,96
2011-08-04,95
2011-08-05,95
2011-08-06,102
2011-08-07,93
2011-08-08,93
2011-08-09,93
2011-08-10,94
2011-08-11,93
2011-08-12,94
2011-08-13,100
2011-08-14,91
2011-08-15,89
2011-08-16,88
2011-08-17,88
2011-08-18,85
2011-08-19,84
2011-08-20,90
2011-08-21,82
2011-08-22,83
2011-08-23,85
2011-08-24,84
2011-08-25,85
2011-08-26,86
2011-08-27,94
2011-08-28,88
2011-08-29,90
2011-08-30,92
2011-08-31,95
2011-09-01,96
2011-09-02,99
2011-09-03,109
2011-09-04,99
2011-09-05,98
2011-09-06,100
2011-09-07,98
2011-09-08,96
2011-09-09,96
2011-09-10,102
2011-09-11,93
2011-09-12,92
2011-09-13,93
2011-09-14,91
2011-09-15,91
2011-09-16,92
2011-09-17,97
2011-09-18,89
2011-09-19,88
2011-09-20,89
2011-09-21,87
2011-09-22,87
