Date,Piper Jaffray
2007-01-07,90
2007-01-08,86
2007-01-09,82
2007-01-10,78
2007-01-11,74
2007-01-12,70
2007-01-13,67
2007-01-14,68
2007-01-15,69
2007-01-16,70
2007-01-17,71
2007-01-18,72
2007-01-19,73
2007-01-20,75
2007-01-21,72
2007-01-22,70
2007-01-23,68
2007-01-24,66
2007-01-25,63
2007-01-26,61
2007-01-27,59
2007-01-28,59
2007-01-29,59
2007-01-30,59
2007-01-31,60
2007-02-01,60
2007-02-02,60
2007-02-03,61
2007-02-04,63
2007-02-05,66
2007-02-06,68
2007-02-07,71
2007-02-08,73
2007-02-09,76
2007-02-10,79
2007-02-11,80
2007-02-12,82
2007-02-13,84
2007-02-14,85
2007-02-15,87
2007-02-16,88
2007-02-17,90
2007-02-18,86
2007-02-19,82
2007-02-20,79
2007-02-21,75
2007-02-22,72
2007-02-23,69
2007-02-24,66
2007-02-25,70
2007-02-26,75
2007-02-27,80
2007-02-28,85
2007-03-01,90
2007-03-02,95
2007-03-03,100
2007-03-04,98
2007-03-05,98
2007-03-06,97
2007-03-07,96
2007-03-08,94
2007-03-09,93
2007-03-10,92
2007-03-11,88
2007-03-12,84
2007-03-13,80
2007-03-14,76
2007-03-15,72
2007-03-16,69
2007-03-17,65
2007-03-18,64
2007-03-19,63
2007-03-20,62
2007-03-21,62
2007-03-22,61
2007-03-23,60
2007-03-24,60
2007-03-25,62
2007-04-01,74
2007-04-02,75
2007-04-03,75
2007-04-04,74
2007-04-05,74
2007-04-06,74
2007-04-07,74
2007-04-08,69
2007-04-09,63
2007-04-10,59
2007-04-11,54
2007-04-12,50
2007-04-13,45
2007-04-14,41
2007-04-15,45
2007-04-16,49
2007-04-17,53
2007-04-18,57
2007-04-19,61
2007-04-20,65
2007-04-21,69
2007-04-22,69
2007-04-23,69
2007-04-24,69
2007-04-25,69
2007-04-26,69
2007-04-27,69
2007-04-28,69
2007-04-29,66
2007-04-30,62
2007-05-01,59
2007-05-02,56
2007-05-03,53
2007-05-04,50
2007-05-05,47
2007-05-06,50
2007-05-07,54
2007-05-08,57
2007-05-09,61
2007-05-10,64
2007-05-11,68
2007-05-12,71
2007-05-13,70
2007-05-14,67
2007-05-15,66
2007-05-16,64
2007-05-17,63
2007-05-18,61
2007-05-19,60
2007-05-20,57
2007-05-21,55
2007-05-22,53
2007-05-23,51
2007-05-24,49
2007-05-25,47
2007-05-26,45
2007-05-27,46
2007-05-28,48
2007-05-29,49
2007-05-30,51
2007-05-31,52
2007-06-01,54
2007-06-02,56
2007-06-03,57
2007-06-04,58
2007-06-05,60
2007-06-06,61
2007-06-07,63
2007-06-08,64
2007-06-09,66
2007-06-10,66
2007-06-11,67
2007-06-12,68
2007-06-13,69
2007-06-14,70
2007-06-15,70
2007-06-16,71
2007-06-17,68
2007-06-18,64
2007-06-19,61
2007-06-20,58
2007-06-21,55
2007-06-22,52
2007-06-23,49
2007-06-24,50
2007-07-01,62
2007-07-02,64
2007-07-03,66
2007-07-04,68
2007-07-05,70
2007-07-06,72
2007-07-07,75
2007-07-08,73
2007-07-09,72
2007-07-10,71
2007-07-11,69
2007-07-12,68
2007-07-13,67
2007-07-14,66
2007-07-15,69
2007-07-16,72
2007-07-17,75
2007-07-18,78
2007-07-19,81
2007-07-20,84
2007-07-21,87
2007-07-22,85
2007-07-23,83
2007-07-24,81
2007-07-25,79
2007-07-26,76
2007-07-27,74
2007-07-28,72
2007-07-29,69
2007-07-30,66
2007-07-31,63
2007-08-01,60
2007-08-02,57
2007-08-03,54
2007-08-04,51
2007-08-05,50
2007-08-06,49
2007-08-07,49
2007-08-08,48
2007-08-09,48
2007-08-10,47
2007-08-11,47
2007-08-12,52
2007-08-13,57
2007-08-14,63
2007-08-15,68
2007-08-16,74
2007-08-17,79
2007-08-18,85
2007-08-19,82
2007-08-20,78
2007-08-21,75
2007-08-22,72
2007-08-23,69
2007-08-24,66
2007-08-25,63
2007-08-26,62
2007-08-27,62
2007-08-28,62
2007-08-29,61
2007-08-30,61
2007-08-31,60
2007-09-01,60
2007-09-02,59
2007-09-03,58
