Date,Thomas Weisel
2007-01-07,51
2007-01-08,48
2007-01-09,45
2007-01-10,43
2007-01-11,40
2007-01-12,37
2007-01-13,35
2007-01-14,38
2007-01-15,42
2007-01-16,46
2007-01-17,50
2007-01-18,54
2007-01-19,58
2007-01-20,62
2007-01-21,67
2007-01-22,72
2007-01-23,77
2007-01-24,82
2007-01-25,87
2007-01-26,93
2007-01-27,98
2007-01-28,94
2007-01-29,89
2007-01-30,85
2007-01-31,82
2007-02-01,78
2007-02-02,74
2007-02-03,71
2007-02-04,71
2007-02-05,72
2007-02-06,73
2007-02-07,74
2007-02-08,74
2007-02-09,75
2007-02-10,76
2007-02-11,71
2007-02-12,65
2007-02-13,60
2007-02-14,55
2007-02-15,50
2007-02-16,45
2007-02-17,40
2007-02-18,42
2007-02-19,45
2007-02-20,47
2007-02-21,50
2007-02-22,52
2007-02-23,55
2007-02-24,58
2007-02-25,58
2007-02-26,58
2007-02-27,58
2007-02-28,58
2007-03-01,58
2007-03-02,58
2007-03-03,58
2007-03-04,58
2007-03-05,59
2007-03-06,59
2007-03-07,60
2007-03-08,60
2007-03-09,61
2007-03-10,62
2007-03-11,64
2007-03-12,67
2007-03-13,70
2007-03-14,72
2007-03-15,75
2007-03-16,77
2007-03-17,80
2007-03-18,77
2007-03-19,75
2007-03-20,72
2007-03-21,69
2007-03-22,67
2007-03-23,65
2007-03-24,64
2007-03-25,56
2007-04-01,44
2007-04-02,43
2007-04-03,43
2007-04-04,42
2007-04-05,42
2007-04-06,41
2007-04-07,41
2007-04-08,43
2007-04-09,45
2007-04-10,47
2007-04-11,49
2007-04-12,51
2007-04-13,53
2007-04-14,56
2007-04-15,57
2007-04-16,58
2007-04-17,59
2007-04-18,60
2007-04-19,61
2007-04-20,62
2007-04-21,63
2007-04-22,67
2007-04-23,72
2007-04-24,77
2007-04-25,82
2007-04-26,87
2007-04-27,91
2007-04-28,96
2007-04-29,89
2007-04-30,82
2007-05-01,75
2007-05-02,68
2007-05-03,61
2007-05-04,55
2007-05-05,48
2007-05-06,47
2007-05-07,46
2007-05-08,45
2007-05-09,44
2007-05-10,43
2007-05-11,42
2007-05-12,41
2007-05-13,41
2007-05-14,41
2007-05-15,41
2007-05-16,41
2007-05-17,41
2007-05-18,41
2007-05-19,41
2007-05-20,41
2007-05-21,41
2007-05-22,42
2007-05-23,42
2007-05-24,43
2007-05-25,43
2007-05-26,44
2007-05-27,44
2007-05-28,44
2007-05-29,45
2007-05-30,45
2007-05-31,46
2007-06-01,46
2007-06-02,47
2007-06-03,46
2007-06-04,45
2007-06-05,44
2007-06-06,43
2007-06-07,42
2007-06-08,41
2007-06-09,41
2007-06-10,45
2007-06-11,49
2007-06-12,54
2007-06-13,58
2007-06-14,62
2007-06-15,67
2007-06-16,71
2007-06-17,68
2007-06-18,63
2007-06-19,60
2007-06-20,57
2007-06-21,54
2007-06-22,51
2007-06-23,48
2007-06-24,48
2007-07-01,53
2007-07-02,54
2007-07-03,55
2007-07-04,56
2007-07-05,57
2007-07-06,58
2007-07-07,60
2007-07-08,59
2007-07-09,58
2007-07-10,58
2007-07-11,57
2007-07-12,57
2007-07-13,56
2007-07-14,56
2007-07-15,60
2007-07-16,65
2007-07-17,70
2007-07-18,74
2007-07-19,79
2007-07-20,83
2007-07-21,88
2007-07-22,82
2007-07-23,74
2007-07-24,68
2007-07-25,62
2007-07-26,56
2007-07-27,50
2007-07-28,44
2007-07-29,47
2007-07-30,50
2007-07-31,53
2007-08-01,56
2007-08-02,59
2007-08-03,62
2007-08-04,65
2007-08-05,63
2007-08-06,60
2007-08-07,58
2007-08-08,56
2007-08-09,54
2007-08-10,52
2007-08-11,50
2007-08-12,52
2007-08-13,54
2007-08-14,56
2007-08-15,58
2007-08-16,60
2007-08-17,62
2007-08-18,64
2007-08-19,60
2007-08-20,57
2007-08-21,54
2007-08-22,51
2007-08-23,48
2007-08-24,45
2007-08-25,42
2007-08-26,42
2007-08-27,42
2007-08-28,42
2007-08-29,43
2007-08-30,43
2007-08-31,43
2007-09-01,44
2007-09-02,47
2007-09-03,50
2007-09-04,54
2007-09-05,57
2007-09-06,61
2007-09-07,64
2007-09-08,68
2007-09-09,67
2007-09-10,67
2007-09-11,67
2007-09-12,67
2007-09-13,67
2007-09-14,66
2007-09-15,66
2007-09-16,64
2007-09-17,62
2007-09-18,60
2007-09-19,58
2007-09-20,56
2007-09-21,54
2007-09-22,52
2007-09-23,54
2007-09-24,56
2007-09-25,58
2007-09-26,60
2007-09-27,62
2007-09-28,64
2007-09-29,67
2007-09-30,71
2007-10-07,95
2007-10-08,91
2007-10-09,87
2007-10-10,83
2007-10-11,78
2007-10-12,74
2007-10-13,69
2007-10-14,68
2007-10-15,67
2007-10-16,66
2007-10-17,65
2007-10-18,64
2007-10-19,63
2007-10-20,62
2007-10-21,61
2007-10-22,60
2007-10-23,60
2007-10-24,59
2007-10-25,59
2007-10-26,58
2007-10-27,58
2007-10-28,57
2007-10-29,57
2007-10-30,56
2007-10-31,56
2007-11-01,55
2007-11-02,55
2007-11-03,55
2007-11-04,55
2007-11-05,56
2007-11-06,57
2007-11-07,58
2007-11-08,59
2007-11-09,59
2007-11-10,60
2007-11-11,61
2007-11-12,60
2007-11-13,61
2007-11-14,61
2007-11-15,62
2007-11-16,62
2007-11-17,63
2007-11-18,62
2007-11-19,62
2007-11-20,62
2007-11-21,62
2007-11-22,62
2007-11-23,62
2007-11-24,62
2007-11-25,60
2007-11-26,59
2007-11-27,57
2007-11-28,56
2007-11-29,54
2007-11-30,53
2007-12-01,52
2007-12-02,54
2007-12-03,57
2007-12-04,59
2007-12-05,62
2007-12-06,64
2007-12-07,66
2007-12-08,69
2007-12-09,62
2007-12-10,55
2007-12-11,48
2007-12-12,42
2007-12-13,35
2007-12-14,29
2007-12-15,23
2007-12-16,23
2007-12-17,24
2007-12-18,25
2007-12-19,25
2007-12-20,26
2007-12-21,27
2007-12-22,28
2007-12-23,28
2007-12-24,29
2007-12-25,30
2007-12-26,30
2007-12-27,31
2007-12-28,32
2007-12-29,33
2007-12-30,33
2008-01-06,42
2008-01-07,45
2008-01-08,48
2008-01-09,51
2008-01-10,54
2008-01-11,57
2008-01-12,60
2008-01-13,58
2008-01-14,55
2008-01-15,53
2008-01-16,51
2008-01-17,49
2008-01-18,47
2008-01-19,45
2008-01-20,46
2008-01-21,47
2008-01-22,48
2008-01-23,49
2008-01-24,50
2008-01-25,51
2008-01-26,53
2008-01-27,55
2008-01-28,57
2008-01-29,59
2008-01-30,61
2008-01-31,63
2008-02-01,65
2008-02-02,68
2008-02-03,67
2008-02-04,67
2008-02-05,67
2008-02-06,67
2008-02-07,66
2008-02-08,66
2008-02-09,66
2008-02-10,64
2008-02-11,63
2008-02-12,61
2008-02-13,60
2008-02-14,58
2008-02-15,57
2008-02-16,55
2008-02-17,54
2008-02-18,53
2008-02-19,53
2008-02-20,52
2008-02-21,51
2008-02-22,50
2008-02-23,50
2008-02-24,50
2008-02-25,49
2008-02-26,49
2008-02-27,49
2008-02-28,49
2008-02-29,49
2008-03-01,49
2008-03-02,51
2008-03-03,53
2008-03-04,55
2008-03-05,57
2008-03-06,59
2008-03-07,61
2008-03-08,64
2008-03-09,62
2008-03-10,60
2008-03-11,58
2008-03-12,57
2008-03-13,55
2008-03-14,53
2008-03-15,52
2008-03-16,51
2008-03-17,50
2008-03-18,49
2008-03-19,48
2008-03-20,47
2008-03-21,46
2008-03-22,45
2008-03-23,43
2008-03-24,42
2008-03-25,40
2008-03-26,38
2008-03-27,37
2008-03-28,35
2008-03-29,34
2008-03-30,35
2008-04-06,44
2008-04-07,44
2008-04-08,44
2008-04-09,45
2008-04-10,45
2008-04-11,45
2008-04-12,46
2008-04-13,45
2008-04-14,44
2008-04-15,43
2008-04-16,42
2008-04-17,41
2008-04-18,40
2008-04-19,40
2008-04-20,40
2008-04-21,40
2008-04-22,40
2008-04-23,41
2008-04-24,41
2008-04-25,41
2008-04-26,42
2008-04-27,44
2008-04-28,47
2008-04-29,49
2008-04-30,51
2008-05-01,54
2008-05-02,56
2008-05-03,59
2008-05-04,56
2008-05-05,52
2008-05-06,50
2008-05-07,47
2008-05-08,45
2008-05-09,42
2008-05-10,40
2008-05-11,41
2008-05-12,43
2008-05-13,45
