Date,Stifel
2012-12-01,70
2012-12-02,74
2012-12-03,72
2012-12-04,73
2012-12-05,76
2012-12-06,76
2012-12-07,81
2012-12-08,82
2012-12-09,80
2012-12-10,78
2012-12-11,78
2012-12-12,78
2012-12-13,81
2012-12-14,77
2012-12-15,88
2012-12-16,75
2012-12-17,74
2012-12-18,73
2012-12-19,74
2012-12-20,70
2012-12-21,69
2012-12-22,74
2012-12-23,65
2012-12-24,62
2012-12-25,62
2012-12-26,57
2012-12-27,54
2012-12-28,52
2012-12-29,56
2012-12-30,51
2012-12-31,53
2013-01-01,61
2013-01-02,58
2013-01-03,63
2013-01-04,62
2013-01-05,70
2013-01-06,69
2013-01-07,68
2013-01-08,70
2013-01-09,74
2013-01-10,74
2013-01-11,77
2013-01-12,86
2013-01-13,79
2013-01-14,76
2013-01-15,75
2013-01-16,75
2013-01-17,74
2013-01-18,75
2013-01-19,76
2013-01-20,84
2013-01-21,72
2013-01-22,71
2013-01-23,72
2013-01-24,70
2013-01-25,70
2013-01-26,76
2013-01-27,74
2013-01-28,73
2013-01-29,75
2013-01-30,78
2013-01-31,83
2013-02-01,81
2013-02-02,87
2013-02-03,94
2013-02-04,80
2013-02-05,78
2013-02-06,81
2013-02-07,75
2013-02-08,74
2013-02-09,80
2013-02-10,73
2013-02-11,74
2013-02-12,75
2013-02-13,76
2013-02-14,77
2013-02-15,82
2013-02-16,83
2013-02-17,84
2013-02-18,76
2013-02-19,75
2013-02-20,74
2013-02-21,72
2013-02-22,71
2013-02-23,77
2013-02-24,71
2013-02-25,72
2013-02-26,73
2013-02-27,77
2013-02-28,75
2013-03-01,76
2013-03-02,82
2013-03-03,89
2013-03-04,77
2013-03-05,77
2013-03-06,77
2013-03-07,79
2013-03-08,78
2013-03-09,82
2013-03-10,83
2013-03-11,75
2013-03-12,74
2013-03-13,80
2013-03-14,73
2013-03-15,72
2013-03-16,81
2013-03-17,71
2013-03-18,71
2013-03-19,71
2013-03-20,70
2013-03-21,73
2013-03-22,69
2013-03-23,74
2013-03-24,74
2013-03-25,68
2013-03-26,69
2013-03-27,70
2013-03-28,68
2013-03-29,72
2013-03-30,72
