Date,Lehman Brothers
2005-12-01,59
2005-12-02,62
2005-12-03,63
2005-12-04,61
2005-12-05,61
2005-12-06,61
2005-12-07,61
2005-12-08,61
2005-12-09,70
2005-12-10,61
2005-12-11,62
2005-12-12,63
2005-12-13,64
2005-12-14,67
2005-12-15,66
2005-12-16,72
2005-12-17,69
2005-12-18,69
2005-12-19,69
2005-12-20,71
2005-12-21,72
2005-12-22,71
2005-12-23,72
2005-12-24,77
2005-12-25,69
2005-12-26,66
2005-12-27,66
2005-12-28,60
2005-12-29,57
2005-12-30,54
2005-12-31,53
2006-01-01,54
2006-01-02,56
2006-01-03,58
2006-01-04,64
2006-01-05,64
2006-01-06,65
2006-01-07,68
2006-01-08,69
2006-01-09,70
2006-01-10,71
2006-01-11,76
2006-01-12,73
2006-01-13,76
2006-01-14,80
2006-01-15,74
2006-01-16,73
2006-01-17,74
2006-01-18,70
2006-01-19,70
2006-01-20,70
2006-01-21,68
2006-01-22,67
2006-01-23,68
2006-01-24,69
2006-01-25,71
2006-01-26,82
2006-01-27,73
2006-01-28,81
2006-01-29,73
2006-01-30,71
2006-01-31,69
2006-02-01,70
2006-02-02,66
2006-02-03,68
2006-02-04,63
2006-02-05,68
2006-02-06,64
2006-02-07,65
2006-02-08,70
2006-02-09,67
2006-02-10,70
2006-02-11,69
2006-02-12,68
2006-02-13,67
2006-02-14,67
2006-02-15,66
2006-02-16,64
2006-02-17,69
2006-02-18,67
2006-02-19,62
2006-02-20,62
2006-02-21,65
2006-02-22,62
2006-02-23,63
2006-02-24,62
2006-02-25,63
2006-02-26,62
2006-02-27,63
2006-02-28,64
2006-03-01,64
2006-03-02,67
2006-03-03,66
2006-03-04,72
2006-03-05,66
2006-03-06,65
2006-03-07,64
2006-03-08,64
2006-03-09,64
2006-03-10,65
2006-03-11,62
2006-03-12,64
2006-03-13,63
2006-03-14,67
2006-03-15,66
2006-03-16,69
2006-03-17,72
2006-03-18,75
2006-03-19,74
2006-03-20,67
2006-03-21,66
2006-03-22,63
2006-03-23,67
2006-03-24,61
2006-03-25,59
2006-03-26,58
2006-03-27,59
2006-03-28,60
2006-03-29,60
2006-03-30,61
2006-03-31,62
2006-04-01,67
2006-04-02,63
2006-04-03,63
2006-04-04,63
2006-04-05,64
2006-04-06,65
2006-04-07,68
2006-04-08,68
2006-04-09,62
2006-04-10,61
2006-04-11,60
2006-04-12,61
