Date,Stifel
2009-11-01,69
2009-11-02,73
2009-11-03,78
2009-11-04,88
2009-11-05,85
2009-11-06,98
2009-11-07,93
2009-11-08,94
2009-11-09,95
2009-11-10,103
2009-11-11,97
2009-11-12,102
2009-11-13,99
2009-11-14,113
2009-11-15,93
2009-11-16,87
2009-11-17,84
2009-11-18,75
2009-11-19,71
2009-11-20,65
2009-11-21,58
2009-11-22,57
2009-11-23,57
2009-11-24,57
2009-11-25,61
2009-11-26,61
2009-11-27,58
2009-11-28,59
2009-11-29,62
2009-11-30,65
2009-12-01,68
2009-12-02,71
2009-12-03,80
2009-12-04,77
2009-12-05,88
2009-12-06,80
2009-12-07,80
2009-12-08,82
2009-12-09,80
2009-12-10,86
2009-12-11,80
2009-12-12,83
2009-12-13,81
2009-12-14,78
2009-12-15,79
2009-12-16,77
2009-12-17,77
2009-12-18,76
2009-12-19,82
2009-12-20,73
2009-12-21,70
2009-12-22,69
2009-12-23,67
2009-12-24,62
2009-12-25,59
2009-12-26,57
2009-12-27,57
2009-12-28,58
2009-12-29,62
2009-12-30,60
2009-12-31,62
2010-01-01,64
2010-01-02,62
2010-01-03,65
2010-01-04,69
2010-01-05,73
2010-01-06,77
2010-01-07,81
2010-01-08,91
2010-01-09,93
2010-01-10,85
2010-01-11,82
2010-01-12,81
2010-01-13,80
2010-01-14,72
2010-01-15,69
2010-01-16,72
2010-01-17,67
2010-01-18,68
2010-01-19,69
2010-01-20,71
2010-01-21,72
2010-01-22,73
2010-01-23,86
2010-01-24,72
2010-01-25,70
2010-01-26,72
2010-01-27,65
2010-01-28,62
2010-01-29,62
2010-01-30,58
2010-01-31,60
2010-02-01,62
2010-02-02,64
2010-02-03,66
2010-02-04,70
2010-02-05,70
2010-02-06,76
2010-02-07,72
2010-02-08,73
2010-02-09,74
2010-02-10,74
2010-02-11,81
2010-02-12,76
2010-02-13,79
2010-02-14,74
2010-02-15,71
2010-02-16,68
2010-02-17,70
2010-02-18,62
2010-02-19,61
2010-02-20,59
2010-02-21,55
2010-02-22,55
2010-02-23,55
2010-02-24,59
2010-02-25,55
2010-02-26,58
2010-02-27,55
2010-02-28,57
2010-03-01,60
2010-03-02,63
2010-03-03,66
2010-03-04,69
2010-03-05,75
2010-03-06,77
2010-03-07,73
2010-03-08,72
2010-03-09,70
2010-03-10,69
2010-03-11,67
2010-03-12,68
2010-03-13,69
2010-03-14,65
2010-03-15,66
2010-03-16,69
2010-03-17,68
2010-03-18,71
2010-03-19,72
2010-03-20,70
2010-03-21,69
2010-03-22,68
2010-03-23,68
2010-03-24,67
2010-03-25,66
2010-03-26,66
2010-03-27,69
2010-03-28,66
2010-03-29,67
2010-03-30,68
2010-03-31,69
2010-05-01,100
2010-05-02,94
2010-05-03,89
2010-05-04,90
2010-05-05,85
2010-05-06,73
2010-05-07,68
2010-05-08,67
2010-05-09,61
2010-05-10,60
2010-05-11,59
2010-05-12,59
2010-05-13,63
2010-05-14,55
2010-05-15,56
2010-05-16,54
2010-05-17,55
2010-05-18,56
2010-05-19,63
2010-05-20,58
2010-05-21,62
2010-05-22,61
2010-05-23,59
2010-05-24,58
2010-05-25,58
2010-05-26,60
2010-05-27,57
2010-05-28,59
2010-05-29,56
2010-05-30,55
2010-05-31,55
2010-06-01,54
2010-06-02,55
2010-06-03,53
2010-06-04,53
2010-06-05,54
2010-06-06,53
2010-06-07,54
2010-06-08,59
2010-06-09,56
2010-06-10,57
2010-06-11,58
2010-06-12,60
2010-06-13,59
2010-06-14,60
2010-06-15,60
2010-06-16,65
2010-06-17,63
2010-06-18,62
2010-06-19,68
2010-06-20,62
2010-06-21,62
2010-06-22,62
2010-06-23,69
2010-06-24,63
2010-06-25,61
2010-06-26,65
2010-06-27,60
