Date,Credit Suisse
2008-05-01,73
2008-05-02,71
2008-05-03,75
2008-05-04,68
2008-05-05,68
2008-05-06,68
2008-05-07,68
2008-05-08,68
2008-05-09,67
2008-05-10,76
2008-05-11,66
2008-05-12,65
2008-05-13,65
2008-05-14,64
2008-05-15,66
2008-05-16,63
2008-05-17,69
2008-05-18,63
2008-05-19,63
2008-05-20,63
2008-05-21,63
2008-05-22,64
2008-05-23,63
2008-05-24,71
2008-05-25,64
2008-05-26,64
2008-05-27,65
2008-05-28,65
2008-05-29,66
2008-05-30,69
2008-05-31,72
2008-06-01,67
2008-06-02,67
2008-06-03,68
2008-06-04,68
2008-06-05,69
2008-06-06,68
2008-06-07,76
2008-06-08,67
2008-06-09,66
2008-06-10,65
2008-06-11,64
2008-06-12,63
2008-06-13,63
2008-06-14,68
2008-06-15,62
2008-06-16,63
2008-06-17,66
2008-06-18,66
2008-06-19,67
2008-06-20,68
2008-06-21,80
2008-06-22,69
2008-06-23,68
2008-06-24,68
2008-06-25,69
2008-06-26,67
2008-06-27,67
2008-06-28,73
2008-06-29,66
2008-06-30,67
2008-07-01,68
2008-07-02,70
2008-07-03,71
2008-07-04,71
2008-07-05,75
2008-07-06,71
2008-07-07,71
2008-07-08,71
2008-07-09,72
2008-07-10,72
2008-07-11,74
2008-07-12,81
2008-07-13,72
2008-07-14,71
2008-07-15,70
2008-07-16,70
2008-07-17,69
2008-07-18,71
2008-07-19,75
2008-07-20,68
2008-07-21,68
2008-07-22,69
2008-07-23,68
2008-07-24,68
2008-07-25,69
2008-07-26,78
2008-07-27,67
2008-07-28,66
2008-07-29,68
2008-07-30,65
2008-07-31,65
2008-08-01,64
2008-08-02,68
2008-08-03,64
2008-08-04,65
2008-08-05,66
2008-08-06,67
2008-08-07,68
2008-08-08,71
2008-08-09,75
2008-08-10,70
2008-08-11,70
2008-08-12,70
2008-08-13,70
2008-08-14,72
2008-08-15,72
2008-08-16,76
2008-08-17,69
2008-08-18,68
2008-08-19,67
2008-08-20,67
2008-08-21,65
2008-08-22,65
2008-08-23,72
2008-08-24,63
2008-08-25,63
2008-08-26,63
2008-08-27,65
2008-08-28,66
2008-08-29,64
2008-08-30,73
2008-08-31,65
2008-09-01,66
2008-09-02,67
2008-09-03,67
2008-09-04,67
2008-09-05,70
2008-09-06,72
2008-09-07,72
2008-09-08,68
2008-09-09,69
2008-09-10,69
2008-09-11,68
2008-09-12,68
2008-09-13,73
2008-09-14,71
2008-09-15,75
2008-09-16,79
2008-09-17,83
2008-09-18,87
2008-09-19,94
2008-09-20,104
2008-09-21,94
2008-09-22,93
2008-09-23,92
2008-09-24,93
2008-09-25,91
2008-09-26,95
2008-09-27,98
2008-09-28,89
2008-09-29,89
2008-09-30,90
2008-10-01,89
2008-10-02,90
2008-10-03,88
2008-10-04,94
2008-10-05,88
2008-10-06,90
2008-10-07,92
2008-10-08,94
2008-10-09,98
2008-10-10,97
2008-10-11,111
2008-10-12,99
2008-10-13,99
2008-10-14,99
2008-10-15,99
2008-10-16,99
2008-10-17,104
2008-10-18,111
2008-10-19,98
2008-10-20,96
2008-10-21,94
2008-10-22,95
2008-10-23,91
2008-10-24,89
2008-10-25,97
2008-10-26,87
2008-10-27,87
2008-10-28,87
2008-10-29,87
2008-10-30,87
2008-10-31,87
2008-11-01,86
2008-11-02,84
2008-11-03,82
2008-11-04,80
2008-11-05,80
2008-11-06,76
2008-11-07,75
2008-11-08,78
2008-11-09,72
2008-11-10,73
2008-11-11,73
2008-11-12,74
2008-11-13,75
2008-11-14,76
2008-11-15,85
2008-11-16,75
2008-11-17,74
2008-11-18,73
2008-11-19,73
2008-11-20,71
2008-11-21,74
2008-11-22,78
2008-11-23,69
2008-11-24,69
2008-11-25,70
2008-11-26,69
2008-11-27,70
2008-11-28,71
2008-11-29,75
2008-11-30,71
2008-12-01,74
2008-12-02,76
2008-12-03,82
2008-12-04,81
2008-12-05,90
2008-12-06,96
2008-12-07,85
2008-12-08,83
2008-12-09,81
2008-12-10,81
2008-12-11,78
2008-12-12,78
2008-12-13,84
2008-12-14,74
2008-12-15,74
2008-12-16,77
2008-12-17,74
2008-12-18,74
2008-12-19,74
2008-12-20,83
2008-12-21,70
2008-12-22,66
2008-12-23,63
2008-12-24,62
2008-12-25,60
2008-12-26,51
2008-12-27,49
2008-12-28,48
2008-12-29,48
2008-12-30,50
2008-12-31,52
2009-01-01,54
2009-01-02,50
2009-01-03,51
2009-01-04,54
2009-01-05,55
2009-01-06,57
2009-01-07,60
2009-01-08,61
2009-01-09,66
2009-01-10,70
2009-01-11,64
2009-01-12,64
2009-01-13,63
2009-01-14,64
2009-01-15,62
2009-01-16,64
2009-01-17,69
2009-01-18,62
2009-01-19,62
2009-01-20,62
2009-01-21,62
2009-01-22,63
2009-01-23,64
2009-01-24,65
2009-01-25,62
2009-01-26,62
2009-01-27,63
2009-01-28,63
2009-01-29,63
2009-01-30,64
2009-01-31,71
2009-02-01,64
2009-02-02,64
2009-02-03,64
2009-02-04,66
2009-02-05,64
2009-02-06,65
2009-02-07,72
2009-02-08,64
2009-02-09,64
2009-02-10,64
2009-02-11,64
2009-02-12,67
2009-02-13,64
2009-02-14,71
2009-02-15,64
2009-02-16,64
2009-02-17,66
2009-02-18,64
2009-02-19,64
2009-02-20,67
2009-02-21,67
2009-02-22,64
2009-02-23,64
2009-02-24,64
2009-02-25,64
2009-02-26,64
2009-02-27,65
2009-02-28,70
2009-03-01,64
2009-03-02,64
2009-03-03,66
2009-03-04,66
2009-03-05,66
2009-03-06,71
2009-03-07,74
2009-03-08,65
2009-03-09,64
2009-03-10,64
2009-03-11,62
2009-03-12,61
2009-03-13,61
2009-03-14,65
2009-03-15,59
2009-03-16,59
2009-03-17,59
2009-03-18,61
2009-03-19,59
2009-03-20,59
2009-03-21,66
2009-03-22,60
2009-03-23,58
2009-03-24,57
2009-03-25,57
2009-03-26,57
2009-03-27,59
2009-03-28,63
2009-03-29,56
2009-03-30,56
2009-03-31,56
2009-05-01,57
2009-05-02,62
2009-05-03,56
2009-05-04,56
2009-05-05,56
2009-05-06,56
2009-05-07,56
2009-05-08,56
2009-05-09,61
2009-05-10,56
2009-05-11,56
2009-05-12,57
2009-05-13,57
2009-05-14,58
2009-05-15,57
2009-05-16,64
2009-05-17,57
2009-05-18,55
2009-05-19,54
2009-05-20,53
2009-05-21,53
2009-05-22,50
2009-05-23,55
2009-05-24,49
2009-05-25,50
2009-05-26,51
2009-05-27,52
2009-05-28,53
2009-05-29,56
2009-05-30,60
2009-05-31,56
2009-06-01,55
2009-06-02,55
2009-06-03,56
2009-06-04,58
2009-06-05,57
2009-06-06,61
2009-06-07,56
2009-06-08,56
2009-06-09,55
2009-06-10,56
2009-06-11,57
2009-06-12,54
2009-06-13,61
2009-06-14,54
2009-06-15,54
2009-06-16,55
2009-06-17,57
2009-06-18,55
2009-06-19,56
2009-06-20,62
2009-06-21,57
2009-06-22,56
2009-06-23,57
2009-06-24,57
2009-06-25,57
2009-06-26,59
2009-06-27,65
2009-06-28,57
2009-06-29,57
2009-06-30,57
2009-07-01,57
2009-07-02,56
2009-07-03,56
2009-07-04,63
2009-07-05,56
2009-07-06,56
2009-07-07,57
2009-07-08,56
2009-07-09,58
2009-07-10,59
2009-07-11,62
2009-07-12,57
2009-07-13,57
2009-07-14,57
2009-07-15,57
2009-07-16,59
2009-07-17,59
2009-07-18,62
2009-07-19,58
2009-07-20,58
2009-07-21,59
2009-07-22,59
2009-07-23,60
2009-07-24,61
2009-07-25,67
2009-07-26,62
2009-07-27,61
2009-07-28,61
2009-07-29,62
2009-07-30,61
2009-07-31,62
2009-08-01,61
2009-08-02,60
2009-08-03,60
2009-08-04,60
2009-08-05,60
2009-08-06,60
2009-08-07,60
2009-08-08,65
2009-08-09,58
2009-08-10,58
2009-08-11,58
2009-08-12,57
2009-08-13,58
2009-08-14,57
2009-08-15,62
2009-08-16,57
2009-08-17,57
2009-08-18,58
2009-08-19,57
2009-08-20,58
2009-08-21,57
2009-08-22,64
2009-08-23,58
2009-08-24,59
2009-08-25,59
2009-08-26,60
2009-08-27,63
2009-08-28,61
2009-08-29,68
2009-08-30,62
2009-08-31,63
2009-09-01,63
2009-09-02,64
2009-09-03,64
2009-09-04,66
2009-09-05,73
2009-09-06,65
2009-09-07,64
2009-09-08,64
2009-09-09,66
2009-09-10,63
2009-09-11,62
2009-09-12,67
2009-09-13,61
2009-09-14,61
2009-09-15,61
2009-09-16,60
2009-09-17,62
2009-09-18,60
2009-09-19,65
2009-09-20,59
2009-09-21,59
2009-09-22,59
2009-09-23,59
2009-09-24,59
2009-09-25,59
2009-09-26,65
2009-09-27,59
2009-09-28,60
2009-09-29,60
2009-09-30,61
2009-10-01,62
2009-10-02,62
