Date,Stifel
2010-06-01,61
2010-06-02,64
2010-06-03,63
2010-06-04,64
2010-06-05,65
2010-06-06,64
2010-06-07,64
2010-06-08,64
2010-06-09,63
2010-06-10,64
2010-06-11,62
2010-06-12,64
2010-06-13,62
2010-06-14,62
2010-06-15,62
2010-06-16,66
2010-06-17,64
2010-06-18,62
2010-06-19,72
2010-06-20,64
2010-06-21,65
2010-06-22,66
2010-06-23,71
2010-06-24,70
2010-06-25,73
2010-06-26,70
2010-06-27,68
2010-06-28,66
2010-06-29,64
2010-06-30,63
2010-07-01,67
2010-07-02,60
2010-07-03,58
2010-07-04,57
2010-07-05,57
2010-07-06,57
2010-07-07,60
2010-07-08,57
2010-07-09,62
2010-07-10,59
2010-07-11,59
2010-07-12,61
2010-07-13,65
2010-07-14,65
2010-07-15,73
2010-07-16,69
2010-07-17,76
2010-07-18,70
2010-07-19,69
2010-07-20,68
2010-07-21,68
2010-07-22,66
2010-07-23,66
2010-07-24,65
2010-07-25,64
2010-07-26,64
2010-07-27,65
2010-07-28,68
2010-07-29,71
2010-07-30,66
2010-07-31,68
2010-08-01,65
2010-08-02,64
2010-08-03,66
2010-08-04,61
2010-08-05,61
2010-08-06,59
2010-08-07,57
2010-08-08,61
2010-08-09,65
2010-08-10,69
2010-08-11,73
2010-08-12,83
2010-08-13,81
2010-08-14,86
2010-08-15,85
2010-08-16,84
2010-08-17,90
2010-08-18,82
2010-08-19,81
2010-08-20,89
2010-08-21,80
2010-08-22,77
2010-08-23,74
2010-08-24,71
2010-08-25,76
2010-08-26,67
2010-08-27,63
2010-08-28,64
2010-08-29,64
2010-08-30,68
2010-08-31,74
2010-09-01,75
2010-09-02,78
2010-09-03,92
2010-09-04,87
2010-09-05,87
2010-09-06,84
2010-09-07,83
2010-09-08,85
2010-09-09,81
2010-09-10,85
2010-09-11,84
2010-09-12,84
2010-09-13,83
2010-09-14,86
2010-09-15,86
2010-09-16,90
2010-09-17,89
2010-09-18,95
2010-09-19,96
2010-09-20,88
2010-09-21,90
2010-09-22,85
2010-09-23,87
2010-09-24,84
2010-09-25,87
2010-09-26,84
2010-09-27,86
2010-09-28,88
2010-09-29,90
2010-09-30,92
2010-10-01,97
2010-10-02,102
2010-10-03,98
2010-10-04,92
2010-10-05,91
2010-10-06,89
2010-10-07,90
2010-10-08,86
2010-10-09,93
2010-10-10,86
2010-10-11,82
2010-10-12,81
2010-10-13,79
2010-10-14,78
2010-10-15,81
2010-10-16,82
2010-10-17,78
2010-10-18,80
2010-10-19,82
2010-10-20,85
2010-10-21,87
2010-10-22,91
2010-10-23,97
2010-10-24,88
2010-10-25,87
2010-10-26,90
2010-10-27,84
2010-10-28,83
2010-10-29,82
2010-10-30,90
2010-10-31,87
2010-11-01,85
2010-11-02,87
2010-11-03,89
2010-11-04,99
2010-11-05,93
2010-11-06,102
2010-11-07,93
2010-11-08,92
2010-11-09,90
2010-11-10,97
2010-11-11,87
2010-11-12,86
2010-11-13,90
2010-11-14,87
2010-11-15,83
2010-11-16,83
2010-11-17,83
2010-11-18,82
2010-11-19,86
2010-11-20,84
2010-11-21,82
2010-11-22,72
2010-11-23,69
2010-11-24,65
2010-11-25,68
2010-11-26,56
2010-11-27,55
2010-11-28,57
2010-11-29,62
2010-11-30,69
2010-12-01,72
2010-12-02,77
2010-12-03,85
2010-12-04,96
2010-12-05,88
2010-12-06,89
2010-12-07,89
2010-12-08,93
2010-12-09,90
2010-12-10,92
2010-12-11,94
2010-12-12,91
2010-12-13,86
2010-12-14,85
2010-12-15,82
2010-12-16,79
2010-12-17,76
2010-12-18,74
2010-12-19,73
2010-12-20,72
2010-12-21,72
2010-12-22,71
2010-12-23,71
2010-12-24,68
2010-12-25,67
2010-12-26,67
2010-12-27,68
2010-12-28,74
2010-12-29,69
2010-12-30,69
2010-12-31,74
2011-01-01,72
2011-01-02,75
2011-01-03,72
2011-01-04,73
2011-01-05,73
2011-01-06,75
2011-01-07,79
2011-01-08,76
2011-01-09,83
2011-01-10,74
2011-01-11,73
2011-01-12,77
2011-01-13,71
2011-01-14,70
2011-01-15,76
2011-01-16,73
2011-01-17,68
2011-01-18,67
2011-01-19,67
2011-01-20,70
2011-01-21,66
2011-01-22,70
2011-01-23,68
2011-01-24,71
2011-01-25,74
2011-01-26,79
2011-01-27,80
2011-01-28,84
2011-01-29,95
2011-01-30,85
2011-01-31,84
2011-02-01,84
2011-02-02,85
2011-02-03,83
2011-02-04,83
2011-02-05,91
2011-02-06,81
2011-02-07,80
2011-02-08,79
2011-02-09,82
2011-02-10,78
2011-02-11,78
2011-02-12,81
2011-02-13,86
2011-02-14,77
2011-02-15,77
2011-02-16,80
2011-02-17,83
2011-02-18,78
2011-02-19,86
2011-02-20,80
2011-02-21,74
2011-02-22,72
2011-02-23,74
2011-02-24,67
2011-02-25,69
2011-02-26,66
2011-02-27,66
2011-02-28,63
2011-03-01,64
2011-03-02,64
2011-03-03,66
2011-03-04,65
2011-03-05,73
2011-03-06,66
2011-03-07,67
2011-03-08,71
2011-03-09,68
2011-03-10,73
2011-03-11,73
2011-03-12,76
2011-03-13,69
2011-03-14,68
2011-03-15,67
2011-03-16,68
2011-03-17,66
2011-03-18,63
2011-03-19,63
2011-03-20,62
2011-03-21,62
2011-03-22,63
2011-03-23,62
2011-03-24,64
2011-03-25,62
2011-03-26,63
2011-03-27,62
2011-03-28,62
2011-03-29,63
2011-03-30,63
2011-03-31,64
2011-04-01,66
2011-04-02,67
2011-04-03,65
2011-04-04,66
2011-04-05,68
2011-04-06,67
2011-04-07,68
2011-04-08,72
2011-04-09,76
2011-04-10,71
2011-04-11,73
2011-04-12,75
2011-04-13,77
2011-04-14,78
2011-04-15,80
2011-04-16,95
2011-04-17,84
2011-04-18,79
2011-04-19,78
2011-04-20,76
2011-04-21,75
2011-04-22,78
2011-04-23,77
2011-04-24,72
2011-04-25,72
2011-04-26,72
2011-04-27,73
2011-04-28,75
2011-04-29,73
2011-04-30,77
2011-05-01,74
2011-05-02,69
2011-05-03,70
2011-05-04,69
2011-05-05,65
2011-05-06,63
2011-05-07,63
2011-05-08,63
2011-05-09,63
2011-05-10,64
2011-05-11,64
2011-05-12,72
2011-05-13,66
2011-05-14,73
2011-05-15,66
2011-05-16,66
2011-05-17,68
2011-05-18,66
2011-05-19,66
2011-05-20,66
2011-05-21,70
2011-05-22,65
2011-05-23,64
2011-05-24,63
2011-05-25,62
2011-05-26,62
2011-05-27,60
2011-05-28,64
2011-05-29,58
2011-05-30,57
2011-05-31,56
2011-06-01,55
2011-06-02,54
2011-06-03,56
2011-06-04,56
2011-06-05,54
2011-06-06,55
2011-06-07,57
2011-06-08,61
2011-06-09,60
2011-06-10,62
2011-06-11,72
2011-06-12,64
2011-06-13,64
2011-06-14,64
2011-06-15,64
2011-06-16,69
2011-06-17,64
2011-06-18,68
2011-06-19,64
2011-06-20,64
2011-06-21,64
2011-06-22,64
2011-06-23,66
2011-06-24,65
2011-06-25,65
2011-06-26,65
2011-06-27,65
2011-06-28,65
2011-06-29,65
2011-06-30,70
2011-07-01,65
2011-07-02,69
2011-07-03,66
2011-07-04,63
2011-07-05,62
2011-07-06,61
2011-07-07,60
2011-07-08,59
2011-07-09,60
2011-07-10,60
2011-07-11,63
2011-07-12,66
2011-07-13,68
2011-07-14,73
2011-07-15,75
2011-07-16,80
2011-07-17,75
2011-07-18,74
2011-07-19,74
2011-07-20,73
2011-07-21,70
2011-07-22,74
2011-07-23,71
2011-07-24,68
2011-07-25,69
2011-07-26,75
2011-07-27,72
2011-07-28,74
2011-07-29,73
2011-07-30,77
2011-07-31,75
2011-08-01,71
2011-08-02,70
2011-08-03,68
2011-08-04,67
2011-08-05,66
2011-08-06,72
2011-08-07,70
2011-08-08,75
2011-08-09,81
2011-08-10,85
2011-08-11,94
2011-08-12,99
2011-08-13,109
2011-08-14,95
2011-08-15,91
2011-08-16,87
2011-08-17,87
2011-08-18,79
2011-08-19,75
2011-08-20,79
2011-08-21,69
2011-08-22,68
2011-08-23,67
2011-08-24,67
2011-08-25,65
2011-08-26,67
2011-08-27,64
2011-08-28,69
2011-08-29,63
2011-08-30,63
2011-08-31,64
2011-09-01,64
2011-09-02,68
2011-09-03,65
2011-09-04,65
2011-09-05,72
2011-09-06,66
2011-09-07,66
2011-09-08,67
2011-09-09,70
2011-09-10,73
2011-09-11,71
2011-09-12,67
2011-09-13,66
2011-09-14,66
2011-09-15,65
2011-09-16,66
2011-09-17,69
2011-09-18,67
2011-09-19,66
2011-09-20,67
2011-09-21,73
2011-09-22,69
2011-09-23,70
2011-09-24,80
2011-09-25,72
2011-09-26,71
2011-09-27,72
2011-09-28,72
2011-09-29,74
2011-09-30,71
2011-10-01,78
2011-10-02,71
2011-10-03,71
2011-10-04,70
2011-10-05,75
2011-10-06,69
2011-10-07,69
2011-10-08,75
2011-10-09,71
2011-10-10,69
2011-10-11,71
2011-10-12,69
2011-10-13,69
2011-10-14,69
2011-10-15,77
2011-10-16,70
2011-10-17,71
2011-10-18,73
2011-10-19,74
2011-10-20,76
2011-10-21,77
2011-10-22,88
2011-10-23,80
2011-10-24,81
2011-10-25,88
2011-10-26,84
2011-10-27,86
2011-10-28,87
2011-10-29,99
2011-10-30,89
2011-10-31,82
2011-11-01,79
2011-11-02,76
2011-11-03,74
2011-11-04,73
2011-11-05,72
2011-11-06,67
2011-11-07,67
2011-11-08,67
2011-11-09,72
2011-11-10,67
2011-11-11,67
2011-11-12,76
2011-11-13,69
2011-11-14,72
2011-11-15,76
2011-11-16,80
2011-11-17,80
2011-11-18,83
2011-11-19,94
2011-11-20,87
2011-11-21,78
2011-11-22,74
2011-11-23,78
2011-11-24,74
2011-11-25,63
2011-11-26,60
2011-11-27,61
2011-11-28,62
2011-11-29,63
2011-11-30,64
2011-12-01,65
2011-12-02,66
2011-12-03,74
2011-12-04,69
2011-12-05,67
2011-12-06,67
2011-12-07,70
2011-12-08,69
2011-12-09,68
2011-12-10,79
2011-12-11,69
2011-12-12,69
2011-12-13,69
2011-12-14,70
2011-12-15,70
2011-12-16,73
2011-12-17,79
2011-12-18,69
2011-12-19,68
2011-12-20,66
2011-12-21,65
2011-12-22,65
2011-12-23,62
2011-12-24,64
2011-12-25,64
2011-12-26,58
2011-12-27,57
2011-12-28,56
2011-12-29,55
2011-12-30,59
2011-12-31,54
2012-01-01,57
2012-01-02,56
2012-01-03,58
2012-01-04,59
2012-01-05,65
2012-01-06,63
2012-01-07,71
2012-01-08,70
2012-01-09,69
2012-01-10,74
2012-01-11,74
2012-01-12,78
2012-01-13,83
2012-01-14,92
2012-01-15,79
2012-01-16,77
2012-01-17,75
2012-01-18,73
2012-01-19,74
2012-01-20,69
2012-01-21,75
2012-01-22,69
2012-01-23,68
2012-01-24,68
2012-01-25,70
2012-01-26,68
2012-01-27,71
2012-01-28,69
2012-01-29,75
2012-01-30,71
2012-01-31,72
2012-02-01,76
2012-02-02,75
2012-02-03,76
2012-02-04,84
2012-02-05,90
2012-02-06,78
2012-02-07,82
2012-02-08,79
2012-02-09,80
2012-02-10,80
2012-02-11,87
2012-02-12,89
2012-02-13,80
2012-02-14,79
2012-02-15,79
2012-02-16,81
2012-02-17,78
2012-02-18,90
2012-02-19,76
2012-02-20,74
2012-02-21,72
2012-02-22,71
2012-02-23,74
2012-02-24,67
2012-02-25,69
2012-02-26,70
2012-02-27,67
2012-02-28,68
2012-02-29,69
2012-03-01,69
2012-03-02,70
2012-03-03,80
2012-03-04,71
2012-03-05,67
2012-03-06,66
2012-03-07,64
2012-03-08,65
2012-03-09,61
2012-03-10,66
2012-03-11,60
2012-03-12,60
2012-03-13,61
2012-03-14,62
2012-03-15,64
2012-03-16,62
2012-03-17,68
2012-03-18,61
2012-03-19,60
2012-03-20,60
2012-03-21,57
2012-03-22,57
2012-03-23,58
2012-03-24,54
2012-03-25,56
2012-03-26,54
2012-03-27,54
2012-03-28,54
2012-03-29,55
2012-03-30,57
2012-03-31,55
2012-04-01,57
2012-04-02,54
2012-04-03,55
2012-04-04,55
2012-04-05,55
2012-04-06,61
2012-04-07,58
2012-04-08,57
2012-04-09,58
2012-04-10,59
2012-04-11,61
2012-04-12,62
2012-04-13,63
2012-04-14,69
2012-04-15,63
2012-04-16,64
2012-04-17,65
2012-04-18,68
2012-04-19,66
2012-04-20,69
2012-04-21,76
2012-04-22,65
2012-04-23,63
2012-04-24,61
2012-04-25,59
2012-04-26,62
2012-04-27,55
2012-04-28,61
2012-04-29,53
2012-04-30,54
2012-05-01,55
2012-05-02,57
2012-05-03,57
2012-05-04,58
2012-05-05,65
2012-05-06,60
2012-05-07,59
2012-05-08,60
2012-05-09,61
2012-05-10,61
2012-05-11,62
2012-05-12,68
2012-05-13,61
2012-05-14,60
2012-05-15,60
2012-05-16,62
2012-05-17,60
2012-05-18,60
2012-05-19,61
2012-05-20,56
2012-05-21,55
2012-05-22,54
2012-05-23,53
2012-05-24,52
2012-05-25,54
2012-05-26,51
2012-05-27,49
2012-05-28,48
2012-05-29,47
2012-05-30,47
2012-05-31,51
