Date,JP Morgan Securities
2009-11-01,73
2009-11-02,74
2009-11-03,76
2009-11-04,76
2009-11-05,77
2009-11-06,79
2009-11-07,85
2009-11-08,79
2009-11-09,79
2009-11-10,79
2009-11-11,79
2009-11-12,81
2009-11-13,80
2009-11-14,87
2009-11-15,79
2009-11-16,78
2009-11-17,78
2009-11-18,76
2009-11-19,76
2009-11-20,76
2009-11-21,77
2009-11-22,75
2009-11-23,71
2009-11-24,70
2009-11-25,69
2009-11-26,71
2009-11-27,66
2009-11-28,67
2009-11-29,67
2009-11-30,67
2009-12-01,69
2009-12-02,71
2009-12-03,72
2009-12-04,74
2009-12-05,81
2009-12-06,75
2009-12-07,75
2009-12-08,75
2009-12-09,75
2009-12-10,75
2009-12-11,76
2009-12-12,81
2009-12-13,74
2009-12-14,73
2009-12-15,72
2009-12-16,72
2009-12-17,71
2009-12-18,70
2009-12-19,75
2009-12-20,67
2009-12-21,65
2009-12-22,63
2009-12-23,63
2009-12-24,60
2009-12-25,62
2009-12-26,55
2009-12-27,56
2009-12-28,56
2009-12-29,56
2009-12-30,57
2009-12-31,57
2010-01-01,63
2010-01-02,59
2010-01-03,63
2010-01-04,66
2010-01-05,69
2010-01-06,74
2010-01-07,77
2010-01-08,80
2010-01-09,91
2010-01-10,87
2010-01-11,87
2010-01-12,88
2010-01-13,90
2010-01-14,93
2010-01-15,93
2010-01-16,105
2010-01-17,98
2010-01-18,91
2010-01-19,90
2010-01-20,89
2010-01-21,87
2010-01-22,86
2010-01-23,92
2010-01-24,83
2010-01-25,82
2010-01-26,81
2010-01-27,81
2010-01-28,79
2010-01-29,78
2010-01-30,84
2010-01-31,80
2010-02-01,79
2010-02-02,80
2010-02-03,82
2010-02-04,81
2010-02-05,82
2010-02-06,90
2010-02-07,81
2010-02-08,80
2010-02-09,79
2010-02-10,78
2010-02-11,77
2010-02-12,77
2010-02-13,81
2010-02-14,75
2010-02-15,75
2010-02-16,75
2010-02-17,76
2010-02-18,76
2010-02-19,76
2010-02-20,81
2010-02-21,74
2010-02-22,74
2010-02-23,74
2010-02-24,76
2010-02-25,74
2010-02-26,75
2010-02-27,80
2010-02-28,75
2010-03-01,75
2010-03-02,76
2010-03-03,78
2010-03-04,78
2010-03-05,81
2010-03-06,86
2010-03-07,81
2010-03-08,78
2010-03-09,78
2010-03-10,78
2010-03-11,77
2010-03-12,76
2010-03-13,83
2010-03-14,76
2010-03-15,76
2010-03-16,78
2010-03-17,77
2010-03-18,78
2010-03-19,78
2010-03-20,84
2010-03-21,80
2010-03-22,78
2010-03-23,78
2010-03-24,78
2010-03-25,78
2010-03-26,79
2010-03-27,84
2010-03-28,79
2010-03-29,78
2010-03-30,78
2010-03-31,78
2010-05-01,77
2010-05-02,78
2010-05-03,78
2010-05-04,78
2010-05-05,80
2010-05-06,79
2010-05-07,80
2010-05-08,88
2010-05-09,82
2010-05-10,79
2010-05-11,80
2010-05-12,78
2010-05-13,77
2010-05-14,78
2010-05-15,82
2010-05-16,79
2010-05-17,76
2010-05-18,76
2010-05-19,77
2010-05-20,79
2010-05-21,78
2010-05-22,85
2010-05-23,77
2010-05-24,76
2010-05-25,76
2010-05-26,75
2010-05-27,74
2010-05-28,73
2010-05-29,82
2010-05-30,73
2010-05-31,74
2010-06-01,74
2010-06-02,76
2010-06-03,75
2010-06-04,78
2010-06-05,83
2010-06-06,81
2010-06-07,83
2010-06-08,86
2010-06-09,90
2010-06-10,93
2010-06-11,102
2010-06-12,111
2010-06-13,99
2010-06-14,94
2010-06-15,91
2010-06-16,88
2010-06-17,85
2010-06-18,82
2010-06-19,87
2010-06-20,80
2010-06-21,78
2010-06-22,79
2010-06-23,78
2010-06-24,78
2010-06-25,78
2010-06-26,85
2010-06-27,80
2010-06-28,76
2010-06-29,76
2010-06-30,75
2010-07-01,75
2010-07-02,76
2010-07-03,80
2010-07-04,74
2010-07-05,74
2010-07-06,75
2010-07-07,75
2010-07-08,76
2010-07-09,77
2010-07-10,83
2010-07-11,80
2010-07-12,79
2010-07-13,80
2010-07-14,82
2010-07-15,83
2010-07-16,88
2010-07-17,94
2010-07-18,88
2010-07-19,83
2010-07-20,81
2010-07-21,80
2010-07-22,81
2010-07-23,77
2010-07-24,81
2010-07-25,78
2010-07-26,75
2010-07-27,75
2010-07-28,74
2010-07-29,75
2010-07-30,74
2010-07-31,79
2010-08-01,75
2010-08-02,76
2010-08-03,77
2010-08-04,79
2010-08-05,80
2010-08-06,82
2010-08-07,90
2010-08-08,82
2010-08-09,81
2010-08-10,81
2010-08-11,79
2010-08-12,79
2010-08-13,78
2010-08-14,82
2010-08-15,79
2010-08-16,76
2010-08-17,76
2010-08-18,77
2010-08-19,75
2010-08-20,75
2010-08-21,83
2010-08-22,74
2010-08-23,73
2010-08-24,74
2010-08-25,73
2010-08-26,73
2010-08-27,72
2010-08-28,76
2010-08-29,73
2010-08-30,72
2010-08-31,73
2010-09-01,74
2010-09-02,76
2010-09-03,78
2010-09-04,83
2010-09-05,80
2010-09-06,76
2010-09-07,76
2010-09-08,76
2010-09-09,77
2010-09-10,76
2010-09-11,83
2010-09-12,76
2010-09-13,76
2010-09-14,77
2010-09-15,77
2010-09-16,81
2010-09-17,79
2010-09-18,84
2010-09-19,80
2010-09-20,77
2010-09-21,76
2010-09-22,76
2010-09-23,76
2010-09-24,74
2010-09-25,80
2010-09-26,74
2010-09-27,75
2010-09-28,76
2010-09-29,77
2010-09-30,78
2010-10-01,78
2010-10-02,85
2010-10-03,79
2010-10-04,79
2010-10-05,80
2010-10-06,82
2010-10-07,81
2010-10-08,82
2010-10-09,89
2010-10-10,83
2010-10-11,82
2010-10-12,82
2010-10-13,83
2010-10-14,86
2010-10-15,84
2010-10-16,92
2010-10-17,82
2010-10-18,81
2010-10-19,80
2010-10-20,79
2010-10-21,78
2010-10-22,78
2010-10-23,82
2010-10-24,77
2010-10-25,75
2010-10-26,75
2010-10-27,76
2010-10-28,74
2010-10-29,76
2010-10-30,80
2010-10-31,75
2010-11-01,75
2010-11-02,77
2010-11-03,77
2010-11-04,78
2010-11-05,80
2010-11-06,86
2010-11-07,80
2010-11-08,80
2010-11-09,80
2010-11-10,80
2010-11-11,82
2010-11-12,80
2010-11-13,85
2010-11-14,81
2010-11-15,79
2010-11-16,79
2010-11-17,82
2010-11-18,79
2010-11-19,79
2010-11-20,85
2010-11-21,80
2010-11-22,75
2010-11-23,74
2010-11-24,73
2010-11-25,76
2010-11-26,69
2010-11-27,68
2010-11-28,74
2010-11-29,71
2010-11-30,73
2010-12-01,74
2010-12-02,76
2010-12-03,78
2010-12-04,85
2010-12-05,82
2010-12-06,80
2010-12-07,80
2010-12-08,81
2010-12-09,80
2010-12-10,82
2010-12-11,86
2010-12-12,80
2010-12-13,78
2010-12-14,77
2010-12-15,76
2010-12-16,74
2010-12-17,73
2010-12-18,76
2010-12-19,73
2010-12-20,70
2010-12-21,69
2010-12-22,68
2010-12-23,69
2010-12-24,71
2010-12-25,70
2010-12-26,65
2010-12-27,64
2010-12-28,64
2010-12-29,64
2010-12-30,63
2010-12-31,63
2011-01-01,65
2011-01-02,65
2011-01-03,69
2011-01-04,73
2011-01-05,76
2011-01-06,80
2011-01-07,84
2011-01-08,96
2011-01-09,88
2011-01-10,88
2011-01-11,89
2011-01-12,88
2011-01-13,89
2011-01-14,88
2011-01-15,98
2011-01-16,91
2011-01-17,87
2011-01-18,86
2011-01-19,85
2011-01-20,85
2011-01-21,84
2011-01-22,87
2011-01-23,83
2011-01-24,81
2011-01-25,80
2011-01-26,80
2011-01-27,79
2011-01-28,79
2011-01-29,85
2011-01-30,80
2011-01-31,79
2011-02-01,79
2011-02-02,81
2011-02-03,79
2011-02-04,80
2011-02-05,84
2011-02-06,81
2011-02-07,80
2011-02-08,80
2011-02-09,82
2011-02-10,81
2011-02-11,83
2011-02-12,87
2011-02-13,82
2011-02-14,80
2011-02-15,79
2011-02-16,78
2011-02-17,78
2011-02-18,79
2011-02-19,81
2011-02-20,77
2011-02-21,74
2011-02-22,73
2011-02-23,72
2011-02-24,71
2011-02-25,71
2011-02-26,76
2011-02-27,72
2011-02-28,72
2011-03-01,73
2011-03-02,76
2011-03-03,76
2011-03-04,77
2011-03-05,85
2011-03-06,79
2011-03-07,77
2011-03-08,77
2011-03-09,76
2011-03-10,75
2011-03-11,77
2011-03-12,80
2011-03-13,74
2011-03-14,72
2011-03-15,71
2011-03-16,71
2011-03-17,69
2011-03-18,68
2011-03-19,73
2011-03-20,67
2011-03-21,68
2011-03-22,69
2011-03-23,70
2011-03-24,72
2011-03-25,73
2011-03-26,79
2011-03-27,73
2011-03-28,73
2011-03-29,73
2011-03-30,74
2011-03-31,75
2011-05-01,69
2011-05-02,69
2011-05-03,70
2011-05-04,71
2011-05-05,71
2011-05-06,71
2011-05-07,77
2011-05-08,73
2011-05-09,72
2011-05-10,73
2011-05-11,73
2011-05-12,75
2011-05-13,74
2011-05-14,82
2011-05-15,74
2011-05-16,74
2011-05-17,74
2011-05-18,74
2011-05-19,75
2011-05-20,74
2011-05-21,78
2011-05-22,75
2011-05-23,73
2011-05-24,73
2011-05-25,74
2011-05-26,74
2011-05-27,74
2011-05-28,82
2011-05-29,77
2011-05-30,74
2011-05-31,74
2011-06-01,74
2011-06-02,74
2011-06-03,74
2011-06-04,81
2011-06-05,77
2011-06-06,74
2011-06-07,75
2011-06-08,75
2011-06-09,77
2011-06-10,75
2011-06-11,82
2011-06-12,81
2011-06-13,82
2011-06-14,86
2011-06-15,89
2011-06-16,94
2011-06-17,100
2011-06-18,112
2011-06-19,99
2011-06-20,93
2011-06-21,90
2011-06-22,86
2011-06-23,85
2011-06-24,80
2011-06-25,83
2011-06-26,78
2011-06-27,77
2011-06-28,77
2011-06-29,78
2011-06-30,77
2011-07-01,77
2011-07-02,83
2011-07-03,77
2011-07-04,77
2011-07-05,77
2011-07-06,78
2011-07-07,79
2011-07-08,78
2011-07-09,86
2011-07-10,79
2011-07-11,79
2011-07-12,79
2011-07-13,80
2011-07-14,79
2011-07-15,81
2011-07-16,88
2011-07-17,79
2011-07-18,78
2011-07-19,78
2011-07-20,79
2011-07-21,77
2011-07-22,76
2011-07-23,81
2011-07-24,77
2011-07-25,76
2011-07-26,76
2011-07-27,76
2011-07-28,76
2011-07-29,76
2011-07-30,81
2011-07-31,77
2011-08-01,77
2011-08-02,78
2011-08-03,79
2011-08-04,81
2011-08-05,82
2011-08-06,87
2011-08-07,83
2011-08-08,82
2011-08-09,82
2011-08-10,82
2011-08-11,83
2011-08-12,83
2011-08-13,88
