Date,Deutsche Bank
2007-03-01,74
2007-03-02,75
2007-03-03,83
2007-03-04,75
2007-03-05,75
2007-03-06,76
2007-03-07,74
2007-03-08,76
2007-03-09,74
2007-03-10,80
2007-03-11,73
2007-03-12,73
2007-03-13,73
2007-03-14,72
2007-03-15,71
2007-03-16,73
2007-03-17,76
2007-03-18,70
2007-03-19,70
2007-03-20,70
2007-03-21,69
2007-03-22,68
2007-03-23,70
2007-03-24,73
2007-03-25,68
2007-03-26,69
2007-03-27,70
2007-03-28,71
2007-03-29,72
2007-03-30,73
2007-03-31,79
2007-04-01,73
2007-04-02,72
2007-04-03,73
2007-04-04,72
2007-04-05,72
2007-04-06,75
2007-04-07,71
2007-04-08,70
2007-04-09,68
2007-04-10,68
2007-04-11,68
2007-04-12,68
2007-04-13,67
2007-04-14,72
2007-04-15,66
2007-04-16,67
2007-04-17,68
2007-04-18,69
2007-04-19,69
2007-04-20,70
2007-04-21,78
2007-04-22,70
2007-04-23,70
2007-04-24,70
2007-04-25,71
2007-04-26,70
2007-04-27,70
2007-04-28,75
2007-04-29,70
2007-04-30,70
2007-05-01,75
2007-05-02,70
2007-05-03,71
2007-05-04,73
2007-05-05,75
2007-05-06,70
2007-05-07,70
2007-05-08,70
2007-05-09,72
2007-05-10,70
2007-05-11,72
2007-05-12,75
2007-05-13,69
2007-05-14,69
2007-05-15,69
2007-05-16,69
2007-05-17,72
2007-05-18,68
2007-05-19,73
2007-05-20,68
2007-05-21,68
2007-05-22,68
2007-05-23,69
2007-05-24,68
2007-05-25,68
2007-05-26,76
2007-05-27,69
2007-05-28,70
2007-05-29,71
2007-05-30,71
2007-05-31,73
2007-06-01,73
2007-06-02,80
2007-06-03,73
2007-06-04,73
2007-06-05,73
2007-06-06,74
2007-06-07,74
2007-06-08,72
2007-06-09,77
2007-06-10,72
2007-06-11,72
2007-06-12,74
2007-06-13,72
2007-06-14,72
2007-06-15,72
2007-06-16,77
2007-06-17,73
2007-06-18,74
2007-06-19,75
2007-06-20,76
2007-06-21,75
2007-06-22,78
2007-06-23,83
2007-06-24,77
2007-06-25,77
2007-06-26,78
2007-06-27,77
2007-06-28,77
2007-06-29,78
2007-06-30,81
2007-07-01,77
2007-07-02,78
2007-07-03,79
2007-07-04,79
2007-07-05,82
2007-07-06,83
2007-07-07,90
2007-07-08,81
2007-07-09,80
2007-07-10,81
2007-07-11,79
2007-07-12,79
2007-07-13,78
2007-07-14,85
2007-07-15,77
2007-07-16,76
2007-07-17,77
2007-07-18,75
2007-07-19,73
2007-07-20,73
2007-07-21,77
2007-07-22,72
2007-07-23,72
2007-07-24,73
2007-07-25,74
2007-07-26,73
2007-07-27,73
2007-07-28,80
2007-07-29,75
2007-07-30,76
2007-07-31,77
2007-08-01,79
2007-08-02,82
2007-08-03,81
2007-08-04,89
2007-08-05,80
2007-08-06,79
2007-08-07,78
2007-08-08,78
2007-08-09,76
2007-08-10,75
2007-08-11,80
2007-08-12,73
2007-08-13,73
2007-08-14,75
2007-08-15,72
2007-08-16,72
2007-08-17,73
2007-08-18,76
2007-08-19,72
2007-08-20,72
2007-08-21,74
2007-08-22,72
2007-08-23,72
2007-08-24,73
2007-08-25,80
2007-08-26,74
2007-08-27,75
2007-08-28,77
2007-08-29,78
2007-08-30,80
2007-08-31,81
2007-09-01,83
2007-09-02,82
2007-09-03,82
2007-09-04,84
2007-09-05,83
2007-09-06,81
2007-09-07,83
2007-09-08,84
2007-09-09,80
2007-09-10,77
2007-09-11,77
2007-09-12,75
2007-09-13,73
2007-09-14,73
2007-09-15,75
2007-09-16,70
2007-09-17,70
2007-09-18,71
2007-09-19,72
2007-09-20,71
2007-09-21,73
2007-09-22,78
2007-09-23,73
2007-09-24,74
2007-09-25,77
2007-09-26,76
2007-09-27,78
2007-09-28,78
2007-09-29,85
2007-09-30,81
2007-10-01,78
2007-10-02,81
2007-10-03,80
2007-10-04,77
2007-10-05,78
2007-10-06,81
2007-10-07,75
2007-10-08,75
2007-10-09,76
2007-10-10,74
2007-10-11,73
2007-10-12,74
2007-10-13,80
2007-10-14,73
2007-10-15,73
2007-10-16,74
2007-10-17,73
2007-10-18,73
2007-10-19,75
2007-10-20,77
2007-10-21,72
2007-10-22,72
2007-10-23,73
2007-10-24,72
2007-10-25,71
2007-10-26,72
2007-10-27,76
2007-10-28,72
2007-10-29,73
2007-10-30,75
2007-10-31,76
2007-11-01,81
2007-11-02,79
2007-11-03,89
2007-11-04,80
2007-11-05,79
2007-11-06,79
2007-11-07,77
2007-11-08,77
2007-11-09,77
2007-11-10,81
2007-11-11,75
2007-11-12,75
2007-11-13,76
2007-11-14,75
2007-11-15,75
2007-11-16,77
2007-11-17,82
2007-11-18,77
2007-11-19,79
2007-11-20,82
2007-11-21,82
2007-11-22,84
2007-11-23,91
2007-11-24,95
2007-11-25,87
2007-11-26,87
2007-11-27,88
2007-11-28,87
2007-11-29,87
2007-11-30,87
2007-12-01,87
2007-12-02,87
2007-12-03,87
2007-12-04,88
2007-12-05,87
2007-12-06,89
2007-12-07,87
2007-12-08,93
2007-12-09,85
2007-12-10,83
2007-12-11,82
2007-12-12,79
2007-12-13,77
2007-12-14,75
2007-12-15,79
2007-12-16,73
2007-12-17,73
2007-12-18,74
2007-12-19,75
2007-12-20,75
2007-12-21,75
2007-12-22,80
2007-12-23,77
2007-12-24,72
2007-12-25,71
2007-12-26,68
2007-12-27,66
2007-12-28,66
2007-12-29,67
2007-12-30,65
2007-12-31,67
2008-01-01,70
2008-01-02,71
2008-01-03,75
2008-01-04,78
2008-01-05,82
2008-01-06,78
2008-01-07,78
2008-01-08,78
2008-01-09,78
2008-01-10,78
2008-01-11,79
2008-01-12,81
2008-01-13,79
2008-01-14,77
2008-01-15,78
2008-01-16,76
2008-01-17,77
2008-01-18,76
2008-01-19,81
2008-01-20,76
2008-01-21,76
2008-01-22,76
2008-01-23,78
2008-01-24,77
2008-01-25,77
2008-01-26,86
2008-01-27,78
2008-01-28,79
2008-01-29,81
2008-01-30,80
2008-01-31,81
