Date,Barclays Capital
2011-12-01,89
2011-12-02,89
2011-12-03,90
2011-12-04,90
2011-12-05,86
2011-12-06,86
2011-12-07,84
2011-12-08,84
2011-12-09,82
2011-12-10,82
2011-12-11,82
2011-12-12,81
2011-12-13,83
2011-12-14,82
2011-12-15,82
2011-12-16,82
2011-12-17,84
2011-12-18,84
2011-12-19,84
2011-12-20,86
2011-12-21,86
2011-12-22,87
2011-12-23,88
2011-12-24,95
2011-12-25,96
2011-12-26,86
2011-12-27,85
2011-12-28,84
2011-12-29,83
2011-12-30,82
2011-12-31,83
2012-01-01,85
2012-01-02,83
2012-01-03,84
2012-01-04,86
2012-01-05,87
2012-01-06,88
2012-01-07,91
2012-01-08,89
2012-01-09,87
2012-01-10,86
2012-01-11,85
2012-01-12,84
2012-01-13,83
2012-01-14,83
2012-01-15,84
2012-01-16,82
2012-01-17,82
2012-01-18,82
2012-01-19,82
2012-01-20,82
2012-01-21,83
2012-01-22,83
2012-01-23,82
2012-01-24,83
2012-01-25,82
2012-01-26,83
2012-01-27,82
2012-01-28,86
2012-01-29,85
2012-01-30,84
2012-01-31,85
2012-02-01,85
2012-02-02,88
2012-02-03,87
2012-02-04,89
2012-02-05,88
2012-02-06,86
2012-02-07,87
2012-02-08,86
2012-02-09,85
2012-02-10,84
2012-02-11,84
2012-02-12,86
2012-02-13,82
2012-02-14,82
2012-02-15,80
2012-02-16,79
2012-02-17,79
2012-02-18,80
2012-02-19,79
2012-02-20,78
2012-02-21,79
2012-02-22,78
2012-02-23,78
2012-02-24,78
2012-02-25,82
2012-02-26,80
2012-02-27,81
2012-02-28,84
2012-02-29,84
2012-03-01,86
2012-03-02,88
2012-03-03,90
2012-03-04,89
2012-03-05,86
2012-03-06,87
2012-03-07,84
2012-03-08,83
2012-03-09,82
2012-03-10,82
2012-03-11,82
2012-03-12,81
2012-03-13,81
2012-03-14,82
2012-03-15,81
2012-03-16,81
2012-03-17,82
2012-03-18,82
2012-03-19,80
2012-03-20,80
2012-03-21,80
2012-03-22,80
2012-03-23,80
2012-03-24,82
2012-03-25,84
2012-03-26,83
2012-03-27,85
2012-03-28,88
2012-03-29,89
2012-03-30,91
2012-03-31,100
2012-04-01,95
2012-04-02,91
2012-04-03,91
2012-04-04,90
2012-04-05,88
2012-04-06,91
2012-04-07,86
2012-04-08,86
2012-04-09,86
2012-04-10,86
2012-04-11,87
2012-04-12,86
2012-04-13,86
2012-04-14,88
2012-04-15,87
2012-04-16,85
2012-04-17,86
2012-04-18,87
2012-04-19,85
2012-04-20,85
2012-04-21,87
2012-04-22,86
2012-04-23,84
2012-04-24,85
2012-04-25,84
2012-04-26,84
2012-04-27,84
2012-04-28,85
2012-04-29,87
2012-04-30,86
2012-05-01,89
2012-05-02,92
2012-05-03,91
2012-05-04,92
2012-05-05,97
2012-05-06,93
2012-05-07,90
2012-05-08,88
2012-05-09,86
2012-05-10,84
2012-05-11,82
2012-05-12,83
2012-05-13,80
2012-05-14,80
2012-05-15,81
2012-05-16,82
2012-05-17,81
2012-05-18,81
2012-05-19,84
2012-05-20,83
2012-05-21,80
2012-05-22,80
2012-05-23,81
2012-05-24,79
2012-05-25,78
2012-05-26,83
2012-05-27,80
2012-05-28,79
2012-05-29,82
2012-05-30,81
2012-05-31,82
2012-06-01,83
2012-06-02,89
2012-06-03,87
2012-06-04,80
2012-06-05,79
2012-06-06,77
2012-06-07,76
2012-06-08,74
2012-06-09,76
2012-06-10,75
2012-06-11,73
2012-06-12,74
2012-06-13,75
2012-06-14,75
2012-06-15,75
2012-06-16,79
2012-06-17,79
2012-06-18,77
2012-06-19,79
2012-06-20,79
2012-06-21,80
2012-06-22,81
2012-06-23,87
2012-06-24,84
2012-06-25,84
2012-06-26,86
2012-06-27,86
2012-06-28,87
2012-06-29,88
2012-06-30,93
2012-07-01,92
2012-07-02,92
2012-07-03,93
2012-07-04,96
2012-07-05,99
2012-07-06,98
2012-07-07,104
2012-07-08,99
2012-07-09,95
2012-07-10,93
2012-07-11,93
2012-07-12,89
2012-07-13,87
2012-07-14,88
2012-07-15,86
2012-07-16,83
2012-07-17,83
2012-07-18,81
2012-07-19,80
2012-07-20,79
2012-07-21,83
2012-07-22,80
2012-07-23,79
2012-07-24,80
2012-07-25,80
2012-07-26,80
2012-07-27,80
2012-07-28,86
2012-07-29,82
2012-07-30,82
2012-07-31,82
2012-08-01,84
2012-08-02,84
2012-08-03,84
2012-08-04,88
2012-08-05,84
2012-08-06,82
2012-08-07,82
2012-08-08,80
2012-08-09,78
2012-08-10,77
2012-08-11,78
2012-08-12,78
2012-08-13,77
2012-08-14,79
2012-08-15,79
2012-08-16,80
2012-08-17,81
2012-08-18,83
2012-08-19,86
2012-08-20,84
2012-08-21,87
2012-08-22,88
2012-08-23,89
2012-08-24,90
2012-08-25,93
2012-08-26,94
2012-08-27,90
2012-08-28,90
2012-08-29,90
2012-08-30,89
2012-08-31,88
2012-09-01,88
2012-09-02,89
2012-09-03,86
2012-09-04,87
2012-09-05,86
2012-09-06,83
2012-09-07,82
2012-09-08,85
2012-09-09,84
2012-09-10,80
2012-09-11,80
2012-09-12,79
2012-09-13,78
2012-09-14,77
2012-09-15,77
2012-09-16,79
2012-09-17,78
2012-09-18,80
2012-09-19,80
2012-09-20,80
2012-09-21,81
2012-09-22,84
2012-09-23,83
2012-09-24,84
2012-09-25,86
2012-09-26,87
2012-09-27,88
2012-09-28,89
2012-09-29,92
2012-09-30,94
2012-10-01,90
2012-10-02,92
2012-10-03,89
2012-10-04,89
2012-10-05,88
2012-10-06,89
2012-10-07,88
2012-10-08,86
2012-10-09,86
2012-10-10,84
2012-10-11,83
2012-10-12,82
2012-10-13,83
2012-10-14,82
2012-10-15,79
2012-10-16,79
2012-10-17,79
2012-10-18,78
2012-10-19,77
2012-10-20,78
2012-10-21,80
2012-10-22,77
2012-10-23,78
2012-10-24,79
2012-10-25,79
2012-10-26,79
2012-10-27,82
2012-10-28,81
2012-10-29,81
2012-10-30,83
2012-10-31,83
2012-11-01,84
2012-11-02,85
2012-11-03,87
2012-11-04,88
2012-11-05,85
2012-11-06,86
2012-11-07,85
2012-11-08,84
2012-11-09,84
2012-11-10,84
2012-11-11,85
2012-11-12,83
2012-11-13,84
2012-11-14,83
2012-11-15,82
2012-11-16,82
2012-11-17,82
2012-11-18,84
2012-11-19,80
2012-11-20,80
2012-11-21,80
2012-11-22,79
2012-11-23,78
2012-11-24,79
2012-11-25,80
2012-11-26,79
2012-11-27,80
2012-11-28,81
2012-11-29,82
2012-11-30,83
2012-12-01,84
2012-12-02,86
2012-12-03,82
2012-12-04,82
2012-12-05,81
2012-12-06,79
2012-12-07,78
2012-12-08,78
2012-12-09,77
2012-12-10,77
2012-12-11,78
2012-12-12,78
2012-12-13,77
2012-12-14,77
2012-12-15,80
2012-12-16,81
2012-12-17,79
2012-12-18,80
2012-12-19,80
2012-12-20,81
2012-12-21,82
2012-12-22,85
2012-12-23,84
2012-12-24,80
2012-12-25,88
