Date,Oppenheimer Holdings
2011-06-03,76
2011-06-04,78
2011-06-05,78
2011-06-06,78
2011-06-07,78
2011-06-08,78
2011-06-09,82
2011-06-10,78
2011-06-11,79
2011-06-12,79
2011-06-13,79
2011-06-14,81
2011-06-15,79
2011-06-16,79
2011-06-17,79
2011-06-18,80
2011-06-19,78
2011-06-20,78
2011-06-21,77
2011-06-22,73
2011-06-23,74
2011-06-24,73
2011-06-25,69
2011-06-26,72
2011-06-27,75
2011-06-28,78
2011-06-29,81
2011-06-30,84
2011-07-01,87
2011-07-02,93
2011-07-03,87
2011-07-04,84
2011-07-05,81
2011-07-06,77
2011-07-07,74
2011-07-08,71
2011-07-09,68
2011-07-10,71
2011-07-11,75
2011-07-12,79
2011-07-13,85
2011-07-14,86
2011-07-15,92
2011-07-16,94
2011-07-17,89
2011-07-18,85
2011-07-19,81
2011-07-20,77
2011-07-21,73
2011-07-22,69
2011-07-23,65
2011-07-24,65
2011-07-25,65
2011-07-26,65
2011-07-27,65
2011-07-28,65
2011-07-29,65
2011-07-30,65
2011-07-31,67
2011-08-01,69
2011-08-02,71
2011-08-03,73
2011-08-04,76
2011-08-05,77
2011-08-06,80
2011-08-07,81
2011-08-08,82
2011-08-09,83
2011-08-10,84
2011-08-11,87
2011-08-12,86
2011-08-13,87
2011-08-14,85
2011-08-15,83
2011-08-16,82
2011-08-17,85
2011-08-18,80
2011-08-19,78
2011-08-20,76
2011-08-21,74
2011-08-22,73
2011-08-23,71
2011-08-24,70
2011-08-25,68
2011-08-26,68
2011-08-27,66
2011-08-28,67
2011-08-29,68
2011-08-30,70
2011-08-31,71
2011-09-01,76
2011-09-02,73
2011-09-03,75
2011-09-04,75
2011-09-05,75
2011-09-06,75
2011-09-07,79
2011-09-08,75
2011-09-09,75
2011-09-10,80
2011-09-11,74
2011-09-12,73
2011-09-13,72
2011-09-14,71
2011-09-15,72
2011-09-16,71
2011-09-17,69
2011-09-18,69
2011-09-19,69
2011-09-20,69
2011-09-21,70
2011-09-22,72
2011-09-23,70
2011-09-24,71
2011-09-25,71
2011-09-26,72
2011-09-27,73
2011-09-28,76
2011-09-29,73
2011-09-30,74
2011-10-01,75
2011-10-02,73
2011-10-03,71
2011-10-04,72
2011-10-05,68
2011-10-06,66
2011-10-07,68
2011-10-08,63
2011-10-09,62
2011-10-10,61
2011-10-11,61
2011-10-12,60
2011-10-13,60
2011-10-14,59
2011-10-15,59
2011-10-16,59
2011-10-17,60
2011-10-18,61
2011-10-19,63
2011-10-20,63
2011-10-21,67
2011-10-22,65
2011-10-23,66
2011-10-24,67
2011-10-25,68
2011-10-26,73
2011-10-27,71
2011-10-28,72
2011-10-29,74
2011-10-30,73
2011-10-31,73
2011-11-01,74
2011-11-02,72
2011-11-03,71
2011-11-04,71
2011-11-05,73
2011-11-06,71
2011-11-07,71
2011-11-08,71
2011-11-09,74
2011-11-10,72
2011-11-11,73
2011-11-12,73
2011-11-13,72
2011-11-14,71
2011-11-15,70
2011-11-16,69
2011-11-17,68
2011-11-18,67
2011-11-19,67
2011-11-20,62
2011-11-21,59
2011-11-22,56
2011-11-23,52
2011-11-24,49
2011-11-25,46
2011-11-26,43
2011-11-27,47
2011-11-28,51
2011-11-29,55
2011-11-30,60
2011-12-01,66
2011-12-02,68
2011-12-03,73
2011-12-04,72
2011-12-05,72
2011-12-06,72
2011-12-07,72
2011-12-08,72
2011-12-09,77
2011-12-10,72
2011-12-11,70
2011-12-12,68
2011-12-13,67
2011-12-14,67
2011-12-15,64
2011-12-16,62
2011-12-17,61
2011-12-18,62
2011-12-19,59
2011-12-20,59
2011-12-21,59
2011-12-22,58
2011-12-23,57
2011-12-24,57
2011-12-25,56
2011-12-26,55
2011-12-27,54
2011-12-28,53
2011-12-29,52
2011-12-30,51
2011-12-31,50
2012-01-01,52
2012-01-02,55
2012-01-03,57
2012-01-04,61
2012-01-05,62
2012-01-06,68
2012-01-07,68
2012-01-08,68
2012-01-09,68
2012-01-10,68
2012-01-11,69
2012-01-12,70
2012-01-13,69
2012-01-14,70
2012-01-15,72
2012-01-16,74
2012-01-17,76
2012-01-18,78
2012-01-19,80
2012-01-20,93
2012-01-21,85
2012-01-22,84
2012-01-23,84
2012-01-24,86
2012-01-25,84
2012-01-26,85
2012-01-27,84
2012-01-28,84
2012-01-29,83
2012-01-30,83
2012-01-31,83
2012-02-01,84
2012-02-02,83
2012-02-03,86
2012-02-04,83
2012-02-05,87
2012-02-06,86
2012-02-07,87
2012-02-08,89
2012-02-09,92
2012-02-10,97
2012-02-11,96
2012-02-12,93
2012-02-13,92
2012-02-14,91
2012-02-15,92
2012-02-16,89
2012-02-17,88
2012-02-18,88
2012-02-19,85
2012-02-20,83
2012-02-21,82
2012-02-22,83
2012-02-23,80
2012-02-24,77
2012-02-25,80
2012-02-26,79
2012-02-27,82
2012-02-28,85
2012-02-29,95
2012-03-01,91
2012-03-02,94
2012-03-03,100
2012-03-04,93
2012-03-05,90
2012-03-06,87
2012-03-07,86
2012-03-08,80
2012-03-09,77
2012-03-10,74
2012-03-11,74
2012-03-12,74
2012-03-13,74
2012-03-14,76
2012-03-15,75
2012-03-16,75
2012-03-17,76
2012-03-18,74
2012-03-19,72
2012-03-20,71
2012-03-21,68
2012-03-22,66
2012-03-23,64
2012-03-24,63
2012-03-25,64
2012-03-26,66
2012-03-27,67
2012-03-28,69
2012-03-29,70
2012-03-30,72
2012-03-31,74
2012-04-01,71
2012-04-02,68
2012-04-03,65
2012-04-04,64
2012-04-05,59
2012-04-06,56
2012-04-07,53
2012-04-08,55
2012-04-09,58
2012-04-10,60
2012-04-11,69
2012-04-12,67
2012-04-13,68
2012-04-14,71
2012-04-15,68
2012-04-16,66
2012-04-17,64
2012-04-18,63
2012-04-19,60
2012-04-20,58
2012-04-21,58
2012-04-22,55
2012-04-23,54
2012-04-24,53
2012-04-25,53
2012-04-26,52
2012-04-27,51
2012-04-28,51
2012-04-29,53
2012-04-30,55
2012-05-01,57
2012-05-02,60
2012-05-03,61
2012-05-04,66
2012-05-05,65
2012-05-06,64
2012-05-07,63
2012-05-08,62
2012-05-09,62
2012-05-10,61
2012-05-11,60
2012-05-12,60
2012-05-13,60
2012-05-14,60
2012-05-15,60
2012-05-16,60
2012-05-17,60
2012-05-18,60
2012-05-19,60
2012-05-20,59
2012-05-21,61
2012-05-22,57
2012-05-23,57
2012-05-24,56
2012-05-25,55
2012-05-26,55
2012-05-27,53
2012-05-28,51
2012-05-29,50
2012-05-30,48
2012-05-31,48
2012-06-01,47
2012-06-02,44
2012-06-03,45
2012-06-04,47
2012-06-05,49
2012-06-06,51
2012-06-07,53
2012-06-08,55
2012-06-09,57
2012-06-10,59
2012-06-11,61
2012-06-12,70
2012-06-13,65
2012-06-14,67
2012-06-15,69
2012-06-16,76
2012-06-17,67
2012-06-18,63
2012-06-19,59
2012-06-20,54
2012-06-21,50
2012-06-22,46
2012-06-23,42
2012-06-24,46
2012-06-25,51
2012-06-26,56
2012-06-27,62
2012-06-28,65
2012-06-29,70
2012-06-30,75
2012-07-01,73
2012-07-02,72
2012-07-03,71
2012-07-04,70
2012-07-05,69
2012-07-06,68
2012-07-07,72
2012-07-08,65
2012-07-09,63
2012-07-10,61
2012-07-11,60
2012-07-12,58
2012-07-13,56
2012-07-14,55
2012-07-15,56
2012-07-16,58
2012-07-17,59
2012-07-18,66
2012-07-19,62
2012-07-20,64
2012-07-21,66
2012-07-22,66
2012-07-23,66
2012-07-24,67
2012-07-25,67
2012-07-26,68
2012-07-27,71
2012-07-28,71
2012-07-29,67
2012-07-30,66
2012-07-31,65
2012-08-01,63
2012-08-02,62
2012-08-03,65
2012-08-04,60
2012-08-05,60
2012-08-06,60
2012-08-07,61
2012-08-08,60
2012-08-09,62
2012-08-10,60
2012-08-11,60
2012-08-12,64
2012-08-13,68
2012-08-14,72
2012-08-15,76
2012-08-16,80
2012-08-17,88
2012-08-18,88
2012-08-19,84
2012-08-20,80
2012-08-21,76
2012-08-22,73
2012-08-23,69
2012-08-24,65
2012-08-25,62
2012-08-26,60
2012-08-27,59
2012-08-28,59
2012-08-29,59
2012-08-30,56
2012-08-31,55
2012-09-01,54
2012-09-02,53
2012-09-03,53
2012-09-04,53
2012-09-05,53
2012-09-06,53
2012-09-07,55
2012-09-08,53
2012-09-09,55
2012-09-10,58
2012-09-11,63
2012-09-12,64
2012-09-13,65
2012-09-14,68
2012-09-15,74
2012-09-16,72
2012-09-17,73
2012-09-18,74
2012-09-19,75
2012-09-20,76
2012-09-21,77
2012-09-22,78
2012-09-23,77
2012-09-24,76
2012-09-25,76
2012-09-26,75
2012-09-27,75
2012-09-28,74
2012-09-29,74
2012-09-30,73
2012-10-01,73
2012-10-02,75
2012-10-03,72
2012-10-04,73
2012-10-05,72
2012-10-06,73
2012-10-07,72
2012-10-08,72
2012-10-09,72
2012-10-10,72
2012-10-11,72
2012-10-12,76
2012-10-13,72
2012-10-14,70
2012-10-15,69
2012-10-16,68
2012-10-17,69
2012-10-18,65
2012-10-19,64
2012-10-20,63
2012-10-21,60
2012-10-22,58
2012-10-23,56
2012-10-24,54
2012-10-25,52
2012-10-26,50
2012-10-27,48
2012-10-28,49
2012-10-29,50
2012-10-30,53
2012-10-31,53
2012-11-01,55
2012-11-02,56
2012-11-03,59
2012-11-04,58
2012-11-05,58
2012-11-06,58
2012-11-07,58
2012-11-08,58
2012-11-09,58
2012-11-10,59
2012-11-11,58
2012-11-12,58
2012-11-13,58
2012-11-14,57
2012-11-15,57
2012-11-16,57
2012-11-17,59
2012-11-18,58
2012-11-19,59
2012-11-20,60
2012-11-21,61
2012-11-22,67
2012-11-23,65
2012-11-24,64
2012-11-25,63
2012-11-26,63
2012-11-27,63
2012-11-28,63
2012-11-29,62
2012-11-30,65
2012-12-01,62
2012-12-02,61
2012-12-03,60
2012-12-04,63
2012-12-05,59
2012-12-06,58
2012-12-07,57
2012-12-08,57
2012-12-09,58
2012-12-10,60
2012-12-11,66
2012-12-12,67
2012-12-13,66
2012-12-14,68
2012-12-15,74
2012-12-16,69
2012-12-17,69
2012-12-18,69
2012-12-19,74
2012-12-20,69
2012-12-21,71
2012-12-22,69
2012-12-23,64
2012-12-24,60
2012-12-25,56
2012-12-26,52
2012-12-27,48
2012-12-28,44
2012-12-29,40
2012-12-30,42
2012-12-31,44
