Date,RBC Capital Markets
2014-01-14,89
2014-01-15,86
2014-01-16,82
2014-01-17,79
2014-01-18,76
2014-01-19,76
2014-01-20,76
2014-01-21,77
2014-01-22,81
2014-01-23,78
2014-01-24,78
2014-01-25,79
2014-01-26,78
2014-01-27,77
2014-01-28,78
2014-01-29,78
2014-01-30,74
2014-01-31,73
2014-02-01,72
2014-02-02,70
2014-02-03,68
2014-02-04,66
2014-02-05,64
2014-02-06,62
2014-02-07,64
2014-02-08,58
2014-02-09,59
2014-02-10,60
2014-02-11,61
2014-02-12,62
2014-02-13,63
2014-02-14,64
2014-02-15,65
2014-02-16,65
2014-02-17,65
2014-02-18,66
2014-02-19,66
2014-02-20,65
2014-02-21,65
2014-02-22,65
2014-02-23,67
2014-02-24,69
2014-02-25,72
2014-02-26,74
2014-02-27,77
2014-02-28,84
2014-03-01,82
