Date,Thomas Weisel
2007-10-07,97
2007-10-08,95
2007-10-09,93
2007-10-10,90
2007-10-11,87
2007-10-12,85
2007-10-13,82
2007-10-14,81
2007-10-15,79
2007-10-16,77
2007-10-17,76
2007-10-18,74
2007-10-19,73
2007-10-20,72
2007-10-21,71
2007-10-22,71
2007-10-23,71
2007-10-24,70
2007-10-25,70
2007-10-26,70
2007-10-27,70
2007-10-28,67
2007-10-29,64
2007-10-30,62
2007-10-31,59
2007-11-01,57
2007-11-02,54
2007-11-03,52
2007-11-04,54
2007-11-05,56
2007-11-06,58
2007-11-07,61
2007-11-08,63
2007-11-09,65
2007-11-10,67
2007-11-11,66
2007-11-12,63
2007-11-13,62
2007-11-14,60
2007-11-15,59
2007-11-16,57
2007-11-17,56
2007-11-18,53
2007-11-19,51
2007-11-20,48
2007-11-21,46
2007-11-22,43
2007-11-23,41
2007-11-24,39
2007-11-25,40
2007-11-26,41
2007-11-27,43
2007-11-28,44
2007-11-29,46
2007-11-30,47
2007-12-01,49
2007-12-02,48
2007-12-03,48
2007-12-04,48
2007-12-05,47
2007-12-06,47
2007-12-07,47
2007-12-08,46
2007-12-09,45
2007-12-10,43
2007-12-11,41
2007-12-12,40
2007-12-13,38
2007-12-14,37
2007-12-15,36
2007-12-16,36
2007-12-17,36
2007-12-18,36
2007-12-19,36
2007-12-20,36
2007-12-21,36
2007-12-22,36
2007-12-23,35
2007-12-24,34
2007-12-25,33
2007-12-26,33
2007-12-27,32
2007-12-28,31
2007-12-29,31
2007-12-30,33
2008-01-06,47
2008-01-07,50
2008-01-08,52
2008-01-09,55
2008-01-10,57
2008-01-11,59
2008-01-12,62
2008-01-13,60
2008-01-14,58
2008-01-15,57
2008-01-16,55
2008-01-17,54
2008-01-18,52
2008-01-19,51
2008-01-20,50
2008-01-21,50
2008-01-22,49
2008-01-23,49
2008-01-24,48
2008-01-25,48
2008-01-26,48
2008-01-27,50
2008-01-28,52
2008-01-29,54
2008-01-30,56
2008-01-31,58
2008-02-01,60
2008-02-02,62
2008-02-03,63
2008-02-04,64
2008-02-05,65
2008-02-06,66
2008-02-07,67
2008-02-08,69
2008-02-09,70
2008-02-10,68
2008-02-11,66
2008-02-12,64
2008-02-13,61
2008-02-14,59
2008-02-15,57
2008-02-16,55
2008-02-17,54
2008-02-18,52
2008-02-19,51
2008-02-20,50
2008-02-21,49
2008-02-22,48
2008-02-23,47
2008-02-24,47
2008-02-25,47
2008-02-26,47
2008-02-27,47
2008-02-28,47
2008-02-29,47
2008-03-01,48
2008-03-02,50
2008-03-03,52
2008-03-04,54
2008-03-05,56
2008-03-06,58
2008-03-07,60
2008-03-08,62
2008-03-09,60
2008-03-10,58
2008-03-11,56
2008-03-12,54
2008-03-13,52
2008-03-14,50
2008-03-15,48
2008-03-16,47
2008-03-17,47
2008-03-18,46
2008-03-19,45
2008-03-20,45
2008-03-21,44
2008-03-22,44
2008-03-23,42
2008-03-24,41
2008-03-25,39
2008-03-26,37
2008-03-27,36
2008-03-28,34
2008-03-29,33
2008-03-30,34
2008-04-06,44
2008-04-07,43
2008-04-08,43
2008-04-09,42
2008-04-10,42
2008-04-11,41
2008-04-12,41
2008-04-13,40
2008-04-14,40
2008-04-15,40
2008-04-16,39
2008-04-17,39
2008-04-18,39
2008-04-19,39
2008-04-20,39
2008-04-21,39
2008-04-22,39
2008-04-23,39
2008-04-24,39
2008-04-25,39
2008-04-26,40
2008-04-27,43
2008-04-28,48
2008-04-29,52
2008-04-30,56
2008-05-01,60
2008-05-02,64
2008-05-03,68
2008-05-04,65
2008-05-05,61
2008-05-06,58
2008-05-07,56
2008-05-08,53
2008-05-09,50
2008-05-10,48
2008-05-11,48
2008-05-12,49
2008-05-13,49
2008-05-14,50
2008-05-15,50
2008-05-16,50
2008-05-17,51
2008-05-18,49
2008-05-19,47
2008-05-20,46
2008-05-21,44
2008-05-22,43
2008-05-23,41
2008-05-24,40
2008-05-25,41
2008-05-26,43
2008-05-27,44
2008-05-28,46
2008-05-29,48
2008-05-30,49
2008-05-31,51
2008-06-01,51
2008-06-02,51
2008-06-03,51
2008-06-04,52
2008-06-05,52
2008-06-06,52
2008-06-07,53
2008-06-08,52
2008-06-09,53
2008-06-10,52
2008-06-11,52
2008-06-12,52
2008-06-13,52
2008-06-14,52
2008-06-15,49
2008-06-16,47
2008-06-17,45
2008-06-18,42
2008-06-19,40
2008-06-20,37
2008-06-21,35
2008-06-22,34
2008-06-23,33
2008-06-24,33
2008-06-25,32
2008-06-26,32
2008-06-27,31
2008-06-28,31
2008-06-29,30
2008-07-06,30
2008-07-07,32
2008-07-08,33
2008-07-09,35
2008-07-10,36
2008-07-11,38
2008-07-12,40
2008-07-13,43
2008-07-14,46
2008-07-15,49
2008-07-16,52
2008-07-17,55
2008-07-18,58
2008-07-19,62
2008-07-20,62
2008-07-21,63
2008-07-22,63
2008-07-23,64
2008-07-24,64
2008-07-25,65
2008-07-26,65
2008-07-27,64
2008-07-28,62
2008-07-29,61
2008-07-30,60
2008-07-31,59
2008-08-01,58
2008-08-02,57
2008-08-03,54
2008-08-04,52
2008-08-05,49
2008-08-06,47
2008-08-07,44
2008-08-08,42
2008-08-09,40
2008-08-10,42
2008-08-11,45
2008-08-12,47
2008-08-13,49
2008-08-14,52
2008-08-15,54
2008-08-16,57
2008-08-17,53
2008-08-18,48
2008-08-19,44
2008-08-20,41
2008-08-21,37
2008-08-22,33
2008-08-23,30
2008-08-24,34
2008-08-25,38
2008-08-26,43
2008-08-27,47
2008-08-28,52
2008-08-29,56
2008-08-30,61
2008-08-31,62
2008-09-01,64
2008-09-02,65
2008-09-03,67
2008-09-04,68
2008-09-05,70
2008-09-06,71
2008-09-07,66
2008-09-08,60
2008-09-09,55
2008-09-10,50
2008-09-11,45
2008-09-12,40
2008-09-13,35
2008-09-14,37
2008-09-15,40
2008-09-16,42
2008-09-17,45
2008-09-18,47
2008-09-19,50
2008-09-20,53
2008-09-21,53
2008-09-22,54
2008-09-23,54
2008-09-24,54
2008-09-25,55
2008-09-26,55
2008-09-27,56
2008-09-28,55
2008-10-05,53
2008-10-06,54
2008-10-07,54
2008-10-08,55
2008-10-09,55
2008-10-10,56
2008-10-11,57
2008-10-12,54
2008-10-13,52
2008-10-14,50
2008-10-15,48
2008-10-16,45
2008-10-17,43
2008-10-18,41
2008-10-19,39
2008-10-20,37
2008-10-21,36
2008-10-22,34
2008-10-23,33
2008-10-24,31
2008-10-25,30
2008-10-26,32
2008-10-27,34
2008-10-28,37
2008-10-29,39
2008-10-30,41
2008-10-31,44
2008-11-01,46
2008-11-02,46
2008-11-03,47
2008-11-04,47
2008-11-05,48
2008-11-06,48
2008-11-07,48
2008-11-08,49
2008-11-09,46
2008-11-10,43
2008-11-11,40
2008-11-12,37
2008-11-13,34
2008-11-14,32
