Date,RBC Capital Markets
2011-07-26,70
2011-07-27,66
2011-07-28,63
2011-07-29,59
2011-07-30,56
2011-07-31,58
2011-08-07,69
2011-08-08,69
2011-08-09,69
2011-08-10,69
2011-08-11,69
2011-08-12,68
2011-08-13,68
2011-08-14,67
2011-08-15,65
2011-08-16,64
2011-08-17,63
2011-08-18,62
2011-08-19,61
2011-08-20,60
2011-08-21,60
2011-08-22,60
2011-08-23,60
2011-08-24,61
2011-08-25,61
2011-08-26,61
2011-08-27,62
2011-08-28,63
2011-08-29,64
2011-08-30,65
2011-08-31,66
2011-09-01,67
2011-09-02,68
2011-09-03,69
2011-09-04,66
2011-09-05,63
2011-09-06,61
2011-09-07,58
2011-09-08,56
2011-09-09,53
2011-09-10,51
2011-09-11,55
2011-09-12,60
2011-09-13,65
2011-09-14,70
2011-09-15,75
2011-09-16,80
2011-09-17,85
2011-09-18,83
2011-09-19,81
2011-09-20,80
2011-09-21,78
2011-09-22,77
2011-09-23,75
2011-09-24,74
2011-09-25,72
2011-09-26,71
2011-09-27,70
2011-09-28,69
2011-09-29,68
2011-09-30,67
2011-10-01,66
2011-10-02,66
2011-10-03,67
2011-10-04,68
2011-10-05,68
2011-10-06,69
2011-10-07,70
2011-10-08,70
2011-10-09,68
2011-10-10,64
2011-10-11,62
2011-10-12,59
2011-10-13,57
2011-10-14,54
2011-10-15,52
2011-10-16,53
2011-10-17,55
2011-10-18,57
2011-10-19,58
2011-10-20,60
2011-10-21,62
2011-10-22,64
2011-10-23,64
2011-10-24,64
2011-10-25,64
2011-10-26,64
2011-10-27,64
2011-10-28,64
2011-10-29,64
2011-10-30,66
2011-11-01,71
2011-11-02,73
2011-11-03,76
2011-11-04,78
2011-11-05,81
2011-11-06,79
2011-11-07,77
2011-11-08,76
2011-11-09,74
2011-11-10,73
2011-11-11,71
2011-11-12,75
2011-11-13,72
2011-11-14,74
2011-11-15,77
2011-11-16,79
2011-11-17,81
2011-11-18,85
2011-11-19,88
2011-11-20,80
2011-11-21,74
2011-11-22,68
2011-11-23,63
2011-11-24,57
2011-11-25,51
2011-11-26,46
2011-11-27,49
2011-11-28,52
2011-11-29,55
2011-11-30,58
2011-12-01,61
2011-12-02,65
2011-12-03,69
2011-12-04,66
2011-12-05,66
2011-12-06,65
2011-12-07,65
2011-12-08,64
2011-12-09,64
2011-12-10,64
2011-12-11,63
2011-12-12,63
2011-12-13,62
2011-12-14,62
2011-12-15,61
2011-12-16,61
2011-12-17,61
2011-12-18,59
2011-12-19,57
2011-12-20,56
2011-12-21,54
2011-12-22,53
2011-12-23,51
2011-12-24,50
2011-12-25,47
2011-12-26,45
2011-12-27,42
2011-12-28,40
2011-12-29,37
2011-12-30,35
2011-12-31,33
2012-01-01,37
2012-01-02,41
2012-01-03,46
2012-01-04,52
2012-01-05,55
2012-01-06,60
2012-01-07,65
2012-01-08,66
2012-01-09,68
2012-01-10,70
2012-01-11,72
2012-01-12,74
2012-01-13,84
2012-01-14,78
2012-01-15,75
2012-01-16,73
2012-01-17,71
2012-01-18,69
2012-01-19,71
2012-01-20,65
2012-01-21,63
2012-01-22,66
2012-01-23,69
2012-01-24,76
2012-01-25,76
2012-01-26,78
2012-01-27,81
2012-01-28,90
2012-01-29,83
2012-01-30,82
2012-01-31,80
2012-02-05,74
2012-02-06,74
2012-02-07,74
2012-02-08,74
2012-02-09,73
2012-02-10,73
2012-02-11,73
2012-02-12,69
2012-02-13,65
2012-02-14,61
2012-02-15,57
2012-02-16,53
2012-02-17,49
2012-02-18,46
2012-02-19,47
2012-02-20,49
2012-02-21,51
2012-02-22,52
2012-02-23,54
2012-02-24,55
2012-02-25,57
2012-02-26,56
2012-02-27,55
2012-02-28,54
2012-02-29,53
2012-03-01,52
2012-03-02,51
2012-03-03,51
2012-03-04,52
2012-03-05,53
2012-03-06,54
2012-03-07,55
2012-03-08,56
2012-03-09,57
2012-03-10,59
2012-03-11,57
2012-03-12,56
2012-03-13,55
2012-03-14,54
2012-03-15,53
2012-03-16,52
2012-03-17,51
2012-03-18,52
2012-03-19,55
2012-03-20,56
2012-03-21,58
2012-03-22,60
2012-03-23,62
2012-03-24,63
2012-03-25,61
2012-03-26,58
2012-03-27,55
2012-03-28,53
2012-03-29,50
2012-03-30,48
2012-03-31,46
2012-04-01,47
2012-04-02,48
2012-04-03,50
2012-04-04,51
2012-04-05,53
2012-04-06,54
2012-04-07,56
2012-04-08,57
2012-04-09,58
2012-04-10,59
2012-04-11,60
2012-04-12,61
2012-04-13,62
2012-04-14,63
2012-04-15,61
2012-04-16,59
2012-04-17,57
2012-04-18,56
2012-04-19,54
2012-04-20,52
2012-04-21,51
2012-04-22,52
2012-04-23,55
2012-04-24,56
2012-04-25,58
2012-04-26,60
2012-04-27,62
2012-04-28,64
2012-04-29,63
2012-05-06,54
2012-05-07,54
2012-05-08,54
2012-05-09,54
2012-05-10,53
2012-05-11,53
2012-05-12,53
2012-05-13,52
2012-05-14,51
2012-05-15,51
2012-05-16,50
2012-05-17,50
2012-05-18,49
2012-05-19,49
2012-05-20,49
2012-05-21,49
2012-05-22,49
2012-05-23,49
2012-05-24,49
2012-05-25,49
2012-05-26,49
2012-05-27,50
2012-05-28,51
2012-05-29,52
2012-05-30,53
2012-05-31,54
2012-06-01,55
2012-06-02,56
2012-06-03,56
2012-06-04,57
2012-06-05,58
2012-06-06,59
2012-06-07,59
2012-06-08,60
2012-06-09,61
2012-06-10,59
2012-06-11,57
2012-06-12,56
2012-06-13,54
2012-06-14,52
2012-06-15,50
2012-06-16,49
2012-06-17,48
2012-06-18,47
2012-06-19,47
2012-06-20,46
2012-06-21,46
2012-06-22,45
2012-06-23,45
2012-06-24,46
2012-06-25,47
2012-06-26,48
2012-06-27,49
2012-06-28,50
2012-06-29,51
2012-06-30,52
2012-07-01,49
2012-07-02,46
2012-07-03,43
2012-07-04,40
2012-07-05,37
2012-07-06,34
2012-07-07,32
2012-07-08,35
2012-07-09,39
2012-07-10,43
2012-07-11,47
2012-07-12,51
2012-07-13,55
2012-07-14,58
2012-07-15,57
2012-07-16,55
2012-07-17,53
2012-07-18,52
2012-07-19,50
2012-07-20,49
2012-07-21,48
2012-07-22,47
2012-07-23,46
2012-07-24,46
2012-07-25,45
2012-07-26,45
2012-07-27,44
2012-07-28,44
2012-07-29,46
2012-08-01,52
2012-08-02,54
2012-08-03,56
2012-08-04,59
2012-08-05,57
2012-08-06,55
2012-08-07,54
2012-08-08,52
2012-08-09,51
2012-08-10,49
2012-08-11,48
2012-08-12,48
2012-08-13,49
2012-08-14,49
2012-08-15,50
2012-08-16,54
2012-08-17,51
2012-08-18,52
2012-08-19,53
2012-08-20,55
2012-08-21,57
2012-08-22,59
2012-08-23,61
2012-08-24,63
2012-08-25,65
2012-08-26,63
2012-08-27,61
2012-08-28,59
2012-08-29,61
2012-08-30,56
2012-08-31,54
2012-09-01,53
2012-09-02,54
2012-09-03,55
2012-09-04,57
2012-09-05,58
2012-09-06,62
2012-09-07,61
2012-09-08,63
2012-09-09,62
2012-09-10,61
2012-09-11,60
2012-09-12,60
2012-09-13,58
2012-09-14,57
2012-09-15,56
2012-09-16,57
2012-09-17,58
2012-09-18,59
2012-09-19,60
2012-09-20,61
2012-09-21,62
2012-09-22,64
2012-09-23,63
2012-09-24,63
2012-09-25,62
2012-09-26,64
2012-09-27,65
2012-09-28,61
2012-09-29,61
2012-09-30,63
2012-10-01,66
2012-10-02,76
2012-10-03,71
2012-10-04,73
2012-10-05,76
2012-10-06,79
2012-10-07,75
2012-10-08,72
2012-10-09,69
2012-10-10,66
2012-10-11,62
2012-10-12,59
2012-10-13,56
2012-10-14,57
2012-10-15,58
2012-10-16,60
2012-10-17,61
2012-10-18,66
2012-10-19,64
2012-10-20,66
2012-10-21,66
2012-10-22,66
2012-10-23,66
2012-10-24,66
2012-10-25,66
2012-10-26,66
2012-10-27,67
2012-10-28,62
2012-10-29,58
2012-10-30,54
2012-10-31,49
2012-11-01,45
2012-11-02,41
2012-11-03,37
2012-11-04,40
2012-11-05,44
2012-11-06,49
2012-11-07,53
2012-11-08,55
2012-11-09,59
2012-11-10,64
2012-11-11,63
2012-11-12,63
2012-11-13,64
2012-11-14,64
2012-11-15,65
2012-11-16,64
2012-11-17,67
2012-11-18,62
2012-11-19,60
2012-11-20,59
2012-11-21,56
2012-11-22,54
2012-11-23,52
2012-11-24,50
2012-11-25,52
2012-11-26,54
2012-11-27,57
2012-11-28,63
2012-11-29,62
2012-11-30,66
2012-12-01,67
2012-12-02,63
2012-12-03,60
2012-12-04,57
2012-12-05,55
2012-12-06,51
2012-12-07,48
2012-12-08,45
2012-12-09,46
2012-12-10,47
2012-12-11,48
2012-12-12,49
2012-12-13,50
2012-12-14,53
2012-12-15,53
2012-12-16,53
2012-12-17,54
2012-12-18,55
2012-12-19,55
2012-12-20,56
2012-12-21,57
2012-12-22,58
2012-12-23,52
2012-12-24,47
2012-12-25,42
2012-12-26,37
2012-12-27,32
2012-12-28,27
2012-12-29,22
2012-12-30,26
2012-12-31,31
2013-01-01,35
2013-01-02,40
2013-01-03,44
2013-01-04,49
2013-01-05,54
2013-01-06,54
2013-01-07,54
2013-01-08,57
2013-01-09,54
2013-01-10,54
2013-01-11,55
2013-01-12,54
2013-01-13,57
2013-01-14,60
2013-01-15,63
2013-01-16,67
2013-01-17,75
2013-01-18,73
2013-01-19,77
2013-01-20,75
2013-01-21,74
2013-01-22,76
2013-01-23,71
2013-01-24,71
2013-01-25,70
2013-01-26,68
2013-01-27,67
2013-01-28,67
2013-01-29,70
2013-01-30,66
2013-01-31,65
