Date,UBS Securities
2006-11-01,73
2006-11-02,76
2006-11-03,72
2006-11-04,76
2006-11-05,71
2006-11-06,70
2006-11-07,71
2006-11-08,70
2006-11-09,69
2006-11-10,68
2006-11-11,74
2006-11-12,67
2006-11-13,67
2006-11-14,68
2006-11-15,67
2006-11-16,67
2006-11-17,68
2006-11-18,72
2006-11-19,66
2006-11-20,66
2006-11-21,66
2006-11-22,66
2006-11-23,66
2006-11-24,65
2006-11-25,68
2006-11-26,65
2006-11-27,64
2006-11-28,64
2006-11-29,64
2006-11-30,63
2006-12-01,63
2006-12-02,68
2006-12-03,63
2006-12-04,64
2006-12-05,64
2006-12-06,66
2006-12-07,68
2006-12-08,66
2006-12-09,72
2006-12-10,67
2006-12-11,67
2006-12-12,68
2006-12-13,68
2006-12-14,71
2006-12-15,69
2006-12-16,75
2006-12-17,69
2006-12-18,69
2006-12-19,70
2006-12-20,70
2006-12-21,69
2006-12-22,71
2006-12-23,74
2006-12-24,68
2006-12-25,66
2006-12-26,64
2006-12-27,63
2006-12-28,61
2006-12-29,62
2006-12-30,62
2006-12-31,60
2007-01-01,61
2007-01-02,62
2007-01-03,63
2007-01-04,65
2007-01-05,65
2007-01-06,72
2007-01-07,67
2007-01-08,68
2007-01-09,70
2007-01-10,70
2007-01-11,72
2007-01-12,72
2007-01-13,77
2007-01-14,74
2007-01-15,72
2007-01-16,72
2007-01-17,72
2007-01-18,72
2007-01-19,72
2007-01-20,74
2007-01-21,71
2007-01-22,72
2007-01-23,73
2007-01-24,73
2007-01-25,74
2007-01-26,76
2007-01-27,81
2007-01-28,75
2007-01-29,75
2007-01-30,75
2007-01-31,74
2007-02-01,73
2007-02-02,73
2007-02-03,79
2007-02-04,72
2007-02-05,72
2007-02-06,71
2007-02-07,71
2007-02-08,71
2007-02-09,71
2007-02-10,74
2007-02-11,69
2007-02-12,68
2007-02-13,68
2007-02-14,68
2007-02-15,67
2007-02-16,70
2007-02-17,67
2007-02-18,68
2007-02-19,65
2007-02-20,65
2007-02-21,64
2007-02-22,65
2007-02-23,65
2007-02-24,67
