Date,Bank of America
2011-12-03,47
2011-12-04,47
2011-12-05,46
2011-12-06,48
2011-12-07,47
2011-12-08,47
2011-12-09,51
2011-12-10,54
2011-12-11,47
2011-12-12,47
2011-12-13,49
2011-12-14,46
2011-12-15,48
2011-12-16,48
2011-12-17,51
2011-12-18,51
2011-12-19,56
2011-12-20,63
2011-12-21,66
2011-12-22,71
2011-12-23,85
2011-12-24,93
2011-12-25,84
2011-12-26,75
2011-12-27,71
2011-12-28,70
2011-12-29,68
2011-12-30,61
2011-12-31,64
2012-01-01,56
2012-01-02,56
2012-01-03,54
2012-01-04,53
2012-01-05,54
2012-01-06,51
2012-01-07,56
2012-01-08,51
2012-01-09,52
2012-01-10,55
2012-01-11,56
2012-01-12,55
2012-01-13,56
2012-01-14,63
2012-01-15,61
2012-01-16,57
2012-01-17,57
2012-01-18,59
2012-01-19,58
2012-01-20,57
2012-01-21,61
2012-01-22,56
2012-01-23,55
2012-01-24,54
2012-01-25,54
2012-01-26,54
2012-01-27,51
2012-01-28,56
2012-01-29,51
2012-01-30,51
2012-01-31,53
2012-02-01,52
2012-02-02,53
2012-02-03,56
2012-02-04,54
2012-02-05,61
2012-02-06,54
2012-02-07,54
2012-02-08,54
2012-02-09,54
2012-02-10,56
2012-02-11,56
2012-02-12,56
2012-02-13,53
2012-02-14,53
2012-02-15,53
2012-02-16,52
2012-02-17,55
2012-02-18,54
2012-02-19,52
2012-02-20,50
2012-02-21,49
2012-02-22,48
2012-02-23,48
2012-02-24,50
2012-02-25,46
2012-02-26,49
2012-02-27,45
2012-02-28,47
2012-02-29,45
2012-03-01,47
2012-03-02,47
2012-03-03,47
2012-03-04,48
2012-03-05,44
2012-03-06,44
2012-03-07,44
2012-03-08,44
2012-03-09,43
2012-03-10,47
2012-03-11,43
2012-03-12,44
2012-03-13,45
2012-03-14,47
2012-03-15,47
2012-03-16,48
2012-03-17,53
2012-03-18,54
2012-03-19,47
2012-03-20,46
2012-03-21,46
2012-03-22,44
2012-03-23,44
2012-03-24,47
2012-03-25,43
2012-03-26,43
2012-03-27,43
2012-03-28,44
2012-03-29,47
2012-03-30,44
2012-03-31,47
2012-04-01,44
2012-04-02,44
2012-04-03,44
2012-04-04,44
2012-04-05,46
2012-04-06,44
2012-04-07,50
2012-04-08,45
2012-04-09,43
2012-04-10,43
2012-04-11,44
2012-04-12,42
2012-04-13,42
2012-04-14,43
2012-04-15,42
2012-04-16,42
2012-04-17,42
2012-04-18,46
2012-04-19,43
2012-04-20,43
2012-04-21,50
2012-04-22,43
2012-04-23,42
2012-04-24,43
2012-04-25,41
2012-04-26,41
2012-04-27,39
2012-04-28,43
2012-04-29,39
2012-04-30,40
2012-05-01,41
2012-05-02,43
2012-05-03,43
2012-05-04,44
2012-05-05,52
2012-05-06,44
2012-05-07,44
2012-05-08,44
2012-05-09,44
2012-05-10,45
2012-05-11,47
2012-05-12,47
2012-05-13,44
2012-05-14,45
2012-05-15,46
2012-05-16,47
2012-05-17,48
2012-05-18,48
2012-05-19,55
2012-05-20,48
2012-05-21,44
2012-05-22,41
2012-05-23,41
2012-05-24,36
2012-05-25,34
2012-05-26,36
2012-05-27,32
2012-05-28,33
2012-05-29,33
2012-05-30,34
2012-05-31,34
2012-06-01,36
2012-06-02,37
2012-06-03,38
2012-06-04,36
2012-06-05,38
2012-06-06,39
2012-06-07,38
2012-06-08,38
2012-06-09,45
2012-06-10,38
2012-06-11,38
2012-06-12,38
2012-06-13,38
2012-06-14,39
2012-06-15,38
2012-06-16,44
2012-06-17,37
2012-06-18,36
2012-06-19,36
2012-06-20,35
2012-06-21,35
2012-06-22,35
2012-06-23,34
2012-06-24,34
2012-06-25,34
2012-06-26,34
2012-06-27,35
2012-06-28,34
2012-06-29,35
2012-06-30,37
2012-07-01,36
2012-07-02,38
2012-07-03,40
2012-07-04,47
2012-07-05,44
2012-07-06,47
2012-07-07,55
2012-07-08,47
2012-07-09,45
2012-07-10,43
2012-07-11,43
2012-07-12,40
2012-07-13,39
2012-07-14,41
2012-07-15,38
2012-07-16,37
2012-07-17,41
2012-07-18,37
2012-07-19,37
2012-07-20,37
2012-07-21,39
2012-07-22,37
2012-07-23,37
2012-07-24,37
2012-07-25,38
2012-07-26,37
2012-07-27,37
2012-07-28,40
2012-07-29,37
2012-07-30,37
2012-07-31,37
2012-08-01,38
2012-08-02,38
2012-08-03,39
2012-08-04,43
2012-08-05,38
2012-08-06,37
2012-08-07,39
2012-08-08,36
2012-08-09,35
2012-08-10,34
2012-08-11,36
2012-08-12,37
2012-08-13,37
2012-08-14,39
2012-08-15,41
2012-08-16,42
2012-08-17,44
2012-08-18,54
2012-08-19,44
2012-08-20,42
2012-08-21,40
2012-08-22,39
2012-08-23,36
2012-08-24,38
2012-08-25,32
2012-08-26,34
2012-08-27,34
2012-08-28,35
2012-08-29,36
2012-08-30,37
2012-08-31,39
2012-09-01,44
2012-09-02,38
2012-09-03,38
2012-09-04,38
2012-09-05,39
2012-09-06,37
2012-09-07,38
2012-09-08,42
2012-09-09,36
2012-09-10,36
2012-09-11,35
2012-09-12,37
2012-09-13,34
2012-09-14,34
2012-09-15,37
2012-09-16,38
2012-09-17,34
2012-09-18,34
2012-09-19,35
2012-09-20,35
2012-09-21,36
2012-09-22,39
2012-09-23,37
2012-09-24,35
2012-09-25,34
2012-09-26,35
2012-09-27,33
2012-09-28,33
2012-09-29,36
2012-09-30,34
2012-10-01,33
2012-10-02,33
2012-10-03,34
2012-10-04,33
2012-10-05,34
2012-10-06,36
2012-10-07,32
2012-10-08,32
2012-10-09,31
2012-10-10,31
2012-10-11,31
2012-10-12,31
2012-10-13,33
2012-10-14,31
2012-10-15,32
2012-10-16,34
2012-10-17,35
2012-10-18,38
2012-10-19,40
2012-10-20,39
2012-10-21,39
2012-10-22,39
2012-10-23,41
2012-10-24,39
2012-10-25,41
2012-10-26,42
2012-10-27,42
2012-10-28,40
2012-10-29,37
2012-10-30,37
2012-10-31,35
2012-11-01,34
2012-11-02,33
2012-11-03,38
2012-11-04,32
2012-11-05,31
2012-11-06,32
2012-11-07,30
2012-11-08,30
2012-11-09,29
2012-11-10,32
2012-11-11,29
2012-11-12,29
2012-11-13,29
2012-11-14,29
2012-11-15,29
2012-11-16,29
2012-11-17,32
2012-11-18,28
2012-11-19,27
2012-11-20,28
2012-11-21,27
2012-11-22,27
2012-11-23,23
2012-11-24,25
2012-11-25,24
2012-11-26,26
2012-11-27,28
2012-11-28,31
2012-11-29,32
2012-11-30,34
2012-12-01,38
2012-12-02,38
2012-12-03,34
2012-12-04,34
2012-12-05,33
2012-12-06,34
2012-12-07,32
2012-12-08,35
2012-12-09,31
2012-12-10,31
2012-12-11,30
2012-12-12,31
2012-12-13,30
2012-12-14,29
2012-12-15,32
2012-12-16,29
2012-12-17,26
2012-12-18,27
2012-12-19,26
2012-12-20,23
2012-12-21,22
2012-12-22,22
2012-12-23,21
2012-12-24,22
2012-12-25,22
2012-12-26,23
2012-12-27,23
2012-12-28,24
2012-12-29,28
2012-12-30,25
2012-12-31,26
2013-01-01,27
2013-01-02,28
2013-01-03,29
2013-01-04,30
2013-01-05,33
2013-01-06,36
2013-01-07,34
2013-01-08,36
2013-01-09,37
2013-01-10,41
2013-01-11,41
2013-01-12,48
2013-01-13,40
2013-01-14,39
2013-01-15,38
2013-01-16,36
2013-01-17,35
2013-01-18,36
2013-01-19,36
2013-01-20,33
2013-01-21,32
2013-01-22,32
2013-01-23,32
2013-01-24,33
2013-01-25,32
2013-01-26,36
2013-01-27,32
2013-01-28,32
2013-01-29,32
2013-01-30,33
2013-01-31,34
2013-02-01,33
2013-02-02,37
2013-02-03,35
2013-02-04,32
2013-02-05,31
2013-02-06,32
2013-02-07,30
2013-02-08,29
2013-02-09,32
2013-02-10,31
2013-02-11,31
2013-02-12,32
2013-02-13,34
2013-02-14,34
2013-02-15,35
2013-02-16,37
2013-02-17,40
2013-02-18,34
2013-02-19,35
2013-02-20,33
2013-02-21,34
2013-02-22,32
2013-02-23,34
2013-02-24,35
2013-02-25,32
2013-02-26,32
2013-02-27,32
2013-02-28,32
2013-03-01,35
2013-03-02,35
2013-03-03,32
2013-03-04,32
2013-03-05,33
2013-03-06,34
2013-03-07,32
2013-03-08,33
2013-03-09,35
2013-03-10,35
2013-03-11,31
2013-03-12,30
2013-03-13,30
2013-03-14,29
2013-03-15,29
2013-03-16,28
2013-03-17,30
2013-03-18,28
2013-03-19,28
2013-03-20,29
2013-03-21,29
2013-03-22,30
2013-03-23,33
2013-03-24,30
2013-03-25,30
2013-03-26,30
2013-03-27,30
2013-03-28,30
2013-03-29,30
2013-03-30,33
2013-03-31,30
