Date,Bear Stearns
2011-03-20,52
2011-03-27,65
2011-04-03,77
2011-04-10,89
2011-04-17,61
2011-04-24,54
2011-05-01,57
2011-05-08,57
2011-05-15,57
2011-05-22,57
2011-05-29,57
2011-06-05,57
2011-06-12,59
2011-06-19,62
2011-06-26,62
2011-07-03,62
2011-07-10,62
2011-07-17,62
2011-07-24,51
2011-07-31,51
2011-08-07,51
2011-08-14,54
2011-08-21,57
2011-08-28,60
2011-09-04,63
2011-09-11,67
2011-09-18,69
2011-09-25,71
2011-10-02,74
2011-10-09,68
2011-10-16,51
2011-10-23,74
2011-10-30,69
2011-11-06,100
2011-11-13,67
2011-11-20,72
2011-11-27,58
2011-12-04,57
2011-12-11,47
2011-12-18,47
2011-12-25,0
2012-01-01,73
2012-01-08,61
2012-01-15,61
2012-01-22,61
2012-01-29,68
2012-02-05,74
2012-02-12,80
2012-02-19,87
2012-02-26,87
2012-03-04,87
2012-03-11,79
2012-03-18,74
2012-03-25,74
2012-04-01,94
2012-04-08,59
2012-04-15,59
2012-04-22,78
2012-04-29,80
2012-05-06,76
2012-05-13,72
2012-05-20,72
2012-05-27,72
2012-06-03,83
2012-06-10,94
2012-06-17,72
2012-06-24,73
2012-07-01,73
2012-07-08,73
2012-07-15,0
2012-07-22,0
2012-07-29,0
2012-08-05,0
2012-08-12,0
2012-08-19,0
2012-08-26,0
2012-09-02,100
2012-09-09,90
2012-09-16,90
2012-09-23,90
2012-09-30,90
2012-10-07,71
2012-10-14,0
2012-10-21,0
2012-10-28,0
2012-11-04,0
2012-11-11,0
2012-11-18,0
2012-11-25,52
2012-12-02,53
2012-12-09,53
2012-12-16,0
2012-12-23,0
2012-12-30,0
2013-01-06,0
2013-01-13,0
2013-01-20,54
2013-01-27,66
2013-02-03,77
2013-02-10,89
2013-02-17,100
2013-02-24,58
2013-03-03,58
2013-03-10,62
2013-03-17,57
2013-03-24,57
2013-03-31,57
2013-04-07,57
2013-04-14,57
2013-04-21,61
2013-04-28,65
2013-05-05,69
2013-05-12,0
2013-05-19,0
2013-05-26,0
2013-06-02,0
2013-06-09,0
2013-06-16,58
2013-06-23,62
2013-06-30,0
2013-07-07,0
2013-07-14,0
2013-07-21,0
2013-07-28,0
2013-08-04,0
2013-08-11,0
2013-08-18,0
2013-08-25,0
2013-09-01,0
2013-09-08,50
2013-09-15,50
2013-09-22,50
2013-09-29,54
2013-10-06,55
2013-10-13,0
2013-10-20,0
2013-10-27,0
2013-11-03,0
2013-11-10,0
2013-11-17,47
2013-11-24,0
