Date,Deutsche Bank
2009-03-01,75
2009-03-02,74
2009-03-03,74
2009-03-04,73
2009-03-05,70
2009-03-06,69
2009-03-07,76
2009-03-08,70
2009-03-09,72
2009-03-10,74
2009-03-11,77
2009-03-12,79
2009-03-13,87
2009-03-14,95
2009-03-15,84
2009-03-16,84
2009-03-17,90
2009-03-18,84
2009-03-19,84
2009-03-20,87
2009-03-21,94
2009-03-22,89
2009-03-23,87
2009-03-24,89
2009-03-25,91
2009-03-26,91
2009-03-27,91
2009-03-28,103
2009-03-29,105
2009-03-30,92
2009-03-31,94
2009-04-01,98
2009-04-02,92
2009-04-03,92
2009-04-04,106
2009-04-05,89
2009-04-06,85
2009-04-07,84
2009-04-08,80
2009-04-09,76
2009-04-10,77
2009-04-11,78
2009-04-12,70
2009-04-13,70
2009-04-14,70
2009-04-15,70
2009-04-16,70
2009-04-17,70
2009-04-18,75
2009-04-19,75
2009-04-20,70
2009-04-21,71
2009-04-22,72
2009-04-23,72
2009-04-24,72
2009-04-25,82
2009-04-26,74
2009-04-27,74
2009-04-28,74
2009-04-29,79
2009-04-30,75
2009-05-01,89
2009-05-02,79
2009-05-03,77
2009-05-04,77
2009-05-05,82
2009-05-06,80
2009-05-07,79
2009-05-08,79
2009-05-09,91
2009-05-10,78
2009-05-11,77
2009-05-12,77
2009-05-13,75
2009-05-14,77
2009-05-15,72
2009-05-16,81
2009-05-17,71
2009-05-18,71
2009-05-19,71
2009-05-20,72
2009-05-21,78
2009-05-22,73
2009-05-23,80
2009-05-24,73
2009-05-25,73
2009-05-26,73
2009-05-27,75
2009-05-28,77
2009-05-29,74
2009-05-30,81
2009-05-31,72
2009-06-01,71
2009-06-02,70
2009-06-03,69
2009-06-04,67
2009-06-05,68
2009-06-06,73
2009-06-07,65
2009-06-08,65
2009-06-09,66
2009-06-10,65
2009-06-11,65
2009-06-12,65
2009-06-13,73
2009-06-14,67
2009-06-15,64
2009-06-16,68
2009-06-17,64
2009-06-18,64
2009-06-19,69
2009-06-20,72
2009-06-21,65
2009-06-22,66
2009-06-23,67
2009-06-24,78
2009-06-25,69
2009-06-26,72
2009-06-27,78
2009-06-28,69
2009-06-29,67
2009-06-30,71
2009-07-01,64
2009-07-02,62
2009-07-03,64
2009-07-04,60
2009-07-05,66
2009-07-06,61
2009-07-07,65
2009-07-08,64
2009-07-09,65
2009-07-10,70
2009-07-11,74
2009-07-12,72
2009-07-13,67
2009-07-14,66
2009-07-15,68
2009-07-16,65
2009-07-17,67
2009-07-18,67
2009-07-19,71
2009-07-20,66
2009-07-21,67
2009-07-22,70
2009-07-23,68
2009-07-24,71
2009-07-25,76
2009-07-26,78
2009-07-27,73
2009-07-28,75
2009-07-29,82
2009-07-30,79
