Date,Deutsche Bank
2007-03-01,39
2007-03-02,39
2007-03-03,40
2007-03-04,39
2007-03-05,38
2007-03-06,38
2007-03-07,39
2007-03-08,37
2007-03-09,37
2007-03-10,36
2007-03-11,37
2007-03-12,38
2007-03-13,42
2007-03-14,40
2007-03-15,41
2007-03-16,43
2007-03-17,46
2007-03-18,41
2007-03-19,40
2007-03-20,39
2007-03-21,41
2007-03-22,36
2007-03-23,37
2007-03-24,34
2007-03-25,34
2007-03-26,34
2007-03-27,37
2007-03-28,36
2007-03-29,36
2007-03-30,37
2007-03-31,37
2007-04-01,36
2007-04-02,35
2007-04-03,36
2007-04-04,33
2007-04-05,33
2007-04-06,31
2007-04-07,30
2007-04-08,30
2007-04-09,30
2007-04-10,30
2007-04-11,30
2007-04-12,30
2007-04-13,32
2007-04-14,31
2007-04-15,32
2007-04-16,34
2007-04-17,36
2007-04-18,42
2007-04-19,40
2007-04-20,43
2007-04-21,45
2007-04-22,43
2007-04-23,42
2007-04-24,42
2007-04-25,41
2007-04-26,43
2007-04-27,40
2007-04-28,40
2007-04-29,38
2007-04-30,37
2007-05-01,36
2007-05-02,34
2007-05-03,37
2007-05-04,32
2007-05-05,31
2007-05-06,33
2007-05-07,35
2007-05-08,38
2007-05-09,39
2007-05-10,41
2007-05-11,43
2007-05-12,46
2007-05-13,44
2007-05-14,42
2007-05-15,44
2007-05-16,39
2007-05-17,38
2007-05-18,40
2007-05-19,36
2007-05-20,37
2007-05-21,38
2007-05-22,40
2007-05-23,43
2007-05-24,43
2007-05-25,45
2007-05-26,48
2007-05-27,45
2007-05-28,44
2007-05-29,43
2007-05-30,43
2007-05-31,44
2007-06-01,41
2007-06-02,41
2007-06-03,39
2007-06-04,38
2007-06-05,37
2007-06-06,35
2007-06-07,34
2007-06-08,32
2007-06-09,31
2007-06-10,32
2007-06-11,33
2007-06-12,34
2007-06-13,35
2007-06-14,40
2007-06-15,37
2007-06-16,39
2007-06-17,38
2007-06-18,37
2007-06-19,36
2007-06-20,37
2007-06-21,34
2007-06-22,36
2007-06-23,32
2007-06-24,32
2007-06-25,32
2007-06-26,32
2007-06-27,33
2007-06-28,32
2007-06-29,34
2007-06-30,32
2007-07-01,32
2007-07-02,32
2007-07-03,32
2007-07-04,34
2007-07-05,33
2007-07-06,36
2007-07-07,34
2007-07-08,34
2007-07-09,35
2007-07-10,36
2007-07-11,36
2007-07-12,38
2007-07-13,39
2007-07-14,39
2007-07-15,38
2007-07-16,37
2007-07-17,36
2007-07-18,37
2007-07-19,36
2007-07-20,33
2007-07-21,33
2007-07-22,32
2007-07-23,32
2007-07-24,32
2007-07-25,34
2007-07-26,31
2007-07-27,31
2007-07-28,33
2007-07-29,32
2007-07-30,33
2007-07-31,36
2007-08-01,36
2007-08-02,41
2007-08-03,39
2007-08-04,43
2007-08-05,39
2007-08-06,38
2007-08-07,37
2007-08-08,36
2007-08-09,38
2007-08-10,34
2007-08-11,33
2007-08-12,33
2007-08-13,34
2007-08-14,36
2007-08-15,35
2007-08-16,35
2007-08-17,36
2007-08-18,39
2007-08-19,37
2007-08-20,37
2007-08-21,38
2007-08-22,40
2007-08-23,37
2007-08-24,37
2007-08-25,38
2007-08-26,39
2007-08-27,40
2007-08-28,42
2007-08-29,42
2007-08-30,44
2007-08-31,44
2007-09-01,45
2007-09-02,44
2007-09-03,44
2007-09-04,47
2007-09-05,44
2007-09-06,42
2007-09-07,42
2007-09-08,48
2007-09-09,40
2007-09-10,39
2007-09-11,38
2007-09-12,37
2007-09-13,36
2007-09-14,35
2007-09-15,36
2007-09-16,34
2007-09-17,34
2007-09-18,35
2007-09-19,36
2007-09-20,36
2007-09-21,39
2007-09-22,37
2007-09-23,37
2007-09-24,37
2007-09-25,42
2007-09-26,38
2007-09-27,39
2007-09-28,39
2007-09-29,43
2007-09-30,39
2007-10-01,38
2007-10-02,41
2007-10-03,41
2007-10-04,37
2007-10-05,36
2007-10-06,39
2007-10-07,36
2007-10-08,36
2007-10-09,40
2007-10-10,37
2007-10-11,38
2007-10-12,40
2007-10-13,39
