Date,Deutsche Bank
2010-05-01,65
2010-05-02,69
2010-05-03,63
2010-05-04,64
2010-05-05,62
2010-05-06,62
2010-05-07,63
2010-05-08,72
2010-05-09,60
2010-05-10,59
2010-05-11,60
2010-05-12,59
2010-05-13,61
2010-05-14,55
2010-05-15,63
2010-05-16,54
2010-05-17,54
2010-05-18,53
2010-05-19,55
2010-05-20,52
2010-05-21,53
2010-05-22,58
2010-05-23,53
2010-05-24,51
2010-05-25,51
2010-05-26,51
2010-05-27,51
2010-05-28,53
2010-05-29,60
2010-05-30,51
2010-05-31,51
2010-06-01,51
2010-06-02,54
2010-06-03,52
2010-06-04,51
2010-06-05,59
2010-06-06,51
2010-06-07,49
2010-06-08,47
2010-06-09,48
2010-06-10,45
2010-06-11,43
2010-06-12,42
2010-06-13,42
2010-06-14,42
2010-06-15,43
2010-06-16,43
2010-06-17,46
2010-06-18,43
2010-06-19,50
2010-06-20,44
2010-06-21,44
2010-06-22,48
2010-06-23,45
2010-06-24,47
2010-06-25,45
2010-06-26,51
2010-06-27,45
2010-06-28,45
2010-06-29,45
2010-06-30,44
2010-07-01,46
2010-07-02,46
2010-07-03,49
2010-07-04,44
2010-07-05,44
2010-07-06,44
2010-07-07,44
2010-07-08,44
2010-07-09,45
2010-07-10,49
2010-07-11,43
2010-07-12,42
2010-07-13,41
2010-07-14,41
2010-07-15,39
2010-07-16,39
2010-07-17,40
2010-07-18,39
2010-07-19,40
2010-07-20,43
2010-07-21,43
2010-07-22,46
2010-07-23,46
2010-07-24,47
2010-07-25,51
2010-07-26,48
2010-07-27,49
2010-07-28,49
2010-07-29,54
2010-07-30,50
2010-07-31,57
2010-08-01,51
2010-08-02,51
2010-08-03,51
2010-08-04,52
2010-08-05,51
2010-08-06,52
2010-08-07,56
2010-08-08,50
2010-08-09,49
2010-08-10,50
2010-08-11,47
2010-08-12,46
2010-08-13,48
2010-08-14,48
2010-08-15,44
2010-08-16,43
2010-08-17,44
2010-08-18,42
2010-08-19,41
2010-08-20,41
2010-08-21,43
2010-08-22,42
2010-08-23,40
2010-08-24,40
2010-08-25,42
2010-08-26,40
2010-08-27,40
2010-08-28,46
2010-08-29,40
2010-08-30,40
2010-08-31,40
2010-09-01,40
2010-09-02,40
2010-09-03,42
2010-09-04,44
2010-09-05,41
2010-09-06,43
2010-09-07,46
2010-09-08,46
2010-09-09,47
2010-09-10,49
2010-09-11,58
2010-09-12,52
2010-09-13,53
2010-09-14,55
2010-09-15,60
2010-09-16,58
2010-09-17,64
2010-09-18,69
2010-09-19,65
2010-09-20,69
2010-09-21,73
2010-09-22,77
2010-09-23,86
2010-09-24,85
2010-09-25,99
2010-09-26,90
2010-09-27,92
2010-09-28,95
2010-09-29,95
2010-09-30,102
2010-10-01,101
2010-10-02,110
2010-10-03,101
2010-10-04,92
2010-10-05,88
2010-10-06,87
2010-10-07,80
2010-10-08,79
2010-10-09,81
2010-10-10,70
2010-10-11,68
2010-10-12,66
2010-10-13,65
2010-10-14,63
2010-10-15,61
2010-10-16,67
2010-10-17,61
2010-10-18,60
2010-10-19,60
2010-10-20,63
2010-10-21,61
2010-10-22,63
2010-10-23,67
2010-10-24,62
2010-10-25,62
2010-10-26,64
2010-10-27,63
2010-10-28,66
2010-10-29,64
2010-10-30,69
2010-10-31,67
2010-11-01,61
2010-11-02,60
2010-11-03,59
2010-11-04,57
2010-11-05,56
2010-11-06,62
2010-11-07,55
2010-11-08,56
2010-11-09,56
2010-11-10,58
2010-11-11,57
2010-11-12,60
2010-11-13,64
2010-11-14,57
2010-11-15,56
2010-11-16,57
2010-11-17,54
2010-11-18,53
2010-11-19,56
2010-11-20,54
2010-11-21,54
2010-11-22,54
2010-11-23,56
2010-11-24,59
2010-11-25,59
2010-11-26,61
2010-11-27,69
2010-11-28,65
2010-11-29,62
2010-11-30,61
2010-12-01,63
2010-12-02,61
2010-12-03,60
2010-12-04,69
2010-12-05,59
2010-12-06,58
2010-12-07,58
2010-12-08,58
2010-12-09,59
2010-12-10,55
2010-12-11,60
2010-12-12,58
2010-12-13,55
2010-12-14,57
2010-12-15,55
2010-12-16,57
2010-12-17,56
2010-12-18,60
2010-12-19,55
2010-12-20,54
2010-12-21,53
2010-12-22,56
2010-12-23,51
2010-12-24,52
2010-12-25,51
2010-12-26,48
2010-12-27,47
2010-12-28,47
2010-12-29,46
2010-12-30,45
