Date,Goldman Sachs
2007-06-03,10
2007-06-04,10
2007-06-05,11
2007-06-06,11
2007-06-07,12
2007-06-08,12
2007-06-09,13
2007-06-10,13
2007-06-11,14
2007-06-12,15
2007-06-13,15
2007-06-14,16
2007-06-15,17
2007-06-16,18
2007-06-17,16
2007-06-18,15
2007-06-19,14
2007-06-20,12
2007-06-21,11
2007-06-22,10
2007-06-23,9
2007-06-24,9
2007-06-25,10
2007-06-26,11
2007-06-27,11
2007-06-28,12
2007-06-29,13
2007-06-30,14
2007-07-01,14
2007-07-02,14
2007-07-03,14
2007-07-04,14
2007-07-05,14
2007-07-06,15
2007-07-07,15
2007-07-08,14
2007-07-09,13
2007-07-10,12
2007-07-11,12
2007-07-12,11
2007-07-13,10
2007-07-14,10
2007-07-15,10
2007-07-16,11
2007-07-17,12
2007-07-18,13
2007-07-19,14
2007-07-20,15
2007-07-21,16
2007-07-22,15
2007-07-23,15
2007-07-24,14
2007-07-25,14
2007-07-26,13
2007-07-27,13
2007-07-28,13
2007-07-29,12
2007-07-30,12
2007-07-31,12
2007-08-01,12
2007-08-02,12
2007-08-03,12
2007-08-04,12
2007-08-05,13
2007-08-06,14
2007-08-07,15
2007-08-08,16
2007-08-09,17
2007-08-10,18
2007-08-11,20
2007-08-12,19
2007-08-13,19
2007-08-14,19
2007-08-15,19
2007-08-16,18
2007-08-17,18
2007-08-18,18
2007-08-19,17
2007-08-20,16
2007-08-21,15
2007-08-22,14
2007-08-23,13
2007-08-24,12
2007-08-25,11
2007-08-26,11
2007-09-01,14
2007-09-02,13
2007-09-03,13
2007-09-04,12
2007-09-05,12
2007-09-06,11
2007-09-07,11
2007-09-08,11
2007-09-09,11
2007-09-10,11
2007-09-11,11
2007-09-12,11
2007-09-13,11
2007-09-14,11
2007-09-15,11
2007-09-16,12
2007-09-17,14
2007-09-18,17
2007-09-19,18
2007-09-20,20
2007-09-21,24
2007-09-22,24
2007-09-23,23
2007-09-24,23
2007-09-25,24
2007-09-26,22
2007-09-27,22
2007-09-28,22
2007-09-29,24
2007-09-30,20
2007-10-01,19
2007-10-02,18
2007-10-03,17
2007-10-04,16
2007-10-05,15
2007-10-06,14
2007-10-07,13
2007-10-08,13
2007-10-09,13
2007-10-10,14
2007-10-11,13
2007-10-12,13
2007-10-13,13
2007-10-14,13
2007-10-15,13
2007-10-16,13
2007-10-17,15
2007-10-18,14
2007-10-19,14
2007-10-20,15
2007-10-21,15
2007-10-22,15
2007-10-23,15
2007-10-24,15
2007-10-25,15
2007-10-26,15
2007-10-27,16
2007-10-28,16
2007-10-29,16
2007-10-30,16
2007-10-31,17
2007-11-01,17
2007-11-02,17
2007-11-03,18
2007-11-04,18
2007-11-05,18
2007-11-06,20
2007-11-07,18
2007-11-08,19
2007-11-09,19
2007-11-10,19
2007-11-11,18
2007-11-12,18
2007-11-13,18
2007-11-14,17
2007-11-15,18
2007-11-16,17
2007-11-17,17
2007-11-18,17
2007-11-19,18
2007-11-20,18
2007-11-21,19
2007-11-22,21
2007-11-23,20
2007-11-24,21
2007-11-25,20
2007-11-26,20
2007-11-27,20
2007-11-28,19
2007-11-29,19
2007-11-30,19
2007-12-01,19
2007-12-02,19
2007-12-03,19
2007-12-04,20
2007-12-05,21
2007-12-06,20
2007-12-07,20
2007-12-08,21
2007-12-09,21
2007-12-10,21
2007-12-11,21
2007-12-12,21
2007-12-13,21
2007-12-14,21
2007-12-15,21
2007-12-16,21
2007-12-17,21
2007-12-18,21
2007-12-19,22
2007-12-20,23
2007-12-21,22
2007-12-22,23
2007-12-23,22
2007-12-24,21
2007-12-25,20
2007-12-26,19
2007-12-27,18
2007-12-28,17
2007-12-29,17
2007-12-30,16
2007-12-31,15
2008-01-01,14
2008-01-02,13
2008-01-03,13
