Date,Barclays Capital
2012-08-01,46
2012-08-02,48
2012-08-03,46
2012-08-04,47
2012-08-05,46
2012-08-06,45
2012-08-07,44
2012-08-08,44
2012-08-09,42
2012-08-10,41
2012-08-11,41
2012-08-12,39
2012-08-13,38
2012-08-14,39
2012-08-15,38
2012-08-16,35
2012-08-17,34
2012-08-18,33
2012-08-19,34
2012-08-20,35
2012-08-21,39
2012-08-22,38
2012-08-23,40
2012-08-24,40
2012-08-25,43
2012-08-26,40
2012-08-27,39
2012-08-28,38
2012-08-29,36
2012-08-30,35
2012-08-31,34
2012-09-01,35
2012-09-02,34
2012-09-03,35
2012-09-04,37
2012-09-05,38
2012-09-06,40
2012-09-07,42
2012-09-08,43
2012-09-09,42
2012-09-10,41
2012-09-11,46
2012-09-12,40
2012-09-13,43
2012-09-14,39
2012-09-15,39
2012-09-16,39
2012-09-17,39
2012-09-18,41
2012-09-19,39
2012-09-20,39
2012-09-21,41
2012-09-22,40
2012-09-23,39
2012-09-24,38
2012-09-25,38
2012-09-26,37
2012-09-27,40
2012-09-28,36
2012-09-29,36
2012-09-30,36
2012-10-01,37
2012-10-02,37
2012-10-03,38
2012-10-04,41
2012-10-05,39
2012-10-06,41
2012-10-07,40
2012-10-08,40
2012-10-09,40
2012-10-10,41
2012-10-11,43
2012-10-12,41
2012-10-13,42
2012-10-14,41
2012-10-15,41
2012-10-16,40
2012-10-17,41
2012-10-18,40
2012-10-19,40
2012-10-20,40
2012-10-21,38
2012-10-22,38
2012-10-23,38
2012-10-24,38
2012-10-25,38
2012-10-26,39
2012-10-27,41
2012-10-28,40
2012-10-29,42
2012-10-30,44
2012-10-31,46
2012-11-01,48
2012-11-02,50
2012-11-03,57
2012-11-04,51
2012-11-05,47
2012-11-06,45
2012-11-07,45
2012-11-08,40
2012-11-09,38
2012-11-10,38
2012-11-11,35
2012-11-12,34
2012-11-13,33
2012-11-14,34
2012-11-15,32
2012-11-16,33
2012-11-17,31
2012-11-18,31
2012-11-19,32
2012-11-20,32
2012-11-21,33
2012-11-22,36
2012-11-23,34
2012-11-24,36
2012-11-25,34
2012-11-26,34
2012-11-27,36
2012-11-28,34
2012-11-29,34
2012-11-30,34
2012-12-01,34
2012-12-02,34
2012-12-03,35
2012-12-04,37
2012-12-05,39
2012-12-06,38
2012-12-07,39
2012-12-08,41
2012-12-09,39
2012-12-10,39
2012-12-11,39
2012-12-12,40
2012-12-13,41
2012-12-14,38
2012-12-15,38
2012-12-16,38
2012-12-17,38
2012-12-18,39
2012-12-19,38
2012-12-20,42
2012-12-21,38
2012-12-22,38
2012-12-23,36
2012-12-24,35
2012-12-25,33
2012-12-26,32
2012-12-27,32
2012-12-28,29
