Date,Credit Suisse
2007-05-01,72
2007-05-02,62
2007-05-03,53
2007-05-04,44
2007-05-05,35
2007-05-06,36
2007-05-07,38
2007-05-08,40
2007-05-09,42
2007-05-10,44
2007-05-11,46
2007-05-12,48
2007-05-13,46
2007-05-14,44
2007-05-15,43
2007-05-16,41
2007-05-17,40
2007-05-18,38
2007-05-19,37
2007-05-20,41
2007-05-21,46
2007-05-22,51
2007-05-23,57
2007-05-24,60
2007-05-25,69
2007-05-26,70
2007-05-27,68
2007-05-28,66
2007-05-29,65
2007-05-30,63
2007-05-31,62
2007-06-01,60
2007-06-02,59
2007-06-03,56
2007-06-04,53
2007-06-05,50
2007-06-06,47
2007-06-07,44
2007-06-08,41
2007-06-09,38
2007-06-10,40
2007-06-11,42
2007-06-12,46
2007-06-13,46
2007-06-14,48
2007-06-15,50
2007-06-16,52
2007-06-17,51
2007-06-18,50
2007-06-19,51
2007-06-20,48
2007-06-21,47
2007-06-22,46
2007-06-23,45
2007-06-24,48
2007-06-25,51
2007-06-26,54
2007-06-27,57
2007-06-28,60
2007-06-29,64
2007-06-30,67
2007-07-01,66
2007-07-02,66
2007-07-03,67
2007-07-04,66
2007-07-05,66
2007-07-06,66
2007-07-07,66
2007-07-08,68
2007-07-09,73
2007-07-10,72
2007-07-11,74
2007-07-12,76
2007-07-13,83
2007-07-14,81
2007-07-15,80
2007-07-16,79
2007-07-17,78
2007-07-18,82
2007-07-19,76
2007-07-20,75
2007-07-21,75
2007-07-22,72
2007-07-23,69
2007-07-24,71
2007-07-25,64
2007-07-26,61
2007-07-27,59
2007-07-28,56
2007-07-29,57
2007-07-30,59
2007-07-31,62
2007-08-01,62
2007-08-02,64
2007-08-03,66
2007-08-04,68
2007-08-05,68
2007-08-06,69
2007-08-07,69
2007-08-08,70
2007-08-09,70
2007-08-10,71
2007-08-11,76
2007-08-12,70
2007-08-13,68
2007-08-14,67
2007-08-15,65
2007-08-16,64
2007-08-17,65
2007-08-18,61
2007-08-19,64
2007-08-20,64
2007-08-21,69
2007-08-22,68
2007-08-23,70
2007-08-24,72
2007-08-25,74
2007-08-26,70
2007-08-27,67
2007-08-28,69
2007-08-29,60
2007-08-30,56
2007-08-31,53
2007-09-01,50
2007-09-02,50
2007-09-03,50
2007-09-04,53
2007-09-05,51
2007-09-06,52
2007-09-07,52
2007-09-08,53
2007-09-09,51
2007-09-10,49
2007-09-11,47
2007-09-12,46
2007-09-13,44
2007-09-14,45
2007-09-15,41
2007-09-16,42
2007-09-17,43
2007-09-18,45
2007-09-19,46
2007-09-20,48
2007-09-21,49
2007-09-22,51
2007-09-23,52
2007-09-24,53
2007-09-25,54
2007-09-26,55
2007-09-27,56
2007-09-28,57
2007-09-29,62
2007-09-30,56
2007-10-01,54
2007-10-02,54
2007-10-03,50
2007-10-04,48
2007-10-05,46
2007-10-06,44
2007-10-07,43
2007-10-08,42
2007-10-09,41
2007-10-10,41
2007-10-11,40
2007-10-12,39
2007-10-13,39
2007-10-14,39
2007-10-15,39
2007-10-16,40
2007-10-17,40
2007-10-18,41
2007-10-19,41
2007-10-20,42
2007-10-21,41
2007-10-22,40
2007-10-23,39
2007-10-24,41
2007-10-25,38
2007-10-26,37
2007-10-27,37
2007-10-28,37
2007-10-29,37
2007-10-30,38
2007-10-31,38
2007-11-04,39
2007-11-05,39
2007-11-06,39
2007-11-07,38
2007-11-08,38
2007-11-09,38
2007-11-10,38
2007-11-11,38
2007-11-12,38
2007-11-13,38
2007-11-14,39
