Date,Citigroup
2012-06-01,28
2012-06-02,28
2012-06-03,28
2012-06-04,28
2012-06-05,28
2012-06-06,29
2012-06-07,28
2012-06-08,28
2012-06-09,29
2012-06-10,28
2012-06-11,28
2012-06-12,28
2012-06-13,31
2012-06-14,29
2012-06-15,30
2012-06-16,30
2012-06-17,30
2012-06-18,30
2012-06-19,31
2012-06-20,32
2012-06-21,32
2012-06-22,32
2012-06-23,33
2012-06-24,32
2012-06-25,32
2012-06-26,33
2012-06-27,31
2012-06-28,32
2012-06-29,31
2012-06-30,33
2012-07-01,29
2012-07-02,28
2012-07-03,27
2012-07-04,26
2012-07-05,25
2012-07-06,24
2012-07-07,23
2012-07-08,24
2012-07-09,25
2012-07-10,27
2012-07-11,29
2012-07-12,28
2012-07-13,29
2012-07-14,31
2012-07-15,31
2012-07-16,32
2012-07-17,34
2012-07-18,39
2012-07-19,34
2012-07-20,36
2012-07-21,36
2012-07-22,34
2012-07-23,33
2012-07-24,33
2012-07-25,30
2012-07-26,31
2012-07-27,28
2012-07-28,28
2012-07-29,26
2012-07-30,25
2012-07-31,24
2012-08-01,24
2012-08-02,24
2012-08-03,23
2012-08-04,22
2012-08-05,22
2012-08-06,23
2012-08-07,26
2012-08-08,24
2012-08-09,27
2012-08-10,26
2012-08-11,27
2012-08-12,26
2012-08-13,26
2012-08-14,28
2012-08-15,25
2012-08-16,26
2012-08-17,25
2012-08-18,26
2012-08-19,25
2012-08-20,25
2012-08-21,26
2012-08-22,27
2012-08-23,27
2012-08-24,28
2012-08-25,28
2012-08-26,27
2012-08-27,28
2012-08-28,26
2012-08-29,25
2012-08-30,25
2012-08-31,25
2012-09-01,24
2012-09-02,25
2012-09-03,30
2012-09-04,29
2012-09-05,30
2012-09-06,34
2012-09-07,34
2012-09-08,40
2012-09-09,35
2012-09-10,36
2012-09-11,34
2012-09-12,34
2012-09-13,33
2012-09-14,34
2012-09-15,36
2012-09-16,32
2012-09-17,32
2012-09-18,32
2012-09-19,32
2012-09-20,35
2012-09-21,32
2012-09-22,32
2012-09-23,31
2012-09-24,30
2012-09-25,30
2012-09-26,31
2012-09-27,29
2012-09-28,30
2012-09-29,28
2012-09-30,28
2012-10-01,29
2012-10-02,30
2012-10-03,31
2012-10-04,30
2012-10-05,32
2012-10-06,32
2012-10-07,31
2012-10-08,31
2012-10-09,31
2012-10-10,30
2012-10-11,32
2012-10-12,30
2012-10-13,30
2012-10-14,40
2012-10-15,50
2012-10-16,60
2012-10-17,75
2012-10-18,87
2012-10-19,95
2012-10-20,110
2012-10-21,92
2012-10-22,84
2012-10-23,76
2012-10-24,71
2012-10-25,60
2012-10-26,52
2012-10-27,51
2012-10-28,42
2012-10-29,41
2012-10-30,40
2012-10-31,38
2012-11-01,36
2012-11-02,37
2012-11-03,36
2012-11-04,34
2012-11-05,34
2012-11-06,36
2012-11-07,35
2012-11-08,35
2012-11-09,39
2012-11-10,36
2012-11-11,35
2012-11-12,35
2012-11-13,37
2012-11-14,34
2012-11-15,35
2012-11-16,33
2012-11-17,33
2012-11-18,32
2012-11-19,31
2012-11-20,30
2012-11-21,29
2012-11-22,28
2012-11-23,28
2012-11-24,26
2012-11-25,26
2012-11-26,26
2012-11-27,26
2012-11-28,26
2012-11-29,26
2012-11-30,27
2012-12-01,26
2012-12-02,29
2012-12-03,32
2012-12-04,39
2012-12-05,39
2012-12-06,43
2012-12-07,49
2012-12-08,55
2012-12-09,47
2012-12-10,45
2012-12-11,43
2012-12-12,45
2012-12-13,40
2012-12-14,41
2012-12-15,37
2012-12-16,43
2012-12-17,35
2012-12-18,34
2012-12-19,34
2012-12-20,33
2012-12-21,32
2012-12-22,32
2012-12-23,32
2012-12-24,30
2012-12-25,29
2012-12-26,28
2012-12-27,27
2012-12-28,26
2012-12-29,27
2012-12-30,27
2012-12-31,29
2013-01-01,33
2013-01-02,34
2013-01-03,38
2013-01-04,40
2013-01-05,45
2013-01-06,45
2013-01-07,42
2013-01-08,42
2013-01-09,43
2013-01-10,43
2013-01-11,43
2013-01-12,48
2013-01-13,47
2013-01-14,47
2013-01-15,50
2013-01-16,51
2013-01-17,53
2013-01-18,59
2013-01-19,66
2013-01-20,53
2013-01-21,50
2013-01-22,47
2013-01-23,43
2013-01-24,41
2013-01-25,37
2013-01-26,36
2013-01-27,37
2013-01-28,35
2013-01-29,37
2013-01-30,36
2013-01-31,36
2013-02-01,38
2013-02-02,41
2013-02-03,37
2013-02-04,36
2013-02-05,36
2013-02-06,35
2013-02-07,37
2013-02-08,35
2013-02-09,37
2013-02-10,34
2013-02-11,34
2013-02-12,34
2013-02-13,34
2013-02-14,35
2013-02-15,34
2013-02-16,35
2013-02-17,33
2013-02-18,33
2013-02-19,33
2013-02-20,32
2013-02-21,33
2013-02-22,33
2013-02-23,32
2013-02-24,32
2013-02-25,30
2013-02-26,29
2013-02-27,29
2013-02-28,28
2013-03-01,27
2013-03-02,28
2013-03-03,28
2013-03-04,29
2013-03-05,31
2013-03-06,32
2013-03-07,34
2013-03-08,35
2013-03-09,41
2013-03-10,37
2013-03-11,37
2013-03-12,37
2013-03-13,39
2013-03-14,39
2013-03-15,37
2013-03-16,42
2013-03-17,36
2013-03-18,35
2013-03-19,33
2013-03-20,33
2013-03-21,30
2013-03-22,31
2013-03-23,28
2013-03-24,28
2013-03-25,28
2013-03-26,28
2013-03-27,28
2013-03-28,28
2013-03-29,28
2013-03-30,30
2013-03-31,27
2013-04-01,27
2013-04-02,27
2013-04-03,27
2013-04-04,27
2013-04-05,28
2013-04-06,29
2013-04-07,28
2013-04-08,29
2013-04-09,30
2013-04-10,31
2013-04-11,32
2013-04-12,34
2013-04-13,40
2013-04-14,35
2013-04-15,36
2013-04-16,38
2013-04-17,39
2013-04-18,37
2013-04-19,42
2013-04-20,41
2013-04-21,38
2013-04-22,37
2013-04-23,36
2013-04-24,37
2013-04-25,34
2013-04-26,33
2013-04-27,33
2013-04-28,32
2013-04-29,31
