Date,Deutsche Bank
2013-01-01,58
2013-01-02,60
2013-01-03,65
2013-01-04,64
2013-01-05,72
2013-01-06,69
2013-01-07,72
2013-01-08,75
2013-01-09,79
2013-01-10,82
2013-01-11,89
2013-01-12,103
2013-01-13,87
2013-01-14,86
2013-01-15,84
2013-01-16,83
2013-01-17,83
2013-01-18,83
2013-01-19,88
2013-01-20,80
2013-01-21,80
2013-01-22,81
2013-01-23,81
2013-01-24,81
2013-01-25,87
2013-01-26,85
2013-01-27,87
2013-01-28,87
2013-01-29,90
2013-01-30,92
2013-01-31,95
2013-02-01,103
2013-02-02,118
2013-02-03,97
2013-02-04,95
2013-02-05,98
2013-02-06,90
2013-02-07,88
2013-02-08,86
2013-02-09,93
2013-02-10,86
2013-02-11,78
2013-02-12,76
2013-02-13,72
2013-02-14,69
2013-02-15,70
2013-02-16,68
2013-02-17,64
2013-02-18,65
2013-02-19,66
2013-02-20,69
2013-02-21,67
2013-02-22,68
2013-02-23,80
2013-02-24,70
2013-02-25,71
2013-02-26,72
2013-02-27,74
2013-02-28,76
2013-03-01,79
2013-03-02,84
2013-03-03,81
2013-03-04,77
2013-03-05,77
2013-03-06,76
2013-03-07,78
2013-03-08,76
2013-03-09,90
2013-03-10,76
2013-03-11,76
2013-03-12,76
2013-03-13,79
2013-03-14,76
2013-03-15,79
2013-03-16,86
2013-03-17,76
2013-03-18,75
2013-03-19,74
2013-03-20,73
2013-03-21,77
2013-03-22,71
2013-03-23,82
2013-03-24,71
2013-03-25,72
2013-03-26,74
2013-03-27,73
2013-03-28,76
2013-03-29,84
2013-03-30,77
2013-03-31,77
2013-04-01,73
2013-04-02,72
2013-04-03,72
2013-04-04,75
2013-04-05,70
2013-04-06,77
2013-04-07,74
2013-04-08,73
2013-04-09,75
2013-04-10,76
2013-04-11,78
2013-04-12,85
2013-04-13,89
2013-04-14,81
2013-04-15,78
2013-04-16,80
2013-04-17,75
2013-04-18,74
2013-04-19,73
2013-04-20,82
2013-04-21,71
2013-04-22,71
2013-04-23,74
2013-04-24,71
2013-04-25,73
2013-04-26,71
2013-04-27,81
2013-04-28,74
2013-04-29,75
2013-04-30,77
2013-05-01,88
2013-05-02,80
2013-05-03,82
2013-05-04,98
2013-05-05,84
2013-05-06,84
2013-05-07,84
2013-05-08,85
2013-05-09,94
2013-05-10,84
2013-05-11,95
2013-05-12,84
2013-05-13,83
2013-05-14,86
2013-05-15,82
2013-05-16,82
2013-05-17,80
2013-05-18,91
2013-05-19,83
2013-05-20,82
2013-05-21,84
2013-05-22,86
2013-05-23,87
2013-05-24,95
2013-05-25,103
2013-05-26,87
2013-05-27,84
2013-05-28,82
2013-05-29,82
2013-05-30,76
2013-05-31,73
2013-06-01,82
2013-06-02,71
2013-06-03,71
2013-06-04,72
2013-06-05,71
2013-06-06,71
2013-06-07,76
2013-06-08,80
2013-06-09,70
2013-06-10,70
2013-06-11,75
2013-06-12,71
2013-06-13,70
2013-06-14,73
2013-06-15,80
2013-06-16,68
2013-06-17,66
2013-06-18,65
2013-06-19,63
2013-06-20,66
2013-06-21,60
2013-06-22,61
2013-06-23,60
2013-06-24,60
2013-06-25,61
2013-06-26,63
2013-06-27,64
2013-06-28,69
2013-06-29,81
2013-06-30,67
2013-07-01,68
2013-07-02,70
2013-07-03,70
2013-07-04,72
2013-07-05,76
2013-07-06,76
2013-07-07,76
2013-07-08,68
2013-07-09,70
2013-07-10,64
2013-07-11,62
2013-07-12,63
2013-07-13,66
2013-07-14,58
2013-07-15,58
2013-07-16,58
2013-07-17,59
2013-07-18,58
2013-07-19,61
2013-07-20,66
2013-07-21,59
2013-07-22,59
2013-07-23,64
2013-07-24,60
2013-07-25,61
2013-07-26,62
2013-07-27,66
2013-07-28,69
2013-07-29,65
2013-07-30,67
2013-07-31,74
2013-08-01,71
2013-08-02,73
2013-08-03,87
2013-08-04,73
2013-08-05,71
2013-08-06,73
2013-08-07,68
2013-08-08,70
2013-08-09,65
2013-08-10,71
2013-08-11,63
2013-08-12,62
2013-08-13,62
2013-08-14,61
2013-08-15,63
2013-08-16,60
2013-08-17,67
2013-08-18,60
2013-08-19,60
2013-08-20,63
2013-08-21,60
2013-08-22,60
2013-08-23,61
2013-08-24,71
2013-08-25,60
2013-08-26,60
2013-08-27,63
2013-08-28,60
2013-08-29,63
2013-08-30,60
2013-08-31,64
2013-09-01,62
2013-09-02,60
2013-09-03,63
2013-09-04,63
2013-09-05,61
2013-09-06,61
2013-09-07,71
2013-09-08,62
2013-09-09,62
2013-09-10,63
2013-09-11,63
2013-09-12,64
2013-09-13,68
2013-09-14,73
2013-09-15,65
2013-09-16,65
2013-09-17,65
2013-09-18,72
2013-09-19,66
2013-09-20,66
2013-09-21,70
2013-09-22,74
2013-09-23,66
2013-09-24,67
2013-09-25,65
2013-09-26,66
2013-09-27,67
2013-09-28,76
2013-09-29,64
2013-09-30,64
2013-10-01,64
2013-10-02,64
2013-10-03,71
2013-10-04,64
2013-10-05,70
2013-10-06,64
2013-10-07,64
2013-10-08,65
2013-10-09,64
2013-10-10,64
2013-10-11,69
2013-10-12,71
2013-10-13,67
2013-10-14,67
2013-10-15,68
2013-10-16,69
2013-10-17,70
2013-10-18,72
2013-10-19,79
2013-10-20,75
2013-10-21,70
2013-10-22,72
2013-10-23,67
2013-10-24,65
2013-10-25,64
2013-10-26,71
2013-10-27,66
2013-10-28,69
2013-10-29,72
2013-10-30,79
2013-10-31,79
2013-11-01,85
2013-11-02,92
2013-11-03,83
2013-11-04,82
2013-11-05,83
2013-11-06,80
2013-11-07,79
2013-11-08,80
2013-11-09,88
2013-11-10,76
2013-11-11,73
2013-11-12,71
2013-11-13,70
2013-11-14,67
2013-11-15,65
2013-11-16,73
2013-11-17,63
2013-11-18,63
2013-11-19,66
2013-11-20,63
2013-11-21,63
2013-11-22,66
2013-11-23,73
2013-11-24,65
2013-11-25,66
2013-11-26,67
2013-11-27,69
2013-11-28,69
2013-11-29,74
2013-11-30,83
2013-12-01,73
2013-12-02,74
2013-12-03,79
2013-12-04,76
2013-12-05,77
2013-12-06,80
2013-12-07,94
2013-12-08,78
2013-12-09,76
2013-12-10,74
2013-12-11,77
2013-12-12,70
2013-12-13,71
2013-12-14,71
2013-12-15,69
2013-12-16,63
2013-12-17,63
2013-12-18,61
2013-12-19,60
2013-12-20,59
2013-12-21,67
2013-12-22,57
2013-12-23,56
2013-12-24,61
2013-12-25,55
2013-12-26,53
2013-12-27,52
2013-12-28,55
2013-12-29,55
2013-12-30,52
2013-12-31,58
2014-01-01,54
2014-01-02,55
2014-01-03,58
2014-01-04,63
2014-01-05,58
2014-01-06,59
2014-01-07,61
2014-01-08,62
2014-01-09,65
2014-01-10,65
2014-01-11,75
2014-01-12,70
2014-01-13,73
2014-01-14,77
2014-01-15,80
2014-01-16,85
2014-01-17,92
2014-01-18,94
2014-01-19,91
2014-01-20,91
2014-01-21,98
2014-01-22,98
2014-01-23,93
2014-01-24,97
2014-01-25,107
2014-01-26,91
2014-01-27,88
2014-01-28,88
2014-01-29,83
2014-01-30,86
2014-01-31,78
2014-02-01,87
2014-02-02,75
2014-02-03,74
2014-02-04,78
2014-02-05,73
2014-02-06,73
2014-02-07,76
2014-02-08,82
2014-02-09,71
2014-02-10,70
2014-02-11,73
2014-02-12,68
2014-02-13,69
2014-02-14,66
2014-02-15,74
2014-02-16,65
2014-02-17,64
2014-02-18,63
2014-02-19,63
2014-02-20,62
2014-02-21,62
2014-02-22,70
2014-02-23,61
2014-02-24,61
2014-02-25,62
2014-02-26,61
2014-02-27,65
2014-02-28,61
