Date,Barclays Capital
2013-04-01,64
2013-04-02,62
2013-04-03,61
2013-04-04,60
2013-04-05,58
2013-04-06,57
2013-04-07,59
2013-04-08,61
2013-04-09,68
2013-04-10,65
2013-04-11,69
2013-04-12,69
2013-04-13,76
2013-04-14,70
2013-04-15,69
2013-04-16,75
2013-04-17,68
2013-04-18,68
2013-04-19,71
2013-04-20,66
2013-04-21,68
2013-04-22,70
2013-04-23,72
2013-04-24,74
2013-04-25,82
2013-04-26,78
2013-04-27,84
2013-04-28,81
2013-04-29,81
2013-04-30,81
2013-05-01,90
2013-05-02,81
2013-05-03,81
2013-05-04,83
2013-05-05,81
2013-05-06,81
2013-05-07,80
2013-05-08,86
2013-05-09,79
2013-05-10,79
2013-05-11,89
2013-05-12,78
2013-05-13,77
2013-05-14,73
2013-05-15,72
2013-05-16,70
2013-05-17,68
2013-05-18,74
2013-05-19,66
2013-05-20,66
2013-05-21,66
2013-05-22,65
2013-05-23,65
2013-05-24,69
2013-05-25,67
2013-05-26,64
2013-05-27,63
2013-05-28,62
2013-05-29,65
2013-05-30,61
2013-05-31,59
2013-06-01,59
2013-06-02,59
2013-06-03,60
2013-06-04,63
2013-06-05,68
2013-06-06,63
2013-06-07,65
2013-06-08,65
2013-06-09,62
2013-06-10,60
2013-06-11,61
2013-06-12,56
2013-06-13,53
2013-06-14,53
2013-06-15,49
2013-06-16,51
2013-06-17,53
2013-06-18,56
2013-06-19,57
2013-06-20,61
2013-06-21,61
2013-06-22,66
2013-06-23,63
2013-06-24,63
2013-06-25,63
2013-06-26,66
2013-06-27,62
2013-06-28,69
2013-06-29,62
2013-06-30,62
2013-07-01,62
2013-07-02,62
2013-07-03,62
2013-07-04,68
2013-07-05,62
2013-07-06,63
2013-07-07,62
2013-07-08,63
2013-07-09,60
2013-07-10,60
2013-07-11,59
2013-07-12,58
2013-07-13,58
2013-07-14,60
2013-07-15,62
2013-07-16,64
2013-07-17,70
2013-07-18,68
2013-07-19,70
2013-07-20,72
2013-07-21,71
2013-07-22,70
2013-07-23,77
2013-07-24,69
2013-07-25,68
2013-07-26,70
2013-07-27,67
2013-07-28,70
2013-07-29,74
2013-07-30,77
2013-07-31,85
2013-08-01,84
2013-08-02,96
2013-08-03,95
2013-08-04,87
2013-08-05,83
2013-08-06,79
2013-08-07,75
2013-08-08,70
2013-08-09,68
2013-08-10,62
2013-08-11,62
2013-08-12,63
2013-08-13,64
2013-08-14,70
2013-08-15,68
2013-08-16,67
2013-08-17,68
2013-08-18,66
2013-08-19,65
2013-08-20,63
2013-08-21,66
2013-08-22,60
2013-08-23,63
2013-08-24,58
2013-08-25,58
2013-08-26,58
2013-08-27,59
2013-08-28,63
2013-08-29,65
2013-08-30,60
2013-08-31,62
2013-09-01,60
2013-09-02,59
2013-09-03,62
2013-09-04,58
2013-09-05,59
2013-09-06,59
2013-09-07,60
2013-09-08,58
2013-09-09,60
2013-09-10,62
2013-09-11,70
2013-09-12,65
2013-09-13,70
2013-09-14,71
2013-09-15,69
2013-09-16,69
2013-09-17,69
2013-09-18,70
2013-09-19,70
2013-09-20,72
2013-09-21,71
2013-09-22,71
2013-09-23,71
2013-09-24,76
2013-09-25,71
2013-09-26,74
2013-09-27,71
2013-09-28,76
2013-09-29,71
2013-09-30,71
2013-10-01,70
2013-10-02,71
2013-10-03,73
2013-10-04,69
2013-10-05,69
2013-10-06,67
2013-10-07,65
2013-10-08,67
2013-10-09,61
2013-10-10,59
2013-10-11,61
2013-10-12,56
2013-10-13,56
2013-10-14,58
2013-10-15,60
2013-10-16,64
2013-10-17,65
2013-10-18,66
2013-10-19,68
2013-10-20,66
2013-10-21,64
2013-10-22,63
2013-10-23,63
2013-10-24,60
2013-10-25,58
2013-10-26,57
2013-10-27,59
2013-10-28,62
2013-10-29,65
2013-10-30,67
2013-10-31,70
2013-11-01,82
2013-11-02,75
2013-11-03,74
2013-11-04,74
2013-11-05,82
2013-11-06,73
2013-11-07,72
2013-11-08,76
2013-11-09,77
2013-11-10,72
2013-11-11,73
2013-11-12,75
2013-11-13,74
2013-11-14,74
2013-11-15,78
2013-11-16,81
2013-11-17,75
2013-11-18,75
2013-11-19,74
2013-11-20,74
2013-11-21,77
2013-11-22,77
2013-11-23,77
2013-11-24,74
2013-11-25,75
2013-11-26,76
2013-11-27,81
2013-11-28,79
2013-11-29,83
