Date,JPMorgan Chase
2009-11-01,61
2009-11-02,60
2009-11-03,58
2009-11-04,57
2009-11-05,56
2009-11-06,57
2009-11-07,53
2009-11-08,51
2009-11-09,49
2009-11-10,48
2009-11-11,47
2009-11-12,45
2009-11-13,45
2009-11-14,42
2009-11-15,43
2009-11-16,45
2009-11-17,47
2009-11-18,49
2009-11-19,52
2009-11-20,52
2009-11-21,56
2009-11-22,52
2009-11-23,51
2009-11-24,53
2009-11-25,50
2009-11-26,47
2009-11-27,46
2009-11-28,45
2009-11-29,46
2009-11-30,48
2009-12-01,49
2009-12-02,53
2009-12-03,52
2009-12-04,54
2009-12-05,56
2009-12-06,55
2009-12-07,54
2009-12-08,56
2009-12-09,53
2009-12-10,55
2009-12-11,52
2009-12-12,54
2009-12-13,50
2009-12-14,48
2009-12-15,46
2009-12-16,46
2009-12-17,43
2009-12-18,43
2009-12-19,40
2009-12-20,38
2009-12-21,37
2009-12-22,35
2009-12-23,34
2009-12-24,32
2009-12-25,31
2009-12-26,30
2009-12-27,29
2009-12-28,29
2009-12-29,29
2009-12-30,28
2009-12-31,28
2010-01-01,28
2010-01-02,28
2010-01-03,31
2010-01-04,34
2010-01-05,38
2010-01-06,42
2010-01-07,49
2010-01-08,48
2010-01-09,54
2010-01-10,58
2010-01-11,65
2010-01-12,72
2010-01-13,79
2010-01-14,86
2010-01-15,93
2010-01-16,116
2010-01-17,96
2010-01-18,93
2010-01-19,90
2010-01-20,93
2010-01-21,83
2010-01-22,84
2010-01-23,86
2010-01-24,73
2010-01-25,77
2010-01-26,66
2010-01-27,64
2010-01-28,59
2010-01-29,56
2010-01-30,52
2010-01-31,52
2010-02-01,53
2010-02-02,53
2010-02-03,54
2010-02-04,58
2010-02-05,55
2010-02-06,56
2010-02-07,53
2010-02-08,51
2010-02-09,50
2010-02-10,51
2010-02-11,45
2010-02-12,45
2010-02-13,41
2010-02-14,40
2010-02-15,39
2010-02-16,38
2010-02-17,39
2010-02-18,36
2010-02-19,38
2010-02-20,35
2010-02-21,36
2010-02-22,37
2010-02-23,38
2010-02-24,40
2010-02-25,40
2010-02-26,42
2010-02-27,42
2010-02-28,42
2010-03-01,42
2010-03-02,44
2010-03-03,42
2010-03-04,42
2010-03-05,45
2010-03-06,42
2010-03-07,43
2010-03-08,44
2010-03-09,47
2010-03-10,46
2010-03-11,49
2010-03-12,48
2010-03-13,51
2010-03-14,48
2010-03-15,46
2010-03-16,45
2010-03-17,42
2010-03-18,40
2010-03-19,39
2010-03-20,39
2010-03-21,39
2010-03-22,41
2010-03-23,44
2010-03-24,46
2010-03-25,50
2010-03-26,53
2010-03-27,56
2010-03-28,52
2010-03-29,51
2010-03-30,52
2010-03-31,49
2010-05-01,48
2010-05-02,47
2010-05-03,46
2010-05-04,46
2010-05-05,49
2010-05-06,44
2010-05-07,43
2010-05-08,43
2010-05-09,42
2010-05-10,41
2010-05-11,40
2010-05-12,43
2010-05-13,39
2010-05-14,38
2010-05-15,38
2010-05-16,39
2010-05-17,40
2010-05-18,41
2010-05-19,42
2010-05-20,43
2010-05-21,44
2010-05-22,45
2010-05-23,44
2010-05-24,40
2010-05-25,38
2010-05-26,35
2010-05-27,33
2010-05-28,32
2010-05-29,29
2010-05-30,30
2010-05-31,33
2010-06-01,32
2010-06-02,34
2010-06-03,35
2010-06-04,37
2010-06-05,38
2010-06-06,38
2010-06-07,38
2010-06-08,38
2010-06-09,42
2010-06-10,40
2010-06-11,39
2010-06-12,42
2010-06-13,38
2010-06-14,37
2010-06-15,36
2010-06-16,34
2010-06-17,34
2010-06-18,32
2010-06-19,31
2010-06-20,31
2010-06-21,31
2010-06-22,31
2010-06-23,32
2010-06-24,32
2010-06-25,32
2010-06-26,33
2010-06-27,33
2010-06-28,33
2010-06-29,33
2010-06-30,34
2010-07-01,34
2010-07-02,34
2010-07-03,35
2010-07-04,34
2010-07-05,34
2010-07-06,39
2010-07-07,34
2010-07-08,34
2010-07-09,35
2010-07-10,34
2010-07-11,40
2010-07-12,46
2010-07-13,52
2010-07-14,58
2010-07-15,64
2010-07-16,80
2010-07-17,83
2010-07-18,70
2010-07-19,65
2010-07-20,62
2010-07-21,54
2010-07-22,54
2010-07-23,43
2010-07-24,38
2010-07-25,37
2010-07-26,36
2010-07-27,35
2010-07-28,35
2010-07-29,35
2010-07-30,32
2010-07-31,32
2010-08-01,32
2010-08-02,33
2010-08-03,36
2010-08-04,34
2010-08-05,35
2010-08-06,36
2010-08-07,37
2010-08-08,36
2010-08-09,36
2010-08-10,39
2010-08-11,36
2010-08-12,37
2010-08-13,36
2010-08-14,36
2010-08-15,35
2010-08-16,34
2010-08-17,35
2010-08-18,35
2010-08-19,33
2010-08-20,32
2010-08-21,32
2010-08-22,33
2010-08-23,34
2010-08-24,36
2010-08-25,39
2010-08-26,41
2010-08-27,40
2010-08-28,46
2010-08-29,40
2010-08-30,39
2010-08-31,38
2010-09-01,37
2010-09-02,36
2010-09-03,37
2010-09-04,34
2010-09-05,34
2010-09-06,34
2010-09-07,34
2010-09-08,34
2010-09-09,34
2010-09-10,35
2010-09-11,34
2010-09-12,34
2010-09-13,34
2010-09-14,37
2010-09-15,34
2010-09-16,36
2010-09-17,36
2010-09-18,35
2010-09-19,34
2010-09-20,33
2010-09-21,32
2010-09-22,33
2010-09-23,31
2010-09-24,31
2010-09-25,31
2010-09-26,31
2010-09-27,32
2010-09-28,33
2010-09-29,34
2010-09-30,35
2010-10-01,36
2010-10-02,39
2010-10-03,37
2010-10-04,37
2010-10-05,37
2010-10-06,38
2010-10-07,37
2010-10-08,38
2010-10-09,37
2010-10-10,42
2010-10-11,47
2010-10-12,53
2010-10-13,57
2010-10-14,69
2010-10-15,69
2010-10-16,77
2010-10-17,70
