Date,Barclays Capital
2012-11-01,83
2012-11-02,88
2012-11-03,92
2012-11-04,83
2012-11-05,79
2012-11-06,76
2012-11-07,76
2012-11-08,69
2012-11-09,65
2012-11-10,68
2012-11-11,62
2012-11-12,59
2012-11-13,58
2012-11-14,60
2012-11-15,56
2012-11-16,58
2012-11-17,55
2012-11-18,55
2012-11-19,57
2012-11-20,61
2012-11-21,60
2012-11-22,69
2012-11-23,64
2012-11-24,68
2012-11-25,67
2012-11-26,67
2012-11-27,71
2012-11-28,70
2012-11-29,69
2012-11-30,70
2012-12-01,71
2012-12-02,70
2012-12-03,69
2012-12-04,71
2012-12-05,71
2012-12-06,66
2012-12-07,65
2012-12-08,64
2012-12-09,64
2012-12-10,65
2012-12-11,69
2012-12-12,67
2012-12-13,68
2012-12-14,68
2012-12-15,69
2012-12-16,69
2012-12-17,69
2012-12-18,69
2012-12-19,70
2012-12-20,72
2012-12-21,69
2012-12-22,69
2012-12-23,65
2012-12-24,62
2012-12-25,59
2012-12-26,55
2012-12-27,52
2012-12-28,49
2012-12-29,46
2012-12-30,48
2012-12-31,51
2013-01-01,53
2013-01-02,56
2013-01-03,64
2013-01-04,61
2013-01-05,64
2013-01-06,65
2013-01-07,67
2013-01-08,72
2013-01-09,74
2013-01-10,73
2013-01-11,75
2013-01-12,83
2013-01-13,77
2013-01-14,78
2013-01-15,80
2013-01-16,86
2013-01-17,81
2013-01-18,83
2013-01-19,87
2013-01-20,81
2013-01-21,80
2013-01-22,79
2013-01-23,77
2013-01-24,77
2013-01-25,83
2013-01-26,74
2013-01-27,75
2013-01-28,76
2013-01-29,78
2013-01-30,85
2013-01-31,81
2013-02-01,82
2013-02-02,90
2013-02-03,88
2013-02-04,87
2013-02-05,94
2013-02-06,90
2013-02-07,96
2013-02-08,100
2013-02-09,96
2013-02-10,96
2013-02-11,96
2013-02-12,97
2013-02-13,106
2013-02-14,100
2013-02-15,98
2013-02-16,108
2013-02-17,93
2013-02-18,87
2013-02-19,81
2013-02-20,76
2013-02-21,79
2013-02-22,66
2013-02-23,59
2013-02-24,59
2013-02-25,60
2013-02-26,60
2013-02-27,64
2013-02-28,61
2013-03-01,65
2013-03-02,65
2013-03-03,62
2013-03-04,61
2013-03-05,60
2013-03-06,59
2013-03-07,60
2013-03-08,57
2013-03-09,58
2013-03-10,56
2013-03-11,56
2013-03-12,56
2013-03-13,56
2013-03-14,56
2013-03-15,56
2013-03-16,57
2013-03-17,57
2013-03-18,59
2013-03-19,60
2013-03-20,62
2013-03-21,67
2013-03-22,67
2013-03-23,67
2013-03-24,65
2013-03-25,63
2013-03-26,61
2013-03-27,59
2013-03-28,61
2013-03-29,55
2013-03-30,54
2013-03-31,53
2013-05-01,75
2013-05-02,75
2013-05-03,77
2013-05-04,82
2013-05-05,75
2013-05-06,75
2013-05-07,75
2013-05-08,76
2013-05-09,76
2013-05-10,76
2013-05-11,83
2013-05-12,81
2013-05-13,73
2013-05-14,71
2013-05-15,70
2013-05-16,68
2013-05-17,69
2013-05-18,70
2013-05-19,64
2013-05-20,63
2013-05-21,68
2013-05-22,62
2013-05-23,61
2013-05-24,64
2013-05-25,62
2013-05-26,60
2013-05-27,60
2013-05-28,61
2013-05-29,66
2013-05-30,64
2013-05-31,62
2013-06-01,63
2013-06-02,64
2013-06-03,65
2013-06-04,69
2013-06-05,67
2013-06-06,68
2013-06-07,72
2013-06-08,71
2013-06-09,68
2013-06-10,66
2013-06-11,67
2013-06-12,62
2013-06-13,58
2013-06-14,62
2013-06-15,54
2013-06-16,54
2013-06-17,54
2013-06-18,57
2013-06-19,55
2013-06-20,55
2013-06-21,55
2013-06-22,57
2013-06-23,55
2013-06-24,55
2013-06-25,56
2013-06-26,54
2013-06-27,54
2013-06-28,62
2013-06-29,54
2013-06-30,55
2013-07-01,56
2013-07-02,57
2013-07-03,59
2013-07-04,67
2013-07-05,61
2013-07-06,68
2013-07-07,61
2013-07-08,60
2013-07-09,61
2013-07-10,58
2013-07-11,59
2013-07-12,56
2013-07-13,55
2013-07-14,57
2013-07-15,59
2013-07-16,62
2013-07-17,65
2013-07-18,71
2013-07-19,69
2013-07-20,72
2013-07-21,71
2013-07-22,71
2013-07-23,77
2013-07-24,71
2013-07-25,71
2013-07-26,74
2013-07-27,71
2013-07-28,75
2013-07-29,79
2013-07-30,83
2013-07-31,91
2013-08-01,91
2013-08-02,95
2013-08-03,107
2013-08-04,95
2013-08-05,90
2013-08-06,89
2013-08-07,84
2013-08-08,79
2013-08-09,72
2013-08-10,70
2013-08-11,67
2013-08-12,66
2013-08-13,65
2013-08-14,65
