Date,Goldman Sachs
2009-05-01,13
2009-05-02,13
2009-05-03,13
2009-05-04,13
2009-05-05,14
2009-05-06,13
2009-05-07,14
2009-05-08,14
2009-05-09,14
2009-05-10,13
2009-05-11,13
2009-05-12,12
2009-05-13,12
2009-05-14,12
2009-05-15,11
2009-05-16,11
2009-05-17,10
2009-05-18,10
2009-05-19,10
2009-05-20,10
2009-05-21,10
2009-05-22,10
2009-05-23,10
2009-05-24,10
2009-05-25,10
2009-05-26,11
2009-05-27,11
2009-05-28,11
2009-05-29,12
2009-05-30,12
2009-05-31,11
2009-06-01,11
2009-06-02,11
2009-06-03,11
2009-06-04,11
2009-06-05,11
2009-06-06,11
2009-06-07,10
2009-06-08,10
2009-06-09,10
2009-06-10,10
2009-06-11,10
2009-06-12,10
2009-06-13,10
2009-06-14,10
2009-06-15,11
2009-06-16,11
2009-06-17,12
2009-06-18,13
2009-06-19,14
2009-06-20,14
2009-06-21,14
2009-06-22,14
2009-06-23,14
2009-06-24,14
2009-06-25,14
2009-06-26,14
2009-06-27,14
2009-06-28,14
2009-06-29,14
2009-06-30,14
2009-07-01,14
2009-07-02,14
2009-07-03,14
2009-07-04,14
2009-07-05,14
2009-07-06,14
2009-07-07,16
2009-07-08,15
2009-07-09,16
2009-07-10,17
2009-07-11,17
2009-07-12,23
2009-07-13,29
2009-07-14,35
2009-07-15,45
2009-07-16,49
2009-07-17,54
2009-07-18,66
2009-07-19,55
2009-07-20,49
2009-07-21,44
2009-07-22,40
2009-07-23,34
2009-07-24,30
2009-07-25,25
2009-07-26,23
2009-07-27,22
2009-07-28,21
2009-07-29,22
2009-07-30,20
2009-07-31,20
2009-08-01,19
2009-08-02,18
2009-08-03,18
2009-08-04,18
2009-08-05,18
2009-08-06,18
2009-08-07,18
2009-08-08,17
2009-08-09,16
2009-08-10,16
2009-08-11,18
2009-08-12,16
2009-08-13,16
2009-08-14,17
2009-08-15,16
2009-08-16,15
2009-08-17,15
2009-08-18,15
2009-08-19,15
2009-08-20,16
2009-08-21,15
2009-08-22,15
2009-08-23,14
2009-08-24,14
2009-08-25,14
2009-08-26,14
2009-08-27,13
2009-08-28,13
2009-08-29,13
2009-08-30,13
2009-08-31,13
2009-09-01,13
2009-09-02,13
2009-09-03,13
2009-09-04,13
2009-09-05,13
2009-09-06,13
2009-09-07,13
2009-09-08,13
2009-09-09,13
2009-09-10,13
2009-09-11,13
2009-09-12,14
2009-09-13,13
2009-09-14,13
2009-09-15,13
2009-09-16,14
2009-09-17,15
2009-09-18,14
2009-09-19,15
2009-09-20,14
2009-09-21,14
2009-09-22,14
2009-09-23,14
2009-09-24,14
2009-09-25,14
2009-09-26,15
2009-09-27,13
2009-09-28,13
2009-09-29,13
2009-09-30,13
2009-10-01,12
2009-10-02,12
2009-10-03,12
2009-10-04,13
2009-10-05,14
2009-10-06,15
2009-10-07,16
2009-10-08,17
2009-10-09,18
2009-10-10,19
2009-10-11,20
2009-10-12,21
2009-10-13,22
2009-10-14,23
2009-10-15,24
2009-10-16,27
2009-10-17,29
2009-10-18,26
2009-10-19,26
2009-10-20,25
2009-10-21,24
2009-10-22,26
2009-10-23,23
2009-10-24,23
2009-10-25,22
2009-10-26,21
2009-10-27,21
2009-10-28,21
2009-10-29,21
2009-10-30,19
2009-10-31,19
2009-11-01,19
2009-11-02,19
2009-11-03,19
2009-11-04,19
2009-11-05,19
2009-11-06,19
2009-11-07,19
2009-11-08,20
2009-11-09,18
2009-11-10,20
2009-11-11,17
2009-11-12,17
2009-11-13,18
2009-11-14,17
2009-11-15,19
2009-11-16,18
2009-11-17,19
2009-11-18,19
2009-11-19,21
2009-11-20,23
2009-11-21,23
2009-11-22,21
2009-11-23,20
2009-11-24,20
2009-11-25,19
2009-11-26,18
2009-11-27,17
2009-11-28,17
2009-11-29,16
2009-11-30,17
2009-12-01,17
2009-12-02,16
2009-12-03,16
2009-12-04,17
2009-12-05,16
2009-12-06,16
2009-12-07,16
2009-12-08,16
2009-12-09,17
2009-12-10,16
2009-12-11,17
2009-12-12,18
2009-12-13,16
2009-12-14,16
2009-12-15,15
2009-12-16,15
2009-12-17,14
2009-12-18,14
2009-12-19,14
2009-12-20,13
2009-12-21,13
2009-12-22,13
2009-12-23,12
2009-12-24,12
2009-12-25,12
2009-12-26,12
2009-12-27,12
2009-12-28,12
2009-12-29,12
2009-12-30,12
2009-12-31,13
2010-01-01,12
2010-01-02,13
2010-01-03,12
2010-01-04,12
2010-01-05,12
2010-01-06,12
2010-01-07,12
2010-01-08,12
2010-01-09,12
2010-01-10,13
2010-01-11,14
2010-01-12,16
2010-01-13,16
2010-01-14,17
2010-01-15,19
