Date,Morgan Stanley
2009-10-01,53
2009-10-02,53
2009-10-03,54
2009-10-04,54
2009-10-05,54
2009-10-06,54
2009-10-07,55
2009-10-08,55
2009-10-09,55
2009-10-10,56
2009-10-11,60
2009-10-12,64
2009-10-13,69
2009-10-14,72
2009-10-15,78
2009-10-16,80
2009-10-17,86
2009-10-18,86
2009-10-19,90
2009-10-20,90
2009-10-21,93
2009-10-22,97
2009-10-23,102
2009-10-24,100
2009-10-25,93
2009-10-26,86
2009-10-27,79
2009-10-28,74
2009-10-29,65
2009-10-30,58
2009-10-31,52
2009-11-01,51
2009-11-02,51
2009-11-03,53
2009-11-04,51
2009-11-05,51
2009-11-06,52
2009-11-07,51
2009-11-08,51
2009-11-09,52
2009-11-10,53
2009-11-11,53
2009-11-12,54
2009-11-13,55
2009-11-14,56
2009-11-15,54
2009-11-16,53
2009-11-17,52
2009-11-18,50
2009-11-19,51
2009-11-20,48
2009-11-21,47
2009-11-22,46
2009-11-23,46
2009-11-24,46
2009-11-25,45
2009-11-26,44
2009-11-27,44
2009-11-28,44
2009-11-29,45
2009-11-30,46
2009-12-01,47
2009-12-02,48
2009-12-03,49
2009-12-04,50
2009-12-05,51
2009-12-06,52
2009-12-07,54
2009-12-08,57
2009-12-09,57
2009-12-10,59
2009-12-11,61
2009-12-12,63
2009-12-13,58
2009-12-14,54
2009-12-15,50
2009-12-16,45
2009-12-17,41
2009-12-18,38
2009-12-19,33
2009-12-20,34
2009-12-21,35
2009-12-22,36
2009-12-23,38
2009-12-24,39
2009-12-25,40
2009-12-26,42
2009-12-27,40
2009-12-28,39
2009-12-29,38
2009-12-30,36
2009-12-31,35
2010-01-01,34
2010-01-02,33
2010-01-03,34
2010-01-04,35
2010-01-05,36
2010-01-06,37
2010-01-07,38
2010-01-08,39
2010-01-09,41
2010-01-10,44
2010-01-11,47
2010-01-12,52
2010-01-13,53
2010-01-14,56
2010-01-15,59
2010-01-16,62
2010-01-17,63
2010-01-18,64
2010-01-19,65
2010-01-20,67
2010-01-21,68
2010-01-22,72
2010-01-23,71
2010-01-24,67
2010-01-25,64
2010-01-26,64
2010-01-27,57
2010-01-28,53
2010-01-29,50
2010-01-30,50
2010-01-31,47
2010-02-01,47
2010-02-02,47
2010-02-03,47
2010-02-04,49
2010-02-05,47
2010-02-06,47
2010-02-07,49
2010-02-08,52
2010-02-09,53
2010-02-10,59
2010-02-11,58
2010-02-12,60
2010-02-13,63
2010-02-14,60
2010-02-15,58
2010-02-16,55
2010-02-17,53
2010-02-18,50
2010-02-19,48
2010-02-20,46
2010-02-21,47
2010-02-22,48
2010-02-23,53
2010-02-24,51
2010-02-25,52
2010-02-26,53
2010-02-27,55
2010-02-28,53
2010-03-01,51
2010-03-02,50
2010-03-03,48
2010-03-04,49
2010-03-05,45
2010-03-06,44
2010-03-07,44
2010-03-08,44
2010-03-09,44
2010-03-10,44
2010-03-11,44
2010-03-12,45
2010-03-13,44
2010-03-14,44
2010-03-15,44
2010-03-16,44
2010-03-17,44
2010-03-18,44
2010-03-19,46
2010-03-20,44
2010-03-21,45
2010-03-22,46
2010-03-23,47
2010-03-24,48
2010-03-25,49
2010-03-26,50
2010-03-27,52
2010-03-28,50
2010-03-29,49
2010-03-30,47
2010-03-31,46
2010-04-01,44
2010-04-02,43
2010-04-03,42
2010-04-04,42
2010-04-05,42
2010-04-06,42
2010-04-07,43
2010-04-08,45
2010-04-09,43
2010-04-10,44
2010-04-11,45
2010-04-12,46
2010-04-13,48
2010-04-14,49
2010-04-15,51
2010-04-16,53
2010-04-17,54
2010-04-18,55
2010-04-19,57
2010-04-20,59
2010-04-21,61
2010-04-22,69
2010-04-23,65
2010-04-24,69
2010-04-25,64
2010-04-26,61
2010-04-27,58
2010-04-28,55
2010-04-29,52
2010-04-30,49
2010-05-01,46
2010-05-02,43
2010-05-03,41
2010-05-04,40
2010-05-05,37
2010-05-06,35
2010-05-07,33
2010-05-08,31
2010-05-09,34
2010-05-10,38
2010-05-11,41
2010-05-12,45
2010-05-13,53
2010-05-14,52
2010-05-15,56
2010-05-16,53
2010-05-17,51
2010-05-18,49
2010-05-19,47
2010-05-20,46
2010-05-21,43
2010-05-22,41
2010-05-23,43
2010-05-24,45
2010-05-25,47
2010-05-26,49
2010-05-27,53
2010-05-28,53
2010-05-29,55
2010-05-30,53
2010-05-31,51
2010-06-01,49
2010-06-02,47
2010-06-03,45
2010-06-04,43
2010-06-05,41
2010-06-06,41
2010-06-07,41
2010-06-08,41
2010-06-09,42
2010-06-10,41
2010-06-11,41
2010-06-12,42
2010-06-13,40
2010-06-14,38
2010-06-15,36
2010-06-16,34
2010-06-17,32
2010-06-18,30
2010-06-19,28
2010-06-20,29
2010-06-21,30
2010-06-22,31
2010-06-23,32
2010-06-24,35
2010-06-25,34
2010-06-26,36
2010-06-27,36
2010-06-28,36
2010-06-29,36
2010-06-30,37
2010-07-01,37
2010-07-02,37
2010-07-03,38
2010-07-04,38
2010-07-05,39
2010-07-06,39
2010-07-07,40
2010-07-08,40
2010-07-09,41
2010-07-10,42
2010-07-11,41
2010-07-12,41
2010-07-13,41
2010-07-14,41
2010-07-15,41
2010-07-16,41
2010-07-17,41
2010-07-18,44
2010-07-19,47
2010-07-20,50
2010-07-21,53
2010-07-22,62
2010-07-23,60
2010-07-24,63
2010-07-25,60
2010-07-26,58
2010-07-27,58
2010-07-28,53
2010-07-29,51
2010-07-30,49
2010-07-31,47
2010-08-01,45
2010-08-02,44
2010-08-03,45
2010-08-04,41
2010-08-05,39
2010-08-06,38
2010-08-07,37
2010-08-08,37
2010-08-09,37
2010-08-10,37
2010-08-11,37
2010-08-12,37
2010-08-13,37
2010-08-14,38
2010-08-15,40
2010-08-16,43
2010-08-17,45
2010-08-18,48
2010-08-19,49
2010-08-20,51
2010-08-21,54
2010-08-22,53
2010-08-23,52
2010-08-24,51
2010-08-25,50
2010-08-26,49
2010-08-27,48
2010-08-28,48
2010-08-29,45
2010-08-30,43
2010-08-31,42
2010-09-01,40
2010-09-02,39
2010-09-03,37
2010-09-04,36
2010-09-05,37
2010-09-06,38
2010-09-07,39
2010-09-08,41
2010-09-09,44
2010-09-10,43
2010-09-11,45
