Date,UBS Securities
2010-10-01,42
2010-10-02,46
2010-10-03,42
2010-10-04,42
2010-10-05,44
2010-10-06,45
2010-10-07,44
2010-10-08,46
2010-10-09,50
2010-10-10,45
2010-10-11,46
2010-10-12,47
2010-10-13,48
2010-10-14,49
2010-10-15,50
2010-10-16,52
2010-10-17,49
2010-10-18,48
2010-10-19,47
2010-10-20,50
2010-10-21,47
2010-10-22,45
2010-10-23,47
2010-10-24,48
2010-10-25,48
2010-10-26,50
2010-10-27,54
2010-10-28,54
2010-10-29,58
2010-10-30,63
2010-10-31,55
2010-11-01,53
2010-11-02,52
2010-11-03,50
2010-11-04,53
2010-11-05,48
2010-11-06,48
2010-11-07,47
2010-11-08,47
2010-11-09,50
2010-11-10,49
2010-11-11,50
2010-11-12,51
2010-11-13,56
2010-11-14,51
2010-11-15,50
2010-11-16,49
2010-11-17,53
2010-11-18,47
2010-11-19,46
2010-11-20,46
2010-11-21,45
2010-11-22,45
2010-11-23,45
2010-11-24,47
2010-11-25,44
2010-11-26,48
2010-11-27,48
2010-11-28,43
2010-11-29,43
2010-11-30,43
2010-12-01,44
2010-12-02,43
2010-12-03,47
2010-12-04,43
2010-12-05,45
2010-12-06,43
2010-12-07,45
2010-12-08,46
2010-12-09,44
2010-12-10,44
2010-12-11,53
2010-12-12,45
2010-12-13,45
2010-12-14,45
2010-12-15,46
2010-12-16,45
2010-12-17,45
2010-12-18,48
2010-12-19,44
2010-12-20,43
2010-12-21,44
2010-12-22,46
2010-12-23,42
2010-12-24,42
2010-12-25,43
2010-12-26,40
2010-12-27,39
2010-12-28,38
2010-12-29,37
2010-12-30,39
2010-12-31,35
2011-01-01,34
2011-01-02,38
2011-01-03,36
2011-01-04,38
2011-01-05,39
2011-01-06,43
2011-01-07,42
2011-01-08,48
2011-01-09,43
2011-01-10,43
2011-01-11,44
2011-01-12,42
2011-01-13,44
2011-01-14,42
2011-01-15,49
2011-01-16,42
2011-01-17,43
2011-01-18,44
2011-01-19,44
2011-01-20,48
2011-01-21,51
2011-01-22,48
2011-01-23,46
2011-01-24,45
2011-01-25,45
2011-01-26,45
2011-01-27,46
2011-01-28,43
2011-01-29,46
2011-01-30,44
2011-01-31,44
2011-02-01,44
2011-02-02,46
2011-02-03,47
2011-02-04,46
2011-02-05,56
2011-02-06,49
2011-02-07,52
2011-02-08,54
2011-02-09,62
2011-02-10,59
2011-02-11,62
2011-02-12,73
2011-02-13,63
2011-02-14,61
2011-02-15,59
2011-02-16,58
2011-02-17,55
2011-02-18,60
2011-02-19,56
2011-02-20,51
2011-02-21,50
2011-02-22,52
2011-02-23,49
2011-02-24,48
2011-02-25,51
2011-02-26,48
2011-02-27,47
2011-02-28,47
2011-03-01,47
2011-03-02,49
2011-03-03,47
2011-03-04,47
2011-03-05,52
2011-03-06,47
2011-03-07,44
2011-03-08,43
2011-03-09,46
2011-03-10,40
2011-03-11,41
2011-03-12,38
2011-03-13,38
2011-03-14,39
2011-03-15,40
2011-03-16,41
2011-03-17,41
2011-03-18,42
2011-03-19,48
2011-03-20,42
2011-03-21,41
2011-03-22,41
2011-03-23,39
2011-03-24,41
2011-03-25,37
2011-03-26,39
2011-03-27,38
2011-03-28,37
2011-03-29,39
2011-03-30,39
2011-03-31,39
2011-04-01,39
2011-04-02,44
2011-04-03,41
2011-04-04,41
2011-04-05,41
2011-04-06,42
2011-04-07,45
2011-04-08,43
2011-04-09,47
2011-04-10,44
2011-04-11,41
2011-04-12,40
2011-04-13,40
2011-04-14,37
2011-04-15,36
2011-04-16,35
2011-04-17,35
2011-04-18,35
2011-04-19,35
2011-04-20,37
2011-04-21,35
2011-04-22,38
2011-04-23,37
2011-04-24,37
2011-04-25,38
2011-04-26,40
2011-04-27,41
2011-04-28,44
2011-04-29,45
2011-04-30,49
2011-05-01,44
2011-05-02,43
2011-05-03,41
2011-05-04,40
2011-05-05,40
2011-05-06,39
2011-05-07,39
2011-05-08,36
2011-05-09,36
2011-05-10,36
2011-05-11,36
2011-05-12,37
2011-05-13,38
2011-05-14,37
2011-05-15,36
2011-05-16,36
2011-05-17,36
2011-05-18,36
2011-05-19,36
2011-05-20,37
2011-05-21,37
2011-05-22,36
2011-05-23,36
2011-05-24,38
2011-05-25,37
2011-05-26,38
2011-05-27,40
2011-05-28,41
2011-05-29,38
2011-05-30,37
2011-05-31,37
2011-06-01,35
2011-06-02,36
2011-06-03,36
2011-06-04,33
2011-06-05,33
2011-06-06,33
2011-06-07,33
2011-06-08,36
2011-06-09,33
2011-06-10,33
2011-06-11,35
2011-06-12,33
2011-06-13,33
2011-06-14,32
2011-06-15,36
2011-06-16,31
2011-06-17,33
2011-06-18,32
2011-06-19,32
2011-06-20,33
2011-06-21,36
2011-06-22,36
2011-06-23,38
2011-06-24,39
2011-06-25,47
2011-06-26,40
2011-06-27,39
2011-06-28,39
2011-06-29,38
2011-06-30,38
2011-07-01,37
2011-07-02,42
2011-07-03,37
2011-07-04,37
2011-07-05,37
2011-07-06,41
2011-07-07,38
2011-07-08,38
2011-07-09,39
2011-07-10,39
2011-07-11,40
2011-07-12,41
2011-07-13,42
2011-07-14,42
2011-07-15,45
2011-07-16,48
2011-07-17,45
2011-07-18,44
2011-07-19,44
2011-07-20,44
2011-07-21,44
2011-07-22,46
2011-07-23,48
2011-07-24,47
2011-07-25,46
2011-07-26,47
2011-07-27,50
2011-07-28,49
2011-07-29,55
2011-07-30,54
2011-07-31,50
2011-08-01,50
2011-08-02,49
2011-08-03,49
2011-08-04,48
2011-08-05,48
2011-08-06,54
2011-08-07,52
2011-08-08,56
2011-08-09,60
2011-08-10,67
2011-08-11,68
2011-08-12,81
2011-08-13,87
2011-08-14,72
2011-08-15,68
2011-08-16,66
2011-08-17,63
2011-08-18,58
2011-08-19,56
2011-08-20,58
2011-08-21,50
2011-08-22,49
2011-08-23,49
2011-08-24,50
2011-08-25,48
2011-08-26,49
2011-08-27,50
2011-08-28,48
2011-08-29,46
2011-08-30,46
2011-08-31,46
2011-09-01,46
2011-09-02,46
2011-09-03,49
2011-09-04,49
2011-09-05,46
2011-09-06,47
2011-09-07,50
2011-09-08,48
2011-09-09,50
2011-09-10,54
2011-09-11,58
2011-09-12,63
2011-09-13,70
2011-09-14,84
2011-09-15,85
2011-09-16,98
2011-09-17,114
2011-09-18,101
2011-09-19,97
2011-09-20,102
2011-09-21,95
2011-09-22,98
2011-09-23,93
2011-09-24,92
2011-09-25,92
2011-09-26,88
2011-09-27,91
2011-09-28,89
2011-09-29,89
2011-09-30,82
2011-10-01,81
2011-10-02,79
2011-10-03,75
2011-10-04,72
2011-10-05,70
2011-10-06,69
2011-10-07,64
2011-10-08,69
2011-10-09,64
2011-10-10,58
2011-10-11,59
2011-10-12,54
2011-10-13,52
2011-10-14,53
2011-10-15,49
2011-10-16,46
2011-10-17,45
2011-10-18,44
2011-10-19,45
2011-10-20,41
2011-10-21,41
2011-10-22,43
2011-10-23,42
2011-10-24,42
2011-10-25,43
2011-10-26,48
2011-10-27,46
2011-10-28,50
2011-10-29,54
2011-10-30,49
2011-10-31,48
2011-11-01,48
2011-11-02,47
2011-11-03,48
2011-11-04,46
2011-11-05,52
2011-11-06,45
