Date,Barclays Capital
2010-08-01,44
2010-08-02,45
2010-08-03,46
2010-08-04,46
2010-08-05,51
2010-08-06,48
2010-08-07,49
2010-08-08,50
2010-08-09,52
2010-08-10,54
2010-08-11,57
2010-08-12,59
2010-08-13,59
2010-08-14,61
2010-08-15,57
2010-08-16,54
2010-08-17,52
2010-08-18,47
2010-08-19,44
2010-08-20,41
2010-08-21,39
2010-08-22,38
2010-08-23,38
2010-08-24,38
2010-08-25,39
2010-08-26,39
2010-08-27,39
2010-08-28,40
2010-08-29,41
2010-08-30,46
2010-08-31,44
2010-09-01,50
2010-09-02,47
2010-09-03,49
2010-09-04,50
2010-09-05,48
2010-09-06,47
2010-09-07,46
2010-09-08,45
2010-09-09,44
2010-09-10,43
2010-09-11,42
2010-09-12,44
2010-09-13,47
2010-09-14,52
2010-09-15,52
2010-09-16,54
2010-09-17,57
2010-09-18,60
2010-09-19,58
2010-09-20,57
2010-09-21,59
2010-09-22,55
2010-09-23,52
2010-09-24,55
2010-09-25,50
2010-09-26,50
2010-09-27,50
2010-09-28,50
2010-09-29,51
2010-09-30,50
2010-10-01,55
2010-10-02,51
2010-10-03,51
2010-10-04,52
2010-10-05,55
2010-10-06,53
2010-10-07,56
2010-10-08,57
2010-10-09,56
2010-10-10,54
2010-10-11,52
2010-10-12,56
2010-10-13,49
2010-10-14,50
2010-10-15,46
2010-10-16,45
2010-10-17,45
2010-10-18,45
2010-10-19,49
2010-10-20,47
2010-10-21,46
2010-10-22,47
2010-10-23,47
2010-10-24,48
2010-10-25,49
2010-10-26,51
2010-10-27,53
2010-10-28,53
2010-10-29,54
2010-10-30,56
2010-10-31,55
2010-11-01,54
2010-11-02,56
2010-11-03,52
2010-11-04,51
2010-11-05,55
2010-11-06,50
2010-11-07,49
2010-11-08,48
2010-11-09,47
2010-11-10,46
2010-11-11,45
2010-11-12,46
2010-11-13,44
2010-11-14,45
2010-11-15,46
2010-11-16,48
2010-11-17,48
2010-11-18,49
2010-11-19,56
2010-11-20,52
2010-11-21,51
2010-11-22,51
2010-11-23,52
2010-11-24,50
2010-11-25,52
2010-11-26,50
2010-11-27,50
2010-11-28,52
2010-11-29,54
2010-11-30,57
2010-12-01,58
2010-12-02,61
2010-12-03,65
2010-12-04,64
2010-12-05,60
2010-12-06,56
2010-12-07,52
2010-12-08,52
2010-12-09,45
2010-12-10,41
2010-12-11,38
2010-12-12,38
2010-12-13,39
2010-12-14,41
2010-12-15,40
2010-12-16,45
2010-12-17,42
2010-12-18,43
2010-12-19,44
2010-12-20,46
2010-12-21,49
2010-12-22,51
2010-12-23,50
2010-12-24,52
2010-12-25,54
2010-12-26,51
2010-12-27,48
2010-12-28,45
2010-12-29,45
2010-12-30,39
2010-12-31,36
2011-01-01,37
2011-01-02,35
2011-01-03,36
2011-01-04,38
2011-01-05,39
2011-01-06,41
2011-01-07,43
2011-01-08,44
2011-01-09,46
2011-01-10,49
2011-01-11,52
2011-01-12,57
2011-01-13,58
2011-01-14,69
2011-01-15,65
2011-01-16,60
2011-01-17,56
2011-01-18,53
2011-01-19,49
2011-01-20,47
2011-01-21,42
2011-01-22,39
2011-01-23,41
2011-01-24,43
2011-01-25,48
2011-01-26,49
2011-01-27,50
2011-01-28,54
2011-01-29,55
2011-01-30,54
2011-01-31,54
2011-02-01,54
2011-02-02,55
2011-02-03,53
2011-02-04,53
2011-02-05,53
2011-02-06,53
2011-02-07,53
2011-02-08,54
2011-02-09,53
2011-02-10,58
2011-02-11,53
2011-02-12,53
2011-02-13,52
2011-02-14,52
2011-02-15,51
2011-02-16,53
2011-02-17,50
2011-02-18,52
2011-02-19,52
2011-02-20,48
2011-02-21,47
2011-02-22,45
2011-02-23,44
2011-02-24,43
2011-02-25,43
2011-02-26,40
2011-02-27,41
2011-02-28,42
2011-03-01,45
2011-03-02,44
2011-03-03,48
2011-03-04,46
2011-03-05,51
2011-03-06,47
2011-03-07,47
2011-03-08,47
2011-03-09,49
2011-03-10,48
2011-03-11,47
2011-03-12,47
2011-03-13,46
2011-03-14,46
2011-03-15,46
2011-03-16,48
2011-03-17,48
2011-03-18,46
2011-03-19,51
2011-03-20,46
2011-03-21,46
2011-03-22,46
2011-03-23,47
2011-03-24,47
2011-03-25,47
2011-03-26,51
2011-03-27,48
2011-03-28,48
2011-03-29,48
2011-03-30,48
2011-03-31,48
2011-05-01,40
2011-05-02,40
2011-05-03,40
2011-05-04,39
2011-05-05,43
2011-05-06,39
2011-05-07,39
2011-05-08,40
2011-05-09,41
2011-05-10,42
2011-05-11,47
2011-05-12,44
2011-05-13,45
2011-05-14,46
2011-05-15,45
2011-05-16,44
2011-05-17,44
2011-05-18,43
2011-05-19,44
2011-05-20,42
2011-05-21,42
2011-05-22,41
2011-05-23,40
2011-05-24,41
2011-05-25,38
2011-05-26,37
2011-05-27,36
2011-05-28,35
2011-05-29,35
2011-05-30,36
2011-05-31,37
2011-06-01,37
2011-06-02,38
2011-06-03,39
2011-06-04,42
2011-06-05,40
2011-06-06,40
2011-06-07,40
2011-06-08,40
2011-06-09,40
2011-06-10,44
2011-06-11,41
2011-06-12,40
2011-06-13,40
2011-06-14,39
2011-06-15,39
2011-06-16,41
2011-06-17,40
2011-06-18,38
2011-06-19,36
2011-06-20,34
2011-06-21,33
2011-06-22,31
2011-06-23,30
2011-06-24,28
2011-06-25,27
2011-06-26,28
2011-06-27,29
2011-06-28,30
2011-06-29,31
2011-06-30,33
2011-07-01,35
2011-07-02,35
2011-07-03,36
2011-07-04,38
2011-07-05,40
2011-07-06,42
2011-07-07,49
2011-07-08,46
2011-07-09,48
2011-07-10,47
2011-07-11,46
2011-07-12,46
2011-07-13,45
2011-07-14,45
2011-07-15,42
2011-07-16,42
2011-07-17,41
2011-07-18,41
2011-07-19,44
2011-07-20,40
2011-07-21,43
2011-07-22,39
2011-07-23,39
2011-07-24,39
2011-07-25,39
2011-07-26,42
2011-07-27,40
2011-07-28,41
2011-07-29,40
2011-07-30,41
2011-07-31,43
2011-08-01,46
2011-08-02,49
2011-08-03,55
2011-08-04,57
2011-08-05,58
2011-08-06,63
2011-08-07,61
2011-08-08,61
2011-08-09,63
2011-08-10,64
2011-08-11,61
2011-08-12,61
2011-08-13,61
2011-08-14,60
2011-08-15,59
2011-08-16,60
2011-08-17,60
2011-08-18,57
2011-08-19,64
2011-08-20,56
2011-08-21,54
2011-08-22,53
2011-08-23,53
2011-08-24,50
2011-08-25,50
2011-08-26,49
2011-08-27,48
2011-08-28,46
2011-08-29,45
2011-08-30,46
2011-08-31,44
2011-09-01,47
2011-09-02,42
2011-09-03,42
2011-09-04,40
2011-09-05,39
2011-09-06,39
2011-09-07,36
2011-09-08,34
2011-09-09,33
2011-09-10,32
2011-09-11,33
2011-09-12,35
2011-09-13,37
2011-09-14,38
2011-09-15,40
2011-09-16,42
2011-09-17,44
2011-09-18,44
2011-09-19,45
2011-09-20,47
2011-09-21,50
2011-09-22,46
2011-09-23,48
2011-09-24,50
2011-09-25,47
2011-09-26,47
2011-09-27,50
2011-09-28,46
2011-09-29,49
2011-09-30,46
2011-10-01,46
2011-10-02,46
2011-10-03,46
2011-10-04,46
2011-10-05,51
2011-10-06,47
2011-10-07,47
2011-10-08,48
2011-10-09,47
2011-10-10,47
2011-10-11,49
2011-10-12,48
2011-10-13,46
2011-10-14,46
2011-10-15,46
2011-10-16,47
2011-10-17,48
2011-10-18,49
2011-10-19,51
2011-10-20,55
2011-10-21,54
2011-10-22,56
2011-10-23,55
2011-10-24,55
2011-10-25,59
2011-10-26,56
2011-10-27,57
2011-10-28,62
2011-10-29,58
2011-10-30,58
2011-10-31,58
2011-11-01,58
2011-11-02,63
2011-11-03,59
2011-11-04,59
2011-11-05,60
2011-11-06,58
2011-11-07,56
2011-11-08,57
2011-11-09,56
2011-11-10,50
2011-11-11,50
2011-11-12,50
