Date,Merrill Lynch
2009-10-04,70
2009-10-05,76
2009-10-06,81
2009-10-07,86
2009-10-08,91
2009-10-09,95
2009-10-10,100
2009-10-11,97
2009-10-12,94
2009-10-13,91
2009-10-14,88
2009-10-15,85
2009-10-16,82
2009-10-17,79
2009-10-18,78
2009-10-19,78
2009-10-20,77
2009-10-21,77
2009-10-22,77
2009-10-23,76
2009-10-24,76
2009-10-25,76
2009-10-26,76
2009-10-27,76
2009-10-28,76
2009-10-29,77
2009-10-30,77
2009-10-31,77
2009-11-01,72
2009-11-02,67
2009-11-03,63
2009-11-04,58
2009-11-05,54
2009-11-06,49
2009-11-07,45
2009-11-08,48
2009-11-09,51
2009-11-10,54
2009-11-11,57
2009-11-12,60
2009-11-13,64
2009-11-14,67
2009-11-15,65
2009-11-16,62
2009-11-17,60
2009-11-18,58
2009-11-19,56
2009-11-20,54
2009-11-21,52
2009-11-22,54
2009-11-23,56
2009-11-24,59
2009-11-25,61
2009-11-26,64
2009-11-27,66
2009-11-28,69
2009-11-29,70
2009-11-30,72
2009-12-01,73
2009-12-02,74
2009-12-03,76
2009-12-04,77
2009-12-05,78
2009-12-06,76
2009-12-07,73
2009-12-08,70
2009-12-09,68
2009-12-10,65
2009-12-11,63
2009-12-12,61
2009-12-13,61
2009-12-14,63
2009-12-15,63
2009-12-16,64
2009-12-17,65
2009-12-18,66
2009-12-19,67
2009-12-20,66
2009-12-21,65
2009-12-22,64
2009-12-23,63
2009-12-24,62
2009-12-25,61
2009-12-26,60
2009-12-27,59
2010-01-03,54
2010-01-04,58
2010-01-05,61
2010-01-06,65
2010-01-07,68
2010-01-08,71
2010-01-09,75
2010-01-10,74
2010-01-11,72
2010-01-12,70
2010-01-13,69
2010-01-14,67
2010-01-15,66
2010-01-16,65
2010-01-17,66
2010-01-18,67
2010-01-19,68
2010-01-20,69
2010-01-21,70
2010-01-22,71
2010-01-23,73
2010-01-24,68
2010-01-25,63
2010-01-26,59
2010-01-27,55
2010-01-28,51
2010-01-29,47
2010-01-30,43
2010-01-31,43
2010-02-01,43
2010-02-02,44
2010-02-03,44
2010-02-04,45
2010-02-05,45
2010-02-06,46
2010-02-07,47
2010-02-08,48
2010-02-09,49
2010-02-10,50
2010-02-11,51
2010-02-12,52
2010-02-13,54
2010-02-14,55
2010-02-15,57
2010-02-16,58
2010-02-17,59
2010-02-18,60
2010-02-19,62
2010-02-20,63
2010-02-21,61
2010-02-22,59
2010-02-23,57
2010-02-24,56
2010-02-25,54
2010-02-26,52
2010-02-27,51
2010-02-28,53
2010-03-01,57
2010-03-02,59
2010-03-03,62
2010-03-04,65
2010-03-05,68
2010-03-06,71
2010-03-07,68
2010-03-08,64
2010-03-09,61
2010-03-10,58
2010-03-11,55
2010-03-12,52
2010-03-13,50
2010-03-14,51
2010-03-15,52
2010-03-16,53
2010-03-17,54
2010-03-18,55
2010-03-19,56
2010-03-20,57
2010-03-21,58
2010-03-22,59
2010-03-23,61
2010-03-24,62
2010-03-25,64
2010-03-26,65
2010-03-27,67
2010-03-28,66
2010-04-01,62
2010-04-02,61
2010-04-03,61
2010-04-04,61
2010-04-05,61
2010-04-06,61
2010-04-07,61
2010-04-08,61
2010-04-09,61
2010-04-10,61
2010-04-11,62
2010-04-12,64
2010-04-13,65
2010-04-14,67
2010-04-15,68
2010-04-16,70
2010-04-17,72
2010-04-18,72
2010-04-19,73
2010-04-20,77
2010-04-21,75
2010-04-22,74
2010-04-23,75
2010-04-24,76
2010-04-25,73
2010-04-26,71
2010-04-27,68
2010-04-28,66
2010-04-29,65
2010-04-30,61
2010-05-01,59
2010-05-02,59
2010-05-03,60
2010-05-04,61
2010-05-05,61
2010-05-06,62
2010-05-07,63
2010-05-08,65
2010-05-09,64
2010-05-10,64
2010-05-11,64
2010-05-12,64
2010-05-13,64
2010-05-14,64
2010-05-15,64
2010-05-16,63
2010-05-17,62
2010-05-18,62
2010-05-19,61
2010-05-20,61
2010-05-21,63
2010-05-22,60
2010-05-23,58
2010-05-24,57
2010-05-25,56
2010-05-26,54
2010-05-27,53
2010-05-28,52
2010-05-29,51
2010-05-30,49
2010-05-31,47
2010-06-01,45
2010-06-02,43
