Date,Goldman Sachs
2012-10-01,53
2012-10-02,54
2012-10-03,57
2012-10-04,59
2012-10-05,57
2012-10-06,65
2012-10-07,59
2012-10-08,60
2012-10-09,61
2012-10-10,62
2012-10-11,63
2012-10-12,65
2012-10-13,69
2012-10-14,68
2012-10-15,70
2012-10-16,73
2012-10-17,86
2012-10-18,78
2012-10-19,88
2012-10-20,88
2012-10-21,83
2012-10-22,82
2012-10-23,88
2012-10-24,82
2012-10-25,81
2012-10-26,79
2012-10-27,84
2012-10-28,76
2012-10-29,69
2012-10-30,64
2012-10-31,59
2012-11-01,56
2012-11-02,49
2012-11-03,45
2012-11-04,47
2012-11-05,47
2012-11-06,48
2012-11-07,50
2012-11-08,51
2012-11-09,55
2012-11-10,58
2012-11-11,54
2012-11-12,54
2012-11-13,55
2012-11-14,54
2012-11-15,59
2012-11-16,56
2012-11-17,54
2012-11-18,54
2012-11-19,55
2012-11-20,58
2012-11-21,57
2012-11-22,65
2012-11-23,59
2012-11-24,60
2012-11-25,61
2012-11-26,61
2012-11-27,67
2012-11-28,62
2012-11-29,65
2012-11-30,66
2012-12-01,66
2012-12-02,63
2012-12-03,62
2012-12-04,61
2012-12-05,63
2012-12-06,59
2012-12-07,63
2012-12-08,61
2012-12-09,57
2012-12-10,56
2012-12-11,55
2012-12-12,56
2012-12-13,54
2012-12-14,54
2012-12-15,55
2012-12-16,51
2012-12-17,55
2012-12-18,49
2012-12-19,48
2012-12-20,47
2012-12-21,49
2012-12-22,45
2012-12-23,44
2012-12-24,43
2012-12-25,43
2012-12-26,41
2012-12-27,41
2012-12-28,40
2012-12-29,39
2012-12-30,40
2012-12-31,41
2013-01-01,43
2013-01-02,44
2013-01-03,46
2013-01-04,51
2013-01-05,51
2013-01-06,50
2013-01-07,52
2013-01-08,54
2013-01-09,56
2013-01-10,58
2013-01-11,63
2013-01-12,62
2013-01-13,75
2013-01-14,72
2013-01-15,78
2013-01-16,83
2013-01-17,95
2013-01-18,99
2013-01-19,111
2013-01-20,98
2013-01-21,88
2013-01-22,82
2013-01-23,76
2013-01-24,70
2013-01-25,69
2013-01-26,60
2013-01-27,60
2013-01-28,59
2013-01-29,59
2013-01-30,63
2013-01-31,59
2013-02-01,59
2013-02-02,64
2013-02-03,58
2013-02-04,57
2013-02-05,55
2013-02-06,54
2013-02-07,59
2013-02-08,51
2013-02-09,50
2013-02-10,52
2013-02-11,54
2013-02-12,56
2013-02-13,66
2013-02-14,61
2013-02-15,69
2013-02-16,69
2013-02-17,62
2013-02-18,59
2013-02-19,56
2013-02-20,53
2013-02-21,51
2013-02-22,47
2013-02-23,47
2013-02-24,46
2013-02-25,46
2013-02-26,47
2013-02-27,49
2013-02-28,49
2013-03-01,50
2013-03-02,54
2013-03-03,50
2013-03-04,50
2013-03-05,49
2013-03-06,49
2013-03-07,48
2013-03-08,53
2013-03-09,50
2013-03-10,47
2013-03-11,46
2013-03-12,45
2013-03-13,45
2013-03-14,43
2013-03-15,45
2013-03-16,42
2013-03-17,42
2013-03-18,42
2013-03-19,43
2013-03-20,45
2013-03-21,44
2013-03-22,45
2013-03-23,45
2013-03-24,46
2013-03-25,47
2013-03-26,48
2013-03-27,51
2013-03-28,53
2013-03-29,58
2013-03-30,54
2013-03-31,52
2013-04-01,51
2013-04-02,49
2013-04-03,52
2013-04-04,46
2013-04-05,51
2013-04-06,45
2013-04-07,45
2013-04-08,46
2013-04-09,49
2013-04-10,50
2013-04-11,49
2013-04-12,50
2013-04-13,54
2013-04-14,55
2013-04-15,55
2013-04-16,57
2013-04-17,65
2013-04-18,62
2013-04-19,64
2013-04-20,75
2013-04-21,64
2013-04-22,61
2013-04-23,59
2013-04-24,60
2013-04-25,54
2013-04-26,51
2013-04-27,52
2013-04-28,49
2013-04-29,50
2013-04-30,50
2013-05-01,51
2013-05-02,51
2013-05-03,54
2013-05-04,58
2013-05-05,52
2013-05-06,51
2013-05-07,52
2013-05-08,51
2013-05-09,48
2013-05-10,47
2013-05-11,51
2013-05-12,48
2013-05-13,47
2013-05-14,49
2013-05-15,49
2013-05-16,48
2013-05-17,48
2013-05-18,55
2013-05-19,49
2013-05-20,49
2013-05-21,49
2013-05-22,50
2013-05-23,49
2013-05-24,51
2013-05-25,52
2013-05-26,48
2013-05-27,47
2013-05-28,46
2013-05-29,45
2013-05-30,44
2013-05-31,43
2013-06-01,43
2013-06-02,42
2013-06-03,42
2013-06-04,42
2013-06-05,43
2013-06-06,43
2013-06-07,45
2013-06-08,45
2013-06-09,43
2013-06-10,43
2013-06-11,42
2013-06-12,42
2013-06-13,41
2013-06-14,41
2013-06-15,45
2013-06-16,41
2013-06-17,41
2013-06-18,41
2013-06-19,41
2013-06-20,41
2013-06-21,41
2013-06-22,44
2013-06-23,42
2013-06-24,43
2013-06-25,44
2013-06-26,49
2013-06-27,46
2013-06-28,51
2013-06-29,48
2013-06-30,47
2013-07-01,46
2013-07-02,45
2013-07-03,47
2013-07-04,45
2013-07-05,43
2013-07-06,43
2013-07-07,43
2013-07-08,44
2013-07-09,47
2013-07-10,45
2013-07-11,47
2013-07-12,47
2013-07-13,48
2013-07-14,51
2013-07-15,55
2013-07-16,58
2013-07-17,71
2013-07-18,66
2013-07-19,74
2013-07-20,73
2013-07-21,69
2013-07-22,66
2013-07-23,66
2013-07-24,59
2013-07-25,58
2013-07-26,53
2013-07-27,53
2013-07-28,50
2013-07-29,50
2013-07-30,50
2013-07-31,50
2013-08-01,50
2013-08-02,57
2013-08-03,51
2013-08-04,51
2013-08-05,51
2013-08-06,52
2013-08-07,52
2013-08-08,58
2013-08-09,53
2013-08-10,57
2013-08-11,53
2013-08-12,56
2013-08-13,51
2013-08-14,52
2013-08-15,52
2013-08-16,49
2013-08-17,54
2013-08-18,49
2013-08-19,50
2013-08-20,51
2013-08-21,52
2013-08-22,55
2013-08-23,54
2013-08-24,63
2013-08-25,53
2013-08-26,52
2013-08-27,51
2013-08-28,50
2013-08-29,50
2013-08-30,52
2013-08-31,47
2013-09-01,49
2013-09-02,45
2013-09-03,45
2013-09-04,45
2013-09-05,44
2013-09-06,45
2013-09-07,44
2013-09-08,44
2013-09-09,46
2013-09-10,48
2013-09-11,52
2013-09-12,51
2013-09-13,53
2013-09-14,62
2013-09-15,55
2013-09-16,55
2013-09-17,56
2013-09-18,56
2013-09-19,58
2013-09-20,56
2013-09-21,64
2013-09-22,57
2013-09-23,58
2013-09-24,59
2013-09-25,60
2013-09-26,63
2013-09-27,67
2013-09-28,63
2013-09-29,61
2013-09-30,60
2013-10-01,59
2013-10-02,60
2013-10-03,60
2013-10-04,56
2013-10-05,61
2013-10-06,56
2013-10-07,57
2013-10-08,58
2013-10-09,59
2013-10-10,62
2013-10-11,61
2013-10-12,66
2013-10-13,64
2013-10-14,66
2013-10-15,68
2013-10-16,70
2013-10-17,72
2013-10-18,77
2013-10-19,88
2013-10-20,73
2013-10-21,71
2013-10-22,69
2013-10-23,70
2013-10-24,65
2013-10-25,66
2013-10-26,68
2013-10-27,62
2013-10-28,61
2013-10-29,61
2013-10-30,64
2013-10-31,61
2013-11-01,61
2013-11-02,69
2013-11-03,61
2013-11-04,60
2013-11-05,60
2013-11-06,63
2013-11-07,59
2013-11-08,61
2013-11-09,59
2013-11-10,59
2013-11-11,56
2013-11-12,55
2013-11-13,55
2013-11-14,57
2013-11-15,53
2013-11-16,56
2013-11-17,54
2013-11-18,55
2013-11-19,56
2013-11-20,57
2013-11-21,58
2013-11-22,59
2013-11-23,67
2013-11-24,59
2013-11-25,56
2013-11-26,57
2013-11-27,52
2013-11-28,55
2013-11-29,48
2013-11-30,47
2013-12-01,53
2013-12-02,48
2013-12-03,49
2013-12-04,52
2013-12-05,49
2013-12-06,50
2013-12-07,56
2013-12-08,50
2013-12-09,49
2013-12-10,48
2013-12-11,47
2013-12-12,49
2013-12-13,45
2013-12-14,47
2013-12-15,43
2013-12-16,43
2013-12-17,47
2013-12-18,42
2013-12-19,42
2013-12-20,42
2013-12-21,44
2013-12-22,41
2013-12-23,40
2013-12-24,42
2013-12-25,38
2013-12-26,37
2013-12-27,37
2013-12-28,36
2013-12-29,40
2013-12-30,37
2013-12-31,38
2014-01-01,38
2014-01-02,40
2014-01-03,40
2014-01-04,44
2014-01-05,43
2014-01-06,45
2014-01-07,47
2014-01-08,49
2014-01-09,52
2014-01-10,53
2014-01-11,57
2014-01-12,62
2014-01-13,62
2014-01-14,65
2014-01-15,69
2014-01-16,72
2014-01-17,81
2014-01-18,89
2014-01-19,77
2014-01-20,79
2014-01-21,68
2014-01-22,65
2014-01-23,60
2014-01-24,56
2014-01-25,57
2014-01-26,54
2014-01-27,56
2014-01-28,58
2014-01-29,66
2014-01-30,63
2014-01-31,68
2014-02-01,74
2014-02-02,68
2014-02-03,63
2014-02-04,60
2014-02-05,58
2014-02-06,59
2014-02-07,53
2014-02-08,55
2014-02-09,50
2014-02-10,49
2014-02-11,48
2014-02-12,49
2014-02-13,46
2014-02-14,45
2014-02-15,46
2014-02-16,45
2014-02-17,47
2014-02-18,47
2014-02-19,49
2014-02-20,49
2014-02-21,55
2014-02-22,55
2014-02-23,50
2014-02-24,50
2014-02-25,50
2014-02-26,53
2014-02-27,50
2014-02-28,51
