Date,Lehman Brothers
2006-04-02,0
2006-04-03,0
2006-04-04,0
2006-04-05,0
2006-04-06,0
2006-04-07,0
2006-04-08,0
2006-04-09,0
2006-04-10,0
2006-04-11,0
2006-04-12,0
2006-04-13,0
2006-04-14,0
2006-04-15,0
2006-04-16,0
2006-04-17,0
2006-04-18,0
2006-04-19,0
2006-04-20,0
2006-04-21,0
2006-04-22,0
2006-04-23,2
2006-04-24,5
2006-04-25,8
2006-04-26,11
2006-04-27,14
2006-04-28,17
2006-04-29,20
2006-04-30,20
2006-05-01,21
2006-05-02,22
2006-05-03,23
2006-05-04,23
2006-05-05,24
2006-05-06,25
2006-05-07,24
2006-05-08,23
2006-05-09,22
2006-05-10,22
2006-05-11,21
2006-05-12,20
2006-05-13,20
2006-05-14,20
2006-05-15,20
2006-05-16,20
2006-05-17,21
2006-05-18,21
2006-05-19,21
2006-05-20,22
2006-05-21,22
2006-05-22,22
2006-05-23,22
2006-05-24,22
2006-05-25,22
2006-05-26,22
2006-05-27,23
2006-05-28,22
2006-05-29,22
2006-05-30,22
2006-05-31,21
2006-06-01,21
2006-06-02,21
2006-06-03,21
2006-06-04,20
2006-06-05,20
2006-06-06,20
2006-06-07,20
2006-06-08,20
2006-06-09,20
2006-06-10,20
2006-06-11,19
2006-06-12,20
2006-06-13,20
2006-06-14,20
2006-06-15,20
2006-06-16,20
2006-06-17,21
2006-06-18,19
2006-06-19,19
2006-06-20,19
2006-06-21,19
2006-06-22,19
2006-06-23,19
2006-06-24,19
2006-06-25,19
2006-07-02,19
2006-07-03,19
2006-07-04,19
2006-07-05,19
2006-07-06,19
2006-07-07,19
2006-07-08,19
2006-07-09,19
2006-07-10,19
2006-07-11,19
2006-07-12,19
2006-07-13,19
2006-07-14,19
2006-07-15,19
2006-07-16,19
2006-07-17,23
2006-07-18,19
2006-07-19,19
2006-07-20,19
2006-07-21,19
2006-07-22,19
2006-07-23,19
2006-07-24,19
2006-07-25,19
2006-07-26,19
2006-07-27,19
2006-07-28,19
2006-07-29,19
2006-07-30,19
2006-07-31,19
2006-08-01,19
2006-08-02,19
2006-08-03,19
2006-08-04,19
2006-08-05,20
2006-08-06,20
2006-08-07,20
2006-08-08,20
2006-08-09,21
2006-08-10,21
2006-08-11,21
2006-08-12,22
2006-08-13,22
2006-08-14,22
2006-08-15,22
2006-08-16,22
2006-08-17,22
2006-08-18,23
2006-08-19,23
2006-08-20,22
2006-08-21,21
2006-08-22,20
2006-08-23,19
2006-08-24,18
2006-08-25,17
2006-08-26,17
2006-08-27,17
2006-08-28,17
2006-08-29,17
2006-08-30,17
2006-08-31,17
2006-09-01,17
2006-09-02,17
2006-09-03,17
2006-09-04,18
2006-09-05,18
2006-09-06,19
2006-09-07,19
2006-09-08,20
2006-09-09,21
2006-09-10,21
2006-09-11,22
2006-09-12,23
2006-09-13,24
2006-09-14,25
2006-09-15,26
2006-09-16,27
2006-09-17,24
2006-09-18,23
2006-09-19,22
2006-09-20,22
2006-09-21,21
2006-09-22,20
2006-09-23,20
2006-09-24,20
2006-10-01,20
2006-10-02,20
2006-10-03,20
2006-10-04,20
2006-10-05,20
2006-10-06,20
2006-10-07,20
2006-10-08,20
2006-10-09,20
2006-10-10,21
2006-10-11,21
2006-10-12,22
2006-10-13,22
2006-10-14,23
2006-10-15,23
2006-10-16,23
2006-10-17,24
2006-10-18,24
2006-10-19,25
2006-10-20,25
2006-10-21,26
2006-10-22,25
2006-10-23,24
2006-10-24,23
2006-10-25,22
2006-10-26,21
2006-10-27,20
2006-10-28,19
2006-10-29,18
