Date,Morgan Stanley
2011-01-01,55
2011-01-02,57
2011-01-03,60
2011-01-04,66
2011-01-05,65
2011-01-06,73
2011-01-07,71
2011-01-08,73
2011-01-09,72
2011-01-10,68
2011-01-11,66
2011-01-12,67
2011-01-13,62
2011-01-14,60
2011-01-15,61
2011-01-16,63
2011-01-17,68
2011-01-18,73
2011-01-19,78
2011-01-20,83
2011-01-21,96
2011-01-22,98
2011-01-23,88
2011-01-24,82
2011-01-25,77
2011-01-26,72
2011-01-27,66
2011-01-28,62
2011-01-29,56
2011-01-30,55
2011-01-31,55
2011-02-01,54
2011-02-02,54
2011-02-03,53
2011-02-04,53
2011-02-05,53
2011-02-06,52
2011-02-07,51
2011-02-08,50
2011-02-09,51
2011-02-10,50
2011-02-11,48
2011-02-12,48
2011-02-13,49
2011-02-14,50
2011-02-15,51
2011-02-16,57
2011-02-17,54
2011-02-18,57
2011-02-19,57
2011-02-20,54
2011-02-21,52
2011-02-22,50
2011-02-23,47
2011-02-24,45
2011-02-25,43
2011-02-26,41
2011-02-27,43
2011-02-28,46
2011-03-01,49
2011-03-02,57
2011-03-03,55
2011-03-04,59
2011-03-05,61
2011-03-06,58
2011-03-07,55
2011-03-08,52
2011-03-09,49
2011-03-10,46
2011-03-11,45
2011-03-12,40
2011-03-13,40
2011-03-14,41
2011-03-15,42
2011-03-16,43
2011-03-17,44
2011-03-18,45
2011-03-19,46
2011-03-20,45
2011-03-21,44
2011-03-22,43
2011-03-23,43
2011-03-24,42
2011-03-25,41
2011-03-26,41
2011-03-27,41
2011-03-28,42
2011-03-29,43
2011-03-30,44
2011-03-31,45
2011-04-01,45
2011-04-02,46
2011-04-03,48
2011-04-04,50
2011-04-05,55
2011-04-06,54
2011-04-07,60
2011-04-08,58
2011-04-09,60
2011-04-10,59
2011-04-11,59
2011-04-12,58
2011-04-13,63
2011-04-14,57
2011-04-15,57
2011-04-16,57
2011-04-17,58
2011-04-18,59
2011-04-19,60
2011-04-20,61
2011-04-21,62
2011-04-22,68
2011-04-23,71
2011-04-24,61
2011-04-25,57
2011-04-26,54
2011-04-27,50
2011-04-28,47
2011-04-29,43
2011-04-30,40
2011-05-01,41
2011-05-02,42
2011-05-03,43
2011-05-04,44
2011-05-05,45
2011-05-06,46
2011-05-07,47
2011-05-08,44
2011-05-09,41
2011-05-10,38
2011-05-11,36
2011-05-12,33
2011-05-13,30
2011-05-14,28
2011-05-15,31
2011-05-16,36
2011-05-17,37
2011-05-18,43
2011-05-19,44
2011-05-20,47
2011-05-21,54
2011-05-22,50
2011-05-23,49
2011-05-24,48
2011-05-25,48
2011-05-26,47
2011-05-27,47
2011-05-28,46
2011-05-29,47
2011-05-30,48
2011-05-31,50
2011-06-01,51
2011-06-02,53
2011-06-03,54
2011-06-04,61
2011-06-05,55
2011-06-06,55
2011-06-07,55
2011-06-08,54
2011-06-09,57
2011-06-10,54
2011-06-11,56
2011-06-12,54
2011-06-13,54
2011-06-14,54
2011-06-15,54
2011-06-16,54
2011-06-17,54
2011-06-18,54
2011-06-19,53
2011-06-20,52
2011-06-21,51
2011-06-22,50
2011-06-23,50
2011-06-24,48
2011-06-25,47
2011-06-26,47
2011-06-27,48
2011-06-28,49
2011-06-29,49
2011-06-30,51
2011-07-01,51
2011-07-02,52
2011-07-03,52
2011-07-04,53
2011-07-05,54
2011-07-06,54
2011-07-07,55
2011-07-08,56
2011-07-09,58
2011-07-10,57
2011-07-11,57
2011-07-12,57
2011-07-13,59
2011-07-14,57
2011-07-15,57
2011-07-16,57
2011-07-17,59
2011-07-18,62
2011-07-19,65
2011-07-20,70
2011-07-21,70
2011-07-22,81
2011-07-23,83
2011-07-24,71
2011-07-25,66
2011-07-26,62
2011-07-27,57
2011-07-28,53
2011-07-29,48
2011-07-30,44
2011-07-31,44
2011-08-01,44
2011-08-02,45
2011-08-03,45
2011-08-04,46
2011-08-05,46
2011-08-06,47
2011-08-07,50
2011-08-08,54
2011-08-09,63
2011-08-10,61
2011-08-11,64
2011-08-12,69
2011-08-13,75
2011-08-14,73
2011-08-15,74
2011-08-16,75
2011-08-17,78
2011-08-18,77
2011-08-19,81
2011-08-20,89
2011-08-21,75
2011-08-22,70
2011-08-23,65
2011-08-24,61
2011-08-25,61
2011-08-26,51
2011-08-27,47
2011-08-28,47
2011-08-29,47
2011-08-30,47
2011-08-31,48
2011-09-01,47
2011-09-02,48
2011-09-03,48
2011-09-04,46
2011-09-05,45
2011-09-06,44
2011-09-07,43
2011-09-08,42
2011-09-09,42
2011-09-10,40
2011-09-11,40
2011-09-12,41
2011-09-13,45
2011-09-14,42
2011-09-15,43
2011-09-16,47
2011-09-17,45
2011-09-18,46
2011-09-19,48
2011-09-20,50
2011-09-21,51
2011-09-22,53
2011-09-23,59
2011-09-24,57
2011-09-25,57
2011-09-26,58
2011-09-27,64
2011-09-28,59
2011-09-29,64
2011-09-30,61
2011-10-01,62
2011-10-02,67
2011-10-03,72
2011-10-04,78
2011-10-05,86
2011-10-06,90
2011-10-07,98
2011-10-08,106
2011-10-09,95
2011-10-10,90
2011-10-11,85
2011-10-12,80
2011-10-13,76
2011-10-14,70
2011-10-15,71
2011-10-16,70
2011-10-17,75
2011-10-18,80
2011-10-19,85
2011-10-20,96
2011-10-21,107
2011-10-22,100
2011-10-23,94
2011-10-24,88
2011-10-25,82
2011-10-26,82
2011-10-27,70
2011-10-28,64
2011-10-29,58
2011-10-30,56
2011-10-31,54
2011-11-01,53
2011-11-02,52
2011-11-03,52
2011-11-04,49
2011-11-05,47
2011-11-06,48
2011-11-07,50
2011-11-08,52
2011-11-09,54
2011-11-10,58
2011-11-11,58
2011-11-12,60
2011-11-13,59
2011-11-14,59
2011-11-15,60
2011-11-16,58
2011-11-17,58
2011-11-18,65
2011-11-19,58
2011-11-20,58
2011-11-21,59
2011-11-22,58
2011-11-23,60
2011-11-24,59
2011-11-25,59
2011-11-26,60
2011-11-27,61
2011-11-28,62
2011-11-29,64
2011-11-30,66
2011-12-01,70
2011-12-02,68
2011-12-03,70
2011-12-04,67
2011-12-05,64
2011-12-06,61
2011-12-07,63
2011-12-08,55
2011-12-09,52
2011-12-10,50
2011-12-11,53
2011-12-12,56
2011-12-13,59
2011-12-14,62
2011-12-15,65
2011-12-16,68
2011-12-17,78
2011-12-18,68
2011-12-19,65
2011-12-20,67
2011-12-21,60
2011-12-22,58
2011-12-23,55
2011-12-24,53
2011-12-25,52
2011-12-26,51
2011-12-27,51
2011-12-28,50
2011-12-29,50
2011-12-30,49
2011-12-31,50
2012-01-01,55
2012-01-02,65
2012-01-03,68
2012-01-04,75
2012-01-05,83
2012-01-06,88
2012-01-07,105
2012-01-08,92
2012-01-09,90
2012-01-10,88
2012-01-11,86
2012-01-12,86
2012-01-13,82
2012-01-14,89
2012-01-15,82
2012-01-16,84
2012-01-17,86
2012-01-18,88
2012-01-19,90
2012-01-20,109
2012-01-21,95
2012-01-22,90
2012-01-23,85
2012-01-24,80
2012-01-25,75
2012-01-26,70
2012-01-27,67
2012-01-28,61
2012-01-29,61
2012-01-30,62
2012-01-31,64
2012-02-01,63
2012-02-02,64
2012-02-03,69
2012-02-04,66
2012-02-05,63
2012-02-06,60
2012-02-07,61
2012-02-08,55
2012-02-09,55
2012-02-10,50
2012-02-11,48
2012-02-12,47
2012-02-13,46
2012-02-14,46
2012-02-15,45
2012-02-16,45
2012-02-17,45
2012-02-18,46
2012-02-19,44
2012-02-20,44
2012-02-21,44
2012-02-22,45
2012-02-23,46
2012-02-24,45
2012-02-25,45
2012-02-26,45
2012-02-27,45
2012-02-28,46
2012-02-29,51
2012-03-01,47
2012-03-02,49
2012-03-03,48
2012-03-04,50
2012-03-05,53
2012-03-06,62
2012-03-07,59
2012-03-08,62
2012-03-09,65
