Date,Piper Jaffray
2009-07-01,0
2009-07-02,0
2009-07-03,0
2009-07-04,0
2009-07-05,0
2009-07-06,0
2009-07-07,0
2009-07-08,0
2009-07-09,0
2009-07-10,0
2009-07-11,0
2009-07-12,0
2009-07-13,0
2009-07-14,0
2009-07-15,0
2009-07-16,0
2009-07-17,0
2009-07-18,0
2009-07-19,0
2009-07-20,0
2009-07-21,0
2009-07-22,0
2009-07-23,0
2009-07-24,0
2009-07-25,0
2009-07-26,0
2009-07-27,0
2009-07-28,0
2009-07-29,0
2009-07-30,0
2009-07-31,0
2009-08-01,0
2009-08-02,3
2009-08-03,6
2009-08-04,9
2009-08-05,12
2009-08-06,16
2009-08-07,19
2009-08-08,22
2009-08-09,25
2009-08-10,29
2009-08-11,32
2009-08-12,35
2009-08-13,38
2009-08-14,41
2009-08-15,45
2009-08-16,48
2009-08-17,51
2009-08-18,54
2009-08-19,58
2009-08-20,61
2009-08-21,64
2009-08-22,67
2009-08-23,70
2009-08-24,74
2009-08-25,77
2009-08-26,80
2009-08-27,83
2009-08-28,87
2009-08-29,90
2009-08-30,93
2009-08-31,96
2009-09-01,100
2009-09-02,99
2009-09-03,99
2009-09-04,99
2009-09-05,99
2009-09-06,99
2009-09-07,98
2009-09-08,98
2009-09-09,98
2009-09-10,98
2009-09-11,98
2009-09-12,97
2009-09-13,97
2009-09-14,97
2009-09-15,97
2009-09-16,97
2009-09-17,96
2009-09-18,96
2009-09-19,96
2009-09-20,96
2009-09-21,96
2009-09-22,95
2009-09-23,95
2009-09-24,95
2009-09-25,95
2009-09-26,95
2009-09-27,94
2009-09-28,94
2009-09-29,94
2009-09-30,94
2009-10-01,94
2009-10-02,94
2009-10-03,94
2009-10-04,94
2009-10-05,94
2009-10-06,94
2009-10-07,94
2009-10-08,94
2009-10-09,94
2009-10-10,94
2009-10-11,94
2009-10-12,94
2009-10-13,94
2009-10-14,94
2009-10-15,94
2009-10-16,94
2009-10-17,94
2009-10-18,94
2009-10-19,94
2009-10-20,94
2009-10-21,94
2009-10-22,94
2009-10-23,94
2009-10-24,94
2009-10-25,94
2009-10-26,94
2009-10-27,94
2009-10-28,94
2009-10-29,94
2009-10-30,94
2009-10-31,94
2009-11-01,94
2009-11-02,94
2009-11-03,94
2009-11-04,94
2009-11-05,94
2009-11-06,94
2009-11-07,94
2009-11-08,94
2009-11-09,94
2009-11-10,94
2009-11-11,94
2009-11-12,94
2009-11-13,94
2009-11-14,94
2009-11-15,94
2009-11-16,94
2009-11-17,94
2009-11-18,94
2009-11-19,94
2009-11-20,94
2009-11-21,94
2009-11-22,94
2009-11-23,94
2009-11-24,94
2009-11-25,94
2009-11-26,94
2009-11-27,94
2009-11-28,94
2009-11-29,94
2009-11-30,94
2009-12-01,94
2009-12-02,94
2009-12-03,94
2009-12-04,94
2009-12-05,94
2009-12-06,94
2009-12-07,94
2009-12-08,94
2009-12-09,94
2009-12-10,94
