Date,Deutsche Bank
2006-11-01,38
2006-11-02,38
2006-11-03,40
2006-11-04,38
2006-11-05,38
2006-11-06,38
2006-11-07,38
2006-11-08,38
2006-11-09,38
2006-11-10,38
2006-11-11,38
2006-11-12,37
2006-11-13,37
2006-11-14,38
2006-11-15,36
2006-11-16,37
2006-11-17,38
2006-11-18,36
2006-11-19,35
2006-11-20,34
2006-11-21,33
2006-11-22,33
2006-11-23,32
2006-11-24,31
2006-11-25,31
2006-11-26,31
2006-11-27,31
2006-11-28,31
2006-11-29,33
2006-11-30,31
2006-12-01,33
2006-12-02,31
2006-12-03,31
2006-12-04,31
2006-12-05,32
2006-12-06,32
2006-12-07,35
2006-12-08,33
2006-12-09,34
2006-12-10,33
2006-12-11,33
2006-12-12,33
2006-12-13,32
2006-12-14,32
2006-12-15,36
2006-12-16,32
2006-12-17,32
2006-12-18,32
2006-12-19,32
2006-12-20,33
2006-12-21,33
2006-12-22,36
2006-12-23,34
2006-12-24,34
2006-12-25,34
2006-12-26,35
2006-12-27,35
2006-12-28,36
2006-12-29,40
2006-12-30,37
2006-12-31,37
2007-01-01,37
2007-01-02,38
2007-01-03,41
2007-01-04,42
2007-01-05,39
2007-01-06,41
2007-01-07,40
2007-01-08,40
2007-01-09,41
2007-01-10,40
2007-01-11,40
2007-01-12,44
2007-01-13,41
2007-01-14,40
2007-01-15,40
2007-01-16,42
2007-01-17,41
2007-01-18,40
2007-01-19,40
2007-01-20,40
2007-01-21,39
2007-01-22,39
2007-01-23,41
2007-01-24,39
2007-01-25,41
2007-01-26,39
2007-01-27,39
2007-01-28,40
2007-01-29,42
2007-01-30,44
2007-01-31,46
2007-02-01,48
2007-02-02,52
2007-02-03,55
2007-02-04,51
2007-02-05,48
2007-02-06,46
2007-02-07,45
2007-02-08,48
2007-02-09,41
2007-02-10,41
2007-02-11,39
2007-02-12,39
2007-02-13,39
2007-02-14,39
2007-02-15,39
2007-02-16,39
2007-02-17,40
2007-02-18,39
2007-02-19,40
2007-02-20,41
2007-02-21,44
2007-02-22,43
2007-02-23,43
2007-02-24,46
2007-02-25,43
2007-02-26,43
2007-02-27,42
2007-02-28,42
2007-03-01,44
2007-03-02,41
2007-03-03,41
2007-03-04,39
2007-03-05,37
2007-03-06,38
2007-03-07,34
2007-03-08,34
2007-03-09,31
2007-03-10,30
2007-03-11,31
2007-03-12,33
2007-03-13,38
2007-03-14,36
2007-03-15,38
2007-03-16,39
2007-03-17,44
2007-03-18,39
2007-03-19,38
2007-03-20,37
2007-03-21,39
2007-03-22,34
2007-03-23,34
2007-03-24,32
2007-03-25,32
2007-03-26,33
2007-03-27,34
2007-03-28,34
2007-03-29,36
2007-03-30,35
2007-03-31,36
2007-05-01,38
2007-05-02,37
2007-05-03,40
2007-05-04,35
2007-05-05,35
2007-05-06,36
2007-05-07,37
2007-05-08,38
2007-05-09,39
2007-05-10,40
2007-05-11,42
2007-05-12,42
2007-05-13,41
2007-05-14,40
2007-05-15,40
2007-05-16,39
2007-05-17,39
2007-05-18,38
2007-05-19,38
2007-05-20,39
2007-05-21,40
2007-05-22,41
2007-05-23,46
2007-05-24,43
2007-05-25,46
2007-05-26,47
2007-05-27,44
2007-05-28,44
2007-05-29,43
2007-05-30,43
2007-05-31,42
2007-06-01,43
2007-06-02,42
2007-06-03,40
2007-06-04,39
2007-06-05,39
2007-06-06,37
2007-06-07,36
2007-06-08,37
2007-06-09,34
2007-06-10,34
2007-06-11,35
2007-06-12,36
2007-06-13,37
2007-06-14,40
2007-06-15,39
2007-06-16,40
2007-06-17,39
2007-06-18,39
2007-06-19,41
2007-06-20,39
2007-06-21,39
2007-06-22,43
2007-06-23,39
2007-06-24,38
2007-06-25,37
2007-06-26,36
2007-06-27,35
2007-06-28,34
2007-06-29,35
2007-06-30,33
2007-07-01,34
2007-07-02,35
2007-07-03,36
2007-07-04,39
2007-07-05,38
2007-07-06,42
2007-07-07,40
2007-07-08,40
2007-07-09,40
2007-07-10,40
2007-07-11,40
2007-07-12,41
2007-07-13,41
2007-07-14,41
2007-07-15,39
2007-07-16,38
2007-07-17,37
2007-07-18,38
2007-07-19,36
2007-07-20,34
2007-07-21,35
2007-07-22,33
2007-07-23,33
2007-07-24,33
2007-07-25,34
2007-07-26,32
2007-07-27,32
2007-07-28,32
2007-07-29,34
2007-07-30,36
2007-07-31,40
2007-08-01,40
2007-08-02,44
2007-08-03,44
2007-08-04,47
2007-08-05,44
2007-08-06,43
2007-08-07,43
2007-08-08,40
2007-08-09,39
2007-08-10,38
2007-08-11,38
2007-08-12,37
2007-08-13,37
2007-08-14,37
2007-08-15,39
2007-08-16,40
2007-08-17,38
2007-08-18,40
2007-08-19,38
2007-08-20,38
2007-08-21,39
2007-08-22,38
2007-08-23,37
2007-08-24,37
2007-08-25,38
2007-08-26,38
2007-08-27,39
2007-08-28,40
2007-08-29,41
2007-08-30,43
2007-08-31,44
2007-09-01,44
2007-09-02,43
2007-09-03,43
2007-09-04,49
2007-09-05,43
2007-09-06,43
2007-09-07,43
2007-09-08,46
2007-09-09,42
2007-09-10,41
2007-09-11,40
2007-09-12,39
2007-09-13,38
2007-09-14,37
2007-09-15,36
2007-09-16,36
2007-09-17,36
2007-09-18,36
2007-09-19,37
2007-09-20,36
2007-09-21,37
2007-09-22,37
2007-09-23,38
2007-09-24,39
2007-09-25,43
2007-09-26,41
2007-09-27,42
2007-09-28,43
2007-09-29,45
2007-09-30,44
2007-10-01,43
2007-10-02,46
2007-10-03,41
2007-10-04,40
2007-10-05,40
2007-10-06,42
2007-10-07,39
2007-10-08,40
2007-10-09,44
2007-10-10,41
2007-10-11,41
2007-10-12,45
2007-10-13,43
2007-10-14,43
2007-10-15,43
2007-10-16,43
2007-10-17,45
2007-10-18,43
2007-10-19,47
2007-10-20,43
2007-10-21,42
2007-10-22,41
2007-10-23,45
2007-10-24,40
2007-10-25,40
2007-10-26,42
2007-10-27,39
2007-10-28,38
2007-10-29,37
2007-10-30,36
2007-10-31,36
2007-11-01,35
2007-11-02,35
2007-11-03,34
2007-11-04,34
2007-11-05,35
2007-11-06,38
2007-11-07,37
2007-11-08,38
2007-11-09,39
2007-11-10,41
2007-11-11,40
2007-11-12,40
2007-11-13,45
2007-11-14,40
2007-11-15,40
2007-11-16,40
2007-11-17,45
2007-11-18,42
2007-11-19,44
2007-11-20,50
2007-11-21,47
2007-11-22,49
2007-11-23,51
2007-11-24,59
2007-11-25,52
2007-11-26,49
2007-11-27,47
2007-11-28,47
2007-11-29,44
2007-11-30,45
2007-12-01,41
2007-12-02,41
2007-12-03,41
2007-12-04,41
2007-12-05,42
2007-12-06,42
2007-12-07,45
2007-12-08,43
2007-12-09,41
2007-12-10,39
2007-12-11,38
2007-12-12,40
2007-12-13,35
2007-12-14,34
2007-12-15,32
2007-12-16,32
2007-12-17,33
2007-12-18,35
2007-12-19,36
2007-12-20,35
2007-12-21,38
2007-12-22,37
2007-12-23,36
2007-12-24,36
2007-12-25,35
2007-12-26,35
2007-12-27,34
2007-12-28,34
2007-12-29,36
2007-12-30,34
2007-12-31,34
2008-01-01,34
2008-01-02,34
2008-01-03,34
2008-01-04,34
2008-01-05,34
2008-01-06,37
2008-01-07,37
2008-01-08,39
2008-01-09,43
2008-01-10,42
2008-01-11,46
2008-01-12,48
2008-01-13,44
2008-01-14,43
2008-01-15,42
2008-01-16,41
2008-01-17,39
2008-01-18,38
2008-01-19,37
2008-01-20,39
2008-01-21,42
2008-01-22,45
2008-01-23,52
2008-01-24,51
2008-01-25,54
2008-01-26,62
2008-01-27,55
2008-01-28,54
2008-01-29,51
2008-01-30,53
2008-01-31,47
2008-02-01,45
2008-02-02,50
2008-02-03,43
2008-02-04,43
2008-02-05,46
2008-02-06,44
2008-02-07,45
2008-02-08,51
2008-02-09,48
2008-02-10,45
2008-02-11,44
2008-02-12,43
2008-02-13,45
2008-02-14,41
2008-02-15,43
2008-02-16,40
2008-02-17,39
2008-02-18,39
2008-02-19,43
2008-02-20,39
2008-02-21,42
2008-02-22,39
2008-02-23,42
2008-02-24,38
2008-02-25,38
2008-02-26,38
2008-02-27,38
2008-02-28,39
2008-02-29,38
2008-03-01,40
2008-03-02,38
2008-03-03,39
2008-03-04,39
2008-03-05,41
2008-03-06,41
2008-03-07,42
2008-03-08,44
2008-03-09,42
2008-03-10,42
2008-03-11,42
2008-03-12,42
2008-03-13,42
2008-03-14,43
2008-03-15,44
2008-03-16,41
2008-03-17,41
2008-03-18,43
2008-03-19,40
2008-03-20,42
2008-03-21,43
2008-03-22,40
2008-03-23,40
2008-03-24,40
2008-03-25,40
2008-03-26,40
2008-03-27,41
2008-03-28,41
2008-03-29,46
2008-03-30,41
2008-03-31,41
2008-04-01,41
2008-04-02,44
2008-04-03,43
2008-04-04,41
2008-04-05,45
2008-04-06,42
2008-04-07,42
2008-04-08,42
2008-04-09,42
2008-04-10,43
2008-04-11,42
2008-04-12,47
2008-04-13,41
2008-04-14,40
2008-04-15,42
2008-04-16,39
2008-04-17,39
2008-04-18,40
2008-04-19,39
2008-04-20,38
2008-04-21,38
2008-04-22,38
2008-04-23,39
2008-04-24,40
2008-04-25,40
2008-04-26,39
2008-04-27,40
2008-04-28,40
2008-04-29,40
