Date,Goldman Sachs
2011-10-01,31
2011-10-02,30
2011-10-03,29
2011-10-04,29
2011-10-05,29
2011-10-06,28
2011-10-07,27
2011-10-08,29
2011-10-09,28
2011-10-10,26
2011-10-11,25
2011-10-12,25
2011-10-13,27
2011-10-14,24
2011-10-15,24
2011-10-16,25
2011-10-17,26
2011-10-18,27
2011-10-19,29
2011-10-20,31
2011-10-21,30
2011-10-22,31
2011-10-23,30
2011-10-24,28
2011-10-25,26
2011-10-26,24
2011-10-27,23
2011-10-28,23
2011-10-29,20
2011-10-30,20
2011-10-31,20
2011-11-01,20
2011-11-02,21
2011-11-03,21
2011-11-04,23
2011-11-05,22
2011-11-06,23
2011-11-07,22
2011-11-08,22
2011-11-09,23
2011-11-10,22
2011-11-11,23
2011-11-12,24
2011-11-13,21
2011-11-14,21
2011-11-15,23
2011-11-16,21
2011-11-17,21
2011-11-18,22
2011-11-19,21
2011-11-20,20
2011-11-21,20
2011-11-22,20
2011-11-23,21
2011-11-24,21
2011-11-25,20
2011-11-26,20
2011-11-27,20
2011-11-28,20
2011-11-29,20
2011-11-30,20
2011-12-01,21
2011-12-02,21
2011-12-03,22
2011-12-04,22
2011-12-05,20
2011-12-06,20
2011-12-07,23
2011-12-08,19
2011-12-09,20
2011-12-10,20
2011-12-11,18
2011-12-12,18
2011-12-13,18
2011-12-14,18
2011-12-15,19
2011-12-16,18
2011-12-17,19
2011-12-18,18
2011-12-19,17
2011-12-20,16
2011-12-21,16
2011-12-22,16
2011-12-23,15
2011-12-24,15
2011-12-25,14
2011-12-26,14
2011-12-27,16
2011-12-28,14
2011-12-29,14
2011-12-30,15
2011-12-31,14
2012-01-01,14
2012-01-02,14
2012-01-03,14
2012-01-04,14
2012-01-05,14
2012-01-06,14
2012-01-07,15
2012-01-08,15
2012-01-09,16
2012-01-10,15
2012-01-11,16
2012-01-12,17
2012-01-13,17
2012-01-14,17
2012-01-15,18
2012-01-16,20
2012-01-17,21
2012-01-18,23
2012-01-19,26
2012-01-20,28
2012-01-21,30
2012-01-22,26
2012-01-23,24
2012-01-24,23
2012-01-25,21
2012-01-26,21
2012-01-27,17
2012-01-28,16
2012-01-29,16
2012-01-30,17
2012-01-31,16
2012-02-01,17
2012-02-02,18
2012-02-03,18
2012-02-04,18
2012-02-05,17
2012-02-06,17
2012-02-07,17
2012-02-08,16
2012-02-09,16
2012-02-10,16
2012-02-11,16
2012-02-12,16
2012-02-13,16
2012-02-14,16
2012-02-15,17
2012-02-16,18
2012-02-17,18
2012-02-18,18
2012-02-19,18
2012-02-20,16
2012-02-21,17
2012-02-22,15
2012-02-23,15
2012-02-24,14
2012-02-25,14
2012-02-26,13
2012-02-27,13
2012-02-28,13
2012-02-29,13
2012-03-01,13
2012-03-02,13
2012-03-03,13
2012-03-04,14
2012-03-05,13
2012-03-06,13
2012-03-07,14
2012-03-08,14
2012-03-09,15
2012-03-10,15
2012-03-11,27
2012-03-12,40
2012-03-13,51
2012-03-14,63
2012-03-15,75
2012-03-16,98
2012-03-17,112
2012-03-18,92
2012-03-19,84
2012-03-20,71
2012-03-21,61
2012-03-22,50
2012-03-23,41
2012-03-24,31
2012-03-25,28
2012-03-26,26
2012-03-27,25
2012-03-28,24
2012-03-29,22
2012-03-30,21
2012-03-31,21
2012-04-01,18
2012-04-02,18
2012-04-03,18
2012-04-04,17
2012-04-05,16
2012-04-06,17
2012-04-07,16
2012-04-08,15
2012-04-09,16
