Date,Citigroup
2007-08-01,9
2007-08-02,9
2007-08-03,9
2007-08-04,10
2007-08-05,10
2007-08-06,10
2007-08-07,10
2007-08-08,10
2007-08-09,10
2007-08-10,10
2007-08-11,11
2007-08-12,10
2007-08-13,10
2007-08-14,10
2007-08-15,9
2007-08-16,9
2007-08-17,9
2007-08-18,9
2007-08-19,9
2007-08-20,9
2007-08-21,9
2007-08-22,9
2007-08-23,9
2007-08-24,9
2007-08-25,10
2007-08-26,10
2007-08-27,10
2007-08-28,10
2007-08-29,10
2007-08-30,10
2007-08-31,10
2007-09-01,11
2007-09-02,10
2007-09-03,9
2007-09-04,8
2007-09-05,8
2007-09-06,7
2007-09-07,6
2007-09-08,6
2007-09-09,6
2007-09-10,6
2007-09-11,6
2007-09-12,6
2007-09-13,6
2007-09-14,6
2007-09-15,7
2007-09-16,7
2007-09-17,7
2007-09-18,8
2007-09-19,8
2007-09-20,9
2007-09-21,9
2007-09-22,10
2007-09-23,10
2007-09-24,10
2007-09-25,10
2007-09-26,10
2007-09-27,10
2007-09-28,10
2007-09-29,10
2007-09-30,10
2007-10-01,11
2007-10-02,11
2007-10-03,12
2007-10-04,13
2007-10-05,13
2007-10-06,14
2007-10-07,13
2007-10-08,12
2007-10-09,11
2007-10-10,11
2007-10-11,10
2007-10-12,9
2007-10-13,9
2007-10-14,9
2007-10-15,10
2007-10-16,11
2007-10-17,13
2007-10-18,13
2007-10-19,14
2007-10-20,15
2007-10-21,14
2007-10-22,14
2007-10-23,13
2007-10-24,14
2007-10-25,12
2007-10-26,12
2007-10-27,12
2007-10-28,13
2007-10-29,14
2007-10-30,15
2007-10-31,16
2007-11-01,17
2007-11-02,19
2007-11-03,20
2007-11-04,23
2007-11-05,26
2007-11-06,31
2007-11-07,34
2007-11-08,38
2007-11-09,38
2007-11-10,43
2007-11-11,39
2007-11-12,36
2007-11-13,33
2007-11-14,30
2007-11-15,29
2007-11-16,24
2007-11-17,21
2007-11-18,20
2007-11-19,20
2007-11-20,21
2007-11-21,20
2007-11-22,18
2007-11-23,18
2007-11-24,18
2007-11-25,20
2007-11-26,23
2007-11-27,25
2007-11-28,28
2007-11-29,31
2007-11-30,34
2007-12-01,36
2007-12-02,33
2007-12-03,30
2007-12-04,30
2007-12-05,25
2007-12-06,22
2007-12-07,20
2007-12-08,17
2007-12-09,17
2007-12-10,18
2007-12-11,19
2007-12-12,20
2007-12-13,21
2007-12-14,21
2007-12-15,23
2007-12-16,20
2007-12-17,19
2007-12-18,17
2007-12-19,16
2007-12-20,14
2007-12-21,13
2007-12-22,12
2007-12-23,11
2007-12-24,11
2007-12-25,11
2007-12-26,11
2007-12-27,11
2007-12-28,11
2007-12-29,11
2007-12-30,11
2007-12-31,11
2008-01-01,11
2008-01-02,12
2008-01-03,12
2008-01-04,13
2008-01-05,13
2008-01-06,14
2008-01-07,15
2008-01-08,16
2008-01-09,18
2008-01-10,18
2008-01-11,21
2008-01-12,21
2008-01-13,24
2008-01-14,27
2008-01-15,30
2008-01-16,34
2008-01-17,40
2008-01-18,40
2008-01-19,45
2008-01-20,40
2008-01-21,38
2008-01-22,36
2008-01-23,35
2008-01-24,32
2008-01-25,31
2008-01-26,31
