Date,Citigroup
2013-02-01,70
2013-02-02,76
2013-02-03,70
2013-02-04,69
2013-02-05,68
2013-02-06,68
2013-02-07,70
2013-02-08,70
2013-02-09,71
2013-02-10,65
2013-02-11,65
2013-02-12,66
2013-02-13,64
2013-02-14,65
2013-02-15,64
2013-02-16,65
2013-02-17,62
2013-02-18,64
2013-02-19,62
2013-02-20,61
2013-02-21,63
2013-02-22,62
2013-02-23,61
2013-02-24,62
2013-02-25,57
2013-02-26,55
2013-02-27,53
2013-02-28,51
2013-03-01,51
2013-03-02,52
2013-03-03,51
2013-03-04,55
2013-03-05,58
2013-03-06,63
2013-03-07,66
2013-03-08,69
2013-03-09,84
2013-03-10,71
2013-03-11,70
2013-03-12,72
2013-03-13,67
2013-03-14,69
2013-03-15,65
2013-03-16,70
2013-03-17,62
2013-03-18,60
2013-03-19,59
2013-03-20,57
2013-03-21,58
2013-03-22,55
2013-03-23,53
2013-03-24,53
2013-03-25,53
2013-03-26,53
2013-03-27,56
2013-03-28,53
2013-03-29,56
2013-03-30,57
2013-03-31,53
2013-05-01,55
2013-05-02,55
2013-05-03,53
2013-05-04,58
2013-05-05,53
2013-05-06,55
2013-05-07,56
2013-05-08,59
2013-05-09,59
2013-05-10,61
2013-05-11,65
2013-05-12,64
2013-05-13,66
2013-05-14,67
2013-05-15,69
2013-05-16,70
2013-05-17,72
2013-05-18,79
2013-05-19,73
2013-05-20,72
2013-05-21,72
2013-05-22,70
2013-05-23,70
2013-05-24,71
2013-05-25,71
2013-05-26,65
2013-05-27,64
2013-05-28,62
2013-05-29,61
2013-05-30,60
2013-05-31,58
2013-06-01,64
2013-06-02,56
2013-06-03,56
2013-06-04,59
2013-06-05,56
2013-06-06,56
2013-06-07,58
2013-06-08,57
2013-06-09,54
2013-06-10,52
2013-06-11,51
2013-06-12,49
2013-06-13,48
2013-06-14,48
2013-06-15,49
2013-06-16,44
2013-06-17,44
2013-06-18,44
2013-06-19,44
2013-06-20,46
2013-06-21,44
2013-06-22,44
2013-06-23,43
2013-06-24,43
2013-06-25,45
2013-06-26,43
2013-06-27,43
2013-06-28,48
2013-06-29,43
2013-06-30,42
2013-07-01,41
2013-07-02,40
2013-07-03,40
2013-07-04,43
2013-07-05,38
2013-07-06,38
2013-07-07,40
2013-07-08,42
2013-07-09,47
2013-07-10,46
2013-07-11,51
2013-07-12,50
2013-07-13,52
2013-07-14,56
2013-07-15,60
2013-07-16,71
2013-07-17,70
2013-07-18,74
2013-07-19,79
2013-07-20,83
2013-07-21,79
2013-07-22,76
2013-07-23,73
2013-07-24,69
2013-07-25,66
2013-07-26,68
2013-07-27,60
2013-07-28,59
2013-07-29,59
2013-07-30,58
2013-07-31,59
2013-08-01,57
2013-08-02,57
2013-08-03,61
2013-08-04,55
2013-08-05,54
2013-08-06,53
2013-08-07,51
2013-08-08,58
2013-08-09,49
2013-08-10,48
2013-08-11,48
2013-08-12,49
2013-08-13,52
2013-08-14,51
2013-08-15,51
2013-08-16,55
2013-08-17,55
2013-08-18,52
2013-08-19,51
2013-08-20,50
2013-08-21,54
2013-08-22,49
2013-08-23,49
2013-08-24,48
2013-08-25,48
2013-08-26,48
2013-08-27,48
2013-08-28,49
2013-08-29,49
2013-08-30,50
2013-08-31,50
2013-09-01,48
2013-09-02,47
2013-09-03,48
2013-09-04,46
2013-09-05,46
2013-09-06,52
2013-09-07,45
2013-09-08,45
2013-09-09,45
2013-09-10,45
2013-09-11,45
2013-09-12,45
2013-09-13,49
2013-09-14,46
2013-09-15,47
2013-09-16,48
2013-09-17,50
2013-09-18,52
2013-09-19,53
2013-09-20,61
2013-09-21,56
2013-09-22,56
2013-09-23,57
2013-09-24,57
2013-09-25,58
2013-09-26,58
2013-09-27,60
2013-09-28,67
2013-09-29,58
2013-09-30,56
2013-10-01,55
2013-10-02,53
2013-10-03,57
2013-10-04,49
2013-10-05,48
2013-10-06,49
2013-10-07,50
2013-10-08,51
2013-10-09,54
2013-10-10,53
2013-10-11,54
2013-10-12,55
2013-10-13,56
2013-10-14,57
2013-10-15,59
2013-10-16,62
2013-10-17,67
2013-10-18,63
2013-10-19,65
2013-10-20,64
2013-10-21,63
2013-10-22,63
2013-10-23,63
2013-10-24,64
2013-10-25,62
2013-10-26,64
2013-10-27,60
2013-10-28,59
2013-10-29,59
2013-10-30,58
2013-10-31,62
2013-11-01,57
2013-11-02,57
2013-11-03,56
2013-11-04,56
2013-11-05,56
2013-11-06,57
2013-11-07,56
2013-11-08,55
2013-11-09,57
2013-11-10,54
2013-11-11,54
2013-11-12,53
2013-11-13,57
2013-11-14,52
2013-11-15,52
2013-11-16,57
2013-11-17,53
2013-11-18,55
2013-11-19,57
2013-11-20,60
2013-11-21,59
2013-11-22,63
2013-11-23,70
2013-11-24,61
2013-11-25,60
2013-11-26,59
2013-11-27,59
2013-11-28,57
2013-11-29,55
2013-11-30,54
2013-12-01,53
2013-12-02,52
2013-12-03,53
2013-12-04,56
2013-12-05,50
2013-12-06,49
2013-12-07,49
2013-12-08,48
2013-12-09,48
2013-12-10,49
2013-12-11,47
2013-12-12,47
2013-12-13,48
2013-12-14,49
2013-12-15,47
2013-12-16,47
2013-12-17,48
2013-12-18,48
2013-12-19,51
2013-12-20,49
2013-12-21,52
2013-12-22,48
2013-12-23,46
2013-12-24,44
2013-12-25,43
2013-12-26,40
2013-12-27,40
2013-12-28,37
2013-12-29,37
2013-12-30,37
2013-12-31,39
2014-01-01,37
2014-01-02,37
2014-01-03,37
2014-01-04,42
2014-01-05,41
2014-01-06,44
2014-01-07,47
2014-01-08,51
2014-01-09,54
2014-01-10,58
2014-01-11,65
2014-01-12,63
2014-01-13,65
2014-01-14,67
2014-01-15,69
2014-01-16,71
2014-01-17,80
2014-01-18,84
2014-01-19,72
2014-01-20,68
2014-01-21,64
2014-01-22,63
2014-01-23,59
2014-01-24,53
2014-01-25,53
2014-01-26,49
2014-01-27,48
2014-01-28,47
2014-01-29,46
2014-01-30,49
2014-01-31,46
2014-02-01,44
2014-02-02,45
2014-02-03,46
2014-02-04,47
2014-02-05,51
2014-02-06,49
2014-02-07,50
2014-02-08,55
2014-02-09,49
2014-02-10,48
2014-02-11,46
2014-02-12,45
2014-02-13,43
2014-02-14,43
2014-02-15,44
2014-02-16,40
2014-02-17,40
2014-02-18,38
2014-02-19,38
2014-02-20,40
2014-02-21,36
2014-02-22,38
2014-02-23,37
2014-02-24,39
2014-02-25,41
2014-02-26,47
2014-02-27,45
2014-02-28,47
