Date,Credit Suisse
2006-11-05,42
2006-11-06,41
2006-11-07,40
2006-11-08,39
2006-11-09,38
2006-11-10,37
2006-11-11,36
2006-11-12,35
2006-11-13,35
2006-11-14,35
2006-11-15,34
2006-11-16,34
2006-11-17,34
2006-11-18,34
2006-11-19,34
2006-11-20,34
2006-11-21,34
2006-11-22,34
2006-11-23,34
2006-11-24,34
2006-11-25,35
2006-11-26,44
2006-11-27,54
2006-11-28,64
2006-11-29,73
2006-11-30,83
2006-12-01,93
2006-12-02,103
2006-12-03,96
2006-12-04,85
2006-12-05,78
2006-12-06,71
2006-12-07,63
2006-12-08,56
2006-12-09,49
2006-12-10,46
2006-12-11,43
2006-12-12,41
2006-12-13,38
2006-12-14,36
2006-12-15,33
2006-12-16,31
2006-12-17,33
2006-12-18,36
2006-12-19,39
2006-12-20,42
2006-12-21,45
2006-12-22,48
2006-12-23,51
2006-12-24,49
2006-12-25,48
2006-12-26,46
2006-12-27,45
2006-12-28,43
2006-12-29,42
2006-12-30,41
2006-12-31,43
2007-01-01,45
2007-01-02,47
2007-01-03,49
2007-01-04,51
2007-01-05,54
2007-01-06,56
2007-01-07,53
2007-01-08,50
2007-01-09,47
2007-01-10,44
2007-01-11,41
2007-01-12,38
2007-01-13,36
2007-01-14,39
2007-01-15,43
2007-01-16,47
2007-01-17,50
2007-01-18,54
2007-01-19,58
2007-01-20,62
2007-01-21,63
2007-01-22,66
2007-01-23,68
2007-01-24,69
2007-01-25,71
2007-01-26,73
2007-01-27,75
2007-01-28,71
2007-02-04,45
2007-02-05,46
2007-02-06,47
2007-02-07,48
2007-02-08,49
2007-02-09,51
2007-02-10,52
2007-02-11,51
2007-02-12,51
2007-02-13,51
2007-02-14,50
2007-02-15,50
2007-02-16,49
2007-02-17,49
2007-02-18,48
2007-02-19,47
2007-02-20,46
2007-02-21,45
2007-02-22,44
2007-02-23,43
2007-02-24,42
2007-02-25,41
2007-02-26,40
2007-02-27,39
2007-02-28,39
2007-03-01,38
2007-03-02,37
2007-03-03,37
2007-03-04,36
2007-03-05,36
2007-03-06,36
2007-03-07,35
2007-03-08,35
2007-03-09,35
2007-03-10,35
2007-03-11,34
2007-03-12,33
2007-03-13,32
2007-03-14,31
2007-03-15,30
2007-03-16,29
2007-03-17,28
2007-03-18,31
2007-03-19,33
2007-03-20,36
2007-03-21,39
2007-03-22,42
2007-03-23,45
2007-03-24,48
2007-03-25,47
2007-05-01,75
2007-05-02,69
2007-05-03,62
2007-05-04,56
2007-05-05,50
2007-05-06,50
2007-05-07,51
2007-05-08,51
2007-05-09,52
2007-05-10,52
2007-05-11,53
2007-05-12,54
2007-05-13,53
2007-05-14,52
2007-05-15,51
2007-05-16,50
2007-05-17,49
2007-05-18,48
2007-05-19,48
2007-05-20,52
2007-05-21,57
2007-05-22,62
2007-05-23,66
2007-05-24,71
2007-05-25,76
2007-05-26,81
2007-05-27,78
2007-05-28,76
2007-05-29,79
2007-05-30,72
2007-05-31,70
2007-06-01,68
2007-06-02,66
2007-06-03,61
2007-06-04,57
2007-06-05,52
2007-06-06,48
2007-06-07,43
2007-06-08,39
2007-06-09,35
2007-06-10,37
2007-06-11,39
2007-06-12,41
2007-06-13,44
2007-06-14,45
2007-06-15,47
2007-06-16,49
2007-06-17,50
2007-06-18,52
2007-06-19,53
2007-06-20,55
2007-06-21,56
2007-06-22,61
2007-06-23,60
2007-06-24,60
2007-06-25,61
2007-06-26,61
2007-06-27,62
2007-06-28,62
2007-06-29,67
2007-06-30,64
2007-07-01,64
2007-07-02,65
2007-07-03,69
2007-07-04,67
2007-07-05,68
2007-07-06,69
2007-07-07,70
2007-07-08,71
2007-07-09,73
2007-07-10,76
2007-07-11,76
2007-07-12,78
2007-07-13,82
2007-07-14,82
2007-07-15,82
2007-07-16,82
2007-07-17,84
2007-07-18,83
2007-07-19,83
2007-07-20,83
2007-07-21,84
2007-07-22,85
2007-07-23,76
2007-07-24,73
2007-07-25,69
2007-07-26,66
2007-07-27,62
2007-07-28,59
2007-07-29,60
2007-07-30,61
2007-07-31,63
2007-08-01,64
2007-08-02,66
2007-08-03,67
2007-08-04,71
2007-08-05,68
2007-08-06,67
2007-08-07,66
2007-08-08,66
2007-08-09,65
2007-08-10,64
2007-08-11,67
2007-08-12,63
2007-08-13,62
