Date,JPMorgan Chase
2009-05-01,39
2009-05-02,38
2009-05-03,37
2009-05-04,38
2009-05-05,41
2009-05-06,39
2009-05-07,39
2009-05-08,41
2009-05-09,42
2009-05-10,39
2009-05-11,38
2009-05-12,38
2009-05-13,35
2009-05-14,35
2009-05-15,33
2009-05-16,31
2009-05-17,30
2009-05-18,30
2009-05-19,29
2009-05-20,29
2009-05-21,28
2009-05-22,28
2009-05-23,28
2009-05-24,27
2009-05-25,27
2009-05-26,26
2009-05-27,26
2009-05-28,27
2009-05-29,25
2009-05-30,25
2009-05-31,27
2009-06-01,30
2009-06-02,32
2009-06-03,36
2009-06-04,40
2009-06-05,40
2009-06-06,44
2009-06-07,41
2009-06-08,40
2009-06-09,39
2009-06-10,38
2009-06-11,38
2009-06-12,35
2009-06-13,35
2009-06-14,34
2009-06-15,36
2009-06-16,36
2009-06-17,37
2009-06-18,38
2009-06-19,41
2009-06-20,41
2009-06-21,38
2009-06-22,36
2009-06-23,35
2009-06-24,35
2009-06-25,32
2009-06-26,30
2009-06-27,30
2009-06-28,28
2009-06-29,27
2009-06-30,26
2009-07-01,26
2009-07-02,24
2009-07-03,23
2009-07-04,23
2009-07-05,24
2009-07-06,25
2009-07-07,27
2009-07-08,27
2009-07-09,28
2009-07-10,29
2009-07-11,31
2009-07-12,35
2009-07-13,39
2009-07-14,44
2009-07-15,48
2009-07-16,52
2009-07-17,63
2009-07-18,67
2009-07-19,57
2009-07-20,54
2009-07-21,51
2009-07-22,47
2009-07-23,44
2009-07-24,41
2009-07-25,37
2009-07-26,37
2009-07-27,37
2009-07-28,37
2009-07-29,37
2009-07-30,39
2009-07-31,37
2009-08-01,37
2009-08-02,36
2009-08-03,36
2009-08-04,37
2009-08-05,37
2009-08-06,36
2009-08-07,37
2009-08-08,38
2009-08-09,36
2009-08-10,36
2009-08-11,36
2009-08-12,36
2009-08-13,36
2009-08-14,36
2009-08-15,37
2009-08-16,36
2009-08-17,35
2009-08-18,37
2009-08-19,33
2009-08-20,34
2009-08-21,31
2009-08-22,31
2009-08-23,30
2009-08-24,30
2009-08-25,30
2009-08-26,30
2009-08-27,29
2009-08-28,31
2009-08-29,29
2009-08-30,28
2009-08-31,28
2009-09-01,29
2009-09-02,29
2009-09-03,27
2009-09-04,27
2009-09-05,27
2009-09-06,27
2009-09-07,28
2009-09-08,28
2009-09-09,29
2009-09-10,29
2009-09-11,33
2009-09-12,31
2009-09-13,30
2009-09-14,29
2009-09-15,29
2009-09-16,28
2009-09-17,28
2009-09-18,27
2009-09-19,27
2009-09-20,27
2009-09-21,27
2009-09-22,30
2009-09-23,28
2009-09-24,28
2009-09-25,30
2009-09-26,29
2009-09-27,29
2009-09-28,30
2009-09-29,31
2009-09-30,33
2009-10-01,33
2009-10-02,36
2009-10-03,35
2009-10-04,34
2009-10-05,33
2009-10-06,33
2009-10-07,32
2009-10-08,32
2009-10-09,31
2009-10-10,31
2009-10-11,35
2009-10-12,40
2009-10-13,45
2009-10-14,50
2009-10-15,59
2009-10-16,62
2009-10-17,72
2009-10-18,62
2009-10-19,59
2009-10-20,58
2009-10-21,54
2009-10-22,52
2009-10-23,51
2009-10-24,48
2009-10-25,45
2009-10-26,44
2009-10-27,43
2009-10-28,44
2009-10-29,40
2009-10-30,41
2009-10-31,39
2009-11-01,37
2009-11-02,37
2009-11-03,37
2009-11-04,36
2009-11-05,37
2009-11-06,38
2009-11-07,36
2009-11-08,35
2009-11-09,34
2009-11-10,33
2009-11-11,33
2009-11-12,31
2009-11-13,32
2009-11-14,30
2009-11-15,31
2009-11-16,32
2009-11-17,33
2009-11-18,34
2009-11-19,36
2009-11-20,36
2009-11-21,38
2009-11-22,36
2009-11-23,36
2009-11-24,37
2009-11-25,36
2009-11-26,34
2009-11-27,34
2009-11-28,34
2009-11-29,34
2009-11-30,34
2009-12-01,34
2009-12-02,36
2009-12-03,34
2009-12-04,34
2009-12-05,35
2009-12-06,34
2009-12-07,34
2009-12-08,35
2009-12-09,34
2009-12-10,35
2009-12-11,34
2009-12-12,35
2009-12-13,33
2009-12-14,32
2009-12-15,31
2009-12-16,31
2009-12-17,29
2009-12-18,30
2009-12-19,28
2009-12-20,27
2009-12-21,26
2009-12-22,25
2009-12-23,24
2009-12-24,23
2009-12-25,22
2009-12-26,22
2009-12-27,21
2009-12-28,21
2009-12-29,21
2009-12-30,20
2009-12-31,20
2010-01-01,20
2010-01-02,20
2010-01-03,21
2010-01-04,23
2010-01-05,25
2010-01-06,27
2010-01-07,31
2010-01-08,31
2010-01-09,34
2010-01-10,37
2010-01-11,41
2010-01-12,45
2010-01-13,49
2010-01-14,53
2010-01-15,57
2010-01-16,72
2010-01-17,59
2010-01-18,57
2010-01-19,55
2010-01-20,57
2010-01-21,51
2010-01-22,51
2010-01-23,52
2010-01-24,45
2010-01-25,48
2010-01-26,42
2010-01-27,42
2010-01-28,39
2010-01-29,38
2010-01-30,36
2010-01-31,36
2010-02-01,36
2010-02-02,36
2010-02-03,36
2010-02-04,38
2010-02-05,36
2010-02-06,36
2010-02-07,34
2010-02-08,33
2010-02-09,32
2010-02-10,32
2010-02-11,28
2010-02-12,29
2010-02-13,26
2010-02-14,25
2010-02-15,25
2010-02-16,24
2010-02-17,25
2010-02-18,23
2010-02-19,25
2010-02-20,23
2010-02-21,23
2010-02-22,23
2010-02-23,24
2010-02-24,25
2010-02-25,25
2010-02-26,26
2010-02-27,26
2010-02-28,26
2010-03-01,26
2010-03-02,28
2010-03-03,27
2010-03-04,27
2010-03-05,30
2010-03-06,28
2010-03-07,28
2010-03-08,29
2010-03-09,32
2010-03-10,31
2010-03-11,33
2010-03-12,33
2010-03-13,34
2010-03-14,33
2010-03-15,32
2010-03-16,32
2010-03-17,30
2010-03-18,29
2010-03-19,29
2010-03-20,29
2010-03-21,28
2010-03-22,29
2010-03-23,30
2010-03-24,31
2010-03-25,33
2010-03-26,34
2010-03-27,35
2010-03-28,33
2010-03-29,32
2010-03-30,33
2010-03-31,31
2010-05-01,28
2010-05-02,28
2010-05-03,28
2010-05-04,29
2010-05-05,31
2010-05-06,30
2010-05-07,32
2010-05-08,31
2010-05-09,30
2010-05-10,30
2010-05-11,30
2010-05-12,33
2010-05-13,30
2010-05-14,30
2010-05-15,31
2010-05-16,29
2010-05-17,29
2010-05-18,29
2010-05-19,29
2010-05-20,29
2010-05-21,30
2010-05-22,30
2010-05-23,27
2010-05-24,26
2010-05-25,25
2010-05-26,24
2010-05-27,23
2010-05-28,23
2010-05-29,21
2010-05-30,21
2010-05-31,22
2010-06-01,23
2010-06-02,24
2010-06-03,25
2010-06-04,26
2010-06-05,28
2010-06-06,26
2010-06-07,26
2010-06-08,26
2010-06-09,25
2010-06-10,24
2010-06-11,24
2010-06-12,25
2010-06-13,23
2010-06-14,22
2010-06-15,22
2010-06-16,22
2010-06-17,21
2010-06-18,20
2010-06-19,20
2010-06-20,20
2010-06-21,20
2010-06-22,21
2010-06-23,21
2010-06-24,21
2010-06-25,22
2010-06-26,22
2010-06-27,22
2010-06-28,22
2010-06-29,23
2010-06-30,25
2010-07-01,24
2010-07-02,24
2010-07-03,25
2010-07-04,24
2010-07-05,24
2010-07-06,24
2010-07-07,23
2010-07-08,24
2010-07-09,23
2010-07-10,23
2010-07-11,26
2010-07-12,29
2010-07-13,33
2010-07-14,37
2010-07-15,40
2010-07-16,49
2010-07-17,48
2010-07-18,44
2010-07-19,41
2010-07-20,40
2010-07-21,36
2010-07-22,36
2010-07-23,30
2010-07-24,28
2010-07-25,27
2010-07-26,27
2010-07-27,27
2010-07-28,27
2010-07-29,28
2010-07-30,26
2010-07-31,26
2010-08-01,26
2010-08-02,26
2010-08-03,27
2010-08-04,26
2010-08-05,26
2010-08-06,26
2010-08-07,26
2010-08-08,25
2010-08-09,25
2010-08-10,27
2010-08-11,25
2010-08-12,25
2010-08-13,25
