Date,JP Morgan Securities
2009-09-01,49
2009-09-02,50
2009-09-03,50
2009-09-04,52
2009-09-05,52
2009-09-06,50
2009-09-07,49
2009-09-08,47
2009-09-09,48
2009-09-10,44
2009-09-11,47
2009-09-12,42
2009-09-13,42
2009-09-14,42
2009-09-15,42
2009-09-16,42
2009-09-17,43
2009-09-18,42
2009-09-19,43
2009-09-20,43
2009-09-21,43
2009-09-22,44
2009-09-23,44
2009-09-24,44
2009-09-25,46
2009-09-26,45
2009-09-27,44
2009-09-28,44
2009-09-29,43
2009-09-30,43
2009-10-01,42
2009-10-02,45
2009-10-03,42
2009-10-04,43
2009-10-05,44
2009-10-06,47
2009-10-07,47
2009-10-08,49
2009-10-09,50
2009-10-10,52
2009-10-11,58
2009-10-12,65
2009-10-13,71
2009-10-14,78
2009-10-15,92
2009-10-16,98
2009-10-17,99
2009-10-18,95
2009-10-19,93
2009-10-20,90
2009-10-21,94
2009-10-22,85
2009-10-23,87
2009-10-24,85
2009-10-25,78
2009-10-26,75
2009-10-27,75
2009-10-28,73
2009-10-29,67
2009-10-30,65
2009-10-31,62
2009-11-01,60
2009-11-02,59
2009-11-03,59
2009-11-04,59
2009-11-05,56
2009-11-06,58
2009-11-07,54
2009-11-08,53
2009-11-09,53
2009-11-10,54
2009-11-11,57
2009-11-12,52
2009-11-13,54
2009-11-14,52
2009-11-15,52
2009-11-16,53
2009-11-17,54
2009-11-18,55
2009-11-19,56
2009-11-20,61
2009-11-21,58
2009-11-22,56
2009-11-23,54
2009-11-24,59
2009-11-25,51
2009-11-26,49
2009-11-27,47
2009-11-28,46
2009-11-29,48
2009-11-30,49
2009-12-01,51
2009-12-02,56
2009-12-03,54
2009-12-04,59
2009-12-05,58
2009-12-06,57
2009-12-07,57
2009-12-08,56
2009-12-09,56
2009-12-10,56
2009-12-11,56
2009-12-12,56
2009-12-13,53
2009-12-14,51
2009-12-15,50
2009-12-16,47
2009-12-17,45
2009-12-18,46
2009-12-19,41
2009-12-20,39
2009-12-21,37
2009-12-22,36
2009-12-23,34
2009-12-24,33
2009-12-25,33
2009-12-26,30
2009-12-27,30
2009-12-28,30
2009-12-29,30
2009-12-30,31
2009-12-31,31
2010-01-01,31
2010-01-02,32
2010-01-03,35
2010-01-04,38
2010-01-05,42
2010-01-06,45
2010-01-07,51
2010-01-08,51
2010-01-09,57
2010-01-10,61
2010-01-11,67
2010-01-12,74
2010-01-13,80
2010-01-14,87
2010-01-15,93
