Date,JPMorgan Chase
2012-09-01,53
2012-09-02,57
2012-09-03,52
2012-09-04,51
2012-09-05,53
2012-09-06,51
2012-09-07,51
2012-09-08,52
2012-09-09,51
2012-09-10,52
2012-09-11,55
2012-09-12,54
2012-09-13,57
2012-09-14,56
2012-09-15,63
2012-09-16,58
2012-09-17,56
2012-09-18,56
2012-09-19,55
2012-09-20,55
2012-09-21,56
2012-09-22,54
2012-09-23,56
2012-09-24,52
2012-09-25,54
2012-09-26,50
2012-09-27,50
2012-09-28,50
2012-09-29,48
2012-09-30,51
2012-10-01,49
2012-10-02,49
2012-10-03,55
2012-10-04,50
2012-10-05,51
2012-10-06,59
2012-10-07,56
2012-10-08,60
2012-10-09,64
2012-10-10,71
2012-10-11,72
2012-10-12,76
2012-10-13,98
2012-10-14,78
2012-10-15,76
2012-10-16,74
2012-10-17,76
2012-10-18,70
2012-10-19,68
2012-10-20,72
2012-10-21,66
2012-10-22,63
2012-10-23,62
2012-10-24,61
2012-10-25,64
2012-10-26,59
2012-10-27,61
2012-10-28,58
2012-10-29,59
2012-10-30,59
2012-10-31,59
2012-11-01,64
2012-11-02,60
2012-11-03,64
2012-11-04,59
2012-11-05,56
2012-11-06,54
2012-11-07,52
2012-11-08,52
2012-11-09,48
2012-11-10,47
2012-11-11,49
2012-11-12,53
2012-11-13,59
2012-11-14,64
2012-11-15,63
2012-11-16,67
2012-11-17,80
2012-11-18,70
2012-11-19,66
2012-11-20,64
2012-11-21,62
2012-11-22,59
2012-11-23,59
2012-11-24,55
2012-11-25,55
2012-11-26,54
2012-11-27,54
2012-11-28,54
2012-11-29,54
2012-11-30,55
2012-12-01,53
2012-12-02,56
2012-12-03,51
2012-12-04,50
2012-12-05,52
2012-12-06,49
2012-12-07,49
2012-12-08,51
2012-12-09,49
2012-12-10,47
2012-12-11,47
2012-12-12,47
2012-12-13,50
2012-12-14,48
2012-12-15,47
2012-12-16,46
2012-12-17,46
2012-12-18,47
2012-12-19,45
2012-12-20,46
2012-12-21,47
2012-12-22,46
2012-12-23,43
2012-12-24,41
2012-12-25,39
2012-12-26,37
2012-12-27,35
2012-12-28,34
2012-12-29,33
2012-12-30,35
2012-12-31,39
2013-01-01,43
2013-01-02,46
2013-01-03,50
2013-01-04,54
2013-01-05,65
2013-01-06,61
2013-01-07,60
2013-01-08,61
2013-01-09,64
2013-01-10,64
2013-01-11,67
2013-01-12,76
2013-01-13,71
2013-01-14,76
2013-01-15,80
2013-01-16,85
2013-01-17,98
2013-01-18,94
2013-01-19,111
2013-01-20,99
2013-01-21,88
2013-01-22,83
2013-01-23,77
2013-01-24,72
2013-01-25,68
2013-01-26,68
2013-01-27,66
2013-01-28,66
2013-01-29,69
2013-01-30,70
2013-01-31,74
2013-02-01,74
2013-02-02,87
2013-02-03,74
2013-02-04,70
2013-02-05,68
2013-02-06,72
2013-02-07,63
2013-02-08,63
2013-02-09,61
2013-02-10,57
2013-02-11,56
2013-02-12,57
2013-02-13,55
2013-02-14,56
2013-02-15,53
2013-02-16,57
2013-02-17,52
2013-02-18,51
2013-02-19,50
2013-02-20,49
2013-02-21,50
2013-02-22,47
2013-02-23,51
2013-02-24,52
2013-02-25,58
2013-02-26,64
2013-02-27,69
2013-02-28,80
2013-03-01,81
2013-03-02,95
2013-03-03,92
2013-03-04,82
2013-03-05,80
2013-03-06,80
2013-03-07,76
2013-03-08,74
2013-03-09,82
2013-03-10,72
2013-03-11,72
2013-03-12,77
2013-03-13,73
2013-03-14,75
2013-03-15,74
2013-03-16,83
2013-03-17,78
2013-03-18,72
2013-03-19,70
2013-03-20,69
2013-03-21,68
2013-03-22,69
2013-03-23,72
2013-03-24,64
2013-03-25,64
2013-03-26,64
2013-03-27,64
2013-03-28,66
2013-03-29,69
2013-03-30,65
2013-03-31,62
2013-04-01,60
2013-04-02,59
2013-04-03,57
2013-04-04,59
2013-04-05,53
2013-04-06,56
2013-04-07,56
2013-04-08,60
2013-04-09,64
2013-04-10,68
2013-04-11,74
2013-04-12,76
2013-04-13,95
2013-04-14,79
2013-04-15,75
2013-04-16,75
2013-04-17,70
2013-04-18,67
2013-04-19,68
2013-04-20,69
2013-04-21,61
2013-04-22,61
2013-04-23,61
2013-04-24,65
2013-04-25,60
2013-04-26,63
2013-04-27,65
2013-04-28,60
2013-04-29,60
2013-04-30,60
2013-05-01,62
2013-05-02,61
2013-05-03,60
2013-05-04,64
2013-05-05,60
2013-05-06,60
2013-05-07,61
2013-05-08,64
2013-05-09,63
2013-05-10,62
2013-05-11,70
2013-05-12,62
2013-05-13,62
2013-05-14,62
2013-05-15,66
2013-05-16,61
2013-05-17,64
2013-05-18,65
2013-05-19,63
2013-05-20,61
2013-05-21,61
2013-05-22,63
2013-05-23,62
2013-05-24,65
2013-05-25,67
2013-05-26,59
2013-05-27,57
2013-05-28,55
2013-05-29,53
2013-05-30,53
2013-05-31,49
2013-06-01,47
2013-06-02,46
2013-06-03,46
2013-06-04,46
2013-06-05,46
2013-06-06,45
2013-06-07,46
2013-06-08,49
2013-06-09,46
2013-06-10,48
2013-06-11,49
2013-06-12,51
2013-06-13,56
2013-06-14,57
2013-06-15,56
2013-06-16,62
2013-06-17,55
2013-06-18,55
2013-06-19,59
2013-06-20,54
2013-06-21,54
2013-06-22,60
2013-06-23,53
2013-06-24,52
2013-06-25,51
2013-06-26,51
2013-06-27,51
2013-06-28,50
2013-06-29,54
2013-06-30,49
2013-07-01,48
2013-07-02,50
2013-07-03,48
2013-07-04,48
2013-07-05,52
2013-07-06,49
2013-07-07,51
2013-07-08,54
2013-07-09,57
2013-07-10,61
2013-07-11,63
2013-07-12,66
2013-07-13,83
2013-07-14,68
2013-07-15,65
2013-07-16,68
2013-07-17,62
2013-07-18,59
2013-07-19,57
2013-07-20,63
2013-07-21,58
2013-07-22,55
2013-07-23,57
2013-07-24,54
2013-07-25,54
2013-07-26,53
2013-07-27,56
