Date,Lehman Brothers
2006-07-02,17
2006-07-03,17
2006-07-04,17
2006-07-05,17
2006-07-06,17
2006-07-07,17
2006-07-08,17
2006-07-09,17
2006-07-10,17
2006-07-11,17
2006-07-12,17
2006-07-13,17
2006-07-14,17
2006-07-15,17
2006-07-16,17
2006-07-17,22
2006-07-18,19
2006-07-19,19
2006-07-20,20
2006-07-21,21
2006-07-22,22
2006-07-23,22
2006-07-24,23
2006-07-25,24
2006-07-26,24
2006-07-27,25
2006-07-28,26
2006-07-29,27
2006-07-30,26
2006-07-31,25
2006-08-01,24
2006-08-02,23
2006-08-03,22
2006-08-04,21
2006-08-05,20
2006-08-06,20
2006-08-07,20
2006-08-08,20
2006-08-09,20
2006-08-10,20
2006-08-11,20
2006-08-12,20
2006-08-13,20
2006-08-14,20
2006-08-15,20
2006-08-16,20
2006-08-17,20
2006-08-18,20
2006-08-19,20
2006-08-20,19
2006-08-21,19
2006-08-22,18
2006-08-23,18
2006-08-24,17
2006-08-25,17
2006-08-26,17
2006-08-27,17
2006-08-28,17
2006-08-29,17
2006-08-30,17
2006-08-31,17
2006-09-01,17
2006-09-02,18
2006-09-03,17
2006-09-04,17
2006-09-05,16
2006-09-06,16
2006-09-07,15
2006-09-08,15
2006-09-09,15
2006-09-10,15
2006-09-11,15
2006-09-12,15
2006-09-13,15
2006-09-14,15
2006-09-15,16
2006-09-16,16
2006-09-17,15
2006-09-18,15
2006-09-19,15
2006-09-20,15
2006-09-21,15
2006-09-22,15
2006-09-23,16
2006-09-24,16
2006-10-01,17
2006-10-02,17
2006-10-03,17
2006-10-04,17
2006-10-05,17
2006-10-06,17
2006-10-07,18
2006-10-08,19
2006-10-09,20
2006-10-10,21
2006-10-11,22
2006-10-12,23
2006-10-13,24
2006-10-14,25
2006-10-15,25
2006-10-16,24
2006-10-17,24
2006-10-18,24
2006-10-19,24
2006-10-20,24
2006-10-21,24
2006-10-22,24
2006-10-23,24
2006-10-24,24
2006-10-25,24
2006-10-26,24
2006-10-27,24
2006-10-28,24
2006-10-29,23
2006-10-30,22
2006-10-31,21
2006-11-01,20
2006-11-02,19
2006-11-03,18
2006-11-04,18
2006-11-05,18
2006-11-06,19
2006-11-07,20
2006-11-08,21
2006-11-09,21
2006-11-10,22
2006-11-11,23
2006-11-12,22
2006-11-13,22
2006-11-14,21
2006-11-15,21
2006-11-16,20
2006-11-17,20
2006-11-18,20
2006-11-19,20
2006-11-20,20
2006-11-21,20
2006-11-22,20
2006-11-23,20
2006-11-24,20
2006-11-25,20
2006-11-26,20
2006-11-27,20
2006-11-28,20
2006-11-29,20
2006-11-30,20
2006-12-01,20
2006-12-02,20
2006-12-03,20
2006-12-04,20
2006-12-05,20
2006-12-06,20
2006-12-07,20
2006-12-08,20
2006-12-09,21
2006-12-10,20
2006-12-11,20
2006-12-12,20
2006-12-13,20
2006-12-14,20
2006-12-15,20
2006-12-16,20
2006-12-17,20
2006-12-18,20
2006-12-19,21
2006-12-20,21
2006-12-21,22
2006-12-22,22
2006-12-23,23
2006-12-24,22
2006-12-25,21
2006-12-26,20
2006-12-27,20
2006-12-28,19
2006-12-29,18
2006-12-30,18
2006-12-31,18
2007-01-07,18
2007-01-08,18
2007-01-09,18
2007-01-10,19
2007-01-11,19
2007-01-12,19
2007-01-13,20
2007-01-14,19
2007-01-15,18
2007-01-16,17
2007-01-17,17
2007-01-18,16
2007-01-19,15
2007-01-20,15
2007-01-21,15
2007-01-22,15
2007-01-23,15
2007-01-24,15
2007-01-25,15
2007-01-26,15
2007-01-27,15
2007-01-28,14
2007-01-29,14
2007-01-30,14
2007-01-31,14
2007-02-01,14
2007-02-02,14
2007-02-03,14
2007-02-04,13
2007-02-05,13
2007-02-06,13
2007-02-07,13
2007-02-08,13
2007-02-09,13
2007-02-10,13
2007-02-11,14
2007-02-12,15
2007-02-13,16
2007-02-14,17
2007-02-15,18
2007-02-16,19
2007-02-17,21
2007-02-18,20
2007-02-19,20
2007-02-20,20
2007-02-21,20
2007-02-22,20
2007-02-23,20
2007-02-24,20
2007-02-25,20
2007-02-26,20
2007-02-27,21
2007-02-28,21
2007-03-01,22
2007-03-02,22
2007-03-03,23
2007-03-04,21
2007-03-05,20
2007-03-06,18
