Date,Deutsche Bank
2011-05-01,64
2011-05-02,64
2011-05-03,64
2011-05-04,68
2011-05-05,67
2011-05-06,64
2011-05-07,71
2011-05-08,64
2011-05-09,62
2011-05-10,61
2011-05-11,61
2011-05-12,59
2011-05-13,62
2011-05-14,66
2011-05-15,56
2011-05-16,55
2011-05-17,56
2011-05-18,54
2011-05-19,54
2011-05-20,58
2011-05-21,57
2011-05-22,54
2011-05-23,55
2011-05-24,57
2011-05-25,59
2011-05-26,60
2011-05-27,62
2011-05-28,70
2011-05-29,61
2011-05-30,59
2011-05-31,57
2011-06-01,59
2011-06-02,53
2011-06-03,51
2011-06-04,55
2011-06-05,54
2011-06-06,49
2011-06-07,51
2011-06-08,49
2011-06-09,52
2011-06-10,50
2011-06-11,53
2011-06-12,48
2011-06-13,48
2011-06-14,48
2011-06-15,47
2011-06-16,47
2011-06-17,51
2011-06-18,51
2011-06-19,47
2011-06-20,47
2011-06-21,48
2011-06-22,48
2011-06-23,52
2011-06-24,49
2011-06-25,56
2011-06-26,49
2011-06-27,49
2011-06-28,49
2011-06-29,48
2011-06-30,51
2011-07-01,48
2011-07-02,56
2011-07-03,48
2011-07-04,48
2011-07-05,49
2011-07-06,49
2011-07-07,50
2011-07-08,50
2011-07-09,55
2011-07-10,52
2011-07-11,54
2011-07-12,57
2011-07-13,61
2011-07-14,62
2011-07-15,64
2011-07-16,75
2011-07-17,67
2011-07-18,63
2011-07-19,65
2011-07-20,60
2011-07-21,59
2011-07-22,60
2011-07-23,63
2011-07-24,57
2011-07-25,58
2011-07-26,59
2011-07-27,65
2011-07-28,61
2011-07-29,62
2011-07-30,75
2011-07-31,64
2011-08-01,65
2011-08-02,66
2011-08-03,66
2011-08-04,67
2011-08-05,68
2011-08-06,79
2011-08-07,73
2011-08-08,77
2011-08-09,82
2011-08-10,89
2011-08-11,91
2011-08-12,99
2011-08-13,114
2011-08-14,96
2011-08-15,93
2011-08-16,91
2011-08-17,88
2011-08-18,83
2011-08-19,80
2011-08-20,88
2011-08-21,76
2011-08-22,75
2011-08-23,74
2011-08-24,74
2011-08-25,72
2011-08-26,71
2011-08-27,79
2011-08-28,69
2011-08-29,68
2011-08-30,67
2011-08-31,67
2011-09-01,68
2011-09-02,66
2011-09-03,70
2011-09-04,67
2011-09-05,68
2011-09-06,73
2011-09-07,72
2011-09-08,73
2011-09-09,74
2011-09-10,87
2011-09-11,76
2011-09-12,76
2011-09-13,78
2011-09-14,80
2011-09-15,78
2011-09-16,80
2011-09-17,88
2011-09-18,79
2011-09-19,77
2011-09-20,77
2011-09-21,75
2011-09-22,74
2011-09-23,73
2011-09-24,83
2011-09-25,74
2011-09-26,71
2011-09-27,71
2011-09-28,75
2011-09-29,71
2011-09-30,72
2011-10-01,83
2011-10-02,73
2011-10-03,71
2011-10-04,71
2011-10-05,74
2011-10-06,71
2011-10-07,74
2011-10-08,77
2011-10-09,70
2011-10-10,70
2011-10-11,74
2011-10-12,70
2011-10-13,72
2011-10-14,70
2011-10-15,79
2011-10-16,68
2011-10-17,66
2011-10-18,66
2011-10-19,65
2011-10-20,61
2011-10-21,61
2011-10-22,62
2011-10-23,63
2011-10-24,62
2011-10-25,64
2011-10-26,69
2011-10-27,68
2011-10-28,77
2011-10-29,82
2011-10-30,72
2011-10-31,72
2011-11-01,71
2011-11-02,72
2011-11-03,70
2011-11-04,71
2011-11-05,80
2011-11-06,68
2011-11-07,66
2011-11-08,65
2011-11-09,64
2011-11-10,65
2011-11-11,60
2011-11-12,64
2011-11-13,60
2011-11-14,59
2011-11-15,60
2011-11-16,61
2011-11-17,60
2011-11-18,59
2011-11-19,67
2011-11-20,61
2011-11-21,59
2011-11-22,59
2011-11-23,58
2011-11-24,58
2011-11-25,60
2011-11-26,61
2011-11-27,62
2011-11-28,58
2011-11-29,58
2011-11-30,59
2011-12-01,62
2011-12-02,62
2011-12-03,64
2011-12-04,65
2011-12-05,59
2011-12-06,60
2011-12-07,60
2011-12-08,59
2011-12-09,59
2011-12-10,65
2011-12-11,58
2011-12-12,57
2011-12-13,58
2011-12-14,56
2011-12-15,55
2011-12-16,57
2011-12-17,58
2011-12-18,52
2011-12-19,51
2011-12-20,49
2011-12-21,48
2011-12-22,48
2011-12-23,45
