Date,Citigroup
2008-01-01,12
2008-01-02,13
2008-01-03,13
2008-01-04,13
2008-01-05,14
2008-01-06,14
2008-01-07,15
2008-01-08,16
2008-01-09,18
2008-01-10,18
2008-01-11,20
2008-01-12,20
2008-01-13,23
2008-01-14,26
2008-01-15,29
2008-01-16,35
2008-01-17,39
2008-01-18,42
2008-01-19,45
2008-01-20,41
2008-01-21,39
2008-01-22,37
2008-01-23,35
2008-01-24,34
2008-01-25,33
2008-01-26,31
2008-01-27,28
2008-01-28,26
2008-01-29,24
2008-01-30,22
2008-01-31,20
2008-02-01,18
2008-02-02,16
2008-02-03,15
2008-02-04,15
2008-02-05,14
2008-02-06,14
2008-02-07,13
2008-02-08,13
2008-02-09,13
2008-02-10,13
2008-02-11,13
2008-02-12,13
2008-02-13,13
2008-02-14,13
2008-02-15,13
2008-02-16,13
2008-02-17,12
2008-02-18,11
2008-02-19,11
2008-02-20,10
2008-02-21,10
2008-02-22,9
2008-02-23,9
2008-02-24,9
2008-02-25,10
2008-02-26,11
2008-02-27,12
2008-02-28,12
2008-02-29,13
2008-03-01,14
2008-03-02,14
2008-03-03,14
2008-03-04,14
2008-03-05,14
2008-03-06,15
2008-03-07,14
2008-03-08,16
2008-03-09,15
2008-03-10,15
2008-03-11,15
2008-03-12,17
2008-03-13,16
2008-03-14,16
2008-03-15,17
2008-03-16,17
2008-03-17,17
2008-03-18,18
2008-03-19,19
2008-03-20,20
2008-03-21,19
2008-03-22,20
2008-03-23,19
2008-03-24,18
2008-03-25,17
2008-03-26,16
2008-03-27,15
2008-03-28,14
2008-03-29,13
2008-03-30,13
2008-03-31,13
2008-04-01,14
2008-04-02,14
2008-04-03,16
2008-04-04,15
2008-04-05,16
2008-04-06,15
2008-04-07,15
2008-04-08,16
2008-04-09,14
2008-04-10,14
2008-04-11,14
2008-04-12,14
2008-04-13,15
2008-04-14,16
2008-04-15,17
2008-04-16,18
2008-04-17,19
2008-04-18,20
2008-04-19,24
2008-04-20,20
2008-04-21,19
2008-04-22,18
2008-04-23,19
2008-04-24,17
2008-04-25,16
2008-04-26,16
2008-04-27,15
2008-04-28,15
2008-04-29,14
2008-04-30,15
2008-05-01,13
2008-05-02,13
2008-05-03,13
2008-05-04,12
2008-05-05,12
2008-05-06,12
2008-05-07,12
2008-05-08,11
2008-05-09,11
2008-05-10,12
2008-05-11,11
2008-05-12,11
2008-05-13,11
2008-05-14,11
2008-05-15,11
2008-05-16,11
2008-05-17,11
2008-05-18,10
2008-05-19,10
2008-05-20,10
2008-05-21,11
2008-05-22,10
2008-05-23,10
2008-05-24,10
2008-05-25,10
2008-05-26,10
2008-05-27,10
2008-05-28,10
2008-05-29,10
2008-05-30,10
2008-05-31,10
2008-06-01,9
2008-06-02,9
2008-06-03,9
2008-06-04,8
2008-06-05,8
2008-06-06,8
2008-06-07,8
2008-06-08,8
2008-06-09,9
2008-06-10,10
2008-06-11,10
2008-06-12,10
2008-06-13,12
2008-06-14,12
2008-06-15,11
2008-06-16,10
2008-06-17,10
2008-06-18,9
2008-06-19,9
2008-06-20,8
2008-06-21,8
2008-06-22,9
2008-06-23,10
2008-06-24,11
2008-06-25,13
2008-06-26,14
2008-06-27,15
2008-06-28,18
2008-06-29,15
2008-06-30,14
2008-07-01,13
2008-07-02,11
2008-07-03,10
2008-07-04,9
2008-07-05,8
2008-07-06,8
2008-07-07,9
2008-07-08,10
2008-07-09,10
2008-07-10,12
2008-07-11,12
2008-07-12,13
2008-07-13,14
2008-07-14,15
2008-07-15,16
2008-07-16,17
2008-07-17,18
2008-07-18,19
2008-07-19,22
2008-07-20,19
2008-07-21,18
2008-07-22,17
2008-07-23,16
2008-07-24,15
2008-07-25,14
2008-07-26,13
2008-07-27,12
2008-07-28,12
2008-07-29,12
2008-07-30,11
2008-07-31,11
2008-08-01,11
2008-08-02,11
2008-08-03,11
2008-08-04,11
2008-08-05,11
2008-08-06,12
2008-08-07,11
2008-08-08,12
2008-08-09,12
2008-08-10,11
2008-08-11,11
2008-08-12,10
2008-08-13,10
2008-08-14,9
2008-08-15,9
2008-08-16,9
2008-08-17,9
2008-08-18,9
2008-08-19,9
2008-08-20,9
2008-08-21,9
2008-08-22,9
2008-08-23,9
2008-08-24,9
2008-08-25,9
2008-08-26,9
2008-08-27,9
2008-08-28,9
2008-08-29,9
2008-08-30,9
2008-08-31,9
2008-09-01,9
2008-09-02,9
2008-09-03,9
2008-09-04,9
2008-09-05,9
2008-09-06,9
2008-09-07,9
2008-09-08,10
2008-09-09,11
2008-09-10,11
2008-09-11,11
2008-09-12,12
2008-09-13,13
2008-09-14,15
2008-09-15,17
2008-09-16,19
2008-09-17,21
2008-09-18,23
2008-09-19,25
2008-09-20,31
2008-09-21,27
2008-09-22,26
2008-09-23,25
2008-09-24,25
2008-09-25,23
2008-09-26,22
2008-09-27,23
2008-09-28,24
2008-09-29,27
2008-09-30,33
2008-10-01,33
2008-10-02,38
2008-10-03,39
2008-10-04,44
2008-10-05,43
2008-10-06,38
2008-10-07,36
2008-10-08,34
2008-10-09,32
2008-10-10,31
2008-10-11,30
2008-10-12,27
2008-10-13,27
2008-10-14,27
2008-10-15,27
2008-10-16,26
2008-10-17,27
2008-10-18,28
2008-10-19,24
2008-10-20,22
2008-10-21,21
2008-10-22,20
2008-10-23,18
2008-10-24,16
2008-10-25,15
2008-10-26,14
2008-10-27,14
2008-10-28,15
2008-10-29,14
2008-10-30,14
2008-10-31,14
2008-11-01,14
2008-11-02,14
2008-11-03,14
2008-11-04,14
2008-11-05,14
2008-11-06,14
2008-11-07,14
2008-11-08,14
2008-11-09,14
2008-11-10,15
2008-11-11,17
2008-11-12,17
2008-11-13,18
2008-11-14,19
2008-11-15,22
2008-11-16,27
2008-11-17,34
2008-11-18,44
2008-11-19,48
2008-11-20,55
2008-11-21,62
2008-11-22,73
2008-11-23,78
2008-11-24,77
2008-11-25,88
2008-11-26,96
2008-11-27,98
2008-11-28,99
2008-11-29,100
2008-11-30,101
2008-12-01,82
2008-12-02,77
2008-12-03,64
2008-12-04,56
