Date,Deutsche Bank
2011-12-01,84
2011-12-02,86
2011-12-03,91
2011-12-04,86
2011-12-05,84
2011-12-06,90
2011-12-07,86
2011-12-08,85
2011-12-09,85
2011-12-10,94
2011-12-11,87
2011-12-12,81
2011-12-13,83
2011-12-14,77
2011-12-15,75
2011-12-16,79
2011-12-17,77
2011-12-18,70
2011-12-19,69
2011-12-20,68
2011-12-21,67
2011-12-22,72
2011-12-23,65
2011-12-24,69
2011-12-25,64
2011-12-26,65
2011-12-27,65
2011-12-28,66
2011-12-29,69
2011-12-30,67
2011-12-31,79
2012-01-01,69
2012-01-02,70
2012-01-03,75
2012-01-04,73
2012-01-05,75
2012-01-06,81
2012-01-07,82
2012-01-08,81
2012-01-09,79
2012-01-10,80
2012-01-11,80
2012-01-12,82
2012-01-13,82
2012-01-14,90
2012-01-15,84
2012-01-16,82
2012-01-17,87
2012-01-18,81
2012-01-19,81
2012-01-20,82
2012-01-21,91
2012-01-22,81
2012-01-23,81
2012-01-24,81
2012-01-25,83
2012-01-26,81
2012-01-27,85
2012-01-28,88
2012-01-29,86
2012-01-30,87
2012-01-31,89
2012-02-01,92
2012-02-02,94
2012-02-03,101
2012-02-04,110
2012-02-05,103
2012-02-06,95
2012-02-07,93
2012-02-08,93
2012-02-09,89
2012-02-10,86
2012-02-11,97
2012-02-12,84
2012-02-13,81
2012-02-14,80
2012-02-15,81
2012-02-16,77
2012-02-17,80
2012-02-18,79
2012-02-19,75
2012-02-20,74
2012-02-21,73
2012-02-22,79
2012-02-23,72
2012-02-24,74
2012-02-25,77
2012-02-26,80
2012-02-27,73
2012-02-28,74
2012-02-29,76
2012-03-01,76
2012-03-02,79
2012-03-03,87
2012-03-04,78
2012-03-05,79
2012-03-06,82
2012-03-07,80
2012-03-08,84
2012-03-09,81
2012-03-10,91
2012-03-11,81
2012-03-12,81
2012-03-13,81
2012-03-14,80
2012-03-15,81
2012-03-16,80
2012-03-17,86
2012-03-18,84
2012-03-19,76
2012-03-20,74
2012-03-21,74
2012-03-22,72
2012-03-23,71
2012-03-24,79
2012-03-25,67
2012-03-26,67
2012-03-27,67
2012-03-28,67
2012-03-29,68
2012-03-30,67
2012-03-31,75
2012-04-01,67
2012-04-02,67
2012-04-03,67
2012-04-04,67
2012-04-05,69
2012-04-06,74
2012-04-07,67
2012-04-08,66
2012-04-09,70
2012-04-10,65
2012-04-11,70
2012-04-12,64
2012-04-13,64
2012-04-14,72
2012-04-15,64
2012-04-16,64
2012-04-17,68
2012-04-18,67
2012-04-19,66
2012-04-20,66
2012-04-21,73
2012-04-22,68
2012-04-23,67
2012-04-24,71
2012-04-25,68
2012-04-26,69
2012-04-27,72
2012-04-28,80
2012-04-29,68
2012-04-30,67
2012-05-01,72
2012-05-02,64
2012-05-03,62
2012-05-04,64
2012-05-05,67
2012-05-06,60
2012-05-07,61
2012-05-08,64
2012-05-09,62
2012-05-10,65
2012-05-11,64
2012-05-12,74
2012-05-13,64
2012-05-14,63
2012-05-15,64
2012-05-16,62
2012-05-17,64
2012-05-18,61
2012-05-19,67
2012-05-20,64
2012-05-21,64
2012-05-22,66
2012-05-23,67
2012-05-24,68
2012-05-25,70
2012-05-26,83
2012-05-27,75
2012-05-28,72
2012-05-29,72
2012-05-30,74
2012-05-31,72
2012-06-01,72
2012-06-02,83
2012-06-03,71
2012-06-04,70
2012-06-05,69
2012-06-06,68
2012-06-07,71
2012-06-08,65
2012-06-09,72
2012-06-10,63
2012-06-11,62
2012-06-12,63
2012-06-13,63
2012-06-14,60
2012-06-15,59
2012-06-16,66
2012-06-17,59
2012-06-18,59
2012-06-19,61
2012-06-20,60
2012-06-21,60
2012-06-22,64
2012-06-23,68
2012-06-24,60
2012-06-25,60
2012-06-26,59
2012-06-27,60
2012-06-28,58
2012-06-29,59
2012-06-30,65
2012-07-01,59
2012-07-02,61
2012-07-03,63
2012-07-04,67
2012-07-05,66
2012-07-06,69
2012-07-07,80
2012-07-08,69
2012-07-09,69
2012-07-10,69
2012-07-11,69
2012-07-12,73
2012-07-13,69
2012-07-14,76
2012-07-15,70
2012-07-16,68
2012-07-17,68
2012-07-18,68
2012-07-19,71
2012-07-20,68
2012-07-21,74
2012-07-22,68
2012-07-23,68
2012-07-24,70
2012-07-25,68
2012-07-26,68
2012-07-27,68
2012-07-28,80
2012-07-29,69
2012-07-30,70
2012-07-31,72
2012-08-01,78
2012-08-02,75
2012-08-03,78
