Date,Credit Suisse
2009-07-05,50
2009-07-06,56
2009-07-07,62
2009-07-08,69
2009-07-09,75
2009-07-10,81
2009-07-11,87
2009-07-12,84
2009-07-13,79
2009-07-14,76
2009-07-15,72
2009-07-16,69
2009-07-17,65
2009-07-18,62
2009-07-19,67
2009-07-20,73
2009-07-21,78
2009-07-22,84
2009-07-23,89
2009-07-24,95
2009-07-25,100
2009-07-26,96
2009-07-27,91
2009-07-28,86
2009-07-29,82
2009-07-30,77
2009-07-31,73
2009-08-01,69
2009-08-02,68
2009-08-03,67
2009-08-04,66
2009-08-05,66
2009-08-06,65
2009-08-07,64
2009-08-08,64
2009-08-09,65
2009-08-10,67
2009-08-11,68
2009-08-12,70
2009-08-13,71
2009-08-14,73
2009-08-15,74
2009-08-16,71
2009-08-17,68
2009-08-18,65
2009-08-19,63
2009-08-20,60
2009-08-21,57
2009-08-22,55
2009-08-23,57
2009-08-24,60
2009-08-25,63
2009-08-26,66
2009-08-27,69
2009-08-28,71
2009-08-29,74
2009-08-30,73
2009-08-31,71
2009-09-01,70
2009-09-02,68
2009-09-03,67
2009-09-04,66
2009-09-05,65
2009-09-06,64
2009-09-07,64
2009-09-08,64
2009-09-09,64
2009-09-10,64
2009-09-11,63
2009-09-12,63
2009-09-13,62
2009-09-14,60
2009-09-15,59
2009-09-16,58
2009-09-17,57
2009-09-18,56
2009-09-19,55
2009-09-20,58
2009-09-21,63
2009-09-22,66
2009-09-23,70
2009-09-24,74
2009-09-25,78
2009-09-26,82
2009-09-27,76
2009-10-01,53
2009-10-02,47
2009-10-03,42
2009-10-04,45
2009-10-05,49
2009-10-06,53
2009-10-07,57
2009-10-08,61
2009-10-09,66
2009-10-10,69
2009-10-11,68
2009-10-12,68
2009-10-13,68
2009-10-14,68
2009-10-15,68
2009-10-16,68
2009-10-17,70
2009-10-18,68
2009-10-19,69
2009-10-20,69
2009-10-21,70
2009-10-22,70
2009-10-23,71
2009-10-24,72
2009-10-25,70
2009-10-26,68
2009-10-27,66
2009-10-28,65
2009-10-29,63
2009-10-30,61
2009-10-31,60
2009-11-01,59
2009-11-02,58
2009-11-03,57
2009-11-04,57
2009-11-05,56
2009-11-06,55
2009-11-07,55
2009-11-08,55
2009-11-09,56
2009-11-10,57
2009-11-11,57
2009-11-12,61
2009-11-13,59
2009-11-14,60
2009-11-15,62
2009-11-16,65
2009-11-17,68
2009-11-18,71
2009-11-19,73
2009-11-20,76
2009-11-21,79
2009-11-22,79
2009-11-23,79
2009-11-24,79
2009-11-25,79
2009-11-26,79
2009-11-27,79
2009-11-28,81
2009-11-29,77
2009-11-30,75
2009-12-01,73
2009-12-02,71
2009-12-03,70
2009-12-04,67
2009-12-05,66
2009-12-06,64
2009-12-07,63
2009-12-08,63
2009-12-09,60
2009-12-10,59
2009-12-11,58
2009-12-12,57
2009-12-13,56
2009-12-14,56
2009-12-15,56
2009-12-16,55
2009-12-17,55
2009-12-18,55
2009-12-19,55
2009-12-20,54
2009-12-21,54
2009-12-22,53
2009-12-23,53
2009-12-24,52
2009-12-25,52
2009-12-26,52
2009-12-27,50
2009-12-28,49
2009-12-29,47
2009-12-30,46
2009-12-31,44
2010-01-01,43
2010-01-02,42
2010-01-03,45
2010-01-04,49
2010-01-05,53
2010-01-06,56
2010-01-07,59
2010-01-08,63
2010-01-09,67
2010-01-10,68
2010-01-11,70
2010-01-12,76
2010-01-13,73
2010-01-14,75
2010-01-15,77
2010-01-16,79
2010-01-17,79
2010-01-18,79
2010-01-19,79
2010-01-20,80
2010-01-21,80
2010-01-22,80
2010-01-23,81
